date_obj,Skeletal%20gloves price
2019-04-06,73314
2019-04-07,72038
2019-04-08,72038
2019-04-09,72038
2019-04-10,72038
2019-04-11,70043
2019-04-12,70043
2019-04-13,70043
2019-04-14,70287
2019-04-15,70287
2019-04-16,70287
2019-04-17,73364
2019-04-18,73364
2019-04-19,73364
2019-04-20,76664
2019-04-21,76664
2019-04-22,76664
2019-04-23,78823
2019-04-24,78823
2019-04-25,78823
2019-04-26,78823
2019-04-27,80174
2019-04-28,80174
2019-04-29,80174
2019-04-30,80174
2019-05-01,80174
2019-05-02,80790
2019-05-03,80790
2019-05-04,80790
2019-05-05,82229
2019-05-06,82229
2019-05-07,82229
2019-05-08,82229
2019-05-09,82104
2019-05-10,82104
2019-05-11,82104
2019-05-12,81307
2019-05-13,81307
2019-05-14,81307
2019-05-15,81307
2019-05-16,79780
2019-05-17,79780
2019-05-18,79780
2019-05-19,79780
2019-05-20,80028
2019-05-21,80028
2019-05-22,80028
2019-05-23,80028
2019-05-24,82039
2019-05-25,82039
2019-05-26,82039
2019-05-27,82039
2019-05-28,81680
2019-05-29,81680
2019-05-30,81680
2019-05-31,81680
2019-06-01,82221
2019-06-02,82221
2019-06-03,82221
2019-06-04,82221
2019-06-05,81804
2019-06-06,81804
2019-06-07,81804
2019-06-08,81804
2019-06-09,82598
2019-06-10,82598
2019-06-11,82598
2019-06-12,82598
2019-06-13,84318
2019-06-14,84318
2019-06-15,84318
2019-06-16,84064
2019-06-17,84064
2019-06-18,84064
2019-06-19,84064
2019-06-20,81552
2019-06-21,81552
2019-06-22,81552
2019-06-23,81552
2019-06-24,80592
2019-06-25,80592
2019-06-26,80592
2019-06-27,80592
2019-06-28,79662
2019-06-29,79662
2019-06-30,79662
2019-07-01,79662
2019-07-02,78280
2019-07-03,78280
2019-07-04,78280
2019-07-05,78280
2019-07-06,75954
2019-07-07,75954
2019-07-08,75954
2019-07-09,78728
2019-07-10,78728
2019-07-11,78728
2019-07-12,78728
2019-07-13,80482
2019-07-14,80482
2019-07-15,80482
2019-07-16,80482
2019-07-17,83175
2019-07-18,83175
2019-07-19,83175
2019-07-20,83175
2019-07-21,83175
2019-07-22,84288
2019-07-23,84288
2019-07-24,84288
2019-07-25,84288
2019-07-26,84288
2019-07-27,84337
2019-07-28,84337
2019-07-29,84337
2019-07-30,84337
2019-07-31,85642
2019-08-01,85642
2019-08-02,85642
2019-08-03,85642
2019-08-04,85237
2019-08-05,85237
2019-08-06,85237
2019-08-07,85237
2019-08-08,85237
2019-08-09,86259
2019-08-10,86259
2019-08-11,86259
2019-08-12,86259
2019-08-13,87015
2019-08-14,87015
2019-08-15,87015
2019-08-16,87288
2019-08-17,87288
2019-08-18,87288
2019-08-19,87288
2019-08-20,87288
2019-08-21,88425
2019-08-22,88425
2019-08-23,88425
2019-08-24,88425
2019-08-24,88425
2019-08-25,91276
2019-08-25,91276
2019-08-26,91276
2019-08-26,91276
2019-08-27,91276
2019-08-27,91276
2019-08-28,91276
2019-08-29,91276
2019-08-30,93355
2019-08-31,93355
2019-09-01,93355
2019-09-02,93355
2019-09-03,93355
2019-09-04,94080
2019-09-05,94080
2019-09-06,94080
2019-09-07,94080
2019-09-08,94080
2019-09-09,97208
2019-09-10,97208
2019-09-11,97208
2019-09-12,97208
2019-09-13,97208
2019-09-14,97208
2019-09-15,100906
2019-09-16,100906
2019-09-17,100906
2019-09-18,100906
2019-09-19,104619
2019-09-20,104619
2019-09-21,104619
2019-09-22,104619
2019-09-23,104619
2019-09-24,104619
2019-09-25,105682
2019-09-26,105682
2019-09-27,105682
2019-09-28,105682
2019-09-29,105682
2019-09-30,109932
2019-10-01,109932
2019-10-02,109932
2019-10-03,109932
2019-10-04,109932
2019-10-05,111386
2019-10-06,111386
2019-10-07,111386
2019-10-08,111386
2019-10-09,111386
2019-10-10,115928
2019-10-11,115928
2019-10-12,115928
2019-10-13,115928
2019-10-14,115928
2019-10-15,115891
2019-10-16,115891
2019-10-17,115891
2019-10-18,115891
2019-10-19,115891
2019-10-20,111239
2019-10-21,111239
2019-10-22,111239
2019-10-23,111239
2019-10-24,111239
2019-10-25,105677
2019-10-26,105677
2019-10-27,105677
2019-10-28,105677
2019-10-29,105677
2019-10-30,100613
2019-10-31,100613
2019-11-01,100613
2019-11-02,100613
2019-11-03,98569
2019-11-04,98569
2019-11-05,98569
2019-11-06,98569
2019-11-07,98569
2019-11-08,98569
2019-11-09,94780
2019-11-10,94780
2019-11-11,94780
2019-11-12,94780
2019-11-13,94780
2019-11-14,90373
2019-11-15,90373
2019-11-16,90373
2019-11-17,90373
2019-11-18,90373
2019-11-19,89093
2019-11-20,89093
2019-11-21,89093
2019-11-22,89093
2019-11-23,89093
2019-11-24,86229
2019-11-25,86229
2019-11-26,86229
2019-11-27,86229
2019-11-28,86229
2019-11-29,86229
2019-11-30,86151
2019-12-01,86151
2019-12-02,86151
2019-12-03,86151
2019-12-04,86151
2019-12-05,86151
2019-12-06,82332
2019-12-07,82332
2019-12-08,82332
2019-12-09,82332
2019-12-10,82332
2019-12-11,82332
2019-12-12,79661
2019-12-13,79661
2019-12-14,79661
2019-12-15,79661
2019-12-16,79661
2019-12-17,77662
2019-12-18,77662
2019-12-19,77662
2019-12-20,77662
2019-12-21,77662
2019-12-22,77662
2019-12-23,78085
2019-12-24,78085
2019-12-25,78085
2019-12-26,78085
2019-12-27,78085
2019-12-28,78466
2019-12-29,78466
2019-12-30,78466
2019-12-31,78466
2020-01-01,78466
2020-01-02,80434
2020-01-03,80434
2020-01-04,80434
2020-01-05,80434
2020-01-06,80434
2020-01-07,82314
2020-01-08,82314
2020-01-09,82314
2020-01-10,82314
2020-01-11,82314
2020-01-12,82314
2020-01-13,83732
2020-01-14,83732
2020-01-15,83732
2020-01-16,83732
2020-01-17,83732
2020-01-18,81583
2020-01-19,81583
2020-01-20,81583
2020-01-21,81583
2020-01-22,81583
2020-01-23,78212
2020-01-24,78212
2020-01-25,78212
2020-01-26,78212
2020-01-27,75095
2020-01-28,75095
2020-01-29,75095
2020-01-30,75095
2020-01-31,75095
2020-02-01,71763
2020-02-02,71763
2020-02-03,71763
2020-02-04,71763
2020-02-05,71763
2020-02-06,69730
2020-02-07,69730
2020-02-08,69730
2020-02-09,69730
2020-02-10,71567
2020-02-11,71567
2020-02-12,71567
2020-02-13,71567
2020-02-14,71567
2020-02-15,70843
2020-02-16,70843
2020-02-17,70843
2020-02-18,70843
2020-02-19,70793
2020-02-20,70793
2020-02-21,70793
2020-02-22,70793
2020-02-23,69656
2020-02-24,69656
2020-02-25,69656
2020-02-26,69760
2020-02-27,69760
2020-02-28,69760
2020-02-29,69760
2020-03-01,70404
2020-03-02,70404
2020-03-03,70404
2020-03-04,70404
2020-03-05,71771
2020-03-06,71771
2020-03-07,71771
2020-03-08,71771
2020-03-09,73510
2020-03-10,73510
2020-03-11,73510
2020-03-12,73510
2020-03-13,73510
2020-03-14,74564
2020-03-15,74564
2020-03-16,74564
2020-03-17,74564
2020-03-18,77466
2020-03-19,77466
2020-03-20,77466
2020-03-21,77466
2020-03-22,78937
2020-03-23,78937
2020-03-24,78937
2020-03-25,78937
2020-03-26,78710
2020-03-27,78710
2020-03-28,78710
2020-03-29,79249
2020-03-30,79249
2020-03-31,79249
2020-04-01,79249
2020-04-02,81082
2020-04-03,81082
2020-04-04,81082
2020-04-05,81082
2020-04-06,82178
2020-04-07,82178
2020-04-08,82178
2020-04-09,84455
2020-04-10,84455
2020-04-11,84455
2020-04-12,84455
2020-04-13,85750
2020-04-14,85750
2020-04-15,85750
2020-04-16,88490
2020-04-17,88490
2020-04-18,88490
2020-04-19,90327
2020-04-20,90327
2020-04-21,90327
2020-04-22,90513
2020-04-23,90513
2020-04-24,90513
2020-04-25,91930
2020-04-26,91930
2020-04-27,93676
2020-04-28,93676
2020-04-29,93676
2020-04-30,93676
2020-05-01,92242
2020-05-02,92242
2020-05-03,92242
2020-05-04,92242
2020-05-05,93264
2020-05-06,93264
2020-05-07,93264
2020-05-08,93264
2020-05-09,95808
2020-05-10,95808
2020-05-11,95808
2020-05-12,95808
2020-05-13,95566
