date_obj,Green%20dark%20bow%20paint price
2019-03-27,136617
2019-03-28,133510
2019-03-29,133510
2019-03-30,133510
2019-03-31,133510
2019-04-01,133510
2019-04-02,133510
2019-04-03,133510
2019-04-04,132174
2019-04-05,132174
2019-04-06,132174
2019-04-07,132174
2019-04-08,132174
2019-04-09,132174
2019-04-10,132174
2019-04-11,129125
2019-04-12,129125
2019-04-13,129125
2019-04-14,129125
2019-04-15,129125
2019-04-16,129125
2019-04-17,122874
2019-04-18,122874
2019-04-19,122874
2019-04-20,122874
2019-04-21,122874
2019-04-22,122874
2019-04-23,122874
2019-04-24,122874
2019-04-25,121819
2019-04-26,121819
2019-04-27,121819
2019-04-28,121819
2019-04-29,121819
2019-04-30,121819
2019-05-01,121819
2019-05-02,121819
2019-05-03,126356
2019-05-04,126356
2019-05-05,126356
2019-05-06,126356
2019-05-07,126356
2019-05-08,126356
2019-05-09,126356
2019-05-10,130143
2019-05-11,130143
2019-05-12,130143
2019-05-13,130143
2019-05-14,130143
2019-05-15,134029
2019-05-16,134029
2019-05-17,134029
2019-05-18,134029
2019-05-19,134029
2019-05-20,140153
2019-05-21,140153
2019-05-22,140153
2019-05-23,140153
2019-05-24,140153
2019-05-25,146862
2019-05-26,146862
2019-05-27,146862
2019-05-28,146862
2019-05-29,146862
2019-05-30,146862
2019-05-31,153696
2019-06-01,153696
2019-06-02,153696
2019-06-03,153696
2019-06-04,153696
2019-06-05,153696
2019-06-06,160884
2019-06-07,160884
2019-06-08,160884
2019-06-09,160884
2019-06-10,160884
2019-06-11,160884
2019-06-12,160884
2019-06-13,161315
2019-06-14,161315
2019-06-15,161315
2019-06-16,161315
2019-06-17,161315
2019-06-18,153805
2019-06-19,153805
2019-06-20,153805
2019-06-21,153805
2019-06-22,153805
2019-06-23,152233
2019-06-24,152233
2019-06-25,152233
2019-06-26,152233
2019-06-27,152233
2019-06-28,152233
2019-06-29,158598
2019-06-30,158598
2019-07-01,158598
2019-07-02,158598
2019-07-03,158598
2019-07-04,158598
2019-07-05,158598
2019-07-06,164359
2019-07-07,164359
2019-07-08,164359
2019-07-09,164359
2019-07-10,164359
2019-07-11,164359
2019-07-12,164359
2019-07-13,171476
2019-07-14,171476
2019-07-15,171476
2019-07-16,171476
2019-07-17,171476
2019-07-18,171476
2019-07-19,171476
2019-07-20,179659
2019-07-21,179659
2019-07-22,179659
2019-07-23,179659
2019-07-24,179659
2019-07-25,179659
2019-07-26,179659
2019-07-27,179659
2019-07-28,179659
2019-07-29,179659
2019-07-30,188014
2019-07-31,188014
2019-08-01,188014
2019-08-02,188014
2019-08-03,188014
2019-08-04,188014
2019-08-05,188014
2019-08-06,196816
2019-08-07,196816
2019-08-08,196816
2019-08-09,196816
2019-08-10,196816
2019-08-11,196816
2019-08-12,196816
2019-08-13,196816
2019-08-14,205783
2019-08-15,205783
2019-08-16,205783
2019-08-17,205783
2019-08-18,205783
2019-08-19,205783
2019-08-20,205783
2019-08-21,205783
2019-08-22,205715
2019-08-23,205715
2019-08-24,205715
2019-08-24,205715
2019-08-25,205715
2019-08-25,205715
2019-08-26,205715
2019-08-26,205715
2019-08-27,205715
2019-08-27,205715
2019-08-28,197306
2019-08-29,197306
2019-08-30,197306
2019-08-31,197306
2019-09-01,197306
2019-09-02,197306
2019-09-03,187826
2019-09-04,187826
2019-09-05,187826
2019-09-06,187826
2019-09-07,187826
2019-09-08,187826
2019-09-09,187826
2019-09-10,184822
2019-09-11,184822
2019-09-12,184822
2019-09-13,184822
2019-09-14,184822
2019-09-15,184822
2019-09-16,184822
2019-09-17,184822
2019-09-18,193114
2019-09-19,193114
2019-09-20,193114
2019-09-21,193114
2019-09-22,193114
2019-09-23,193114
2019-09-24,193114
2019-09-25,193114
2019-09-26,201086
2019-09-27,201086
2019-09-28,201086
2019-09-29,201086
2019-09-30,201086
2019-10-01,201086
2019-10-02,201086
2019-10-03,201086
2019-10-04,201086
2019-10-05,208030
2019-10-06,208030
2019-10-07,208030
2019-10-08,208030
2019-10-09,208030
2019-10-10,208030
2019-10-11,208030
2019-10-12,208030
2019-10-13,208030
2019-10-14,215730
2019-10-15,215730
2019-10-16,215730
2019-10-17,215730
2019-10-18,215730
2019-10-19,215730
2019-10-20,215730
2019-10-21,215730
2019-10-22,225099
2019-10-23,225099
2019-10-24,225099
2019-10-25,225099
2019-10-26,225099
2019-10-27,225099
2019-10-28,235599
2019-10-29,235599
2019-10-30,235599
2019-10-31,235599
2019-11-01,235599
2019-11-02,235599
2019-11-03,235599
2019-11-04,246829
2019-11-05,246829
2019-11-06,246829
2019-11-07,246829
2019-11-08,246829
2019-11-09,246829
2019-11-10,246829
2019-11-11,246829
2019-11-12,246829
2019-11-13,246829
2019-11-14,250996
2019-11-15,250996
2019-11-16,250996
2019-11-17,250996
2019-11-18,250996
2019-11-19,250996
2019-11-20,250996
2019-11-21,262706
2019-11-22,262706
2019-11-23,262706
2019-11-24,262706
2019-11-25,262706
2019-11-26,262706
2019-11-27,262706
2019-11-28,262706
2019-11-29,262706
2019-11-30,273407
2019-12-01,273407
2019-12-02,273407
2019-12-03,273407
2019-12-04,273407
2019-12-05,273407
2019-12-06,273407
2019-12-07,273407
2019-12-08,273407
2019-12-09,273407
2019-12-10,285437
2019-12-11,285437
2019-12-12,285437
2019-12-13,285437
2019-12-14,285437
2019-12-15,285437
2019-12-16,285437
2019-12-17,285437
2019-12-18,285437
2019-12-19,285437
2019-12-20,298192
2019-12-21,298192
2019-12-22,298192
2019-12-23,298192
2019-12-24,298192
2019-12-25,298192
2019-12-26,298192
2019-12-27,298192
2019-12-28,311584
2019-12-29,311584
2019-12-30,311584
2019-12-31,311584
2020-01-01,311584
2020-01-02,311584
2020-01-03,311584
2020-01-04,311584
2020-01-05,311584
2020-01-06,324230
2020-01-07,324230
2020-01-08,324230
2020-01-09,324230
2020-01-10,324230
2020-01-11,324230
2020-01-12,324230
2020-01-13,324230
2020-01-14,324230
2020-01-15,337486
2020-01-16,337486
2020-01-17,337486
2020-01-18,337486
2020-01-19,337486
2020-01-20,337486
2020-01-21,337486
2020-01-22,337486
2020-01-23,349965
2020-01-24,349965
2020-01-25,349965
2020-01-26,349965
2020-01-27,349965
2020-01-28,349965
2020-01-29,349965
2020-01-30,366404
2020-01-31,366404
2020-02-01,366404
2020-02-02,366404
2020-02-03,366404
2020-02-04,366404
2020-02-05,366404
2020-02-06,366404
2020-02-07,381537
2020-02-08,381537
2020-02-09,381537
2020-02-10,381537
2020-02-11,381537
2020-02-12,381537
2020-02-13,381537
2020-02-14,399180
2020-02-15,399180
2020-02-16,399180
2020-02-17,399180
2020-02-18,399180
2020-02-19,399180
2020-02-20,399180
2020-02-21,399180
2020-02-22,417708
2020-02-23,417708
2020-02-24,417708
2020-02-25,417708
2020-02-26,417708
2020-02-27,417708
2020-02-28,417708
2020-02-29,436439
2020-03-01,436439
2020-03-02,436439
2020-03-03,436439
2020-03-04,436439
2020-03-05,436439
2020-03-06,436439
2020-03-07,436439
2020-03-08,457270
2020-03-09,457270
2020-03-10,457270
2020-03-11,457270
2020-03-12,457270
2020-03-13,457270
2020-03-14,457270
2020-03-15,457270
2020-03-16,479235
2020-03-17,479235
2020-03-18,479235
2020-03-19,479235
2020-03-20,479235
2020-03-21,479235
2020-03-22,479235
2020-03-23,479235
2020-03-24,479235
2020-03-25,501690
2020-03-26,501690
2020-03-27,501690
2020-03-28,501690
2020-03-29,501690
2020-03-30,501690
2020-03-31,501690
2020-04-01,501690
2020-04-02,524767
2020-04-03,524767
2020-04-04,524767
2020-04-05,524767
2020-04-06,524767
2020-04-07,524767
2020-04-08,524767
2020-04-09,524767
2020-04-10,524767
2020-04-11,548194
2020-04-12,548194
2020-04-13,548194
2020-04-14,548194
2020-04-15,548194
2020-04-16,548194
2020-04-17,548194
2020-04-18,572613
2020-04-19,572613
2020-04-20,572613
2020-04-21,572613
2020-04-22,572613
2020-04-23,572613
2020-04-24,572613
2020-04-25,572613
2020-04-26,590820
2020-04-27,590820
2020-04-28,590820
2020-04-29,590820
2020-04-30,590820
2020-05-01,590820
2020-05-02,590820
2020-05-03,590820
2020-05-04,590820
2020-05-05,590820
2020-05-06,585661
2020-05-07,585661
2020-05-08,585661
2020-05-09,585661
2020-05-10,585661
2020-05-11,585661
2020-05-12,585661
2020-05-13,585661
