date_obj,Magic%20pyre%20logs price
2019-04-06,3113
2019-04-07,3113
2019-04-08,3232
2019-04-09,3232
2019-04-10,3232
2019-04-11,3383
2019-04-12,3502
2019-04-13,3452
2019-04-14,3378
2019-04-15,3378
2019-04-16,3363
2019-04-17,3363
2019-04-18,3442
2019-04-19,3442
2019-04-20,3487
2019-04-21,3487
2019-04-22,3543
2019-04-23,3543
2019-04-24,3482
2019-04-25,3482
2019-04-26,3350
2019-04-27,3350
2019-04-28,3309
2019-04-29,3309
2019-04-30,3174
2019-05-01,3174
2019-05-02,3080
2019-05-03,3080
2019-05-04,3127
2019-05-05,3127
2019-05-06,3127
2019-05-07,3097
2019-05-08,3097
2019-05-09,3097
2019-05-10,3052
2019-05-11,3052
2019-05-12,3069
2019-05-13,3069
2019-05-14,3155
2019-05-15,3155
2019-05-16,3182
2019-05-17,3182
2019-05-18,3155
2019-05-19,3155
2019-05-20,3062
2019-05-21,3062
2019-05-22,3062
2019-05-23,3099
2019-05-24,3099
2019-05-25,3084
2019-05-26,3084
2019-05-27,3054
2019-05-28,3054
2019-05-29,3009
2019-05-30,3009
2019-05-31,3009
2019-06-01,2945
2019-06-02,2945
2019-06-03,2914
2019-06-04,2914
2019-06-05,2960
2019-06-06,2960
2019-06-07,3016
2019-06-08,3016
2019-06-09,3001
2019-06-10,3001
2019-06-11,3001
2019-06-12,2993
2019-06-13,2993
2019-06-14,2982
2019-06-15,2982
2019-06-16,2933
2019-06-17,2933
2019-06-18,2933
2019-06-19,3021
2019-06-20,3021
2019-06-21,3067
2019-06-22,3067
2019-06-23,2992
2019-06-24,2992
2019-06-25,2992
2019-06-26,2978
2019-06-27,2978
2019-06-28,3064
2019-06-29,3064
2019-06-30,3163
2019-07-01,3163
2019-07-02,3163
2019-07-03,3059
2019-07-04,3059
2019-07-05,2991
2019-07-06,2991
2019-07-07,2944
2019-07-08,2944
2019-07-09,2911
2019-07-10,2911
2019-07-11,2911
2019-07-12,2863
2019-07-13,2863
2019-07-14,2757
2019-07-15,2757
2019-07-16,2757
2019-07-17,2688
2019-07-18,2688
2019-07-19,2688
2019-07-20,2591
2019-07-21,2591
2019-07-22,2543
2019-07-23,2543
2019-07-24,2543
2019-07-25,2581
2019-07-26,2581
2019-07-27,2581
2019-07-28,2653
2019-07-29,2653
2019-07-30,2700
2019-07-31,2700
2019-08-01,2700
2019-08-02,2736
2019-08-03,2736
2019-08-04,2645
2019-08-05,2645
2019-08-06,2644
2019-08-07,2644
2019-08-08,2644
2019-08-09,2663
2019-08-10,2663
2019-08-11,2685
2019-08-12,2685
2019-08-13,2685
2019-08-14,2776
2019-08-15,2776
2019-08-16,2815
2019-08-17,2815
2019-08-18,2815
2019-08-19,2902
2019-08-20,2902
2019-08-21,2902
2019-08-22,2907
2019-08-23,2907
2019-08-24,3017
2019-08-24,3017
2019-08-25,3017
2019-08-25,3017
2019-08-26,3017
2019-08-26,3017
2019-08-27,2971
2019-08-27,2971
2019-08-28,2971
2019-08-29,3044
2019-08-30,3044
2019-08-31,3044
2019-09-01,3039
2019-09-02,3039
2019-09-03,3039
2019-09-04,3048
2019-09-05,3048
2019-09-06,3048
2019-09-07,2925
2019-09-08,2925
2019-09-09,2925
2019-09-10,2874
2019-09-11,2874
2019-09-12,2874
2019-09-13,2844
2019-09-14,2844
2019-09-15,2900
2019-09-16,2900
2019-09-17,2965
2019-09-18,2965
2019-09-19,2965
2019-09-20,3063
2019-09-21,3063
2019-09-22,3063
2019-09-23,3064
2019-09-24,3064
2019-09-25,3064
2019-09-26,3083
2019-09-27,3083
2019-09-28,3083
2019-09-29,3030
2019-09-30,3030
2019-10-01,3129
2019-10-02,3129
2019-10-03,3129
2019-10-04,3120
2019-10-05,3120
2019-10-06,2976
2019-10-07,2976
2019-10-08,2976
2019-10-09,2827
2019-10-10,2827
2019-10-11,2797
2019-10-12,2797
2019-10-13,2872
2019-10-14,2872
2019-10-15,2900
2019-10-16,2900
2019-10-17,2900
2019-10-18,3008
2019-10-19,3008
2019-10-20,3040
2019-10-21,3040
2019-10-22,3040
2019-10-23,2984
2019-10-24,2984
2019-10-25,2984
2019-10-26,2900
2019-10-27,2900
2019-10-28,2760
2019-10-29,2760
2019-10-30,2760
2019-10-31,2668
2019-11-01,2668
2019-11-02,2614
2019-11-03,2614
2019-11-04,2569
2019-11-05,2569
2019-11-06,2569
2019-11-07,2518
2019-11-08,2518
2019-11-09,2517
2019-11-10,2517
2019-11-11,2496
2019-11-12,2496
2019-11-13,2496
2019-11-14,2438
2019-11-15,2438
2019-11-16,2496
2019-11-17,2496
2019-11-18,2496
2019-11-19,2606
2019-11-20,2606
2019-11-21,2606
2019-11-22,2643
2019-11-23,2643
2019-11-24,2643
2019-11-25,2692
2019-11-26,2692
2019-11-27,2692
2019-11-28,2662
2019-11-29,2662
2019-11-30,2662
2019-12-01,2677
2019-12-02,2677
2019-12-03,2677
2019-12-04,2652
2019-12-05,2652
2019-12-06,2652
2019-12-07,2675
2019-12-08,2675
2019-12-09,2675
2019-12-10,2690
2019-12-11,2690
2019-12-12,2690
2019-12-13,2700
2019-12-14,2700
2019-12-15,2704
2019-12-16,2704
2019-12-17,2704
2019-12-18,2720
2019-12-19,2720
2019-12-20,2720
2019-12-21,2828
2019-12-22,2828
2019-12-23,2828
2019-12-24,2970
2019-12-25,2970
2019-12-26,2970
2019-12-27,3119
2019-12-28,3119
2019-12-29,3119
2019-12-30,3244
2019-12-31,3244
2020-01-01,3244
2020-01-02,3378
2020-01-03,3378
2020-01-04,3378
2020-01-05,3369
2020-01-06,3369
2020-01-07,3350
2020-01-08,3350
2020-01-09,3350
2020-01-10,3286
2020-01-11,3286
2020-01-12,3310
2020-01-13,3310
2020-01-14,3310
2020-01-15,3404
2020-01-16,3404
2020-01-17,3498
2020-01-18,3498
2020-01-19,3579
2020-01-20,3579
2020-01-21,3579
2020-01-22,3707
2020-01-23,3707
2020-01-24,3767
2020-01-25,3767
2020-01-26,3672
2020-01-27,3672
2020-01-28,3598
2020-01-29,3598
2020-01-30,3574
2020-01-31,3574
2020-02-01,3725
2020-02-02,3725
2020-02-03,3847
2020-02-04,3847
2020-02-05,3706
2020-02-06,3706
2020-02-07,3550
2020-02-08,3550
2020-02-09,3422
2020-02-10,3422
2020-02-11,3456
2020-02-12,3456
2020-02-13,3585
2020-02-14,3585
2020-02-15,3493
2020-02-16,3493
2020-02-17,3407
2020-02-18,3407
2020-02-19,3350
2020-02-20,3350
2020-02-21,3350
2020-02-22,3362
2020-02-23,3362
2020-02-24,3280
2020-02-25,3280
2020-02-26,3250
2020-02-27,3250
2020-02-28,3286
2020-02-29,3286
2020-03-01,3434
2020-03-02,3434
2020-03-03,3368
2020-03-04,3368
2020-03-05,3368
2020-03-06,3493
2020-03-07,3493
2020-03-08,3487
2020-03-09,3487
2020-03-10,3440
2020-03-11,3440
2020-03-12,3327
2020-03-13,3327
2020-03-14,3275
2020-03-15,3275
2020-03-16,3308
2020-03-17,3308
2020-03-18,3421
2020-03-19,3421
2020-03-20,3327
2020-03-21,3327
2020-03-22,3243
2020-03-23,3243
2020-03-24,3165
2020-03-25,3165
2020-03-26,3089
2020-03-27,3089
2020-03-28,3050
2020-03-29,2944
2020-03-30,2840
2020-03-31,2840
2020-04-01,2768
2020-04-02,2629
2020-04-03,2629
2020-04-04,2543
2020-04-05,2543
2020-04-06,2458
2020-04-07,2458
2020-04-08,2475
2020-04-09,2475
2020-04-10,2444
2020-04-11,2396
2020-04-12,2462
2020-04-13,2462
2020-04-14,2534
2020-04-15,2639
2020-04-16,2639
2020-04-17,2748
2020-04-18,2885
2020-04-19,3030
2020-04-20,3030
2020-04-21,3149
2020-04-22,3307
2020-04-23,3307
2020-04-24,3452
2020-04-25,3452
2020-04-26,3347
2020-04-27,3193
2020-04-28,3253
2020-04-29,3253
2020-04-30,3379
2020-05-01,3379
2020-05-02,3236
2020-05-03,3165
2020-05-04,3165
2020-05-05,3047
2020-05-06,3024
2020-05-07,3024
2020-05-08,3102
2020-05-09,3142
2020-05-10,3228
2020-05-11,3228
2020-05-12,3184
2020-05-13,3182
