date_obj,Lantadyme price
2019-04-12,1218
2019-04-13,1186
2019-04-14,1191
2019-04-15,1191
2019-04-16,1197
2019-04-17,1197
2019-04-18,1170
2019-04-19,1170
2019-04-20,1158
2019-04-21,1158
2019-04-22,1116
2019-04-23,1154
2019-04-24,1154
2019-04-25,1166
2019-04-26,1166
2019-04-27,1167
2019-04-28,1167
2019-04-29,1186
2019-04-30,1186
2019-05-01,1204
2019-05-02,1204
2019-05-03,1193
2019-05-04,1197
2019-05-05,1197
2019-05-06,1198
2019-05-07,1198
2019-05-08,1226
2019-05-09,1226
2019-05-10,1231
2019-05-11,1231
2019-05-12,1216
2019-05-13,1213
2019-05-14,1213
2019-05-15,1243
2019-05-16,1243
2019-05-17,1230
2019-05-18,1220
2019-05-19,1220
2019-05-20,1198
2019-05-21,1198
2019-05-22,1225
2019-05-23,1225
2019-05-24,1208
2019-05-25,1208
2019-05-26,1194
2019-05-27,1196
2019-05-28,1196
2019-05-29,1208
2019-05-30,1208
2019-05-31,1226
2019-06-01,1226
2019-06-02,1213
2019-06-03,1213
2019-06-04,1190
2019-06-05,1190
2019-06-06,1189
2019-06-07,1189
2019-06-08,1188
2019-06-09,1181
2019-06-10,1181
2019-06-11,1218
2019-06-12,1218
2019-06-13,1237
2019-06-14,1237
2019-06-15,1269
2019-06-16,1269
2019-06-17,1290
2019-06-18,1290
2019-06-19,1301
2019-06-20,1300
2019-06-21,1300
2019-06-22,1298
2019-06-23,1279
2019-06-24,1279
2019-06-25,1229
2019-06-26,1229
2019-06-27,1208
2019-06-28,1208
2019-06-29,1158
2019-06-30,1146
2019-07-01,1146
2019-07-02,1157
2019-07-03,1157
2019-07-04,1185
2019-07-05,1185
2019-07-06,1169
2019-07-07,1169
2019-07-08,1128
2019-07-09,1128
2019-07-10,1117
2019-07-11,1117
2019-07-12,1152
2019-07-13,1152
2019-07-14,1197
2019-07-15,1197
2019-07-16,1237
2019-07-17,1262
2019-07-18,1262
2019-07-19,1266
2019-07-20,1266
2019-07-21,1255
2019-07-22,1255
2019-07-23,1264
2019-07-24,1264
2019-07-25,1310
2019-07-26,1310
2019-07-27,1359
2019-07-28,1359
2019-07-29,1426
2019-07-30,1486
2019-07-31,1549
2019-08-01,1549
2019-08-02,1561
2019-08-03,1594
2019-08-04,1594
2019-08-05,1605
2019-08-06,1605
2019-08-07,1608
2019-08-08,1608
2019-08-09,1540
2019-08-10,1467
2019-08-11,1467
2019-08-12,1482
2019-08-13,1482
2019-08-14,1460
2019-08-15,1471
2019-08-16,1515
2019-08-17,1515
2019-08-18,1537
2019-08-19,1550
2019-08-20,1550
2019-08-21,1522
2019-08-22,1480
2019-08-23,1480
2019-08-24,1437
2019-08-24,1437
2019-08-25,1437
2019-08-25,1437
2019-08-26,1410
2019-08-26,1410
2019-08-27,1410
2019-08-27,1410
2019-08-28,1389
2019-08-29,1389
2019-08-30,1407
2019-08-31,1407
2019-09-01,1457
2019-09-02,1457
2019-09-03,1529
2019-09-04,1529
2019-09-05,1591
2019-09-06,1591
2019-09-07,1562
2019-09-08,1535
2019-09-09,1535
2019-09-10,1566
2019-09-11,1589
2019-09-12,1589
2019-09-13,1599
2019-09-14,1599
2019-09-15,1607
2019-09-16,1662
2019-09-17,1662
2019-09-18,1689
2019-09-19,1689
2019-09-20,1657
2019-09-21,1657
2019-09-22,1630
2019-09-23,1620
2019-09-24,1620
2019-09-25,1626
2019-09-26,1618
2019-09-27,1618
2019-09-28,1580
2019-09-29,1580
2019-09-30,1521
2019-10-01,1494
2019-10-02,1494
2019-10-03,1489
2019-10-04,1489
2019-10-05,1469
2019-10-06,1459
2019-10-07,1459
2019-10-08,1469
2019-10-09,1469
2019-10-10,1485
2019-10-11,1485
2019-10-12,1475
2019-10-13,1432
2019-10-14,1448
2019-10-15,1448
2019-10-16,1429
2019-10-17,1429
2019-10-18,1427
2019-10-19,1483
2019-10-20,1483
2019-10-21,1511
2019-10-22,1511
2019-10-23,1513
2019-10-24,1513
2019-10-25,1476
2019-10-26,1486
2019-10-27,1486
2019-10-28,1543
2019-10-29,1543
2019-10-30,1573
2019-10-31,1573
2019-11-01,1546
2019-11-02,1505
2019-11-03,1475
2019-11-04,1475
2019-11-05,1468
2019-11-06,1468
2019-11-07,1469
2019-11-08,1469
2019-11-09,1500
2019-11-10,1518
2019-11-11,1553
2019-11-12,1553
2019-11-13,1597
2019-11-14,1597
2019-11-15,1581
2019-11-16,1605
2019-11-17,1605
2019-11-18,1630
2019-11-19,1630
2019-11-20,1633
2019-11-21,1633
2019-11-22,1687
2019-11-23,1687
2019-11-24,1680
2019-11-25,1680
2019-11-26,1628
2019-11-27,1628
2019-11-28,1601
2019-11-29,1601
2019-11-30,1605
2019-12-01,1605
2019-12-02,1637
2019-12-03,1637
2019-12-04,1701
2019-12-05,1701
2019-12-06,1731
2019-12-07,1666
2019-12-08,1666
2019-12-09,1603
2019-12-10,1614
2019-12-11,1614
2019-12-12,1618
2019-12-13,1618
2019-12-14,1629
2019-12-15,1585
2019-12-16,1585
2019-12-17,1560
2019-12-18,1560
2019-12-19,1560
2019-12-20,1560
2019-12-21,1570
2019-12-22,1629
2019-12-23,1629
2019-12-24,1659
2019-12-25,1735
2019-12-26,1735
2019-12-27,1804
2019-12-28,1775
2019-12-29,1775
2019-12-30,1754
2019-12-31,1754
2020-01-01,1703
2020-01-02,1755
2020-01-03,1755
2020-01-04,1765
2020-01-05,1710
2020-01-06,1710
2020-01-07,1692
2020-01-08,1692
2020-01-09,1646
2020-01-10,1591
2020-01-11,1599
2020-01-12,1631
2020-01-13,1631
2020-01-14,1687
2020-01-15,1746
2020-01-16,1830
2020-01-17,1795
2020-01-18,1795
2020-01-19,1723
2020-01-20,1713
2020-01-21,1713
2020-01-22,1697
2020-01-23,1680
2020-01-24,1662
2020-01-25,1662
2020-01-26,1629
2020-01-27,1558
2020-01-28,1558
2020-01-29,1552
2020-01-30,1537
2020-01-31,1537
2020-02-01,1492
2020-02-02,1479
2020-02-03,1509
2020-02-04,1508
2020-02-05,1534
2020-02-06,1516
2020-02-07,1516
2020-02-08,1483
2020-02-09,1463
2020-02-10,1405
2020-02-11,1405
2020-02-12,1362
2020-02-13,1362
2020-02-14,1339
2020-02-15,1339
2020-02-16,1389
2020-02-17,1386
2020-02-18,1378
2020-02-19,1378
2020-02-20,1423
2020-02-21,1423
2020-02-22,1436
2020-02-23,1465
2020-02-24,1462
2020-02-25,1475
2020-02-26,1484
2020-02-27,1484
2020-02-28,1482
2020-02-29,1482
2020-03-01,1473
2020-03-02,1460
2020-03-03,1481
2020-03-04,1481
2020-03-05,1468
2020-03-06,1468
2020-03-07,1468
2020-03-08,1467
2020-03-09,1469
2020-03-10,1439
2020-03-11,1421
2020-03-12,1429
2020-03-13,1445
2020-03-14,1441
2020-03-15,1444
2020-03-16,1463
2020-03-17,1454
2020-03-18,1449
2020-03-19,1452
2020-03-20,1434
2020-03-21,1417
2020-03-22,1392
2020-03-23,1392
2020-03-24,1394
2020-03-25,1415
2020-03-26,1443
2020-03-27,1435
2020-03-28,1424
2020-03-29,1425
2020-03-30,1407
2020-03-31,1389
2020-04-01,1382
2020-04-02,1390
2020-04-03,1390
2020-04-04,1430
2020-04-05,1482
2020-04-06,1482
2020-04-07,1487
2020-04-08,1494
2020-04-09,1505
2020-04-10,1505
2020-04-11,1499
2020-04-12,1477
2020-04-13,1448
2020-04-14,1446
2020-04-15,1481
2020-04-16,1481
2020-04-17,1507
2020-04-18,1499
2020-04-19,1501
2020-04-20,1510
2020-04-21,1498
2020-04-22,1505
2020-04-23,1509
2020-04-24,1508
2020-04-25,1514
2020-04-26,1508
2020-04-27,1500
2020-04-28,1464
2020-04-29,1432
2020-04-30,1414
2020-05-01,1425
2020-05-02,1430
2020-05-03,1463
2020-05-04,1462
2020-05-05,1466
2020-05-06,1496
2020-05-07,1513
2020-05-08,1489
2020-05-09,1486
2020-05-10,1522
2020-05-11,1529
2020-05-12,1515
2020-05-13,1515
