date_obj,M.%20treasure%20chest%20(flatpack) price
2019-08-10,2040
2019-08-11,2040
2019-08-12,2040
2019-08-13,2040
2019-08-14,2040
2019-08-15,2040
2019-08-16,2040
2019-08-17,2040
2019-08-18,2132
2019-08-19,2132
2019-08-20,2132
2019-08-21,2132
2019-08-22,2132
2019-08-23,2132
2019-08-24,2132
2019-08-24,2132
2019-08-25,2132
2019-08-25,2132
2019-08-26,2132
2019-08-26,2132
2019-08-27,2132
2019-08-27,2132
2019-08-28,2132
2019-08-29,2132
2019-08-30,2132
2019-08-31,2132
2019-09-01,2132
2019-09-02,2132
2019-09-03,2146
2019-09-04,2146
2019-09-05,2146
2019-09-06,2146
2019-09-07,2146
2019-09-08,2146
2019-09-09,2146
2019-09-10,2146
2019-09-11,2146
2019-09-12,2146
2019-09-13,2146
2019-09-14,2146
2019-09-15,2146
2019-09-16,2146
2019-09-17,2091
2019-09-18,2091
2019-09-19,2091
2019-09-20,2091
2019-09-21,2091
2019-09-22,2091
2019-09-23,2091
2019-09-24,2091
2019-09-25,2091
2019-09-26,2091
2019-09-27,2091
2019-09-28,2091
2019-09-29,2091
2019-09-30,2091
2019-10-01,2091
2019-10-02,2091
2019-10-03,2091
2019-10-04,2158
2019-10-05,2158
2019-10-06,2158
2019-10-07,2158
2019-10-08,2158
2019-10-09,2158
2019-10-10,2158
2019-10-11,2158
2019-10-12,2158
2019-10-13,2158
2019-10-14,2158
2019-10-15,2158
2019-10-16,2158
2019-10-17,2158
2019-10-18,2158
2019-10-19,2158
2019-10-20,2158
2019-10-21,2260
2019-10-22,2260
2019-10-23,2260
2019-10-24,2260
2019-10-25,2260
2019-10-26,2260
2019-10-27,2260
2019-10-28,2260
2019-10-29,2260
2019-10-30,2260
2019-10-31,2260
2019-11-01,2260
2019-11-02,2260
2019-11-03,2260
2019-11-04,2322
2019-11-05,2322
2019-11-06,2322
2019-11-07,2322
2019-11-08,2322
2019-11-09,2322
2019-11-10,2322
2019-11-11,2322
2019-11-12,2322
2019-11-13,2322
2019-11-14,2322
2019-11-15,2322
2019-11-16,2322
2019-11-17,2322
2019-11-18,2322
2019-11-19,2322
2019-11-20,2322
2019-11-21,2322
2019-11-22,2322
2019-11-23,2322
2019-11-24,2322
2019-11-25,2322
2019-11-26,2322
2019-11-27,2322
2019-11-28,2322
2019-11-29,2420
2019-11-30,2420
2019-12-01,2420
2019-12-02,2420
2019-12-03,2420
2019-12-04,2420
2019-12-05,2420
2019-12-06,2420
2019-12-07,2420
2019-12-08,2420
2019-12-09,2420
2019-12-10,2420
2019-12-11,2420
2019-12-12,2420
2019-12-13,2420
2019-12-14,2420
2019-12-15,2420
2019-12-16,2420
2019-12-17,2420
2019-12-18,2420
2019-12-19,2420
2019-12-20,2420
2019-12-21,2533
2019-12-22,2533
2019-12-23,2533
2019-12-24,2533
2019-12-25,2533
2019-12-26,2533
2019-12-27,2533
2019-12-28,2533
2019-12-29,2533
2019-12-30,2533
2019-12-31,2533
2020-01-01,2533
2020-01-02,2533
2020-01-03,2533
2020-01-04,2533
2020-01-05,2533
2020-01-06,2533
2020-01-07,2533
2020-01-08,2533
2020-01-09,2533
2020-01-10,2644
2020-01-11,2644
2020-01-12,2644
2020-01-13,2644
2020-01-14,2644
2020-01-15,2644
2020-01-16,2644
2020-01-17,2644
2020-01-18,2644
2020-01-19,2644
2020-01-20,2644
2020-01-21,2644
2020-01-22,2644
2020-01-23,2644
2020-01-24,2644
2020-01-25,2644
2020-01-26,2644
2020-01-27,2644
2020-01-28,2734
2020-01-29,2734
2020-01-30,2734
2020-01-31,2734
2020-02-01,2734
2020-02-02,2734
2020-02-03,2734
2020-02-04,2734
2020-02-05,2734
2020-02-06,2734
2020-02-07,2734
2020-02-08,2734
2020-02-09,2734
2020-02-10,2734
2020-02-11,2734
2020-02-12,2734
2020-02-13,2734
2020-02-14,2734
2020-02-15,2734
2020-02-16,2734
2020-02-17,2869
2020-02-18,2869
2020-02-19,2869
2020-02-20,2869
2020-02-21,2869
2020-02-22,2869
2020-02-23,2869
2020-02-24,2869
2020-02-25,2869
2020-02-26,2869
2020-02-27,2869
2020-02-28,2869
2020-02-29,2869
2020-03-01,2869
2020-03-02,2869
2020-03-03,3011
2020-03-04,3011
2020-03-05,3011
2020-03-06,3011
2020-03-07,3011
2020-03-08,3011
2020-03-09,3011
2020-03-10,3011
2020-03-11,3011
2020-03-12,3011
2020-03-13,3011
2020-03-14,3011
2020-03-15,3011
2020-03-16,3011
2020-03-17,3011
2020-03-18,3011
2020-03-19,3011
2020-03-20,3011
2020-03-21,3011
2020-03-22,3154
2020-03-23,3154
2020-03-24,3154
2020-03-25,3154
2020-03-26,3154
2020-03-27,3154
2020-03-28,3154
2020-03-29,3154
2020-03-30,3154
2020-03-31,3154
2020-04-01,3154
2020-04-02,3154
2020-04-03,3154
2020-04-04,3305
2020-04-05,3305
2020-04-06,3305
2020-04-07,3305
2020-04-08,3305
2020-04-09,3305
2020-04-10,3305
2020-04-11,3305
2020-04-12,3305
2020-04-13,3305
2020-04-14,3305
2020-04-15,3461
2020-04-16,3461
2020-04-17,3461
2020-04-18,3461
2020-04-19,3461
2020-04-20,3461
2020-04-21,3461
2020-04-22,3461
2020-04-23,3461
2020-04-24,3461
2020-04-25,3461
2020-04-26,3461
2020-04-27,3601
2020-04-28,3601
2020-04-29,3601
2020-04-30,3601
2020-05-01,3601
2020-05-02,3601
2020-05-03,3601
2020-05-04,3601
2020-05-05,3601
2020-05-06,3601
2020-05-07,3601
2020-05-08,3601
2020-05-09,3776
2020-05-10,3776
2020-05-11,3776
2020-05-12,3776
2020-05-13,3776
