date_obj,Guthix%20page%203 price
2019-03-27,7395
2019-03-28,7372
2019-03-29,7538
2019-03-30,7531
2019-03-31,7610
2019-04-01,7789
2019-04-02,8028
2019-04-03,8253
2019-04-04,8252
2019-04-05,8104
2019-04-06,7965
2019-04-07,7931
2019-04-08,8153
2019-04-09,7850
2019-04-10,7817
2019-04-11,7685
2019-04-12,7504
2019-04-13,7283
2019-04-14,7007
2019-04-15,6927
2019-04-16,6734
2019-04-17,6519
2019-04-18,6572
2019-04-19,6477
2019-04-20,6359
2019-04-21,6181
2019-04-22,6258
2019-04-23,6171
2019-04-24,6126
2019-04-25,5989
2019-04-26,5899
2019-04-27,5980
2019-04-28,5908
2019-04-29,5802
2019-04-30,5699
2019-05-01,5462
2019-05-02,5289
2019-05-03,5225
2019-05-04,5021
2019-05-05,4858
2019-05-06,4782
2019-05-07,4616
2019-05-08,4513
2019-05-09,4293
2019-05-10,4116
2019-05-11,3936
2019-05-12,3787
2019-05-13,3643
2019-05-14,3471
2019-05-15,3312
2019-05-16,3229
2019-05-17,3149
2019-05-18,3107
2019-05-19,3039
2019-05-20,2984
2019-05-21,2997
2019-05-22,2969
2019-05-23,2952
2019-05-24,2962
2019-05-25,2937
2019-05-26,2897
2019-05-27,2938
2019-05-28,2966
2019-05-29,2991
2019-05-30,3046
2019-05-31,3085
2019-06-01,3085
2019-06-02,3153
2019-06-03,3232
2019-06-04,3249
2019-06-05,3302
2019-06-06,3302
2019-06-07,3296
2019-06-08,3249
2019-06-09,3270
2019-06-10,3270
2019-06-11,3287
2019-06-12,3326
2019-06-13,3376
2019-06-14,3457
2019-06-15,3481
2019-06-16,3442
2019-06-17,3412
2019-06-18,3385
2019-06-19,3419
2019-06-20,3455
2019-06-21,3590
2019-06-22,3653
2019-06-23,3738
2019-06-24,3910
2019-06-25,4054
2019-06-26,4229
2019-06-27,4428
2019-06-28,4572
2019-06-29,4684
2019-06-30,4843
2019-07-01,4820
2019-07-02,4982
2019-07-03,5049
2019-07-04,4842
2019-07-05,5061
2019-07-06,5232
2019-07-07,5350
2019-07-08,5489
2019-07-09,5530
2019-07-10,5644
2019-07-11,5687
2019-07-12,5791
2019-07-13,5915
2019-07-14,6095
2019-07-15,6400
2019-07-16,6704
2019-07-17,6944
2019-07-18,7288
2019-07-19,7653
2019-07-20,8036
2019-07-21,8438
2019-07-22,8860
2019-07-23,9204
2019-07-24,9146
2019-07-25,8936
2019-07-26,8736
2019-07-27,8646
2019-07-28,8370
2019-07-29,7960
2019-07-30,7719
2019-07-31,7367
2019-08-01,7039
2019-08-02,6698
2019-08-03,6368
2019-08-04,6089
2019-08-05,5828
2019-08-06,5672
2019-08-07,5687
2019-08-08,5556
2019-08-09,5370
2019-08-10,5148
2019-08-11,4901
2019-08-12,4661
2019-08-13,4427
2019-08-14,4209
2019-08-15,3999
2019-08-16,3811
2019-08-17,3692
2019-08-18,3526
2019-08-19,3432
2019-08-20,3342
2019-08-21,3301
2019-08-22,3135
2019-08-23,3035
2019-08-24,2994
2019-08-24,2994
2019-08-25,2893
2019-08-25,2893
2019-08-26,2868
2019-08-26,2868
2019-08-27,2859
2019-08-27,2859
2019-08-28,2753
2019-08-29,2649
2019-08-30,2516
2019-08-31,2417
2019-09-01,2352
2019-09-02,2308
2019-09-03,2270
2019-09-04,2196
2019-09-05,2199
2019-09-06,2171
2019-09-07,2169
2019-09-08,2188
2019-09-09,2273
2019-09-10,2351
2019-09-11,2424
2019-09-12,2469
2019-09-13,2508
2019-09-14,2513
2019-09-15,2530
2019-09-16,2553
2019-09-17,2518
2019-09-18,2447
2019-09-19,2439
2019-09-20,2420
2019-09-21,2404
2019-09-22,2338
2019-09-23,2305
2019-09-24,2305
2019-09-25,2288
2019-09-26,2257
2019-09-27,2226
2019-09-28,2196
2019-09-29,2183
2019-09-30,2164
2019-10-01,2145
2019-10-02,2125
2019-10-03,2113
2019-10-04,2137
2019-10-05,2132
2019-10-06,2157
2019-10-07,2170
2019-10-08,2216
2019-10-09,2216
2019-10-10,2284
2019-10-11,2332
2019-10-12,2429
2019-10-13,2508
2019-10-14,2576
2019-10-15,2608
2019-10-16,2563
2019-10-17,2465
2019-10-18,2522
2019-10-19,2525
2019-10-20,2484
2019-10-21,2447
2019-10-22,2447
2019-10-23,2367
2019-10-24,2333
2019-10-25,2327
2019-10-26,2299
2019-10-27,2250
2019-10-28,2225
2019-10-29,2225
2019-10-30,2188
2019-10-31,2211
2019-11-01,2208
2019-11-02,2227
2019-11-03,2212
2019-11-04,2177
2019-11-05,2153
2019-11-06,2108
2019-11-07,2085
2019-11-08,2062
2019-11-09,2053
2019-11-10,2061
2019-11-11,2096
2019-11-12,2139
2019-11-13,2138
2019-11-14,2126
2019-11-15,2178
2019-11-16,2198
2019-11-17,2198
2019-11-18,2245
2019-11-19,2346
2019-11-20,2419
2019-11-21,2437
2019-11-22,2471
2019-11-23,2469
2019-11-24,2442
2019-11-25,2498
2019-11-26,2470
2019-11-27,2470
2019-11-28,2548
2019-11-29,2562
2019-11-30,2558
2019-12-01,2572
2019-12-02,2539
2019-12-03,2575
2019-12-04,2635
2019-12-05,2635
2019-12-06,2622
2019-12-07,2583
2019-12-08,2586
2019-12-09,2477
2019-12-10,2449
2019-12-11,2444
2019-12-12,2401
2019-12-13,2427
2019-12-14,2458
2019-12-15,2444
2019-12-16,2384
2019-12-17,2374
2019-12-18,2347
2019-12-19,2344
2019-12-20,2277
2019-12-21,2214
2019-12-22,2208
2019-12-23,2177
2019-12-24,2189
2019-12-25,2208
2019-12-26,2131
2019-12-27,2152
2019-12-28,2180
2019-12-29,2159
2019-12-30,2158
2019-12-31,2181
2020-01-01,2162
2020-01-02,2168
2020-01-03,2186
2020-01-04,2197
2020-01-05,2198
2020-01-06,2176
2020-01-07,2143
2020-01-08,2143
2020-01-09,2142
2020-01-10,2052
2020-01-11,1992
2020-01-12,2042
2020-01-13,2042
2020-01-14,2077
2020-01-15,2123
2020-01-16,2149
2020-01-17,2120
2020-01-18,2115
2020-01-19,2080
2020-01-20,2092
2020-01-21,2129
2020-01-22,2151
2020-01-23,2187
2020-01-24,2212
2020-01-25,2214
2020-01-26,2147
2020-01-27,2116
2020-01-28,2067
2020-01-29,2031
2020-01-30,2017
2020-01-31,1961
2020-02-01,1889
2020-02-02,1796
2020-02-03,1717
2020-02-04,1642
2020-02-05,1562
2020-02-06,1488
2020-02-07,1415
2020-02-08,1354
2020-02-09,1301
2020-02-10,1257
2020-02-11,1226
2020-02-12,1246
2020-02-13,1257
2020-02-14,1286
2020-02-15,1290
2020-02-16,1287
2020-02-17,1317
2020-02-18,1369
2020-02-19,1424
2020-02-20,1473
2020-02-21,1473
2020-02-22,1542
2020-02-23,1614
2020-02-24,1687
2020-02-25,1771
2020-02-26,1860
2020-02-27,1952
2020-02-28,2016
2020-02-29,2003
2020-03-01,2016
2020-03-02,2040
2020-03-03,2025
2020-03-04,2016
2020-03-05,1999
2020-03-06,2028
2020-03-07,1961
2020-03-08,1986
2020-03-09,2029
2020-03-10,2085
2020-03-11,2142
2020-03-12,2199
2020-03-13,2245
2020-03-14,2231
2020-03-15,2247
2020-03-16,2272
2020-03-17,2252
2020-03-18,2213
2020-03-19,2200
2020-03-20,2162
2020-03-21,2101
2020-03-22,2037
2020-03-23,1987
2020-03-24,1922
2020-03-25,1875
2020-03-26,1851
2020-03-27,1812
2020-03-28,1774
2020-03-29,1820
2020-03-30,1863
2020-03-31,1941
2020-04-01,1984
2020-04-02,2040
2020-04-03,2054
2020-04-04,2090
2020-04-05,2024
2020-04-06,2069
2020-04-07,2079
2020-04-08,2149
2020-04-09,2176
2020-04-10,2142
2020-04-11,2157
2020-04-12,2128
2020-04-13,2076
2020-04-14,2053
2020-04-15,2091
2020-04-16,2128
2020-04-17,2155
2020-04-18,2194
2020-04-19,2232
2020-04-20,2273
2020-04-21,2324
2020-04-22,2350
2020-04-23,2368
2020-04-24,2353
2020-04-25,2324
2020-04-26,2276
2020-04-27,2247
2020-04-28,2275
2020-04-29,2243
2020-04-30,2259
2020-05-01,2269
2020-05-02,2242
2020-05-03,2282
2020-05-04,2340
2020-05-05,2271
2020-05-06,2227
2020-05-07,2201
2020-05-08,2163
2020-05-09,2168
2020-05-10,2194
2020-05-11,2229
2020-05-12,2267
2020-05-13,2335
