date_obj,Woven%20top%20(yellow) price
2019-01-05,1719
2019-01-06,1719
2019-01-08,1719
2019-01-10,1719
2019-01-11,1719
2019-01-12,1719
2019-01-13,1719
2019-01-14,1719
2019-01-15,1699
2019-01-16,1699
2019-01-17,1699
2019-01-18,1699
2019-01-19,1699
2019-01-20,1699
2019-01-21,1699
2019-01-22,1699
2019-01-23,1699
2019-01-25,1699
2019-01-26,1699
2019-01-27,1665
2019-01-29,1665
2019-01-30,1665
2019-01-31,1665
2019-02-01,1665
2019-02-02,1665
2019-02-03,1665
2019-02-04,1665
2019-02-05,1665
2019-02-06,1665
2019-02-07,1685
2019-02-08,1685
2019-02-09,1685
2019-02-10,1685
2019-02-11,1685
2019-02-12,1685
2019-02-13,1685
2019-02-14,1685
2019-02-15,1685
2019-02-16,1685
2019-02-17,1685
2019-02-18,1685
2019-02-19,1685
2019-02-20,1660
2019-02-21,1660
2019-02-22,1660
2019-02-23,1660
2019-02-24,1660
2019-02-25,1660
2019-02-26,1660
2019-02-27,1660
2019-02-28,1660
2019-03-01,1660
2019-03-02,1660
2019-03-03,1660
2019-03-04,1660
2019-03-05,1660
2019-03-06,1660
2019-03-07,1660
2019-03-08,1660
2019-03-09,1660
2019-03-10,1660
2019-03-11,1582
2019-03-12,1582
2019-03-13,1582
2019-03-14,1582
2019-03-15,1582
2019-03-16,1582
2019-03-17,1582
2019-03-18,1582
2019-03-19,1582
2019-03-20,1582
2019-03-21,1582
2019-03-22,1582
2019-03-23,1582
2019-03-24,1589
2019-03-25,1589
2019-03-26,1589
2019-03-27,1589
2019-03-28,1589
2019-03-29,1589
2019-03-30,1589
2019-03-31,1589
2019-04-01,1589
2019-04-02,1589
2019-04-03,1589
2019-04-04,1589
2019-04-05,1589
2019-04-06,1589
2019-04-07,1589
2019-04-08,1642
2019-04-09,1642
2019-04-10,1642
2019-04-11,1642
2019-04-12,1642
2019-04-13,1642
2019-04-14,1642
2019-04-15,1642
2019-04-16,1642
2019-04-17,1642
2019-04-18,1642
2019-04-19,1642
2019-04-20,1640
2019-04-21,1640
2019-04-22,1640
2019-04-23,1640
2019-04-24,1640
2019-04-25,1640
2019-04-26,1640
2019-04-27,1640
2019-04-28,1640
2019-04-29,1640
2019-04-30,1640
2019-05-01,1640
2019-05-02,1640
2019-05-03,1640
2019-05-04,1641
2019-05-05,1641
2019-05-06,1641
2019-05-07,1641
2019-05-08,1641
2019-05-09,1641
2019-05-10,1641
2019-05-11,1641
2019-05-12,1641
2019-05-13,1641
2019-05-14,1641
2019-05-15,1641
2019-05-16,1641
2019-05-17,1641
2019-05-18,1641
2019-05-19,1622
2019-05-20,1622
2019-05-21,1622
2019-05-22,1622
2019-05-23,1622
2019-05-24,1622
2019-05-25,1622
2019-05-26,1622
2019-05-27,1622
2019-05-28,1622
2019-05-29,1622
2019-05-30,1622
2019-05-31,1622
2019-06-01,1622
2019-06-02,1622
2019-06-03,1615
2019-06-04,1615
2019-06-05,1615
2019-06-06,1615
2019-06-07,1615
2019-06-08,1615
2019-06-09,1615
2019-06-10,1615
2019-06-11,1615
2019-06-12,1615
2019-06-13,1615
2019-06-14,1615
2019-06-15,1615
2019-06-16,1615
2019-06-17,1594
2019-06-18,1594
2019-06-19,1594
2019-06-20,1594
2019-06-21,1594
2019-06-22,1594
2019-06-23,1594
2019-06-24,1594
2019-06-25,1594
2019-06-26,1594
2019-06-27,1594
2019-06-28,1594
2019-06-29,1594
2019-06-30,1594
2019-07-01,1594
2019-07-02,1590
2019-07-03,1590
2019-07-04,1590
2019-07-05,1590
2019-07-06,1590
2019-07-07,1590
2019-07-08,1590
2019-07-09,1590
2019-07-10,1590
2019-07-11,1590
2019-07-12,1590
2019-07-13,1590
2019-07-14,1590
2019-07-15,1590
2019-07-16,1538
2019-07-17,1538
2019-07-18,1538
2019-07-19,1538
2019-07-20,1538
2019-07-21,1538
2019-07-22,1538
2019-07-23,1538
2019-07-24,1538
2019-07-25,1538
2019-07-26,1538
2019-07-27,1538
2019-07-28,1538
2019-07-29,1538
2019-07-30,1538
2019-07-31,1538
2019-08-01,1497
2019-08-02,1497
2019-08-03,1497
2019-08-04,1497
2019-08-05,1497
2019-08-06,1497
2019-08-07,1497
2019-08-08,1497
2019-08-09,1497
2019-08-10,1497
2019-08-11,1497
2019-08-12,1497
2019-08-13,1497
2019-08-14,1497
2019-08-15,1497
2019-08-16,1497
2019-08-17,1497
2019-08-18,1466
2019-08-19,1466
2019-08-20,1466
2019-08-21,1466
2019-08-22,1466
2019-08-23,1466
2019-08-24,1466
2019-08-24,1466
2019-08-25,1466
2019-08-25,1466
2019-08-26,1466
2019-08-26,1466
2019-08-27,1466
2019-08-27,1466
2019-08-28,1466
2019-08-29,1466
2019-08-30,1466
2019-08-31,1466
2019-09-01,1466
2019-09-02,1466
2019-09-03,1466
2019-09-04,1466
2019-09-05,1466
2019-09-06,1465
2019-09-07,1465
2019-09-08,1465
2019-09-09,1465
2019-09-10,1465
2019-09-11,1465
2019-09-12,1465
2019-09-13,1465
2019-09-14,1465
2019-09-15,1465
2019-09-16,1465
2019-09-17,1465
2019-09-18,1465
2019-09-19,1465
2019-09-20,1465
2019-09-21,1465
2019-09-22,1470
2019-09-23,1470
2019-09-24,1470
2019-09-25,1470
2019-09-26,1470
2019-09-27,1470
2019-09-28,1470
2019-09-29,1470
2019-09-30,1470
2019-10-01,1470
2019-10-02,1470
2019-10-03,1470
2019-10-04,1470
2019-10-05,1470
2019-10-06,1470
2019-10-07,1470
2019-10-08,1470
2019-10-09,1470
2019-10-10,1506
2019-10-11,1506
2019-10-12,1506
2019-10-13,1506
2019-10-14,1506
2019-10-15,1506
2019-10-16,1506
2019-10-17,1506
2019-10-18,1506
2019-10-19,1506
2019-10-20,1506
2019-10-21,1506
2019-10-22,1506
2019-10-23,1506
2019-10-24,1506
2019-10-25,1506
2019-10-26,1506
2019-10-27,1506
2019-10-28,1506
2019-10-29,1466
2019-10-30,1466
2019-10-31,1466
2019-11-01,1466
2019-11-02,1466
2019-11-03,1466
2019-11-04,1466
2019-11-05,1466
2019-11-06,1466
2019-11-07,1466
2019-11-08,1466
2019-11-09,1466
2019-11-10,1466
2019-11-11,1466
2019-11-12,1466
2019-11-13,1466
2019-11-14,1466
2019-11-15,1466
2019-11-16,1466
2019-11-17,1394
2019-11-18,1394
2019-11-19,1394
2019-11-20,1394
2019-11-21,1394
2019-11-22,1394
2019-11-23,1394
2019-11-24,1394
2019-11-25,1394
2019-11-26,1394
2019-11-27,1394
2019-11-28,1394
2019-11-29,1394
2019-11-30,1394
2019-12-01,1394
2019-12-02,1394
2019-12-03,1394
2019-12-04,1394
2019-12-05,1394
2019-12-06,1413
2019-12-07,1413
2019-12-08,1413
2019-12-09,1413
2019-12-10,1413
2019-12-11,1413
2019-12-12,1413
2019-12-13,1413
2019-12-14,1413
2019-12-15,1413
2019-12-16,1413
2019-12-17,1413
2019-12-18,1413
2019-12-19,1413
2019-12-20,1413
2019-12-21,1413
2019-12-22,1413
2019-12-23,1413
2019-12-24,1413
2019-12-25,1413
2019-12-26,1374
2019-12-27,1374
2019-12-28,1374
2019-12-29,1374
2019-12-30,1374
2019-12-31,1374
2020-01-01,1374
2020-01-02,1374
2020-01-03,1374
2020-01-04,1374
2020-01-05,1374
2020-01-06,1374
2020-01-07,1374
2020-01-08,1374
2020-01-09,1374
2020-01-10,1374
2020-01-11,1374
2020-01-12,1352
2020-01-13,1352
2020-01-14,1352
2020-01-15,1352
2020-01-16,1352
2020-01-17,1352
2020-01-18,1352
2020-01-19,1352
2020-01-20,1352
2020-01-21,1352
2020-01-22,1352
2020-01-23,1352
2020-01-24,1352
2020-01-25,1352
2020-01-26,1336
2020-01-27,1336
2020-01-28,1336
2020-01-29,1336
2020-01-30,1336
2020-01-31,1336
2020-02-01,1336
2020-02-02,1336
2020-02-03,1336
2020-02-04,1336
2020-02-05,1336
2020-02-06,1336
2020-02-07,1336
2020-02-08,1336
2020-02-09,1336
2020-02-10,1328
2020-02-11,1328
2020-02-12,1328
2020-02-13,1328
2020-02-14,1328
2020-02-15,1328
2020-02-16,1328
2020-02-17,1328
2020-02-18,1328
2020-02-19,1328
2020-02-20,1328
2020-02-21,1328
2020-02-22,1328
2020-02-23,1328
2020-02-24,1328
2020-02-25,1328
2020-02-26,1368
2020-02-27,1368
2020-02-28,1368
2020-02-29,1368
2020-03-01,1368
2020-03-02,1368
2020-03-03,1368
2020-03-04,1368
2020-03-05,1368
2020-03-06,1368
2020-03-07,1368
2020-03-08,1368
2020-03-09,1368
2020-03-10,1368
2020-03-11,1368
2020-03-12,1368
2020-03-13,1341
2020-03-14,1341
2020-03-15,1341
2020-03-16,1341
2020-03-17,1341
2020-03-18,1341
2020-03-19,1341
2020-03-20,1341
2020-03-21,1341
2020-03-22,1341
2020-03-23,1341
2020-03-24,1341
2020-03-25,1341
2020-03-26,1328
2020-03-27,1328
2020-03-28,1328
2020-03-29,1328
2020-03-30,1328
2020-03-31,1328
2020-04-01,1328
2020-04-02,1328
2020-04-03,1328
2020-04-04,1328
2020-04-05,1328
2020-04-06,1280
2020-04-07,1280
2020-04-08,1280
2020-04-09,1280
2020-04-10,1280
2020-04-11,1280
2020-04-12,1280
2020-04-13,1280
2020-04-14,1280
2020-04-15,1280
2020-04-16,1280
2020-04-17,1280
2020-04-18,1237
2020-04-19,1237
2020-04-20,1237
2020-04-21,1237
2020-04-22,1237
2020-04-23,1237
2020-04-24,1237
2020-04-25,1237
2020-04-26,1237
2020-04-27,1216
2020-04-28,1216
2020-04-29,1216
2020-04-30,1216
2020-05-01,1216
2020-05-02,1216
2020-05-03,1216
2020-05-04,1216
2020-05-05,1216
2020-05-06,1216
2020-05-07,1182
2020-05-08,1182
2020-05-09,1182
2020-05-10,1182
2020-05-11,1182
2020-05-12,1182
2020-05-13,1182
