date_obj,Fremennik%20cyan%20cloak price
2019-03-25,804
2019-03-26,804
2019-03-27,814
2019-03-28,814
2019-03-29,814
2019-03-30,774
2019-03-31,774
2019-04-01,774
2019-04-02,774
2019-04-03,769
2019-04-04,769
2019-04-05,769
2019-04-06,769
2019-04-07,776
2019-04-08,776
2019-04-09,776
2019-04-10,776
2019-04-11,786
2019-04-12,786
2019-04-13,786
2019-04-14,794
2019-04-15,794
2019-04-16,794
2019-04-17,794
2019-04-18,815
2019-04-19,815
2019-04-20,815
2019-04-21,815
2019-04-22,839
2019-04-23,839
2019-04-24,839
2019-04-25,839
2019-04-26,867
2019-04-27,867
2019-04-28,867
2019-04-29,867
2019-04-30,867
2019-05-01,867
2019-05-02,867
2019-05-03,867
2019-05-04,839
2019-05-05,839
2019-05-06,839
2019-05-07,839
2019-05-08,842
2019-05-09,842
2019-05-10,842
2019-05-11,842
2019-05-12,840
2019-05-13,840
2019-05-14,840
2019-05-15,828
2019-05-16,828
2019-05-17,828
2019-05-18,828
2019-05-19,820
2019-05-20,820
2019-05-21,820
2019-05-22,820
2019-05-23,861
2019-05-24,861
2019-05-25,861
2019-05-26,861
2019-05-27,891
2019-05-28,891
2019-05-29,891
2019-05-30,908
2019-05-31,908
2019-06-01,908
2019-06-02,908
2019-06-03,927
2019-06-04,927
2019-06-05,927
2019-06-06,927
2019-06-07,944
2019-06-08,944
2019-06-09,944
2019-06-10,944
2019-06-11,953
2019-06-12,953
2019-06-13,953
2019-06-14,944
2019-06-15,944
2019-06-16,944
2019-06-17,944
2019-06-18,958
2019-06-19,958
2019-06-20,958
2019-06-21,958
2019-06-22,955
2019-06-23,955
2019-06-24,955
2019-06-25,955
2019-06-26,976
2019-06-27,976
2019-06-28,976
2019-06-29,976
2019-06-30,999
2019-07-01,999
2019-07-02,999
2019-07-03,999
2019-07-04,971
2019-07-05,971
2019-07-06,971
2019-07-07,971
2019-07-08,987
2019-07-09,987
2019-07-10,987
2019-07-11,987
2019-07-12,1005
2019-07-13,1005
2019-07-14,1005
2019-07-15,1005
2019-07-16,1005
2019-07-17,1022
2019-07-18,1022
2019-07-19,1022
2019-07-20,1022
2019-07-21,1022
2019-07-22,1039
2019-07-23,1039
2019-07-24,1039
2019-07-25,1039
2019-07-26,1039
2019-07-27,1044
2019-07-28,1044
2019-07-29,1044
2019-07-30,1044
2019-07-31,1057
2019-08-01,1057
2019-08-02,1057
2019-08-03,1057
2019-08-04,1057
2019-08-05,1074
2019-08-06,1074
2019-08-07,1074
2019-08-08,1074
2019-08-09,1074
2019-08-10,1079
2019-08-11,1079
2019-08-12,1079
2019-08-13,1079
2019-08-14,1079
2019-08-15,1074
2019-08-16,1074
2019-08-17,1074
2019-08-18,1045
2019-08-19,1045
2019-08-20,1045
2019-08-21,1045
2019-08-22,1018
2019-08-23,1018
2019-08-24,1018
2019-08-24,1018
2019-08-25,1018
2019-08-25,1018
2019-08-26,1018
2019-08-26,1018
2019-08-27,1004
2019-08-27,1004
2019-08-28,1004
2019-08-29,1004
2019-08-30,1004
2019-08-31,1006
2019-09-01,1006
2019-09-02,1006
2019-09-03,1006
2019-09-04,1035
2019-09-05,1035
2019-09-06,1035
2019-09-07,1035
2019-09-08,1035
2019-09-09,1086
2019-09-10,1086
2019-09-11,1086
2019-09-12,1086
2019-09-13,1086
2019-09-14,1087
2019-09-15,1087
2019-09-16,1087
2019-09-17,1087
2019-09-18,1104
2019-09-19,1104
2019-09-20,1104
2019-09-21,1104
2019-09-22,1104
2019-09-23,1120
2019-09-24,1120
2019-09-25,1120
2019-09-26,1120
2019-09-27,1120
2019-09-28,1099
2019-09-29,1099
2019-09-30,1099
2019-10-01,1099
2019-10-02,1057
2019-10-03,1057
2019-10-04,1057
2019-10-05,1057
2019-10-06,1074
2019-10-07,1074
2019-10-08,1074
2019-10-09,1074
2019-10-10,1074
2019-10-11,1074
2019-10-12,1071
2019-10-13,1071
2019-10-14,1071
2019-10-15,1071
2019-10-16,1020
2019-10-17,1020
2019-10-18,1020
2019-10-19,1020
2019-10-20,1020
2019-10-21,970
2019-10-22,970
2019-10-23,970
2019-10-24,970
2019-10-25,976
2019-10-26,976
2019-10-27,976
2019-10-28,976
2019-10-29,976
2019-10-30,976
2019-10-31,955
2019-11-01,955
2019-11-02,955
2019-11-03,955
2019-11-04,955
2019-11-05,952
2019-11-06,952
2019-11-07,952
2019-11-08,952
2019-11-09,936
2019-11-10,936
2019-11-11,936
2019-11-12,936
2019-11-13,945
2019-11-14,945
2019-11-15,945
2019-11-16,945
2019-11-17,945
2019-11-18,992
2019-11-19,992
2019-11-20,992
2019-11-21,992
2019-11-22,992
2019-11-23,1018
2019-11-24,1018
2019-11-25,1018
2019-11-26,1018
2019-11-27,1018
2019-11-28,1018
2019-11-29,970
2019-11-30,970
2019-12-01,970
2019-12-02,970
2019-12-03,970
2019-12-04,970
2019-12-05,985
2019-12-06,985
2019-12-07,985
2019-12-08,985
2019-12-09,985
2019-12-10,959
2019-12-11,959
2019-12-12,959
2019-12-13,959
2019-12-14,959
2019-12-15,978
2019-12-16,978
2019-12-17,978
2019-12-18,978
2019-12-19,978
2019-12-20,999
2019-12-21,999
2019-12-22,999
2019-12-23,999
2019-12-24,1016
2019-12-25,1016
2019-12-26,1016
2019-12-27,1016
2019-12-28,1016
2019-12-29,1020
2019-12-30,1020
2019-12-31,1020
2020-01-01,1020
2020-01-02,1020
2020-01-03,1032
2020-01-04,1032
2020-01-05,1032
2020-01-06,1032
2020-01-07,1077
2020-01-08,1077
2020-01-09,1077
2020-01-10,1077
2020-01-11,1109
2020-01-12,1109
2020-01-13,1109
2020-01-14,1109
2020-01-15,1103
2020-01-16,1103
2020-01-17,1103
2020-01-18,1103
2020-01-19,1083
2020-01-20,1083
2020-01-21,1083
2020-01-22,1083
2020-01-23,1083
2020-01-24,1068
2020-01-25,1068
2020-01-26,1068
2020-01-27,1068
2020-01-28,1068
2020-01-29,1036
2020-01-30,1036
2020-01-31,1036
2020-02-01,1036
2020-02-02,1036
2020-02-03,1003
2020-02-04,1003
2020-02-05,1003
2020-02-06,1003
2020-02-07,1003
2020-02-08,1013
2020-02-09,1013
2020-02-10,1013
2020-02-11,1013
2020-02-12,1013
2020-02-13,1049
2020-02-14,1049
2020-02-15,1049
2020-02-16,1049
2020-02-17,1071
2020-02-18,1071
2020-02-19,1071
2020-02-20,1071
2020-02-21,1071
2020-02-22,1086
2020-02-23,1086
2020-02-24,1086
2020-02-25,1086
2020-02-26,1090
2020-02-27,1090
2020-02-28,1090
2020-02-29,1090
2020-03-01,1069
2020-03-02,1069
2020-03-03,1069
2020-03-04,1069
2020-03-05,1069
2020-03-06,1095
2020-03-07,1095
2020-03-08,1095
2020-03-09,1095
2020-03-10,1118
2020-03-11,1118
2020-03-12,1118
2020-03-13,1118
2020-03-14,1123
2020-03-15,1123
2020-03-16,1123
2020-03-17,1070
2020-03-18,1070
2020-03-19,1070
2020-03-20,1019
2020-03-21,1019
2020-03-22,1019
2020-03-23,1012
2020-03-24,1012
2020-03-25,1012
2020-03-26,1045
2020-03-27,1045
2020-03-28,1045
2020-03-29,1037
2020-03-30,1037
2020-03-31,1037
2020-04-01,1058
2020-04-02,1058
2020-04-03,1058
2020-04-04,1025
2020-04-05,1025
2020-04-06,1025
2020-04-07,1025
2020-04-08,1042
2020-04-09,1042
2020-04-10,1042
2020-04-11,1088
2020-04-12,1088
2020-04-13,1088
2020-04-14,1088
2020-04-15,1054
2020-04-16,1054
2020-04-17,1054
2020-04-18,1054
2020-04-19,1088
2020-04-20,1088
2020-04-21,1088
2020-04-22,1052
2020-04-23,1052
2020-04-24,1052
2020-04-25,1052
2020-04-26,1052
2020-04-27,1052
2020-04-28,1052
2020-04-29,1052
2020-04-30,1009
2020-05-01,1009
2020-05-02,1009
2020-05-03,1009
2020-05-04,963
2020-05-05,963
2020-05-06,963
2020-05-07,963
2020-05-08,963
2020-05-09,963
2020-05-10,963
2020-05-11,963
2020-05-12,1004
2020-05-13,1004
