date_obj,Irit%20leaf price
2019-06-15,780
2019-06-16,767
2019-06-17,769
2019-06-18,758
2019-06-19,766
2019-06-20,768
2019-06-21,796
2019-06-22,793
2019-06-23,806
2019-06-24,801
2019-06-25,782
2019-06-26,786
2019-06-27,775
2019-06-28,780
2019-06-29,774
2019-06-30,770
2019-07-01,771
2019-07-02,791
2019-07-03,777
2019-07-04,785
2019-07-05,772
2019-07-06,763
2019-07-07,766
2019-07-08,760
2019-07-09,775
2019-07-10,775
2019-07-11,775
2019-07-12,777
2019-07-13,770
2019-07-14,759
2019-07-15,779
2019-07-16,789
2019-07-17,812
2019-07-18,839
2019-07-19,867
2019-07-20,854
2019-07-21,877
2019-07-22,912
2019-07-23,958
2019-07-24,1006
2019-07-25,1053
2019-07-26,1096
2019-07-27,1147
2019-07-28,1190
2019-07-29,1175
2019-07-30,1184
2019-07-31,1164
2019-08-01,1144
2019-08-02,1096
2019-08-03,1042
2019-08-04,989
2019-08-05,944
2019-08-06,905
2019-08-07,888
2019-08-08,843
2019-08-09,825
2019-08-10,809
2019-08-11,839
2019-08-12,879
2019-08-13,921
2019-08-14,962
2019-08-15,969
2019-08-16,961
2019-08-17,961
2019-08-18,941
2019-08-19,962
2019-08-20,995
2019-08-21,1006
2019-08-22,1022
2019-08-23,1034
2019-08-24,1037
2019-08-24,1037
2019-08-25,1000
2019-08-25,1000
2019-08-26,973
2019-08-26,973
2019-08-27,940
2019-08-27,940
2019-08-28,927
2019-08-29,901
2019-08-30,890
2019-08-31,853
2019-09-01,823
2019-09-02,823
2019-09-03,817
2019-09-04,833
2019-09-05,844
2019-09-06,843
2019-09-07,840
2019-09-08,836
2019-09-09,845
2019-09-10,866
2019-09-11,875
2019-09-12,862
2019-09-13,863
2019-09-14,852
2019-09-15,843
2019-09-16,843
2019-09-17,856
2019-09-18,868
2019-09-19,898
2019-09-20,888
2019-09-21,879
2019-09-22,867
2019-09-23,879
2019-09-24,879
2019-09-25,910
2019-09-26,929
2019-09-27,923
2019-09-28,916
2019-09-29,899
2019-09-30,881
2019-10-01,869
2019-10-02,876
2019-10-03,865
2019-10-04,862
2019-10-05,854
2019-10-06,851
2019-10-07,867
2019-10-08,879
2019-10-09,879
2019-10-10,890
2019-10-11,896
2019-10-12,877
2019-10-13,894
2019-10-14,917
2019-10-15,919
2019-10-16,909
2019-10-17,889
2019-10-18,883
2019-10-19,876
2019-10-20,882
2019-10-21,883
2019-10-22,879
2019-10-23,892
2019-10-24,912
2019-10-25,929
2019-10-26,927
2019-10-27,935
2019-10-28,953
2019-10-29,940
2019-10-30,932
2019-10-31,929
2019-11-01,922
2019-11-02,917
2019-11-03,920
2019-11-04,927
2019-11-05,920
2019-11-06,928
2019-11-07,923
2019-11-08,937
2019-11-09,943
2019-11-10,927
2019-11-11,923
2019-11-12,938
2019-11-13,920
2019-11-14,904
2019-11-15,904
2019-11-16,910
2019-11-17,910
2019-11-18,893
2019-11-19,890
2019-11-20,882
2019-11-21,882
2019-11-22,905
2019-11-23,923
2019-11-24,915
2019-11-25,928
2019-11-26,953
2019-11-27,953
2019-11-28,987
2019-11-29,980
2019-11-30,965
2019-12-01,943
2019-12-02,942
2019-12-03,916
2019-12-04,923
2019-12-05,923
2019-12-06,918
2019-12-07,913
2019-12-08,903
2019-12-09,924
2019-12-10,909
2019-12-11,904
2019-12-12,916
2019-12-13,927
2019-12-14,909
2019-12-15,902
2019-12-16,914
2019-12-17,916
2019-12-18,912
2019-12-19,888
2019-12-20,900
2019-12-21,890
2019-12-22,884
2019-12-23,902
2019-12-24,910
2019-12-25,915
2019-12-26,930
2019-12-27,935
2019-12-28,932
2019-12-29,929
2019-12-30,916
2019-12-31,910
2020-01-01,899
2020-01-02,903
2020-01-03,940
2020-01-04,922
2020-01-05,913
2020-01-06,899
2020-01-07,912
2020-01-08,919
2020-01-09,931
2020-01-10,924
2020-01-11,921
2020-01-12,912
2020-01-13,914
2020-01-14,928
2020-01-15,933
2020-01-16,929
2020-01-17,912
2020-01-18,904
2020-01-19,899
2020-01-20,890
2020-01-21,895
2020-01-22,899
2020-01-23,890
2020-01-24,886
2020-01-25,887
2020-01-26,901
2020-01-27,892
2020-01-28,891
2020-01-29,905
2020-01-30,895
2020-01-31,892
2020-02-01,886
2020-02-02,888
2020-02-03,885
2020-02-04,895
2020-02-05,900
2020-02-06,872
2020-02-07,860
2020-02-08,860
2020-02-09,855
2020-02-10,857
2020-02-11,856
2020-02-12,841
2020-02-13,838
2020-02-14,840
2020-02-15,823
2020-02-16,819
2020-02-17,813
2020-02-18,800
2020-02-19,819
2020-02-20,831
2020-02-21,831
2020-02-22,814
2020-02-23,812
2020-02-24,806
2020-02-25,807
2020-02-26,822
2020-02-27,828
2020-02-28,847
2020-02-29,844
2020-03-01,834
2020-03-02,828
2020-03-03,833
2020-03-04,823
2020-03-05,816
2020-03-06,819
2020-03-07,788
2020-03-08,770
2020-03-09,767
2020-03-10,776
2020-03-11,782
2020-03-12,779
2020-03-13,784
2020-03-14,789
2020-03-15,780
2020-03-16,774
2020-03-17,752
2020-03-18,745
2020-03-19,756
2020-03-20,772
2020-03-21,790
2020-03-22,800
2020-03-23,790
2020-03-24,789
2020-03-25,786
2020-03-26,819
2020-03-27,844
2020-03-28,844
2020-03-29,832
2020-03-30,822
2020-03-31,841
2020-04-01,838
2020-04-02,863
2020-04-03,880
2020-04-04,878
2020-04-05,872
2020-04-06,854
2020-04-07,851
2020-04-08,879
2020-04-09,889
2020-04-10,889
2020-04-11,894
2020-04-12,892
2020-04-13,897
2020-04-14,890
2020-04-15,884
2020-04-16,871
2020-04-17,864
2020-04-18,873
2020-04-19,876
2020-04-20,864
2020-04-21,854
2020-04-22,832
2020-04-23,836
2020-04-24,845
2020-04-25,853
2020-04-26,865
2020-04-27,865
2020-04-28,852
2020-04-29,839
2020-04-30,839
2020-05-01,840
2020-05-02,852
2020-05-03,860
2020-05-04,852
2020-05-05,851
2020-05-06,862
2020-05-07,884
2020-05-08,928
2020-05-09,922
2020-05-10,879
2020-05-11,840
2020-05-12,836
2020-05-13,854
