date_obj,Splitbark%20helm price
2019-04-08,5662
2019-04-09,5662
2019-04-10,5779
2019-04-11,5614
2019-04-12,5568
2019-04-13,5556
2019-04-14,5611
2019-04-15,5611
2019-04-16,5748
2019-04-17,5748
2019-04-18,5737
2019-04-19,5737
2019-04-20,5745
2019-04-21,5745
2019-04-22,5873
2019-04-23,5873
2019-04-24,5868
2019-04-25,5868
2019-04-26,5748
2019-04-27,5748
2019-04-28,5770
2019-04-29,5770
2019-04-30,5825
2019-05-01,5825
2019-05-02,5800
2019-05-03,5681
2019-05-04,5681
2019-05-05,5767
2019-05-06,5767
2019-05-07,5691
2019-05-08,5691
2019-05-09,5726
2019-05-10,5726
2019-05-11,5720
2019-05-12,5720
2019-05-13,5672
2019-05-14,5672
2019-05-15,5680
2019-05-16,5680
2019-05-17,5657
2019-05-18,5604
2019-05-19,5604
2019-05-20,5619
2019-05-21,5619
2019-05-22,5734
2019-05-23,5734
2019-05-24,5746
2019-05-25,5746
2019-05-26,5784
2019-05-27,5699
2019-05-28,5699
2019-05-29,5687
2019-05-30,5687
2019-05-31,5680
2019-06-01,5680
2019-06-02,5721
2019-06-03,5721
2019-06-04,5790
2019-06-05,5790
2019-06-06,6052
2019-06-07,6052
2019-06-08,5941
2019-06-09,5941
2019-06-10,5772
2019-06-11,5772
2019-06-12,5809
2019-06-13,5809
2019-06-14,5729
2019-06-15,5729
2019-06-16,5635
2019-06-17,5635
2019-06-18,5572
2019-06-19,5572
2019-06-20,5628
2019-06-21,5628
2019-06-22,5747
2019-06-23,5747
2019-06-24,5643
2019-06-25,5643
2019-06-26,5597
2019-06-27,5597
2019-06-28,5730
2019-06-29,5730
2019-06-30,5697
2019-07-01,5697
2019-07-02,5702
2019-07-03,5702
2019-07-04,5721
2019-07-05,5721
2019-07-06,5726
2019-07-07,5726
2019-07-08,5662
2019-07-09,5662
2019-07-10,5671
2019-07-11,5671
2019-07-12,5684
2019-07-13,5684
2019-07-14,5637
2019-07-15,5637
2019-07-16,5637
2019-07-17,5713
2019-07-18,5713
2019-07-19,5730
2019-07-20,5730
2019-07-21,5739
2019-07-22,5739
2019-07-23,5674
2019-07-24,5674
2019-07-25,5674
2019-07-26,5696
2019-07-27,5696
2019-07-28,5691
2019-07-29,5691
2019-07-30,5731
2019-07-31,5731
2019-08-01,5695
2019-08-02,5695
2019-08-03,5829
2019-08-04,5829
2019-08-05,5642
2019-08-06,5642
2019-08-07,5579
2019-08-08,5579
2019-08-09,5558
2019-08-10,5539
2019-08-11,5539
2019-08-12,5545
2019-08-13,5545
2019-08-14,5674
2019-08-15,5674
2019-08-16,5764
2019-08-17,5764
2019-08-18,5606
2019-08-19,5606
2019-08-20,5579
2019-08-21,5579
2019-08-22,5569
2019-08-23,5569
2019-08-24,5543
2019-08-24,5543
2019-08-25,5543
2019-08-25,5543
2019-08-26,5590
2019-08-26,5590
2019-08-27,5590
2019-08-27,5590
2019-08-28,5589
2019-08-29,5589
2019-08-30,5587
2019-08-31,5587
2019-09-01,5575
2019-09-02,5575
2019-09-03,5621
2019-09-04,5621
2019-09-05,5653
2019-09-06,5653
2019-09-07,5597
2019-09-08,5597
2019-09-09,5650
2019-09-10,5650
2019-09-11,5605
2019-09-12,5605
2019-09-13,5605
2019-09-14,5552
2019-09-15,5552
2019-09-16,5450
2019-09-17,5450
2019-09-18,5533
2019-09-19,5533
2019-09-20,5533
2019-09-21,5613
2019-09-22,5613
2019-09-23,5686
2019-09-24,5686
2019-09-25,5727
2019-09-26,5727
2019-09-27,5627
2019-09-28,5627
2019-09-29,5634
2019-09-30,5634
2019-10-01,5661
2019-10-02,5661
2019-10-03,5661
2019-10-04,5574
2019-10-05,5574
2019-10-06,5522
2019-10-07,5522
2019-10-08,5518
2019-10-09,5518
2019-10-10,5518
2019-10-11,5519
2019-10-12,5519
2019-10-13,5604
2019-10-14,5604
2019-10-15,5510
2019-10-16,5510
2019-10-17,5623
2019-10-18,5623
2019-10-19,5564
2019-10-20,5564
2019-10-21,5575
2019-10-22,5575
2019-10-23,5582
2019-10-24,5582
2019-10-25,5595
2019-10-26,5595
2019-10-27,5419
2019-10-28,5419
2019-10-29,5478
2019-10-30,5478
2019-10-31,5493
2019-11-01,5493
2019-11-02,5435
2019-11-03,5435
2019-11-04,5390
2019-11-05,5390
2019-11-06,5390
2019-11-07,5489
2019-11-08,5489
2019-11-09,5502
2019-11-10,5502
2019-11-11,5652
2019-11-12,5652
2019-11-13,5652
2019-11-14,5834
2019-11-15,5834
2019-11-16,5652
2019-11-17,5652
2019-11-18,5652
2019-11-19,5507
2019-11-20,5507
2019-11-21,5507
2019-11-22,5592
2019-11-23,5592
2019-11-24,5718
2019-11-25,5718
2019-11-26,5655
2019-11-27,5655
2019-11-28,5474
2019-11-29,5474
2019-11-30,5538
2019-12-01,5538
2019-12-02,5538
2019-12-03,5743
2019-12-04,5743
2019-12-05,5743
2019-12-06,5584
2019-12-07,5584
2019-12-08,5518
2019-12-09,5518
2019-12-10,5293
2019-12-11,5293
2019-12-12,5293
2019-12-13,5348
2019-12-14,5348
2019-12-15,5441
2019-12-16,5441
2019-12-17,5525
2019-12-18,5525
2019-12-19,5525
2019-12-20,5465
2019-12-21,5465
2019-12-22,5657
2019-12-23,5657
2019-12-24,5728
2019-12-25,5728
2019-12-26,5639
2019-12-27,5639
2019-12-28,5586
2019-12-29,5586
2019-12-30,5502
2019-12-31,5502
2020-01-01,5545
2020-01-02,5545
2020-01-03,5563
2020-01-04,5563
2020-01-05,5389
2020-01-06,5389
2020-01-07,5529
2020-01-08,5529
2020-01-09,5529
2020-01-10,5672
2020-01-11,5672
2020-01-12,5794
2020-01-13,5794
2020-01-14,5794
2020-01-15,6014
2020-01-16,6014
2020-01-17,5908
2020-01-18,5908
2020-01-19,5653
2020-01-20,5653
2020-01-21,5847
2020-01-22,5847
2020-01-23,5802
2020-01-24,5802
2020-01-25,5629
2020-01-26,5629
2020-01-27,5767
2020-01-28,5767
2020-01-29,5734
2020-01-30,5734
2020-01-31,5533
2020-02-01,5533
2020-02-02,5471
2020-02-03,5471
2020-02-04,5631
2020-02-05,5631
2020-02-06,5522
2020-02-07,5522
2020-02-08,5556
2020-02-09,5556
2020-02-10,5624
2020-02-11,5624
2020-02-12,5464
2020-02-13,5464
2020-02-14,5523
2020-02-15,5523
2020-02-16,5516
2020-02-17,5559
2020-02-18,5559
2020-02-19,5811
2020-02-20,5811
2020-02-21,5778
2020-02-22,5836
2020-02-23,5836
2020-02-24,5751
2020-02-25,5751
2020-02-26,5673
2020-02-27,5673
2020-02-28,5738
2020-02-29,5738
2020-03-01,5764
2020-03-02,5764
2020-03-03,5779
2020-03-04,5779
2020-03-05,5743
2020-03-06,5743
2020-03-07,5727
2020-03-08,5727
2020-03-09,5748
2020-03-10,5959
2020-03-11,5959
2020-03-12,6181
2020-03-13,6181
2020-03-14,6138
2020-03-15,6138
2020-03-16,6410
2020-03-17,6410
2020-03-18,6555
2020-03-19,6555
2020-03-20,6283
2020-03-21,6283
2020-03-22,6157
2020-03-23,6157
2020-03-24,6012
2020-03-25,6061
2020-03-26,6039
2020-03-27,6039
2020-03-28,6191
2020-03-29,6342
2020-03-30,6363
2020-03-31,6194
2020-04-01,6151
2020-04-02,6216
2020-04-03,6216
2020-04-04,6505
2020-04-05,6505
2020-04-06,6831
2020-04-07,7083
2020-04-08,7292
2020-04-09,7648
2020-04-10,7648
2020-04-11,7984
2020-04-12,8378
2020-04-13,8378
2020-04-14,8797
2020-04-15,8964
2020-04-16,8964
2020-04-17,9389
2020-04-18,9617
2020-04-19,9542
2020-04-20,9379
2020-04-21,9379
2020-04-22,9166
2020-04-23,9166
2020-04-24,9007
2020-04-25,9047
2020-04-26,8757
2020-04-27,8559
2020-04-28,8291
2020-04-29,8291
2020-04-30,8129
2020-05-01,8129
2020-05-02,8107
2020-05-03,8248
2020-05-04,8248
2020-05-05,8384
2020-05-06,8089
2020-05-07,7792
2020-05-08,7792
2020-05-09,7489
2020-05-10,7316
2020-05-11,7316
2020-05-12,7564
2020-05-13,7710
