date_obj,Dragon%202h%20sword price
2019-03-28,132902
2019-03-29,132938
2019-03-30,133110
2019-03-31,133120
2019-04-01,133130
2019-04-02,133060
2019-04-03,132972
2019-04-04,132851
2019-04-05,133160
2019-04-06,133045
2019-04-07,133065
2019-04-08,132890
2019-04-09,132842
2019-04-10,133176
2019-04-11,132910
2019-04-12,133611
2019-04-13,133594
2019-04-14,133946
2019-04-15,133476
2019-04-16,133892
2019-04-17,133369
2019-04-18,133018
2019-04-19,133255
2019-04-20,133096
2019-04-21,133069
2019-04-22,133036
2019-04-23,134720
2019-04-24,133918
2019-04-25,133134
2019-04-26,132842
2019-04-27,132798
2019-04-28,132752
2019-04-29,133423
2019-04-30,133078
2019-05-01,133105
2019-05-02,133120
2019-05-03,132960
2019-05-04,132971
2019-05-05,133037
2019-05-06,132763
2019-05-07,132581
2019-05-08,132570
2019-05-09,132718
2019-05-10,133428
2019-05-11,133279
2019-05-12,133467
2019-05-13,133097
2019-05-14,132575
2019-05-15,132813
2019-05-16,132586
2019-05-17,132712
2019-05-18,132674
2019-05-19,132739
2019-05-20,132661
2019-05-21,132635
2019-05-22,132967
2019-05-23,132986
2019-05-24,133161
2019-05-25,133140
2019-05-26,133136
2019-05-27,133407
2019-05-28,133487
2019-05-29,133237
2019-05-30,133224
2019-05-31,133427
2019-06-01,134006
2019-06-02,133887
2019-06-03,133126
2019-06-04,132818
2019-06-05,132699
2019-06-06,133275
2019-06-07,132872
2019-06-08,132796
2019-06-09,132773
2019-06-10,133112
2019-06-11,132729
2019-06-12,132789
2019-06-13,132980
2019-06-14,133327
2019-06-15,133092
2019-06-16,133127
2019-06-17,133001
2019-06-18,132797
2019-06-19,133211
2019-06-20,132697
2019-06-21,132897
2019-06-22,132883
2019-06-23,133288
2019-06-24,132878
2019-06-25,132560
2019-06-26,132924
2019-06-27,132674
2019-06-28,132773
2019-06-29,132582
2019-06-30,132691
2019-07-01,132690
2019-07-02,132416
2019-07-03,132803
2019-07-04,132726
2019-07-05,132200
2019-07-06,132414
2019-07-07,132608
2019-07-08,132460
2019-07-09,132629
2019-07-10,132687
2019-07-11,132877
2019-07-12,132478
2019-07-13,132459
2019-07-14,132470
2019-07-15,132625
2019-07-16,132388
2019-07-17,132451
2019-07-18,132560
2019-07-19,132533
2019-07-20,132253
2019-07-21,132688
2019-07-22,132413
2019-07-23,132497
2019-07-24,132330
2019-07-25,132088
2019-07-26,132343
2019-07-27,132835
2019-07-28,132058
2019-07-29,132346
2019-07-30,132331
2019-07-31,132474
2019-08-01,132550
2019-08-02,133473
2019-08-03,132639
2019-08-04,133966
2019-08-05,133598
2019-08-06,133202
2019-08-07,132994
2019-08-08,132851
2019-08-09,132526
2019-08-10,133924
2019-08-11,133212
2019-08-12,133247
2019-08-13,132300
2019-08-14,132943
2019-08-15,133935
2019-08-16,133469
2019-08-17,133246
2019-08-18,133706
2019-08-19,132661
2019-08-20,132594
2019-08-21,133745
2019-08-22,133534
2019-08-23,135504
2019-08-24,134896
2019-08-24,134896
2019-08-25,136730
2019-08-25,136730
2019-08-26,137686
2019-08-26,137686
2019-08-27,134822
2019-08-27,134822
2019-08-28,133235
2019-08-29,135432
2019-08-30,135303
2019-08-31,140018
2019-09-01,139117
2019-09-02,135464
2019-09-03,134567
2019-09-04,132916
2019-09-05,133870
2019-09-06,134244
2019-09-07,134378
2019-09-08,134102
2019-09-09,134298
2019-09-10,132947
2019-09-11,132662
2019-09-12,132540
2019-09-13,132598
2019-09-14,133256
2019-09-15,133604
2019-09-16,133780
2019-09-17,132931
2019-09-18,133646
2019-09-19,135507
2019-09-20,133086
2019-09-21,132591
2019-09-22,133842
2019-09-23,133636
2019-09-24,132650
2019-09-25,133674
2019-09-26,132808
2019-09-27,133497
2019-09-28,135132
2019-09-29,134184
2019-09-30,133170
2019-10-01,132470
2019-10-02,132708
2019-10-03,132983
2019-10-04,133485
2019-10-05,133250
2019-10-06,133012
2019-10-07,134454
2019-10-08,134183
2019-10-09,133475
2019-10-10,133317
2019-10-11,133617
2019-10-12,133626
2019-10-13,133292
2019-10-14,132858
2019-10-15,132651
2019-10-16,132657
2019-10-17,132552
2019-10-18,132845
2019-10-19,132120
2019-10-20,132454
2019-10-21,132769
2019-10-22,132614
2019-10-23,132495
2019-10-24,132278
2019-10-25,131088
2019-10-26,132322
2019-10-27,132418
2019-10-28,132787
2019-10-29,133268
2019-10-30,132828
2019-10-31,133544
2019-11-01,133508
2019-11-02,133814
2019-11-03,133296
2019-11-04,133329
2019-11-05,132980
2019-11-06,133322
2019-11-07,134149
2019-11-08,133956
2019-11-09,134070
2019-11-10,133757
2019-11-11,134828
2019-11-12,133631
2019-11-13,133273
2019-11-14,133703
2019-11-15,134061
2019-11-16,133729
2019-11-17,133770
2019-11-18,134135
2019-11-19,133516
2019-11-20,133842
2019-11-21,133489
2019-11-22,133252
2019-11-23,133234
2019-11-24,133581
2019-11-25,133174
2019-11-26,133974
2019-11-27,133177
2019-11-28,134154
2019-11-29,134179
2019-11-30,133768
2019-12-01,133051
2019-12-02,133891
2019-12-03,133456
2019-12-04,133395
2019-12-05,133537
2019-12-06,133783
2019-12-07,133407
2019-12-08,133460
2019-12-09,133192
2019-12-10,133406
2019-12-11,132831
2019-12-12,134032
2019-12-13,133326
2019-12-14,134053
2019-12-15,133372
2019-12-16,132907
2019-12-17,133404
2019-12-18,133602
2019-12-19,133280
2019-12-20,134434
2019-12-21,133378
2019-12-22,133616
2019-12-23,133196
2019-12-24,133797
2019-12-25,134065
2019-12-26,133672
2019-12-27,133744
2019-12-28,133250
2019-12-29,133480
2019-12-30,133995
2019-12-31,133627
2020-01-01,132697
2020-01-02,132954
2020-01-03,133482
2020-01-04,133783
2020-01-05,133131
2020-01-06,133535
2020-01-07,133840
2020-01-08,132947
2020-01-09,133340
2020-01-10,133784
2020-01-11,134153
2020-01-12,134086
2020-01-13,133693
2020-01-14,133270
2020-01-15,133320
2020-01-16,132585
2020-01-17,133186
2020-01-18,132602
2020-01-19,132998
2020-01-20,133462
2020-01-21,132191
2020-01-22,132096
2020-01-23,132407
2020-01-24,133217
2020-01-25,132772
2020-01-26,133120
2020-01-27,133010
2020-01-28,133222
2020-01-29,133054
2020-01-30,132182
2020-01-31,132582
2020-02-01,133042
2020-02-02,133356
2020-02-03,133326
2020-02-04,132432
2020-02-05,131964
2020-02-06,132171
2020-02-07,131963
2020-02-08,132464
2020-02-09,132470
2020-02-10,132712
2020-02-11,132992
2020-02-12,132574
2020-02-13,132665
2020-02-14,133051
2020-02-15,132773
2020-02-16,132470
2020-02-17,132922
2020-02-18,133070
2020-02-19,132963
2020-02-20,132913
2020-02-21,132935
2020-02-22,132640
2020-02-23,133225
2020-02-24,132977
2020-02-25,133019
2020-02-26,133454
2020-02-27,133534
2020-02-28,133006
2020-02-29,133138
2020-03-01,132838
2020-03-02,132704
2020-03-03,132767
2020-03-04,132408
2020-03-05,133122
2020-03-06,133118
2020-03-07,133190
2020-03-08,133225
2020-03-09,132776
2020-03-10,133189
2020-03-11,133337
2020-03-12,133268
2020-03-13,133399
2020-03-14,133191
2020-03-15,132797
2020-03-16,132142
2020-03-17,133270
2020-03-18,132953
2020-03-19,132638
2020-03-20,131888
2020-03-21,131472
2020-03-22,132511
2020-03-23,133140
2020-03-24,133376
2020-03-25,132746
2020-03-26,133049
2020-03-27,132581
2020-03-28,132903
2020-03-29,132770
2020-03-30,132165
2020-03-31,133195
2020-04-01,133269
2020-04-02,132717
2020-04-03,133195
2020-04-04,133056
2020-04-05,132831
2020-04-06,132533
2020-04-07,132566
2020-04-08,132595
2020-04-09,132504
2020-04-10,132974
2020-04-11,132445
2020-04-12,132038
2020-04-13,132520
2020-04-14,132631
2020-04-15,132148
2020-04-16,131485
2020-04-17,132141
2020-04-18,132932
2020-04-19,133062
2020-04-20,132841
2020-04-21,132806
2020-04-22,133121
2020-04-23,134202
2020-04-24,134334
2020-04-25,133792
2020-04-26,133371
2020-04-27,133807
2020-04-28,133288
2020-04-29,133236
2020-04-30,133401
2020-05-01,133615
2020-05-02,133188
2020-05-03,132888
2020-05-04,132597
2020-05-05,132521
2020-05-06,132616
2020-05-07,132569
2020-05-08,132399
2020-05-09,132612
2020-05-10,132541
2020-05-11,133054
2020-05-12,132030
2020-05-13,132409
