date_obj,Triangle%20sandwich price
2019-09-06,447
2019-09-07,442
2019-09-08,425
2019-09-09,425
2019-09-10,427
2019-09-11,430
2019-09-12,430
2019-09-13,427
2019-09-14,430
2019-09-15,430
2019-09-16,448
2019-09-17,448
2019-09-18,456
2019-09-19,456
2019-09-20,475
2019-09-21,486
2019-09-22,486
2019-09-23,467
2019-09-24,467
2019-09-25,463
2019-09-26,444
2019-09-27,444
2019-09-28,449
2019-09-29,449
2019-09-30,451
2019-10-01,448
2019-10-02,448
2019-10-03,451
2019-10-04,451
2019-10-05,466
2019-10-06,477
2019-10-07,477
2019-10-08,499
2019-10-09,499
2019-10-10,492
2019-10-11,492
2019-10-12,467
2019-10-13,444
2019-10-14,434
2019-10-15,434
2019-10-16,443
2019-10-17,443
2019-10-18,450
2019-10-19,442
2019-10-20,455
2019-10-21,455
2019-10-22,437
2019-10-23,415
2019-10-24,396
2019-10-25,394
2019-10-26,382
2019-10-27,379
2019-10-28,390
2019-10-29,390
2019-10-30,388
2019-10-31,391
2019-11-01,391
2019-11-02,375
2019-11-03,375
2019-11-04,361
2019-11-05,361
2019-11-06,359
2019-11-07,359
2019-11-08,377
2019-11-09,396
2019-11-10,416
2019-11-11,416
2019-11-12,426
2019-11-13,426
2019-11-14,441
2019-11-15,441
2019-11-16,439
2019-11-17,439
2019-11-18,439
2019-11-19,439
2019-11-20,442
2019-11-21,442
2019-11-22,421
2019-11-23,439
2019-11-24,439
2019-11-25,420
2019-11-26,420
2019-11-27,410
2019-11-28,428
2019-11-29,428
2019-11-30,434
2019-12-01,434
2019-12-02,435
2019-12-03,414
2019-12-04,414
2019-12-05,394
2019-12-06,394
2019-12-07,392
2019-12-08,392
2019-12-09,402
2019-12-10,402
2019-12-11,406
2019-12-12,406
2019-12-13,404
2019-12-14,404
2019-12-15,417
2019-12-16,417
2019-12-17,418
2019-12-18,418
2019-12-19,428
2019-12-20,428
2019-12-21,429
2019-12-22,429
2019-12-23,433
2019-12-24,433
2019-12-25,431
2019-12-26,431
2019-12-27,440
2019-12-28,440
2019-12-29,437
2019-12-30,417
2019-12-31,428
2020-01-01,428
2020-01-02,439
2020-01-03,439
2020-01-04,422
2020-01-05,400
2020-01-06,400
2020-01-07,397
2020-01-08,397
2020-01-09,396
2020-01-10,387
2020-01-11,393
2020-01-12,375
2020-01-13,375
2020-01-14,379
2020-01-15,360
2020-01-16,357
2020-01-17,339
2020-01-18,339
2020-01-19,328
2020-01-20,328
2020-01-21,316
2020-01-22,308
2020-01-23,293
2020-01-24,290
2020-01-25,290
2020-01-26,280
2020-01-27,280
2020-01-28,292
2020-01-29,307
2020-01-30,307
2020-01-31,316
2020-02-01,320
2020-02-02,330
2020-02-03,330
2020-02-04,325
2020-02-05,325
2020-02-06,336
2020-02-07,336
2020-02-08,333
2020-02-09,317
2020-02-10,321
2020-02-11,321
2020-02-12,326
2020-02-13,326
2020-02-14,343
2020-02-15,361
2020-02-16,361
2020-02-17,380
2020-02-18,399
2020-02-19,399
2020-02-20,404
2020-02-21,404
2020-02-22,425
2020-02-23,447
2020-02-24,470
2020-02-25,494
2020-02-26,519
2020-02-27,545
2020-02-28,573
2020-02-29,573
2020-03-01,602
2020-03-02,633
2020-03-03,665
2020-03-04,665
2020-03-05,699
2020-03-06,706
2020-03-07,714
2020-03-08,697
2020-03-09,697
2020-03-10,698
2020-03-11,682
2020-03-12,715
2020-03-13,750
2020-03-14,715
2020-03-15,680
2020-03-16,658
2020-03-17,627
2020-03-18,598
2020-03-19,569
2020-03-20,540
2020-03-21,513
2020-03-22,487
2020-03-23,462
2020-03-24,440
2020-03-25,427
2020-03-26,410
2020-03-27,417
2020-03-28,421
2020-03-29,442
2020-03-30,463
2020-03-31,439
2020-04-01,459
2020-04-02,465
2020-04-03,465
2020-04-04,441
2020-04-05,418
2020-04-06,398
2020-04-07,392
2020-04-08,394
2020-04-09,374
2020-04-10,356
2020-04-11,358
2020-04-12,363
2020-04-13,365
2020-04-14,351
2020-04-15,333
2020-04-16,320
2020-04-17,317
2020-04-18,314
2020-04-19,313
2020-04-20,314
2020-04-21,315
2020-04-22,319
2020-04-23,319
2020-04-24,315
2020-04-25,318
2020-04-26,315
2020-04-27,315
2020-04-28,320
2020-04-29,336
2020-04-30,353
2020-05-01,369
2020-05-02,360
2020-05-03,351
2020-05-04,352
2020-05-05,344
2020-05-06,330
2020-05-07,313
2020-05-08,297
2020-05-09,283
2020-05-10,276
2020-05-11,285
2020-05-12,288
2020-05-13,274
