date_obj,Jute%20fibre price
2019-05-07,1067
2019-05-08,1067
2019-05-09,1067
2019-05-10,1037
2019-05-11,1037
2019-05-12,1037
2019-05-13,1051
2019-05-14,1051
2019-05-15,1051
2019-05-16,1010
2019-05-17,1010
2019-05-18,1010
2019-05-19,981
2019-05-20,981
2019-05-21,981
2019-05-22,978
2019-05-23,978
2019-05-24,978
2019-05-25,995
2019-05-26,995
2019-05-27,995
2019-05-28,990
2019-05-29,990
2019-05-30,990
2019-05-31,984
2019-06-01,984
2019-06-02,984
2019-06-03,972
2019-06-04,972
2019-06-05,972
2019-06-06,968
2019-06-07,968
2019-06-08,968
2019-06-09,957
2019-06-10,957
2019-06-11,957
2019-06-12,957
2019-06-13,953
2019-06-14,953
2019-06-15,953
2019-06-16,990
2019-06-17,990
2019-06-18,990
2019-06-19,990
2019-06-20,972
2019-06-21,972
2019-06-22,972
2019-06-23,936
2019-06-24,936
2019-06-25,936
2019-06-26,921
2019-06-27,921
2019-06-28,921
2019-06-29,919
2019-06-30,919
2019-07-01,919
2019-07-02,947
2019-07-03,947
2019-07-04,947
2019-07-05,949
2019-07-06,949
2019-07-07,949
2019-07-08,961
2019-07-09,961
2019-07-10,961
2019-07-11,968
2019-07-12,968
2019-07-13,968
2019-07-14,945
2019-07-15,945
2019-07-16,945
2019-07-17,949
2019-07-18,949
2019-07-19,949
2019-07-20,949
2019-07-21,949
2019-07-22,949
2019-07-23,949
2019-07-24,949
2019-07-25,943
2019-07-26,943
2019-07-27,943
2019-07-28,943
2019-07-29,927
2019-07-30,927
2019-07-31,927
2019-08-01,921
2019-08-02,921
2019-08-03,921
2019-08-04,932
2019-08-05,932
2019-08-06,932
2019-08-07,942
2019-08-08,942
2019-08-09,942
2019-08-10,977
2019-08-11,977
2019-08-12,977
2019-08-13,977
2019-08-14,1006
2019-08-15,1006
2019-08-16,1006
2019-08-17,1054
2019-08-18,1054
2019-08-19,1054
2019-08-20,1105
2019-08-21,1105
2019-08-22,1105
2019-08-23,1099
2019-08-24,1099
2019-08-24,1099
2019-08-25,1099
2019-08-25,1099
2019-08-26,1121
2019-08-26,1121
2019-08-27,1121
2019-08-27,1121
2019-08-28,1121
2019-08-29,1118
2019-08-30,1118
2019-08-31,1118
2019-09-01,1090
2019-09-02,1090
2019-09-03,1090
2019-09-04,1105
2019-09-05,1105
2019-09-06,1105
2019-09-07,1123
2019-09-08,1123
2019-09-09,1123
2019-09-10,1114
2019-09-11,1114
2019-09-12,1114
2019-09-13,1115
2019-09-14,1115
2019-09-15,1115
2019-09-16,1074
2019-09-17,1074
2019-09-18,1074
2019-09-19,1026
2019-09-20,1026
2019-09-21,1026
2019-09-22,995
2019-09-23,995
2019-09-24,995
2019-09-25,990
2019-09-26,990
2019-09-27,990
2019-09-28,972
2019-09-29,972
2019-09-30,972
2019-10-01,999
2019-10-02,999
2019-10-03,999
2019-10-04,999
2019-10-05,997
2019-10-06,997
2019-10-07,997
2019-10-08,994
2019-10-09,994
2019-10-10,994
2019-10-11,994
2019-10-12,965
2019-10-13,965
2019-10-14,937
2019-10-15,937
2019-10-16,937
2019-10-17,937
2019-10-18,955
2019-10-19,955
2019-10-20,955
2019-10-21,978
2019-10-22,978
2019-10-23,978
2019-10-24,981
2019-10-25,981
2019-10-26,981
2019-10-27,1002
2019-10-28,1002
2019-10-29,1002
2019-10-30,1032
2019-10-31,1032
2019-11-01,1032
2019-11-02,1004
2019-11-03,1004
2019-11-04,1004
2019-11-05,1004
2019-11-06,1026
2019-11-07,1026
2019-11-08,1026
2019-11-09,1026
2019-11-10,1032
2019-11-11,1032
2019-11-12,1032
2019-11-13,1032
2019-11-14,1014
2019-11-15,1014
2019-11-16,1014
2019-11-17,1014
2019-11-18,1034
2019-11-19,1034
2019-11-20,1034
2019-11-21,1034
2019-11-22,1050
2019-11-23,1050
2019-11-24,1050
2019-11-25,1050
2019-11-26,1016
2019-11-27,1016
2019-11-28,1016
2019-11-29,1016
2019-11-30,1003
2019-12-01,1003
2019-12-02,1003
2019-12-03,1033
2019-12-04,1033
2019-12-05,1033
2019-12-06,1033
2019-12-07,1026
2019-12-08,1026
2019-12-09,1026
2019-12-10,1026
2019-12-11,1019
2019-12-12,1019
2019-12-13,1019
2019-12-14,1019
2019-12-15,1029
2019-12-16,1029
2019-12-17,1029
2019-12-18,1029
2019-12-19,1029
2019-12-20,1040
2019-12-21,1040
2019-12-22,1040
2019-12-23,1040
2019-12-24,1073
2019-12-25,1073
2019-12-26,1073
2019-12-27,1073
2019-12-28,1095
2019-12-29,1095
2019-12-30,1095
2019-12-31,1114
2020-01-01,1114
2020-01-02,1114
2020-01-03,1159
2020-01-04,1159
2020-01-05,1159
2020-01-06,1217
2020-01-07,1217
2020-01-08,1217
2020-01-09,1258
2020-01-10,1258
2020-01-11,1276
2020-01-12,1276
2020-01-13,1276
2020-01-14,1276
2020-01-15,1279
2020-01-16,1279
2020-01-17,1279
2020-01-18,1232
2020-01-19,1232
2020-01-20,1214
2020-01-21,1214
2020-01-22,1214
2020-01-23,1181
2020-01-24,1181
2020-01-25,1181
2020-01-26,1134
2020-01-27,1134
2020-01-28,1134
2020-01-29,1128
2020-01-30,1128
2020-01-31,1128
2020-02-01,1102
2020-02-02,1102
2020-02-03,1102
2020-02-04,1059
2020-02-05,1059
2020-02-06,1034
2020-02-07,1034
2020-02-08,1034
2020-02-09,1037
2020-02-10,1037
2020-02-11,1037
2020-02-12,1051
2020-02-13,1051
2020-02-14,1051
2020-02-15,1094
2020-02-16,1094
2020-02-17,1094
2020-02-18,1121
2020-02-19,1121
2020-02-20,1121
2020-02-21,1121
2020-02-22,1123
2020-02-23,1123
2020-02-24,1123
2020-02-25,1128
2020-02-26,1128
2020-02-27,1128
2020-02-28,1121
2020-02-29,1121
2020-03-01,1121
2020-03-02,1117
2020-03-03,1117
2020-03-04,1117
2020-03-05,1108
2020-03-06,1108
2020-03-07,1108
2020-03-08,1105
2020-03-09,1105
2020-03-10,1130
2020-03-11,1130
2020-03-12,1130
2020-03-13,1125
2020-03-14,1125
2020-03-15,1125
2020-03-16,1104
2020-03-17,1104
2020-03-18,1104
2020-03-19,1102
2020-03-20,1102
2020-03-21,1101
2020-03-22,1101
2020-03-23,1138
2020-03-24,1138
2020-03-25,1127
2020-03-26,1127
2020-03-27,1111
2020-03-28,1111
2020-03-29,1143
2020-03-30,1143
2020-03-31,1201
2020-04-01,1201
2020-04-02,1262
2020-04-03,1262
2020-04-04,1319
2020-04-05,1319
2020-04-06,1384
2020-04-07,1454
2020-04-08,1527
2020-04-09,1604
2020-04-10,1684
2020-04-11,1735
2020-04-12,1669
2020-04-13,1622
2020-04-14,1645
2020-04-15,1606
2020-04-16,1606
2020-04-17,1562
2020-04-18,1488
2020-04-19,1456
2020-04-20,1469
2020-04-21,1445
2020-04-22,1400
2020-04-23,1417
2020-04-24,1405
2020-04-25,1375
2020-04-26,1349
2020-04-27,1333
2020-04-28,1272
2020-04-29,1248
2020-04-30,1283
2020-05-01,1283
2020-05-02,1328
2020-05-03,1395
2020-05-04,1448
2020-05-05,1521
2020-05-06,1596
2020-05-07,1539
2020-05-08,1539
2020-05-09,1466
2020-05-10,1394
2020-05-11,1353
2020-05-12,1348
2020-05-13,1376
