date_obj,Pink%20cape price
2019-04-05,1667
2019-04-06,1667
2019-04-07,1641
2019-04-08,1641
2019-04-09,1565
2019-04-10,1565
2019-04-11,1593
2019-04-12,1593
2019-04-13,1596
2019-04-14,1596
2019-04-15,1668
2019-04-16,1668
2019-04-17,1717
2019-04-18,1717
2019-04-19,1717
2019-04-20,1650
2019-04-21,1650
2019-04-22,1670
2019-04-23,1670
2019-04-24,1689
2019-04-25,1689
2019-04-26,1738
2019-04-27,1738
2019-04-28,1738
2019-04-29,1788
2019-04-30,1788
2019-05-01,1788
2019-05-02,1714
2019-05-03,1714
2019-05-04,1699
2019-05-05,1699
2019-05-06,1699
2019-05-07,1681
2019-05-08,1681
2019-05-09,1681
2019-05-10,1663
2019-05-11,1663
2019-05-12,1653
2019-05-13,1653
2019-05-14,1628
2019-05-15,1628
2019-05-16,1628
2019-05-17,1604
2019-05-18,1604
2019-05-19,1653
2019-05-20,1653
2019-05-21,1617
2019-05-22,1617
2019-05-23,1617
2019-05-24,1697
2019-05-25,1697
2019-05-26,1673
2019-05-27,1673
2019-05-28,1738
2019-05-29,1738
2019-05-30,1804
2019-05-31,1804
2019-06-01,1804
2019-06-02,1756
2019-06-03,1756
2019-06-04,1799
2019-06-05,1799
2019-06-06,1866
2019-06-07,1866
2019-06-08,1944
2019-06-09,1944
2019-06-10,1944
2019-06-11,2003
2019-06-12,2003
2019-06-13,2003
2019-06-14,2017
2019-06-15,2017
2019-06-16,2017
2019-06-17,2111
2019-06-18,2111
2019-06-19,2111
2019-06-20,2109
2019-06-21,2109
2019-06-22,2109
2019-06-23,2063
2019-06-24,2063
2019-06-25,2063
2019-06-26,2121
2019-06-27,2121
2019-06-28,2121
2019-06-29,2106
2019-06-30,2106
2019-07-01,2106
2019-07-02,2083
2019-07-03,2083
2019-07-04,2083
2019-07-05,2141
2019-07-06,2141
2019-07-07,2141
2019-07-08,2124
2019-07-09,2124
2019-07-10,2067
2019-07-11,2067
2019-07-12,1989
2019-07-13,1989
2019-07-14,1989
2019-07-15,1955
2019-07-16,1955
2019-07-17,1955
2019-07-18,1888
2019-07-19,1888
2019-07-20,1888
2019-07-21,1888
2019-07-22,1844
2019-07-23,1844
2019-07-24,1844
2019-07-25,1754
2019-07-26,1754
2019-07-27,1754
2019-07-28,1772
2019-07-29,1772
2019-07-30,1751
2019-07-31,1751
2019-08-01,1751
2019-08-02,1663
2019-08-03,1663
2019-08-04,1663
2019-08-05,1615
2019-08-06,1615
2019-08-07,1615
2019-08-08,1665
2019-08-09,1665
2019-08-10,1665
2019-08-11,1717
2019-08-12,1717
2019-08-13,1717
2019-08-14,1724
2019-08-15,1724
2019-08-16,1649
2019-08-17,1649
2019-08-18,1649
2019-08-19,1600
2019-08-20,1600
2019-08-21,1600
2019-08-22,1538
2019-08-23,1538
2019-08-24,1538
2019-08-24,1538
2019-08-25,1556
2019-08-25,1556
2019-08-26,1556
2019-08-26,1556
2019-08-27,1556
2019-08-27,1556
2019-08-28,1583
2019-08-29,1583
2019-08-30,1583
2019-08-31,1561
2019-09-01,1561
2019-09-02,1561
2019-09-03,1629
2019-09-04,1629
2019-09-05,1629
2019-09-06,1629
2019-09-07,1691
2019-09-08,1691
2019-09-09,1691
2019-09-10,1736
2019-09-11,1736
2019-09-12,1736
2019-09-13,1736
2019-09-14,1793
2019-09-15,1793
2019-09-16,1793
2019-09-17,1881
2019-09-18,1881
2019-09-19,1881
2019-09-20,1881
2019-09-21,1975
2019-09-22,1975
2019-09-23,1975
2019-09-24,1975
2019-09-25,2064
2019-09-26,2064
2019-09-27,2064
2019-09-28,2064
2019-09-29,2101
2019-09-30,2101
2019-10-01,2101
2019-10-02,2005
2019-10-03,2005
2019-10-04,2005
2019-10-05,2005
2019-10-06,1936
2019-10-07,1936
2019-10-08,1936
2019-10-09,1936
2019-10-10,1926
2019-10-11,1926
2019-10-12,1926
2019-10-13,1850
2019-10-14,1850
2019-10-15,1850
2019-10-16,1876
2019-10-17,1876
2019-10-18,1876
2019-10-19,1884
2019-10-20,1884
2019-10-21,1884
2019-10-22,1884
2019-10-23,1854
2019-10-24,1854
2019-10-25,1854
2019-10-26,1862
2019-10-27,1862
2019-10-28,1862
2019-10-29,1862
2019-10-30,1862
2019-10-31,1846
2019-11-01,1846
2019-11-02,1846
2019-11-03,1846
2019-11-04,1830
2019-11-05,1830
2019-11-06,1830
2019-11-07,1830
2019-11-08,1830
2019-11-09,1830
2019-11-10,1830
2019-11-11,1780
2019-11-12,1780
2019-11-13,1780
2019-11-14,1780
2019-11-15,1709
2019-11-16,1709
2019-11-17,1709
2019-11-18,1623
2019-11-19,1623
2019-11-20,1623
2019-11-21,1623
2019-11-22,1568
2019-11-23,1568
2019-11-24,1568
2019-11-25,1508
2019-11-26,1508
2019-11-27,1508
2019-11-28,1448
2019-11-29,1448
2019-11-30,1448
2019-12-01,1395
2019-12-02,1395
2019-12-03,1395
2019-12-04,1429
2019-12-05,1429
2019-12-06,1429
2019-12-07,1429
2019-12-08,1495
2019-12-09,1495
2019-12-10,1495
2019-12-11,1547
2019-12-12,1547
2019-12-13,1547
2019-12-14,1547
2019-12-15,1517
2019-12-16,1517
2019-12-17,1517
2019-12-18,1517
2019-12-19,1538
2019-12-20,1538
2019-12-21,1538
2019-12-22,1538
2019-12-23,1564
2019-12-24,1564
2019-12-25,1564
2019-12-26,1564
2019-12-27,1596
2019-12-28,1596
2019-12-29,1596
2019-12-30,1631
2019-12-31,1631
2020-01-01,1631
2020-01-02,1697
2020-01-03,1697
2020-01-04,1697
2020-01-05,1697
2020-01-06,1712
2020-01-07,1712
2020-01-08,1712
2020-01-09,1668
2020-01-10,1668
2020-01-11,1668
2020-01-12,1587
2020-01-13,1587
2020-01-14,1587
2020-01-15,1587
2020-01-16,1577
2020-01-17,1577
2020-01-18,1577
2020-01-19,1526
2020-01-20,1526
2020-01-21,1526
2020-01-22,1526
2020-01-23,1503
2020-01-24,1503
2020-01-25,1503
2020-01-26,1498
2020-01-27,1498
2020-01-28,1498
2020-01-29,1509
2020-01-30,1509
2020-01-31,1509
2020-02-01,1509
2020-02-02,1560
2020-02-03,1560
2020-02-04,1560
2020-02-05,1560
2020-02-06,1569
2020-02-07,1569
2020-02-08,1569
2020-02-09,1569
2020-02-10,1599
2020-02-11,1599
2020-02-12,1599
2020-02-13,1599
2020-02-14,1549
2020-02-15,1549
2020-02-16,1549
2020-02-17,1549
2020-02-18,1497
2020-02-19,1497
2020-02-20,1497
2020-02-21,1497
2020-02-22,1541
2020-02-23,1541
2020-02-24,1541
2020-02-25,1541
2020-02-26,1575
2020-02-27,1575
2020-02-28,1575
2020-02-29,1575
2020-03-01,1614
2020-03-02,1614
2020-03-03,1614
2020-03-04,1614
2020-03-05,1682
2020-03-06,1682
2020-03-07,1682
2020-03-08,1713
2020-03-09,1713
2020-03-10,1713
2020-03-11,1794
2020-03-12,1794
2020-03-13,1794
2020-03-14,1845
2020-03-15,1845
2020-03-16,1845
2020-03-17,1849
2020-03-18,1849
2020-03-19,1849
2020-03-20,1832
2020-03-21,1832
2020-03-22,1760
2020-03-23,1760
2020-03-24,1708
2020-03-25,1708
2020-03-26,1632
2020-03-27,1632
2020-03-28,1569
2020-03-29,1569
2020-03-30,1523
2020-03-31,1523
2020-04-01,1448
2020-04-02,1448
2020-04-03,1448
2020-04-04,1402
2020-04-05,1402
2020-04-06,1346
2020-04-07,1346
2020-04-08,1280
2020-04-09,1280
2020-04-10,1328
2020-04-11,1328
2020-04-12,1272
2020-04-13,1272
2020-04-14,1289
2020-04-15,1289
2020-04-16,1251
2020-04-17,1251
2020-04-18,1205
2020-04-19,1205
2020-04-20,1260
2020-04-21,1260
2020-04-22,1289
2020-04-23,1289
2020-04-24,1350
2020-04-25,1350
2020-04-26,1395
2020-04-27,1395
2020-04-28,1404
2020-04-29,1404
2020-04-30,1395
2020-05-01,1395
2020-05-02,1395
2020-05-03,1395
2020-05-04,1395
2020-05-05,1419
2020-05-06,1419
2020-05-07,1404
2020-05-08,1404
2020-05-09,1343
2020-05-10,1343
2020-05-11,1343
2020-05-12,1290
2020-05-13,1290
