date_obj,Iron%20trimmed%20set%20(lg) price
2019-04-03,377013
2019-04-04,377013
2019-04-05,371386
2019-04-06,371386
2019-04-07,369986
2019-04-08,369986
2019-04-09,368129
2019-04-10,368129
2019-04-11,370320
2019-04-12,370320
2019-04-13,366685
2019-04-14,366685
2019-04-15,360843
2019-04-16,360843
2019-04-17,349250
2019-04-18,349250
2019-04-19,339810
2019-04-20,339810
2019-04-21,331835
2019-04-22,331835
2019-04-23,321932
2019-04-24,321932
2019-04-25,309444
2019-04-26,302576
2019-04-27,302576
2019-04-28,289421
2019-04-29,289421
2019-04-30,280992
2019-05-01,280992
2019-05-02,280992
2019-05-03,276472
2019-05-04,273421
2019-05-05,273421
2019-05-06,270435
2019-05-07,270435
2019-05-08,270622
2019-05-09,270622
2019-05-10,268385
2019-05-11,268385
2019-05-12,268271
2019-05-13,268271
2019-05-14,266378
2019-05-15,266378
2019-05-16,267602
2019-05-17,267602
2019-05-18,267615
2019-05-19,267615
2019-05-20,273348
2019-05-21,273348
2019-05-22,281146
2019-05-23,281146
2019-05-24,292701
2019-05-25,292701
2019-05-26,302102
2019-05-27,302102
2019-05-28,310828
2019-05-29,310828
2019-05-30,313877
2019-05-31,313877
2019-06-01,323393
2019-06-02,323393
2019-06-03,338234
2019-06-04,338234
2019-06-05,352920
2019-06-06,352920
2019-06-07,347682
2019-06-08,347682
2019-06-09,336322
2019-06-10,336322
2019-06-11,340142
2019-06-12,340142
2019-06-13,340178
2019-06-14,340178
2019-06-15,340178
2019-06-16,343922
2019-06-17,343922
2019-06-18,343922
2019-06-19,344861
2019-06-20,344861
2019-06-21,342548
2019-06-22,342548
2019-06-23,348269
2019-06-24,348269
2019-06-25,347857
2019-06-26,347857
2019-06-27,340926
2019-06-28,340926
2019-06-29,340926
2019-06-30,343410
2019-07-01,343410
2019-07-02,343410
2019-07-03,342297
2019-07-04,342297
2019-07-05,342297
2019-07-06,344105
2019-07-07,344105
2019-07-08,344105
2019-07-09,338366
2019-07-10,338366
2019-07-11,338366
2019-07-12,338475
2019-07-13,338475
2019-07-14,337927
2019-07-15,337927
2019-07-16,337927
2019-07-17,339394
2019-07-18,339394
2019-07-19,339394
2019-07-20,343676
2019-07-21,343676
2019-07-22,337063
2019-07-23,337063
2019-07-24,337063
2019-07-25,340341
2019-07-26,340341
2019-07-27,340341
2019-07-28,338249
2019-07-29,338249
2019-07-30,338249
2019-07-31,333695
2019-08-01,333695
2019-08-02,333695
2019-08-03,330398
2019-08-04,330398
2019-08-05,330398
2019-08-06,321362
2019-08-07,321362
2019-08-08,318811
2019-08-09,318811
2019-08-10,318811
2019-08-11,314977
2019-08-12,314977
2019-08-13,314977
2019-08-14,315016
2019-08-15,315016
2019-08-16,313053
2019-08-17,313053
2019-08-18,313053
2019-08-19,312589
2019-08-20,312589
2019-08-21,312589
2019-08-22,316955
2019-08-23,316955
2019-08-24,314183
2019-08-24,314183
2019-08-25,314183
2019-08-25,314183
2019-08-26,314183
2019-08-26,314183
2019-08-27,311582
2019-08-27,311582
2019-08-28,311582
2019-08-29,319112
2019-08-30,319112
2019-08-31,319112
2019-09-01,321977
2019-09-02,321977
2019-09-03,321977
2019-09-04,318630
2019-09-05,318630
2019-09-06,318630
2019-09-07,316254
2019-09-08,316254
2019-09-09,316254
2019-09-10,320167
2019-09-11,320167
2019-09-12,320167
2019-09-13,325269
2019-09-14,325269
2019-09-15,325269
2019-09-16,327438
2019-09-17,327438
2019-09-18,331808
2019-09-19,331808
2019-09-20,331808
2019-09-21,341162
2019-09-22,341162
2019-09-23,352606
2019-09-24,352606
2019-09-25,352606
2019-09-26,362790
2019-09-27,362790
2019-09-28,362790
2019-09-29,373583
2019-09-30,373583
2019-10-01,387591
2019-10-02,387591
2019-10-03,387591
2019-10-04,387591
2019-10-05,397265
2019-10-06,397265
2019-10-07,393090
2019-10-08,393090
2019-10-09,393090
2019-10-10,385357
2019-10-11,385357
2019-10-12,385357
2019-10-13,383034
2019-10-14,383034
2019-10-15,383034
2019-10-16,384825
2019-10-17,384825
2019-10-18,384825
2019-10-19,383342
2019-10-20,383342
2019-10-21,383342
2019-10-22,386707
2019-10-23,386707
2019-10-24,386707
2019-10-25,382387
2019-10-26,382387
2019-10-27,382387
2019-10-28,376788
2019-10-29,376788
2019-10-30,376788
2019-10-31,371422
2019-11-01,371422
2019-11-02,371422
2019-11-03,363327
2019-11-04,363327
2019-11-05,363327
2019-11-06,363327
2019-11-07,360289
2019-11-08,360289
2019-11-09,360289
2019-11-10,357054
2019-11-11,357054
2019-11-12,349792
2019-11-13,349792
2019-11-14,349792
2019-11-15,343336
2019-11-16,343336
2019-11-17,343336
2019-11-18,340654
2019-11-19,340654
2019-11-20,340654
2019-11-21,336760
2019-11-22,336760
2019-11-23,336760
2019-11-24,333460
2019-11-25,333460
2019-11-26,330695
2019-11-27,330695
2019-11-28,330695
2019-11-29,326847
2019-11-30,326847
2019-12-01,326260
2019-12-02,326260
2019-12-03,328010
2019-12-04,328010
2019-12-05,328010
2019-12-06,330592
2019-12-07,330592
2019-12-08,330592
2019-12-09,331056
2019-12-10,331056
2019-12-11,336321
2019-12-12,336321
2019-12-13,336321
2019-12-14,338120
2019-12-15,338120
2019-12-16,344203
2019-12-17,344203
2019-12-18,344203
2019-12-19,338740
2019-12-20,338740
2019-12-21,346643
2019-12-22,346643
2019-12-23,348291
2019-12-24,348291
2019-12-25,348291
2019-12-26,356468
2019-12-27,356468
2019-12-28,362352
2019-12-29,362352
2019-12-30,362352
2019-12-31,364425
2020-01-01,364425
2020-01-02,361863
2020-01-03,361863
2020-01-04,361863
2020-01-05,366449
2020-01-06,366449
2020-01-07,369370
2020-01-08,369370
2020-01-09,369370
2020-01-10,371198
2020-01-11,371198
2020-01-12,372326
2020-01-13,372326
2020-01-14,372326
2020-01-15,368929
2020-01-16,368929
2020-01-17,370535
2020-01-18,370535
2020-01-19,372091
2020-01-20,372091
2020-01-21,372091
2020-01-22,378789
2020-01-23,378789
2020-01-24,387582
2020-01-25,387582
2020-01-26,391789
2020-01-27,391789
2020-01-28,391789
2020-01-29,398676
2020-01-30,398676
2020-01-31,398676
2020-02-01,404315
2020-02-02,404315
2020-02-03,404315
2020-02-04,411071
2020-02-05,411071
2020-02-06,411071
2020-02-07,401063
2020-02-08,401063
2020-02-09,401063
2020-02-10,390473
2020-02-11,390473
2020-02-12,381302
2020-02-13,381302
2020-02-14,381302
2020-02-15,376485
2020-02-16,376485
2020-02-17,376485
2020-02-18,371480
2020-02-19,371480
2020-02-20,371480
2020-02-21,375950
2020-02-22,375950
2020-02-23,375395
2020-02-24,375395
2020-02-25,375395
2020-02-26,372732
2020-02-27,372732
2020-02-28,369331
2020-02-29,369331
2020-03-01,369331
2020-03-02,373472
2020-03-03,373472
2020-03-04,373472
2020-03-05,372377
2020-03-06,372377
2020-03-07,372377
2020-03-08,368313
2020-03-09,368313
2020-03-10,371292
2020-03-11,371292
2020-03-12,371292
2020-03-13,371256
2020-03-14,371256
2020-03-15,371256
2020-03-16,368600
2020-03-17,368600
2020-03-18,368600
2020-03-19,371634
2020-03-20,371634
2020-03-21,371496
2020-03-22,371496
2020-03-23,374209
2020-03-24,374209
2020-03-25,371508
2020-03-26,371508
2020-03-27,374965
2020-03-28,374965
2020-03-29,373122
2020-03-30,373122
2020-03-31,376539
2020-04-01,376539
2020-04-02,374642
2020-04-03,374642
2020-04-04,373724
2020-04-05,373724
2020-04-06,375584
2020-04-07,375584
2020-04-08,373644
2020-04-09,373644
2020-04-10,373644
2020-04-11,373660
2020-04-12,373660
2020-04-13,372032
2020-04-14,372032
2020-04-15,376358
2020-04-16,376358
2020-04-17,379015
2020-04-18,379015
2020-04-19,378709
2020-04-20,378709
2020-04-21,371204
2020-04-22,371204
2020-04-23,369904
2020-04-24,369904
2020-04-25,371938
2020-04-26,371938
2020-04-27,367037
2020-04-28,367037
2020-04-29,363610
2020-04-30,363610
2020-05-01,361033
2020-05-02,361033
2020-05-03,356001
2020-05-04,356001
2020-05-05,354691
2020-05-06,354691
2020-05-07,356868
2020-05-08,356868
2020-05-09,356868
2020-05-10,358105
2020-05-11,358105
2020-05-12,358105
2020-05-13,349384
