date_obj,Topiary%20hedge%20(bagged) price
2019-03-31,24095
2019-04-01,24095
2019-04-02,24095
2019-04-03,23429
2019-04-04,23429
2019-04-05,23429
2019-04-06,23429
2019-04-07,23429
2019-04-08,23429
2019-04-09,23429
2019-04-10,23429
2019-04-11,23429
2019-04-12,23429
2019-04-13,23429
2019-04-14,23429
2019-04-15,23749
2019-04-16,23749
2019-04-17,23749
2019-04-18,23749
2019-04-19,23749
2019-04-20,23749
2019-04-21,23749
2019-04-22,23749
2019-04-23,23749
2019-04-24,23749
2019-04-25,23749
2019-04-26,23749
2019-04-27,23749
2019-04-28,24306
2019-04-29,24306
2019-04-30,24306
2019-05-01,24306
2019-05-02,24306
2019-05-03,24306
2019-05-04,24306
2019-05-05,24306
2019-05-06,24306
2019-05-07,24306
2019-05-08,24306
2019-05-09,24306
2019-05-10,24306
2019-05-11,24238
2019-05-12,24238
2019-05-13,24238
2019-05-14,24238
2019-05-15,24238
2019-05-16,24238
2019-05-17,24238
2019-05-18,24238
2019-05-19,24238
2019-05-20,24238
2019-05-21,24238
2019-05-22,24238
2019-05-23,24238
2019-05-24,24928
2019-05-25,24928
2019-05-26,24928
2019-05-27,24928
2019-05-28,24928
2019-05-29,24928
2019-05-30,24928
2019-05-31,24928
2019-06-01,24928
2019-06-02,24928
2019-06-03,24928
2019-06-04,25157
2019-06-05,25157
2019-06-06,25157
2019-06-07,25157
2019-06-08,25157
2019-06-09,25157
2019-06-10,25157
2019-06-11,25157
2019-06-12,25157
2019-06-13,25157
2019-06-14,25157
2019-06-15,25157
2019-06-16,25157
2019-06-17,25227
2019-06-18,25227
2019-06-19,25227
2019-06-20,25227
2019-06-21,25227
2019-06-22,25227
2019-06-23,25227
2019-06-24,25227
2019-06-25,25227
2019-06-26,25227
2019-06-27,25227
2019-06-28,25227
2019-06-29,25227
2019-06-30,25294
2019-07-01,25294
2019-07-02,25294
2019-07-03,25294
2019-07-04,25294
2019-07-05,25294
2019-07-06,25294
2019-07-07,25294
2019-07-08,25294
2019-07-09,25294
2019-07-10,25294
2019-07-11,25294
2019-07-12,25294
2019-07-13,25294
2019-07-14,25582
2019-07-15,25582
2019-07-16,25582
2019-07-17,25582
2019-07-18,25582
2019-07-19,25582
2019-07-20,25582
2019-07-21,25582
2019-07-22,25582
2019-07-23,25582
2019-07-24,25582
2019-07-25,25582
2019-07-26,25582
2019-07-27,25582
2019-07-28,25978
2019-07-29,25978
2019-07-30,25978
2019-07-31,25978
2019-08-01,25978
2019-08-02,25978
2019-08-03,25978
2019-08-04,25978
2019-08-05,25978
2019-08-06,25978
2019-08-07,25978
2019-08-08,25978
2019-08-09,25978
2019-08-10,26179
2019-08-11,26179
2019-08-12,26179
2019-08-13,26179
2019-08-14,26179
2019-08-15,26179
2019-08-16,26179
2019-08-17,26179
2019-08-18,26179
2019-08-19,26179
2019-08-20,26179
2019-08-21,26179
2019-08-22,26179
2019-08-23,26179
2019-08-24,26095
2019-08-24,26095
2019-08-25,26095
2019-08-25,26095
2019-08-26,26095
2019-08-26,26095
2019-08-27,26095
2019-08-27,26095
2019-08-28,26095
2019-08-29,26095
2019-08-30,26095
2019-08-31,26095
2019-09-01,26095
2019-09-02,26095
2019-09-03,26095
2019-09-04,26095
2019-09-05,26095
2019-09-06,26095
2019-09-07,25019
2019-09-08,25019
2019-09-09,25019
2019-09-10,25019
2019-09-11,25019
2019-09-12,25019
2019-09-13,25019
2019-09-14,25019
2019-09-15,25019
2019-09-16,25019
2019-09-17,25019
2019-09-18,25019
2019-09-19,25019
2019-09-20,25019
2019-09-21,25019
2019-09-22,24086
2019-09-23,24086
2019-09-24,24086
2019-09-25,24086
2019-09-26,24086
2019-09-27,24086
2019-09-28,24086
2019-09-29,24086
2019-09-30,24086
2019-10-01,24086
2019-10-02,24086
2019-10-03,24086
2019-10-04,24086
2019-10-05,24086
2019-10-06,24086
2019-10-07,24210
2019-10-08,24210
2019-10-09,24210
2019-10-10,24210
2019-10-11,24210
2019-10-12,24210
2019-10-13,24210
2019-10-14,24210
2019-10-15,24210
2019-10-16,24210
2019-10-17,24210
2019-10-18,24210
2019-10-19,24210
2019-10-20,24210
2019-10-21,24210
2019-10-22,23714
2019-10-23,23714
2019-10-24,23714
2019-10-25,23714
2019-10-26,23714
2019-10-27,23714
2019-10-28,23714
2019-10-29,23714
2019-10-30,23714
2019-10-31,23714
2019-11-01,23714
2019-11-02,23714
2019-11-03,23714
2019-11-04,23714
2019-11-05,23714
2019-11-06,23299
2019-11-07,23299
2019-11-08,23299
2019-11-09,23299
2019-11-10,23299
2019-11-11,23299
2019-11-12,23299
2019-11-13,23299
2019-11-14,23299
2019-11-15,23299
2019-11-16,23299
2019-11-17,23299
2019-11-18,23299
2019-11-19,23299
2019-11-20,23299
2019-11-21,23299
2019-11-22,23299
2019-11-23,24092
2019-11-24,24092
2019-11-25,24092
2019-11-26,24092
2019-11-27,24092
2019-11-28,24092
2019-11-29,24092
2019-11-30,24092
2019-12-01,24092
2019-12-02,24092
2019-12-03,24092
2019-12-04,24092
2019-12-05,24092
2019-12-06,24092
2019-12-07,24092
2019-12-08,24092
2019-12-09,24092
2019-12-10,24214
2019-12-11,24214
2019-12-12,24214
2019-12-13,24214
2019-12-14,24214
2019-12-15,24214
2019-12-16,24214
2019-12-17,24214
2019-12-18,24214
2019-12-19,24214
2019-12-20,24214
2019-12-21,24214
2019-12-22,24214
2019-12-23,24214
2019-12-24,24214
2019-12-25,24214
2019-12-26,24214
2019-12-27,23936
2019-12-28,23936
2019-12-29,23936
2019-12-30,23936
2019-12-31,23936
2020-01-01,23936
2020-01-02,23936
2020-01-03,23936
2020-01-04,23936
2020-01-05,23936
2020-01-06,23936
2020-01-07,23936
2020-01-08,23936
2020-01-09,23936
2020-01-10,23936
2020-01-11,23602
2020-01-12,23602
2020-01-13,23602
2020-01-14,23602
2020-01-15,23602
2020-01-16,23602
2020-01-17,23602
2020-01-18,23602
2020-01-19,23602
2020-01-20,23602
2020-01-21,23602
2020-01-22,23602
2020-01-23,23602
2020-01-24,23602
2020-01-25,23602
2020-01-26,24112
2020-01-27,24112
2020-01-28,24112
2020-01-29,24112
2020-01-30,24112
2020-01-31,24112
2020-02-01,24112
2020-02-02,24112
2020-02-03,24112
2020-02-04,24112
2020-02-05,24112
2020-02-06,24112
2020-02-07,24112
2020-02-08,24112
2020-02-09,24385
2020-02-10,24385
2020-02-11,24385
2020-02-12,24385
2020-02-13,24385
2020-02-14,24385
2020-02-15,24385
2020-02-16,24385
2020-02-17,24385
2020-02-18,24385
2020-02-19,24385
2020-02-20,24385
2020-02-21,24385
2020-02-22,24769
2020-02-23,24769
2020-02-24,24769
2020-02-25,24769
2020-02-26,24769
2020-02-27,24769
2020-02-28,24769
2020-02-29,24769
2020-03-01,24769
2020-03-02,24769
2020-03-03,24769
2020-03-04,24769
2020-03-05,24769
2020-03-06,25502
2020-03-07,25502
2020-03-08,25502
2020-03-09,25502
2020-03-10,25502
2020-03-11,25502
2020-03-12,25502
2020-03-13,25502
2020-03-14,25502
2020-03-15,25502
2020-03-16,25502
2020-03-17,25502
2020-03-18,25895
2020-03-19,25895
2020-03-20,25895
2020-03-21,25895
2020-03-22,25895
2020-03-23,25895
2020-03-24,25895
2020-03-25,25895
2020-03-26,25895
2020-03-27,26310
2020-03-28,26310
2020-03-29,26310
2020-03-30,26310
2020-03-31,26310
2020-04-01,26310
2020-04-02,26310
2020-04-03,26310
2020-04-04,26488
2020-04-05,26488
2020-04-06,26488
2020-04-07,26488
2020-04-08,26488
2020-04-09,26488
2020-04-10,26488
2020-04-11,25430
2020-04-12,25430
2020-04-13,25430
2020-04-14,25430
2020-04-15,25430
2020-04-16,25430
2020-04-17,25430
2020-04-18,24978
2020-04-19,24978
2020-04-20,24978
2020-04-21,24978
2020-04-22,24978
2020-04-23,24978
2020-04-24,24391
2020-04-25,24391
2020-04-26,24391
2020-04-27,24391
2020-04-28,24391
2020-04-29,24391
2020-04-30,24435
2020-05-01,24435
2020-05-02,24435
2020-05-03,24435
2020-05-04,24435
2020-05-05,24435
2020-05-06,24435
2020-05-07,23215
2020-05-08,23215
2020-05-09,23215
2020-05-10,23215
2020-05-11,23215
2020-05-12,23215
2020-05-13,23215
