date_obj,Orange%20cape price
2019-08-04,746
2019-08-05,746
2019-08-06,746
2019-08-07,746
2019-08-08,746
2019-08-09,752
2019-08-10,752
2019-08-11,752
2019-08-12,752
2019-08-13,752
2019-08-14,752
2019-08-15,770
2019-08-16,770
2019-08-17,770
2019-08-18,770
2019-08-19,770
2019-08-20,770
2019-08-21,767
2019-08-22,767
2019-08-23,767
2019-08-24,767
2019-08-24,767
2019-08-25,767
2019-08-25,767
2019-08-26,767
2019-08-26,767
2019-08-27,767
2019-08-27,767
2019-08-28,768
2019-08-29,768
2019-08-30,768
2019-08-31,768
2019-09-01,768
2019-09-02,768
2019-09-03,768
2019-09-04,764
2019-09-05,764
2019-09-06,764
2019-09-07,764
2019-09-08,764
2019-09-09,764
2019-09-10,764
2019-09-11,764
2019-09-12,789
2019-09-13,789
2019-09-14,789
2019-09-15,789
2019-09-16,789
2019-09-17,789
2019-09-18,797
2019-09-19,797
2019-09-20,797
2019-09-21,797
2019-09-22,797
2019-09-23,797
2019-09-24,797
2019-09-25,803
2019-09-26,803
2019-09-27,803
2019-09-28,803
2019-09-29,803
2019-09-30,803
2019-10-01,803
2019-10-02,803
2019-10-03,837
2019-10-04,837
2019-10-05,837
2019-10-06,837
2019-10-07,837
2019-10-08,837
2019-10-09,837
2019-10-10,837
2019-10-11,866
2019-10-12,866
2019-10-13,866
2019-10-14,866
2019-10-15,866
2019-10-16,866
2019-10-17,866
2019-10-18,866
2019-10-19,906
2019-10-20,906
2019-10-21,906
2019-10-22,906
2019-10-23,906
2019-10-24,906
2019-10-25,906
2019-10-26,906
2019-10-27,920
2019-10-28,920
2019-10-29,920
2019-10-30,920
2019-10-31,920
2019-11-01,920
2019-11-02,920
2019-11-03,920
2019-11-04,930
2019-11-05,930
2019-11-06,930
2019-11-07,930
2019-11-08,930
2019-11-09,930
2019-11-10,930
2019-11-11,930
2019-11-12,930
2019-11-13,954
2019-11-14,954
2019-11-15,954
2019-11-16,954
2019-11-17,954
2019-11-18,954
2019-11-19,954
2019-11-20,954
2019-11-21,965
2019-11-22,965
2019-11-23,965
2019-11-24,965
2019-11-25,965
2019-11-26,965
2019-11-27,965
2019-11-28,965
2019-11-29,979
2019-11-30,979
2019-12-01,979
2019-12-02,979
2019-12-03,979
2019-12-04,979
2019-12-05,979
2019-12-06,994
2019-12-07,994
2019-12-08,994
2019-12-09,994
2019-12-10,994
2019-12-11,994
2019-12-12,994
2019-12-13,994
2019-12-14,1024
2019-12-15,1024
2019-12-16,1024
2019-12-17,1024
2019-12-18,1024
2019-12-19,1024
2019-12-20,1024
2019-12-21,1046
2019-12-22,1046
2019-12-23,1046
2019-12-24,1046
2019-12-25,1046
2019-12-26,1046
2019-12-27,1046
2019-12-28,1018
2019-12-29,1018
2019-12-30,1018
2019-12-31,1018
2020-01-01,1018
2020-01-02,1018
2020-01-03,1018
2020-01-04,1006
2020-01-05,1006
2020-01-06,1006
2020-01-07,1006
2020-01-08,1006
2020-01-09,1006
2020-01-10,992
2020-01-11,992
2020-01-12,992
2020-01-13,992
2020-01-14,992
2020-01-15,992
2020-01-16,983
2020-01-17,983
2020-01-18,983
2020-01-19,983
2020-01-20,983
2020-01-21,983
2020-01-22,983
2020-01-23,954
2020-01-24,954
2020-01-25,954
2020-01-26,954
2020-01-27,954
2020-01-28,954
2020-01-29,925
2020-01-30,925
2020-01-31,925
2020-02-01,925
2020-02-02,925
2020-02-03,925
2020-02-04,916
2020-02-05,916
2020-02-06,916
2020-02-07,916
2020-02-08,916
2020-02-09,916
2020-02-10,896
2020-02-11,896
2020-02-12,896
2020-02-13,896
2020-02-14,896
2020-02-15,896
2020-02-16,896
2020-02-17,875
2020-02-18,875
2020-02-19,875
2020-02-20,875
2020-02-21,875
2020-02-22,875
2020-02-23,855
2020-02-24,855
2020-02-25,855
2020-02-26,855
2020-02-27,855
2020-02-28,855
2020-02-29,855
2020-03-01,849
2020-03-02,849
2020-03-03,849
2020-03-04,849
2020-03-05,849
2020-03-06,849
2020-03-07,849
2020-03-08,872
2020-03-09,872
2020-03-10,872
2020-03-11,872
2020-03-12,872
2020-03-13,872
2020-03-14,885
2020-03-15,885
2020-03-16,885
2020-03-17,885
2020-03-18,885
2020-03-19,885
2020-03-20,859
2020-03-21,859
2020-03-22,859
2020-03-23,859
2020-03-24,859
2020-03-25,851
2020-03-26,851
2020-03-27,851
2020-03-28,851
2020-03-29,857
2020-03-30,857
2020-03-31,857
2020-04-01,857
2020-04-02,831
2020-04-03,831
2020-04-04,831
2020-04-05,831
2020-04-06,831
2020-04-07,796
2020-04-08,796
2020-04-09,796
2020-04-10,796
2020-04-11,781
2020-04-12,781
2020-04-13,781
2020-04-14,781
2020-04-15,781
2020-04-16,804
2020-04-17,804
2020-04-18,804
2020-04-19,804
2020-04-20,804
2020-04-21,829
2020-04-22,829
2020-04-23,829
2020-04-24,829
2020-04-25,829
2020-04-26,841
2020-04-27,841
2020-04-28,841
2020-04-29,841
2020-04-30,841
2020-05-01,856
2020-05-02,856
2020-05-03,856
2020-05-04,856
2020-05-05,856
2020-05-06,856
2020-05-07,852
2020-05-08,852
2020-05-09,852
2020-05-10,852
2020-05-11,852
2020-05-12,852
2020-05-13,869
