date_obj,Cosmic%20talisman price
2019-08-26,602
2019-08-26,602
2019-08-27,600
2019-08-27,600
2019-08-28,608
2019-08-29,629
2019-08-30,642
2019-08-31,642
2019-09-01,660
2019-09-02,660
2019-09-03,669
2019-09-04,703
2019-09-05,739
2019-09-06,761
2019-09-07,747
2019-09-08,709
2019-09-09,674
2019-09-10,648
2019-09-11,620
2019-09-12,624
2019-09-13,608
2019-09-14,590
2019-09-15,575
2019-09-16,553
2019-09-17,549
2019-09-18,548
2019-09-19,534
2019-09-20,550
2019-09-21,575
2019-09-22,602
2019-09-23,633
2019-09-24,633
2019-09-25,640
2019-09-26,655
2019-09-27,665
2019-09-28,686
2019-09-29,712
2019-09-30,699
2019-10-01,688
2019-10-02,668
2019-10-03,692
2019-10-04,713
2019-10-05,698
2019-10-06,663
2019-10-07,661
2019-10-08,695
2019-10-09,695
2019-10-10,712
2019-10-11,697
2019-10-12,712
2019-10-13,718
2019-10-14,721
2019-10-15,686
2019-10-16,721
2019-10-17,758
2019-10-18,796
2019-10-19,756
2019-10-20,718
2019-10-21,683
2019-10-22,653
2019-10-23,623
2019-10-24,594
2019-10-25,571
2019-10-26,588
2019-10-27,562
2019-10-28,586
2019-10-29,586
2019-10-30,594
2019-10-31,608
2019-11-01,625
2019-11-02,607
2019-11-03,576
2019-11-04,562
2019-11-05,562
2019-11-06,591
2019-11-07,606
2019-11-08,625
2019-11-09,656
2019-11-10,689
2019-11-11,724
2019-11-12,757
2019-11-13,774
2019-11-14,763
2019-11-15,765
2019-11-16,756
2019-11-17,756
2019-11-18,768
2019-11-19,755
2019-11-20,748
2019-11-21,769
2019-11-22,733
2019-11-23,718
2019-11-24,700
2019-11-25,732
2019-11-26,739
2019-11-27,765
2019-11-28,777
2019-11-29,744
2019-11-30,765
2019-12-01,804
2019-12-02,781
2019-12-03,759
2019-12-04,736
2019-12-05,736
2019-12-06,717
2019-12-07,695
2019-12-08,668
2019-12-09,664
2019-12-10,672
2019-12-11,705
2019-12-12,705
2019-12-13,720
2019-12-14,715
2019-12-15,744
2019-12-16,734
2019-12-17,730
2019-12-18,719
2019-12-19,684
2019-12-20,677
2019-12-21,689
2019-12-22,691
2019-12-23,717
2019-12-24,732
2019-12-25,753
2019-12-26,717
2019-12-27,718
2019-12-28,692
2019-12-29,708
2019-12-30,744
2019-12-31,770
2020-01-01,809
2020-01-02,850
2020-01-03,893
2020-01-04,938
2020-01-05,985
2020-01-06,1035
2020-01-07,1083
2020-01-08,1138
2020-01-09,1195
2020-01-10,1255
2020-01-11,1318
2020-01-12,1320
2020-01-13,1303
2020-01-14,1258
2020-01-15,1214
2020-01-16,1153
2020-01-17,1170
2020-01-18,1229
2020-01-19,1291
2020-01-20,1282
2020-01-21,1222
2020-01-22,1178
2020-01-23,1145
2020-01-24,1087
2020-01-25,1108
2020-01-26,1159
2020-01-27,1131
2020-01-28,1169
2020-01-29,1210
2020-01-30,1271
2020-01-31,1324
2020-02-01,1259
2020-02-02,1208
2020-02-03,1191
2020-02-04,1131
2020-02-05,1082
2020-02-06,1049
2020-02-07,1031
2020-02-08,1001
2020-02-09,954
2020-02-10,910
2020-02-11,915
2020-02-12,869
2020-02-13,825
2020-02-14,783
2020-02-15,760
2020-02-16,745
2020-02-17,720
2020-02-18,729
2020-02-19,721
2020-02-20,747
2020-02-21,747
2020-02-22,726
2020-02-23,689
2020-02-24,661
2020-02-25,648
2020-02-26,665
2020-02-27,679
2020-02-28,705
2020-02-29,672
2020-03-01,653
2020-03-02,650
2020-03-03,633
2020-03-04,624
2020-03-05,645
2020-03-06,677
2020-03-07,653
2020-03-08,639
2020-03-09,628
2020-03-10,621
2020-03-11,647
2020-03-12,680
2020-03-13,714
2020-03-14,739
2020-03-15,756
2020-03-16,773
2020-03-17,785
2020-03-18,780
2020-03-19,793
2020-03-20,804
2020-03-21,827
2020-03-22,820
2020-03-23,816
2020-03-24,817
2020-03-25,815
2020-03-26,797
2020-03-27,789
2020-03-28,751
2020-03-29,768
2020-03-30,745
2020-03-31,765
2020-04-01,766
2020-04-02,740
2020-04-03,704
2020-04-04,717
2020-04-05,732
2020-04-06,724
2020-04-07,719
2020-04-08,705
2020-04-09,711
2020-04-10,707
2020-04-11,732
2020-04-12,769
2020-04-13,806
2020-04-14,826
2020-04-15,853
2020-04-16,836
2020-04-17,820
2020-04-18,827
2020-04-19,803
2020-04-20,816
2020-04-21,801
2020-04-22,761
2020-04-23,738
2020-04-24,746
2020-04-25,740
2020-04-26,752
2020-04-27,714
2020-04-28,729
2020-04-29,692
2020-04-30,692
2020-05-01,698
2020-05-02,675
2020-05-03,705
2020-05-04,738
2020-05-05,723
2020-05-06,728
2020-05-07,728
2020-05-08,719
2020-05-09,735
2020-05-10,764
2020-05-11,801
2020-05-12,820
2020-05-13,855
