date_obj,Desert%20camo%20top price
2019-03-29,4935
2019-03-30,4935
2019-03-31,4935
2019-04-01,4935
2019-04-02,4935
2019-04-03,4935
2019-04-04,4935
2019-04-05,4935
2019-04-06,4935
2019-04-07,4935
2019-04-08,4935
2019-04-09,4935
2019-04-10,4935
2019-04-11,4927
2019-04-12,4927
2019-04-13,4927
2019-04-14,4927
2019-04-15,4927
2019-04-16,4927
2019-04-17,4927
2019-04-18,4927
2019-04-19,4927
2019-04-20,4927
2019-04-21,4927
2019-04-22,4864
2019-04-23,4864
2019-04-24,4864
2019-04-25,4864
2019-04-26,4864
2019-04-27,4864
2019-04-28,4864
2019-04-29,4864
2019-04-30,4864
2019-05-01,4864
2019-05-02,4864
2019-05-03,4864
2019-05-04,4864
2019-05-05,5040
2019-05-06,5040
2019-05-07,5040
2019-05-08,5040
2019-05-09,5040
2019-05-10,5040
2019-05-11,5040
2019-05-12,5040
2019-05-13,5040
2019-05-14,5040
2019-05-15,5040
2019-05-16,5040
2019-05-17,5040
2019-05-18,5105
2019-05-19,5105
2019-05-20,5105
2019-05-21,5105
2019-05-22,5105
2019-05-23,5105
2019-05-24,5105
2019-05-25,5105
2019-05-26,5105
2019-05-27,5105
2019-05-28,5105
2019-05-29,5105
2019-05-30,5105
2019-05-31,5105
2019-06-01,5105
2019-06-02,5231
2019-06-03,5231
2019-06-04,5231
2019-06-05,5231
2019-06-06,5231
2019-06-07,5231
2019-06-08,5231
2019-06-09,5231
2019-06-10,5231
2019-06-11,5231
2019-06-12,5231
2019-06-13,5231
2019-06-14,5231
2019-06-15,5231
2019-06-16,5231
2019-06-17,5166
2019-06-18,5166
2019-06-19,5166
2019-06-20,5166
2019-06-21,5166
2019-06-22,5166
2019-06-23,5166
2019-06-24,5166
2019-06-25,5166
2019-06-26,5166
2019-06-27,5166
2019-06-28,5166
2019-06-29,5166
2019-06-30,5166
2019-07-01,5166
2019-07-02,4937
2019-07-03,4937
2019-07-04,4937
2019-07-05,4937
2019-07-06,4937
2019-07-07,4937
2019-07-08,4937
2019-07-09,4937
2019-07-10,4937
2019-07-11,4937
2019-07-12,4937
2019-07-13,4937
2019-07-14,4937
2019-07-15,4937
2019-07-16,4937
2019-07-17,4931
2019-07-18,4931
2019-07-19,4931
2019-07-20,4931
2019-07-21,4931
2019-07-22,4931
2019-07-23,4931
2019-07-24,4931
2019-07-25,4931
2019-07-26,4931
2019-07-27,4931
2019-07-28,4931
2019-07-29,4931
2019-07-30,4931
2019-07-31,4877
2019-08-01,4877
2019-08-02,4877
2019-08-03,4877
2019-08-04,4877
2019-08-05,4877
2019-08-06,4877
2019-08-07,4877
2019-08-08,4877
2019-08-09,4877
2019-08-10,4877
2019-08-11,4877
2019-08-12,4877
2019-08-13,4659
2019-08-14,4659
2019-08-15,4659
2019-08-16,4659
2019-08-17,4659
2019-08-18,4659
2019-08-19,4659
2019-08-20,4659
2019-08-21,4659
2019-08-22,4659
2019-08-23,4659
2019-08-24,4659
2019-08-24,4659
2019-08-25,4659
2019-08-25,4659
2019-08-26,4685
2019-08-27,4685
2019-08-27,4685
2019-08-28,4685
2019-08-29,4685
2019-08-30,4685
2019-08-31,4685
2019-09-01,4685
2019-09-02,4685
2019-09-03,4685
2019-09-04,4685
2019-09-05,4685
2019-09-06,4685
2019-09-07,4685
2019-09-08,4685
2019-09-09,4685
2019-09-10,4809
2019-09-11,4809
2019-09-12,4809
2019-09-13,4809
2019-09-14,4809
2019-09-15,4809
2019-09-16,4809
2019-09-17,4809
2019-09-18,4809
2019-09-19,4809
2019-09-20,4809
2019-09-21,4809
2019-09-22,4809
2019-09-23,4809
2019-09-24,4641
2019-09-25,4641
2019-09-26,4641
2019-09-27,4641
2019-09-28,4641
2019-09-29,4641
2019-09-30,4641
2019-10-01,4641
2019-10-02,4641
2019-10-03,4641
2019-10-04,4641
2019-10-05,4641
2019-10-06,4641
2019-10-07,4641
2019-10-08,4701
2019-10-09,4701
2019-10-10,4701
2019-10-11,4701
2019-10-12,4701
2019-10-13,4701
2019-10-14,4701
2019-10-15,4701
2019-10-16,4701
2019-10-17,4701
2019-10-18,4701
2019-10-19,4701
2019-10-20,4701
2019-10-21,4640
2019-10-22,4640
2019-10-23,4640
2019-10-24,4640
2019-10-25,4640
2019-10-26,4640
2019-10-27,4640
2019-10-28,4640
2019-10-29,4640
2019-10-30,4640
2019-10-31,4640
2019-11-01,4640
2019-11-02,4640
2019-11-03,4640
2019-11-04,4640
2019-11-05,4548
2019-11-06,4548
2019-11-07,4548
2019-11-08,4548
2019-11-09,4548
2019-11-10,4548
2019-11-11,4548
2019-11-12,4548
2019-11-13,4548
2019-11-14,4548
2019-11-15,4548
2019-11-16,4548
2019-11-17,4548
2019-11-18,4548
2019-11-19,4446
2019-11-20,4446
2019-11-21,4446
2019-11-22,4446
2019-11-23,4446
2019-11-24,4446
2019-11-25,4446
2019-11-26,4446
2019-11-27,4446
2019-11-28,4446
2019-11-29,4446
2019-11-30,4446
2019-12-01,4446
2019-12-02,4446
2019-12-03,4446
2019-12-04,4446
2019-12-05,4446
2019-12-06,4472
2019-12-07,4472
2019-12-08,4472
2019-12-09,4472
2019-12-10,4472
2019-12-11,4472
2019-12-12,4472
2019-12-13,4472
2019-12-14,4472
2019-12-15,4472
2019-12-16,4472
2019-12-17,4472
2019-12-18,4472
2019-12-19,4472
2019-12-20,4472
2019-12-21,4391
2019-12-22,4391
2019-12-23,4391
2019-12-24,4391
2019-12-25,4391
2019-12-26,4391
2019-12-27,4391
2019-12-28,4391
2019-12-29,4391
2019-12-30,4391
2019-12-31,4391
2020-01-01,4391
2020-01-02,4391
2020-01-03,4391
2020-01-04,4391
2020-01-05,4268
2020-01-06,4268
2020-01-07,4268
2020-01-08,4268
2020-01-09,4268
2020-01-10,4268
2020-01-11,4268
2020-01-12,4268
2020-01-13,4268
2020-01-14,4268
2020-01-15,4268
2020-01-16,4268
2020-01-17,4268
2020-01-18,4268
2020-01-19,4228
2020-01-20,4228
2020-01-21,4228
2020-01-22,4228
2020-01-23,4228
2020-01-24,4228
2020-01-25,4228
2020-01-26,4228
2020-01-27,4228
2020-01-28,4228
2020-01-29,4228
2020-01-30,4228
2020-01-31,4228
2020-02-01,4228
2020-02-02,4050
2020-02-03,4050
2020-02-04,4050
2020-02-05,4050
2020-02-06,4050
2020-02-07,4050
2020-02-08,4050
2020-02-09,4050
2020-02-10,4050
2020-02-11,4050
2020-02-12,4050
2020-02-13,4050
2020-02-14,3904
2020-02-15,3904
2020-02-16,3904
2020-02-17,3904
2020-02-18,3904
2020-02-19,3904
2020-02-20,3904
2020-02-21,3904
2020-02-22,3904
2020-02-23,3904
2020-02-24,3904
2020-02-25,3904
2020-02-26,3812
2020-02-27,3812
2020-02-28,3812
2020-02-29,3812
2020-03-01,3812
2020-03-02,3812
2020-03-03,3812
2020-03-04,3812
2020-03-05,3812
2020-03-06,3812
2020-03-07,3812
2020-03-08,3812
2020-03-09,3750
2020-03-10,3750
2020-03-11,3750
2020-03-12,3750
2020-03-13,3750
2020-03-14,3750
2020-03-15,3750
2020-03-16,3750
2020-03-17,3750
2020-03-18,3750
2020-03-19,3750
2020-03-20,3750
2020-03-21,3720
2020-03-22,3720
2020-03-23,3720
2020-03-24,3720
2020-03-25,3720
2020-03-26,3720
2020-03-27,3720
2020-03-28,3720
2020-03-29,3720
2020-03-30,3600
2020-03-31,3600
2020-04-01,3600
2020-04-02,3600
2020-04-03,3600
2020-04-04,3600
2020-04-05,3600
2020-04-06,3600
2020-04-07,3600
2020-04-08,3635
2020-04-09,3635
2020-04-10,3635
2020-04-11,3635
2020-04-12,3635
2020-04-13,3635
2020-04-14,3635
2020-04-15,3634
2020-04-16,3634
2020-04-17,3634
2020-04-18,3634
2020-04-19,3634
2020-04-20,3634
2020-04-21,3634
2020-04-22,3634
2020-04-23,3764
2020-04-24,3764
2020-04-25,3764
2020-04-26,3764
2020-04-27,3764
2020-04-28,3764
2020-04-29,3764
2020-04-30,3764
2020-05-01,3764
2020-05-02,3598
2020-05-03,3598
2020-05-04,3598
2020-05-05,3598
2020-05-06,3598
2020-05-07,3598
2020-05-08,3598
2020-05-09,3598
2020-05-10,3474
2020-05-11,3474
2020-05-12,3474
2020-05-13,3474
