date_obj,Black%20plateskirt%20(t) price
2019-03-25,2952
2019-03-26,2952
2019-03-27,2952
2019-03-28,2952
2019-03-29,2966
2019-03-30,2966
2019-03-31,2966
2019-04-01,2966
2019-04-02,2959
2019-04-03,2959
2019-04-04,2959
2019-04-05,2959
2019-04-06,2897
2019-04-07,2897
2019-04-08,2897
2019-04-09,2897
2019-04-10,2897
2019-04-11,2898
2019-04-12,2898
2019-04-13,2772
2019-04-14,2772
2019-04-15,2692
2019-04-16,2692
2019-04-17,2692
2019-04-18,2572
2019-04-19,2572
2019-04-20,2572
2019-04-21,2479
2019-04-22,2479
2019-04-23,2381
2019-04-24,2381
2019-04-25,2381
2019-04-26,2305
2019-04-27,2305
2019-04-28,2305
2019-04-29,2305
2019-04-30,2220
2019-05-01,2220
2019-05-02,2220
2019-05-03,2176
2019-05-04,2176
2019-05-05,2176
2019-05-06,2090
2019-05-07,2090
2019-05-08,2090
2019-05-09,2090
2019-05-10,2016
2019-05-11,2016
2019-05-12,2016
2019-05-13,1948
2019-05-14,1948
2019-05-15,1948
2019-05-16,1948
2019-05-17,1977
2019-05-18,1977
2019-05-19,1977
2019-05-20,1977
2019-05-21,1950
2019-05-22,1950
2019-05-23,1950
2019-05-24,1950
2019-05-25,1923
2019-05-26,1923
2019-05-27,1923
2019-05-28,1923
2019-05-29,1838
2019-05-30,1838
2019-05-31,1838
2019-06-01,1838
2019-06-02,1812
2019-06-03,1812
2019-06-04,1812
2019-06-05,1812
2019-06-06,1796
2019-06-07,1796
2019-06-08,1796
2019-06-09,1796
2019-06-10,1796
2019-06-11,1781
2019-06-12,1781
2019-06-13,1781
2019-06-14,1781
2019-06-15,1781
2019-06-16,1732
2019-06-17,1732
2019-06-18,1732
2019-06-19,1732
2019-06-20,1741
2019-06-21,1741
2019-06-22,1741
2019-06-23,1741
2019-06-24,1741
2019-06-25,1742
2019-06-26,1742
2019-06-27,1742
2019-06-28,1742
2019-06-29,1742
2019-06-30,1707
2019-07-01,1707
2019-07-02,1707
2019-07-03,1707
2019-07-04,1747
2019-07-05,1747
2019-07-06,1747
2019-07-07,1747
2019-07-08,1739
2019-07-09,1739
2019-07-10,1739
2019-07-11,1739
2019-07-12,1739
2019-07-13,1767
2019-07-14,1767
2019-07-15,1767
2019-07-16,1767
2019-07-17,1767
2019-07-18,1775
2019-07-19,1775
2019-07-20,1775
2019-07-21,1775
2019-07-22,1775
2019-07-23,1824
2019-07-24,1824
2019-07-25,1824
2019-07-26,1824
2019-07-27,1824
2019-07-28,1824
2019-07-29,1907
2019-07-30,1907
2019-07-31,1907
2019-08-01,1907
2019-08-02,1907
2019-08-03,1974
2019-08-04,1974
2019-08-05,1974
2019-08-06,1974
2019-08-07,1974
2019-08-08,1974
2019-08-09,1974
2019-08-10,2030
2019-08-11,2030
2019-08-12,2030
2019-08-13,2030
2019-08-14,2030
2019-08-15,2030
2019-08-16,2102
2019-08-17,2102
2019-08-18,2102
2019-08-19,2102
2019-08-20,2102
2019-08-21,2198
2019-08-22,2198
2019-08-23,2198
2019-08-24,2198
2019-08-24,2198
2019-08-25,2198
2019-08-25,2198
2019-08-26,2198
2019-08-27,2236
2019-08-27,2236
2019-08-28,2236
2019-08-29,2236
2019-08-30,2236
2019-08-31,2236
2019-09-01,2299
2019-09-02,2299
2019-09-03,2299
2019-09-04,2299
2019-09-05,2299
2019-09-06,2375
2019-09-07,2375
2019-09-08,2375
2019-09-09,2375
2019-09-10,2375
2019-09-11,2338
2019-09-12,2338
2019-09-13,2338
2019-09-14,2338
2019-09-15,2338
2019-09-16,2256
2019-09-17,2256
2019-09-18,2256
2019-09-19,2256
2019-09-20,2256
2019-09-21,2256
2019-09-22,2199
2019-09-23,2199
2019-09-24,2199
2019-09-25,2199
2019-09-26,2199
2019-09-27,2199
2019-09-28,2105
2019-09-29,2105
2019-09-30,2105
2019-10-01,2105
2019-10-02,2105
2019-10-03,2105
2019-10-04,2024
2019-10-05,2024
2019-10-06,2024
2019-10-07,2024
2019-10-08,2024
2019-10-09,2024
2019-10-10,1940
2019-10-11,1940
2019-10-12,1940
2019-10-13,1940
2019-10-14,1940
2019-10-15,1880
2019-10-16,1880
2019-10-17,1880
2019-10-18,1880
2019-10-19,1880
2019-10-20,1880
2019-10-21,1824
2019-10-22,1824
2019-10-23,1824
2019-10-24,1824
2019-10-25,1824
2019-10-26,1807
2019-10-27,1807
2019-10-28,1807
2019-10-29,1807
2019-10-30,1807
2019-10-31,1807
2019-11-01,1819
2019-11-02,1819
2019-11-03,1819
2019-11-04,1819
2019-11-05,1819
2019-11-06,1818
2019-11-07,1818
2019-11-08,1818
2019-11-09,1818
2019-11-10,1818
2019-11-11,1836
2019-11-12,1836
2019-11-13,1836
2019-11-14,1836
2019-11-15,1836
2019-11-16,1836
2019-11-17,1836
2019-11-18,1850
2019-11-19,1850
2019-11-20,1850
2019-11-21,1850
2019-11-22,1850
2019-11-23,1850
2019-11-24,1780
2019-11-25,1780
2019-11-26,1780
2019-11-27,1780
2019-11-28,1780
2019-11-29,1780
2019-11-30,1735
2019-12-01,1735
2019-12-02,1735
2019-12-03,1735
2019-12-04,1735
2019-12-05,1735
2019-12-06,1735
2019-12-07,1680
2019-12-08,1680
2019-12-09,1680
2019-12-10,1680
2019-12-11,1680
2019-12-12,1680
2019-12-13,1680
2019-12-14,1619
2019-12-15,1619
2019-12-16,1619
2019-12-17,1619
2019-12-18,1619
2019-12-19,1619
2019-12-20,1586
2019-12-21,1586
2019-12-22,1586
2019-12-23,1586
2019-12-24,1586
2019-12-25,1586
2019-12-26,1586
2019-12-27,1572
2019-12-28,1572
2019-12-29,1572
2019-12-30,1572
2019-12-31,1572
2020-01-01,1572
2020-01-02,1510
2020-01-03,1510
2020-01-04,1510
2020-01-05,1510
2020-01-06,1510
2020-01-07,1536
2020-01-08,1536
2020-01-09,1536
2020-01-10,1536
2020-01-11,1536
2020-01-12,1536
2020-01-13,1536
2020-01-14,1590
2020-01-15,1590
2020-01-16,1590
2020-01-17,1590
2020-01-18,1590
2020-01-19,1608
2020-01-20,1608
2020-01-21,1608
2020-01-22,1608
2020-01-23,1608
2020-01-24,1608
2020-01-25,1608
2020-01-26,1617
2020-01-27,1617
2020-01-28,1617
2020-01-29,1617
2020-01-30,1617
2020-01-31,1617
2020-02-01,1608
2020-02-02,1608
2020-02-03,1608
2020-02-04,1608
2020-02-05,1608
2020-02-06,1620
2020-02-07,1620
2020-02-08,1620
2020-02-09,1620
2020-02-10,1620
2020-02-11,1650
2020-02-12,1650
2020-02-13,1650
2020-02-14,1650
2020-02-15,1650
2020-02-16,1650
2020-02-17,1678
2020-02-18,1678
2020-02-19,1678
2020-02-20,1678
2020-02-21,1678
2020-02-22,1678
2020-02-23,1737
2020-02-24,1737
2020-02-25,1737
2020-02-26,1737
2020-02-27,1737
2020-02-28,1728
2020-02-29,1728
2020-03-01,1728
2020-03-02,1728
2020-03-03,1728
2020-03-04,1675
2020-03-05,1675
2020-03-06,1675
2020-03-07,1675
2020-03-08,1675
2020-03-09,1625
2020-03-10,1625
2020-03-11,1625
2020-03-12,1625
2020-03-13,1547
2020-03-14,1547
2020-03-15,1547
2020-03-16,1477
2020-03-17,1477
2020-03-18,1477
2020-03-19,1477
2020-03-20,1414
2020-03-21,1414
2020-03-22,1414
2020-03-23,1416
2020-03-24,1416
2020-03-25,1416
2020-03-26,1416
2020-03-27,1425
2020-03-28,1425
2020-03-29,1425
2020-03-30,1411
2020-03-31,1411
2020-04-01,1411
2020-04-02,1412
2020-04-03,1412
2020-04-04,1412
2020-04-05,1412
2020-04-06,1473
2020-04-07,1473
2020-04-08,1473
2020-04-09,1473
2020-04-10,1515
2020-04-11,1515
2020-04-12,1515
2020-04-13,1515
2020-04-14,1498
2020-04-15,1498
2020-04-16,1498
2020-04-17,1498
2020-04-18,1540
2020-04-19,1540
2020-04-20,1540
2020-04-21,1540
2020-04-22,1487
2020-04-23,1487
2020-04-24,1487
2020-04-25,1487
2020-04-26,1432
2020-04-27,1432
2020-04-28,1432
2020-04-29,1432
2020-04-30,1384
2020-05-01,1384
2020-05-02,1384
2020-05-03,1384
2020-05-04,1327
2020-05-05,1327
2020-05-06,1327
2020-05-07,1306
2020-05-08,1306
2020-05-09,1306
2020-05-10,1306
2020-05-11,1332
2020-05-12,1332
2020-05-13,1332
