date_obj,Mithril%20warhammer price
2019-09-08,691
2019-09-09,699
2019-09-10,699
2019-09-11,701
2019-09-12,701
2019-09-13,701
2019-09-14,693
2019-09-15,693
2019-09-16,698
2019-09-17,698
2019-09-18,708
2019-09-19,708
2019-09-20,708
2019-09-21,724
2019-09-22,724
2019-09-23,724
2019-09-24,716
2019-09-25,716
2019-09-26,700
2019-09-27,700
2019-09-28,700
2019-09-29,687
2019-09-30,687
2019-10-01,678
2019-10-02,678
2019-10-03,678
2019-10-04,678
2019-10-05,660
2019-10-06,660
2019-10-07,668
2019-10-08,668
2019-10-09,668
2019-10-10,677
2019-10-11,677
2019-10-12,677
2019-10-13,671
2019-10-14,671
2019-10-15,671
2019-10-16,658
2019-10-17,658
2019-10-18,645
2019-10-19,645
2019-10-20,656
2019-10-21,656
2019-10-22,656
2019-10-23,659
2019-10-24,659
2019-10-25,659
2019-10-26,658
2019-10-27,658
2019-10-28,656
2019-10-29,656
2019-10-30,656
2019-10-31,660
2019-11-01,660
2019-11-02,660
2019-11-03,659
2019-11-04,659
2019-11-05,659
2019-11-06,673
2019-11-07,673
2019-11-08,673
2019-11-09,682
2019-11-10,682
2019-11-11,694
2019-11-12,694
2019-11-13,694
2019-11-14,694
2019-11-15,681
2019-11-16,681
2019-11-17,681
2019-11-18,686
2019-11-19,686
2019-11-20,686
2019-11-21,672
2019-11-22,672
2019-11-23,660
2019-11-24,660
2019-11-25,649
2019-11-26,649
2019-11-27,649
2019-11-28,655
2019-11-29,655
2019-11-30,655
2019-12-01,666
2019-12-02,666
2019-12-03,666
2019-12-04,661
2019-12-05,661
2019-12-06,661
2019-12-07,662
2019-12-08,662
2019-12-09,662
2019-12-10,662
2019-12-11,662
2019-12-12,662
2019-12-13,677
2019-12-14,677
2019-12-15,677
2019-12-16,680
2019-12-17,680
2019-12-18,670
2019-12-19,670
2019-12-20,670
2019-12-21,682
2019-12-22,682
2019-12-23,682
2019-12-24,695
2019-12-25,695
2019-12-26,695
2019-12-27,695
2019-12-28,695
2019-12-29,695
2019-12-30,692
2019-12-31,692
2020-01-01,692
2020-01-02,672
2020-01-03,672
2020-01-04,672
2020-01-05,675
2020-01-06,675
2020-01-07,675
2020-01-08,681
2020-01-09,681
2020-01-10,681
2020-01-11,695
2020-01-12,695
2020-01-13,695
2020-01-14,696
2020-01-15,696
2020-01-16,697
2020-01-17,697
2020-01-18,697
2020-01-19,708
2020-01-20,708
2020-01-21,708
2020-01-22,708
2020-01-23,708
2020-01-24,710
2020-01-25,710
2020-01-26,708
2020-01-27,708
2020-01-28,708
2020-01-29,693
2020-01-30,693
2020-01-31,693
2020-02-01,685
2020-02-02,685
2020-02-03,693
2020-02-04,693
2020-02-05,693
2020-02-06,698
2020-02-07,698
2020-02-08,707
2020-02-09,707
2020-02-10,690
2020-02-11,690
2020-02-12,677
2020-02-13,677
2020-02-14,683
2020-02-15,683
2020-02-16,683
2020-02-17,670
2020-02-18,670
2020-02-19,670
2020-02-20,678
2020-02-21,678
2020-02-22,678
2020-02-23,677
2020-02-24,677
2020-02-25,673
2020-02-26,673
2020-02-27,678
2020-02-28,678
2020-02-29,695
2020-03-01,695
2020-03-02,680
2020-03-03,680
2020-03-04,680
2020-03-05,703
2020-03-06,703
2020-03-07,703
2020-03-08,712
2020-03-09,712
2020-03-10,715
2020-03-11,715
2020-03-12,715
2020-03-13,722
2020-03-14,722
2020-03-15,708
2020-03-16,708
2020-03-17,717
2020-03-18,717
2020-03-19,725
2020-03-20,725
2020-03-21,734
2020-03-22,734
2020-03-23,721
2020-03-24,721
2020-03-25,707
2020-03-26,707
2020-03-27,699
2020-03-28,699
2020-03-29,677
2020-03-30,668
2020-03-31,668
2020-04-01,656
2020-04-02,656
2020-04-03,657
2020-04-04,666
2020-04-05,666
2020-04-06,655
2020-04-07,655
2020-04-08,663
2020-04-09,663
2020-04-10,672
2020-04-11,661
2020-04-12,657
2020-04-13,657
2020-04-14,672
2020-04-15,672
2020-04-16,672
2020-04-17,671
2020-04-18,685
2020-04-19,681
2020-04-20,681
2020-04-21,692
2020-04-22,674
2020-04-23,674
2020-04-24,677
2020-04-25,677
2020-04-26,698
2020-04-27,710
2020-04-28,710
2020-04-29,703
2020-04-30,703
2020-05-01,719
2020-05-02,719
2020-05-03,710
2020-05-04,710
2020-05-05,696
2020-05-06,704
2020-05-07,704
2020-05-08,709
2020-05-09,709
2020-05-10,720
2020-05-11,720
2020-05-12,718
2020-05-13,718
