date_obj,Rune%20shield%20(h5) price
2017-01-22,45173
2017-01-27,45879
2017-01-28,45156
2017-01-29,45774
2017-01-30,45554
2017-01-31,46243
2017-02-01,46274
2017-02-02,46060
2017-02-03,45571
2017-02-04,44311
2017-02-05,45023
2017-02-06,45437
2017-02-07,45760
2017-02-08,46375
2017-02-09,47651
2017-02-10,48849
2017-02-11,50076
2017-02-12,51480
2017-02-13,52761
2017-02-14,54048
2017-02-15,54248
2017-02-16,55114
2017-02-18,55658
2017-02-19,54483
2017-02-20,53561
2017-02-21,52600
2017-02-22,51762
2017-02-23,51492
2017-02-24,50253
2017-02-25,49995
2017-02-26,49214
2017-02-27,49091
2017-02-28,49526
2017-03-01,48819
2017-03-02,49445
2017-03-03,48411
2017-03-04,46232
2017-03-05,46655
2017-03-06,46317
2017-03-07,46761
2017-03-08,46767
2017-03-09,46689
2017-03-10,46541
2017-03-11,46835
2017-03-12,47611
2017-03-13,48147
2017-03-14,48627
2017-03-15,48405
2017-03-16,47598
2017-03-17,47081
2017-03-18,46829
2017-03-19,46528
2017-03-20,45405
2017-03-21,45657
2017-03-22,45609
2017-03-23,45662
2017-03-24,45866
2017-03-25,45413
2017-03-26,45905
2017-03-27,45523
2017-03-28,45502
2017-03-29,45227
2017-03-30,44354
2017-03-31,43750
2017-04-01,43416
2017-04-02,43430
2017-04-03,43478
2017-04-04,43967
2017-04-12,44837
2017-04-13,45493
2017-04-14,45957
2017-04-15,46356
2017-04-16,47139
2017-04-17,46891
2017-04-18,46760
2017-04-19,46240
2017-04-20,45782
2017-04-21,45477
2017-04-22,45739
2017-04-23,46160
2017-04-24,46300
2017-04-25,46782
2017-04-26,47063
2017-04-27,47166
2017-04-28,47759
2017-04-29,47692
2017-04-30,47490
2017-05-01,47700
2017-05-02,47403
2017-05-03,47316
2017-05-04,46497
2017-05-05,46584
2017-05-06,47213
2017-05-07,48238
2017-05-08,48805
2017-05-09,47510
2017-05-10,45885
2017-05-11,44860
2017-05-12,45156
2017-05-13,44633
2017-05-14,44466
2017-05-15,44069
2017-05-16,43358
2017-05-17,44114
2017-05-18,44257
2017-05-19,44279
2017-05-20,45576
2017-05-21,46341
2017-05-22,47488
2017-05-23,48314
2017-05-24,48922
2017-05-25,49855
2017-05-26,51352
2017-05-27,52461
2017-05-28,54114
2017-05-29,53874
2017-05-30,52414
2017-05-31,52071
2017-06-01,51415
2017-06-02,50691
2017-06-03,50669
2017-06-06,49816
2017-06-07,49248
2017-06-08,48650
2017-06-09,47164
2017-06-10,47104
2017-06-11,46045
2017-06-12,45605
2017-06-13,45516
2017-06-14,44813
2017-06-15,45095
2017-06-16,44910
2017-06-17,44715
2017-06-18,44406
2017-06-19,43908
2017-06-20,43650
2017-06-21,43678
2017-06-22,43051
2017-06-23,42032
2017-06-24,40944
2017-06-25,40311
2017-06-26,40100
2017-06-27,39288
2017-06-28,39149
2017-06-29,38104
2017-06-30,37837
2017-07-01,39574
2017-07-02,40894
2017-07-03,41373
2017-07-04,41672
2017-07-05,42250
2017-07-06,42007
2017-07-07,41616
2017-07-08,41279
2017-07-13,41477
2017-07-14,41113
2017-07-15,40594
2017-07-16,39747
2017-07-17,39489
2017-07-18,40191
2017-07-19,40753
2017-07-20,40748
2017-07-21,41323
2017-07-22,41240
2017-07-23,41033
2017-07-24,41081
2017-07-25,41734
2017-07-26,42434
2017-07-27,43046
2017-07-28,42985
2017-07-29,42814
2017-07-30,42221
2017-07-31,42213
2017-08-01,43018
2017-08-02,43085
2017-08-03,43153
2017-08-04,43290
2017-08-05,43122
2017-08-06,42098
2017-08-09,40850
2017-08-10,41189
2017-08-11,42087
2017-08-12,42741
2017-08-13,42835
2017-08-14,43106
2017-08-15,41837
2017-08-17,40752
2017-08-18,40323
2017-08-19,41569
2017-08-20,42225
2017-08-21,42382
2017-08-22,41646
2017-08-23,40453
2017-08-24,39489
2017-08-25,38370
2017-08-26,37644
2017-08-27,36047
2017-08-28,35720
2017-08-29,34888
2017-08-30,36489
2017-08-31,36601
2017-09-01,36922
2017-09-02,36151
2017-09-03,36760
2017-09-04,36622
2017-09-05,35619
2017-09-06,35306
2017-09-07,35351
2017-09-08,35065
2017-09-09,35445
2017-09-10,35726
2017-09-11,35824
2017-09-12,35165
2017-09-13,34861
2017-09-14,35152
2017-09-15,35173
2017-09-16,35501
2017-09-17,35385
2017-09-19,35830
2017-09-20,36007
2017-09-21,35475
2017-09-22,35652
2017-09-23,35775
2017-09-24,35367
2017-09-25,35241
2017-09-26,34796
2017-09-27,34092
2017-09-28,34057
2017-09-29,34072
2017-09-30,34207
2017-10-01,34186
2017-10-02,34265
2017-10-03,34312
2017-10-04,33922
2017-10-05,33708
2017-10-06,33852
2017-10-07,33994
2017-10-08,34500
2017-10-09,34638
2017-10-10,35637
2017-10-11,36419
2017-10-12,36694
2017-10-13,37025
2017-10-14,37838
2017-10-15,38054
2017-10-16,38546
2017-10-17,39257
2017-10-18,39583
2017-10-19,39569
2017-10-20,40487
2017-10-21,41541
2017-10-22,42706
2017-10-23,43700
2017-10-24,44296
2017-10-25,43947
2017-10-26,42946
2017-10-27,42158
2017-10-28,42158
2017-10-29,41829
2017-10-30,41651
2017-10-31,41396
2017-11-01,41255
2017-11-02,40918
2017-11-03,41131
2017-11-04,41141
2017-11-05,40951
2017-11-06,40409
2017-11-07,40672
2017-11-08,41701
2017-11-09,41828
2017-11-10,42075
2017-11-11,41590
2017-11-12,41184
2017-11-13,41231
2017-11-14,41013
2017-11-15,40668
2017-11-16,40617
2017-11-17,40660
2017-11-18,40505
2017-11-19,40031
2017-11-20,39559
2017-11-21,38577
2017-11-22,38455
2017-11-23,38010
2017-11-24,37325
2017-11-25,37831
2017-11-26,38414
2017-11-27,37753
2017-11-28,36533
2017-11-29,36082
2017-11-30,36002
2017-12-01,35498
2017-12-02,34628
2017-12-03,34314
2017-12-04,34578
2017-12-05,35046
2017-12-06,35601
2017-12-07,34993
2017-12-08,34776
2017-12-09,34552
2017-12-10,34594
2017-12-11,35501
2017-12-12,35475
2017-12-13,36236
2017-12-14,37042
2017-12-15,36490
2017-12-16,36265
2017-12-17,36880
2017-12-18,36831
2017-12-19,36559
2017-12-20,35484
2017-12-21,36547
2017-12-22,37414
2017-12-23,36801
2017-12-24,36675
2017-12-25,36604
2017-12-26,36540
2017-12-27,36795
2017-12-28,36389
2017-12-29,36839
2017-12-30,36832
2017-12-31,36909
2018-01-01,37122
2018-01-02,37431
2018-01-03,37968
2018-01-04,37302
2018-01-05,37019
2018-01-06,37074
2018-01-07,37468
2018-01-08,37065
2018-01-09,36978
2018-01-10,36667
2018-01-11,36934
2018-01-12,37122
2018-01-13,37877
2018-01-14,38490
2018-01-15,37988
2018-01-16,38140
2018-01-17,38191
2018-01-18,38142
2018-01-19,38350
2018-01-20,39045
2018-01-21,40504
2018-01-22,40497
2018-01-23,40281
2018-01-24,40451
2018-01-25,41686
2018-01-26,42294
2018-01-27,43822
2018-01-28,46014
2018-01-29,47312
2018-01-30,47953
2018-02-01,46620
2018-02-02,44998
2018-02-03,44363
2018-02-04,44930
2018-02-05,45173
2018-02-06,45716
2018-02-07,45019
2018-02-08,44996
2018-02-09,45661
2018-02-10,44752
2018-02-11,44636
2018-02-12,44572
2018-02-13,45143
2018-02-14,45721
2018-02-15,45846
2018-02-16,46507
2018-02-17,47060
2018-02-18,46458
2018-02-19,45145
2018-02-20,43624
2018-02-21,43023
2018-02-22,42496
2018-02-23,42546
2018-02-24,42665
2018-02-25,42447
2018-02-26,43169
2018-02-27,43856
2018-02-28,44314
2018-03-01,43999
2018-03-02,43879
2018-03-03,43709
2018-03-04,42487
2018-03-05,41953
2018-03-06,41398
2018-03-07,40112
2018-03-08,39550
2018-03-09,39034
2018-03-10,38806
2018-03-11,38173
2018-03-12,38100
2018-03-13,38772
2018-03-14,39242
2018-03-15,39339
2018-03-16,39135
2018-03-17,38785
2018-03-18,38855
2018-03-19,39469
2018-03-20,40123
2018-03-21,40655
2018-03-23,41656
2018-03-24,41724
2018-03-26,40046
2018-03-27,41007
2018-03-28,41017
2018-03-29,40346
2018-03-30,40345
2018-03-31,39757
2018-04-01,40469
2018-04-02,41311
2018-04-03,42833
2018-04-04,44503
2018-04-05,44503
2018-04-06,45311
2018-04-08,45167
2018-04-09,45069
2018-04-10,44483
2018-04-11,44876
2018-04-12,45116
2018-04-13,44160
2018-04-14,43317
2018-04-15,43552
2018-04-16,42313
2018-04-17,41820
2018-04-18,40676
2018-04-19,40109
2018-04-20,40831
2018-04-21,41211
2018-04-22,41576
2018-04-23,41756
2018-04-24,42577
2018-04-25,42541
2018-04-26,42388
2018-04-27,42363
2018-04-28,42298
2018-04-29,42261
2018-04-30,42506
2018-05-01,42455
2018-05-02,43041
2018-05-03,42566
2018-05-04,42965
2018-05-05,42654
2018-05-06,42654
2018-05-07,42896
2018-05-08,43690
2018-05-09,41757
2018-05-10,40507
2018-05-11,39621
2018-05-12,39392
2018-05-13,39297
2018-05-14,39135
2018-05-15,39480
2018-05-16,39791
2018-05-17,39835
2018-05-18,38959
2018-05-19,39192
2018-05-20,39499
2018-05-21,39856
2018-05-22,39934
2018-05-23,39868
2018-05-24,40200
2018-05-25,40192
2018-05-26,40853
2018-05-27,41250
2018-05-28,40731
2018-05-29,40335
2018-05-30,40240
2018-05-31,40184
2018-06-01,40329
2018-06-02,40895
2018-06-03,41496
2018-06-04,39714
2018-06-05,39982
2018-06-06,40151
2018-06-07,40617
2018-06-08,40921
2018-06-09,40835
2018-06-10,41147
2018-06-11,40710
2018-06-12,39941
2018-06-13,39917
2018-06-14,40209
2018-06-15,40451
2018-06-16,40424
2018-06-17,40403
2018-06-18,40002
2018-06-19,40048
2018-06-20,40048
2018-06-21,39759
2018-06-22,38883
2018-06-23,38270
2018-06-24,37441
2018-06-25,36918
2018-06-26,36632
2018-06-27,36637
2018-06-28,36842
2018-06-29,37196
2018-06-30,36990
2018-07-01,36722
2018-07-02,36493
2018-07-03,36277
2018-07-04,35849
2018-07-05,35596
2018-07-06,35555
2018-07-07,35501
2018-07-08,35995
2018-07-09,35042
2018-07-10,35501
2018-07-11,35767
2018-07-12,35312
2018-07-13,35471
2018-07-14,36277
2018-07-15,37752
2018-07-16,37940
2018-07-17,37750
2018-07-18,37768
2018-07-19,37716
2018-07-20,37124
2018-07-21,37467
2018-07-22,37647
2018-07-23,37837
2018-07-24,37715
2018-07-25,37862
2018-07-26,37865
2018-07-27,38115
2018-07-28,37733
2018-07-29,37748
2018-07-30,37607
2018-07-31,37641
2018-08-01,38057
2018-08-02,37959
2018-08-03,38036
2018-08-04,38182
2018-08-05,38208
2018-08-06,38709
2018-08-07,38815
2018-08-08,39117
2018-08-09,38895
2018-08-10,38678
2018-08-11,38285
2018-08-12,38370
2018-08-14,38095
2018-08-16,37370
2018-08-17,37619
2018-08-18,37567
2018-08-19,38215
2018-08-20,38394
2018-08-21,38953
2018-08-22,38642
2018-08-23,38657
2018-08-24,38703
2018-08-25,38703
2018-08-26,38603
2018-08-27,38898
2018-08-28,38898
2018-08-29,38963
2018-08-30,39153
2018-08-31,38263
2018-09-01,38741
2018-09-02,39044
2018-09-03,38854
2018-09-04,38408
2018-09-05,38911
2018-09-06,38911
2018-09-07,38908
2018-09-08,38970
2018-09-09,39081
2018-09-10,38901
2018-09-11,39111
2018-09-12,39508
2018-09-13,39801
2018-09-14,39972
2018-09-15,39980
2018-09-16,40255
2018-09-17,40247
2018-09-18,40636
2018-09-19,40845
2018-09-20,41301
2018-09-21,42060
2018-09-22,42111
2018-09-23,41468
2018-09-24,41463
2018-09-25,41842
2018-09-26,42004
2018-09-27,42219
2018-09-28,42277
2018-09-29,42359
2018-09-30,42377
2018-10-02,42260
2018-10-03,42782
2018-10-04,43621
2018-10-05,44373
2018-10-06,44369
2018-10-07,43820
2018-10-08,43866
2018-10-09,43973
2018-10-10,43502
2018-10-11,43151
2018-10-12,43013
2018-10-13,43414
2018-10-14,43307
2018-10-15,43557
2018-10-16,43383
2018-10-17,43335
2018-10-18,43111
2018-10-19,43472
2018-10-20,44188
2018-10-21,45599
2018-10-22,44871
2018-10-23,43350
2018-10-24,42588
2018-10-25,43140
2018-10-26,42814
2018-10-27,42981
2018-10-28,43006
2018-10-29,43219
2018-10-30,42281
2018-10-31,42102
2018-11-01,41375
2018-11-03,41193
2018-11-04,41197
2018-11-05,40763
2018-11-06,40005
2018-11-07,39909
2018-11-08,39846
2018-11-09,39292
2018-11-10,39743
2018-11-11,39413
2018-11-12,39336
2018-11-13,39355
2018-11-14,39037
2018-11-15,39201
2018-11-16,39304
2018-11-17,39519
2018-11-18,38941
2018-11-19,39255
2018-11-20,39873
2018-11-21,40810
2018-11-22,41418
2018-11-23,42482
2018-11-24,42076
2018-11-25,42587
2018-11-26,42050
2018-11-27,41959
2018-11-28,42114
2018-11-29,42231
2018-12-01,42016
2018-12-02,42237
2018-12-03,42042
2018-12-04,42056
2018-12-05,41772
2018-12-09,43842
2018-12-10,43077
2018-12-11,42513
2018-12-12,41475
2018-12-13,40559
2018-12-14,41209
2018-12-15,41705
2018-12-16,42297
2018-12-17,42332
2018-12-18,42013
2018-12-19,40913
2018-12-20,40398
2018-12-21,40288
2018-12-22,39238
2018-12-23,38799
2018-12-24,38251
2018-12-25,39032
2018-12-26,39583
2018-12-27,39949
2018-12-28,39387
2018-12-29,39317
2018-12-30,38973
2018-12-31,39095
2019-01-01,39494
2019-01-02,39050
2019-01-03,39018
2019-01-04,38915
2019-01-05,37994
2019-01-06,38392
2019-01-08,38678
2019-01-10,38343
2019-01-11,38396
2019-01-12,38281
2019-01-13,38427
2019-01-14,37919
2019-01-15,37892
2019-01-16,37693
2019-01-17,37926
2019-01-18,37851
2019-01-19,37827
2019-01-20,37708
2019-01-21,37541
2019-01-22,38334
2019-01-23,38832
2019-01-24,39217
2019-01-25,39571
2019-01-26,39702
2019-01-28,38517
2019-01-29,38730
2019-01-30,39076
2019-01-31,38880
2019-02-01,39136
2019-02-02,39610
2019-02-03,40288
2019-02-04,39616
2019-02-05,39038
2019-02-06,39138
2019-02-07,39388
2019-02-08,39025
2019-02-09,39139
2019-02-10,39182
2019-02-11,39151
2019-02-12,38717
2019-02-13,38809
2019-02-14,38996
2019-02-15,39371
2019-02-16,39664
2019-02-17,39308
2019-02-18,39415
2019-02-19,39042
2019-02-20,38848
2019-02-21,38769
2019-02-22,38732
2019-02-23,38392
2019-02-24,38170
2019-02-25,37908
2019-02-26,37733
2019-02-27,37782
2019-02-28,37694
2019-03-01,38003
2019-03-02,37283
2019-03-03,36539
2019-03-04,36124
2019-03-05,35870
2019-03-06,36197
2019-03-07,36831
2019-03-08,36602
2019-03-09,35822
2019-03-10,35843
2019-03-11,35515
2019-03-12,36055
2019-03-13,36423
2019-03-14,36395
2019-03-15,36664
2019-03-16,36895
2019-03-17,36652
2019-03-18,36736
2019-03-19,36545
2019-03-20,36443
2019-03-21,36146
2019-03-22,35778
2019-03-23,35478
2019-03-24,35017
2019-03-25,34557
2019-03-26,34356
2019-03-27,33919
2019-03-28,34743
2019-03-29,34236
2019-03-30,33700
2019-03-31,33207
2019-04-01,33223
2019-04-02,33260
2019-04-03,32751
2019-04-04,33454
2019-04-05,33950
