date_obj,Black%20helm%20(h1) price
2019-03-24,4896
2019-03-25,5105
2019-03-26,5105
2019-03-27,5105
2019-03-28,5086
2019-03-29,5086
2019-03-30,5147
2019-03-31,5147
2019-04-01,5036
2019-04-02,5036
2019-04-03,4870
2019-04-04,4870
2019-04-05,4930
2019-04-06,4930
2019-04-07,4861
2019-04-08,4861
2019-04-09,4684
2019-04-10,4684
2019-04-11,4546
2019-04-12,4460
2019-04-13,4394
2019-04-14,4319
2019-04-15,4319
2019-04-16,4208
2019-04-17,4208
2019-04-18,4229
2019-04-19,4229
2019-04-20,4067
2019-04-21,4067
2019-04-22,3945
2019-04-23,3945
2019-04-24,3922
2019-04-25,3922
2019-04-26,4082
2019-04-27,4082
2019-04-28,4059
2019-04-29,4059
2019-04-30,4098
2019-05-01,4098
2019-05-02,4018
2019-05-03,4144
2019-05-04,4144
2019-05-05,4155
2019-05-06,4155
2019-05-07,4021
2019-05-08,4021
2019-05-09,3975
2019-05-10,3975
2019-05-11,3885
2019-05-12,3839
2019-05-13,3839
2019-05-14,3846
2019-05-15,3846
2019-05-16,3835
2019-05-17,3835
2019-05-18,3874
2019-05-19,3874
2019-05-20,3839
2019-05-21,3839
2019-05-22,3919
2019-05-23,3919
2019-05-24,3825
2019-05-25,3825
2019-05-26,3970
2019-05-27,3970
2019-05-28,4169
2019-05-29,4169
2019-05-30,4378
2019-05-31,4378
2019-06-01,4573
2019-06-02,4573
2019-06-03,4784
2019-06-04,4784
2019-06-05,4975
2019-06-06,4975
2019-06-07,5141
2019-06-08,5141
2019-06-09,5310
2019-06-10,5310
2019-06-11,5528
2019-06-12,5528
2019-06-13,5744
2019-06-14,5744
2019-06-15,5976
2019-06-16,5976
2019-06-17,6188
2019-06-18,6188
2019-06-19,6188
2019-06-20,6328
2019-06-21,6328
2019-06-22,6328
2019-06-23,6176
2019-06-24,6176
2019-06-25,6176
2019-06-26,6185
2019-06-27,6185
2019-06-28,6185
2019-06-29,6401
2019-06-30,6401
2019-07-01,6401
2019-07-02,6512
2019-07-03,6512
2019-07-04,6512
2019-07-05,6634
2019-07-06,6634
2019-07-07,6634
2019-07-08,6950
2019-07-09,6950
2019-07-10,6950
2019-07-11,7271
2019-07-12,7271
2019-07-13,7271
2019-07-14,7617
2019-07-15,7617
2019-07-16,7617
2019-07-17,7966
2019-07-18,7966
2019-07-19,7966
2019-07-20,7707
2019-07-21,7707
2019-07-22,7394
2019-07-23,7394
2019-07-24,7394
2019-07-25,7024
2019-07-26,7024
2019-07-27,7024
2019-07-28,6673
2019-07-29,6673
2019-07-30,6581
2019-07-31,6581
2019-08-01,6559
2019-08-02,6559
2019-08-03,6628
2019-08-04,6628
2019-08-05,6628
2019-08-06,6468
2019-08-07,6468
2019-08-08,6461
2019-08-09,6461
2019-08-10,6744
2019-08-11,6744
2019-08-12,6744
2019-08-13,6932
2019-08-14,6932
2019-08-15,6932
2019-08-16,7252
2019-08-17,7252
2019-08-18,7252
2019-08-19,7566
2019-08-20,7566
2019-08-21,7566
2019-08-22,7290
2019-08-23,7290
2019-08-24,7290
2019-08-24,7290
2019-08-25,6982
2019-08-25,6982
2019-08-26,6982
2019-08-27,6982
2019-08-27,6982
2019-08-28,6852
2019-08-29,6852
2019-08-30,6852
2019-08-31,6652
2019-09-01,6652
2019-09-02,6652
2019-09-03,6519
2019-09-04,6519
2019-09-05,6519
2019-09-06,6220
2019-09-07,6107
2019-09-08,6107
2019-09-09,6107
2019-09-10,6255
2019-09-11,6255
2019-09-12,6255
2019-09-13,6072
2019-09-14,6072
2019-09-15,6072
2019-09-16,5883
2019-09-17,5883
2019-09-18,5864
2019-09-19,5864
2019-09-20,5864
2019-09-21,5864
2019-09-22,6053
2019-09-23,6053
2019-09-24,6053
2019-09-25,5981
2019-09-26,5981
2019-09-27,5981
2019-09-28,5967
2019-09-29,5967
2019-09-30,5967
2019-10-01,5828
2019-10-02,5828
2019-10-03,5828
2019-10-04,5710
2019-10-05,5710
2019-10-06,5472
2019-10-07,5472
2019-10-08,5472
2019-10-09,5705
2019-10-10,5705
2019-10-11,5705
2019-10-12,5802
2019-10-13,5802
2019-10-14,6075
2019-10-15,6075
2019-10-16,6075
2019-10-17,6137
2019-10-18,6137
2019-10-19,6224
2019-10-20,6224
2019-10-21,6224
2019-10-22,6056
2019-10-23,6056
2019-10-24,6056
2019-10-25,5825
2019-10-26,5825
2019-10-27,5560
2019-10-28,5560
2019-10-29,5323
2019-10-30,5323
2019-10-31,5175
2019-11-01,5175
2019-11-02,5016
2019-11-03,5016
2019-11-04,4999
2019-11-05,4999
2019-11-06,4999
2019-11-07,4999
2019-11-08,4905
2019-11-09,4905
2019-11-10,4772
2019-11-11,4772
2019-11-12,4658
2019-11-13,4658
2019-11-14,4658
2019-11-15,4440
2019-11-16,4440
2019-11-17,4289
2019-11-18,4289
2019-11-19,4289
2019-11-20,4127
2019-11-21,4127
2019-11-22,4127
2019-11-23,3995
2019-11-24,3995
2019-11-25,3816
2019-11-26,3816
2019-11-27,3639
2019-11-28,3639
2019-11-29,3639
2019-11-30,3488
2019-12-01,3488
2019-12-02,3450
2019-12-03,3450
2019-12-04,3406
2019-12-05,3406
2019-12-06,3406
2019-12-07,3523
2019-12-08,3523
2019-12-09,3523
2019-12-10,3387
2019-12-11,3387
2019-12-12,3387
2019-12-13,3548
2019-12-14,3548
2019-12-15,3545
2019-12-16,3545
2019-12-17,3545
2019-12-18,3451
2019-12-19,3451
2019-12-20,3461
2019-12-21,3461
2019-12-22,3611
2019-12-23,3611
2019-12-24,3611
2019-12-25,3758
2019-12-26,3758
2019-12-27,3758
2019-12-28,3942
2019-12-29,3942
2019-12-30,3942
2019-12-31,3942
2020-01-01,4009
2020-01-02,4009
2020-01-03,4009
2020-01-04,3998
2020-01-05,3998
2020-01-06,3998
2020-01-07,3937
2020-01-08,3937
2020-01-09,3937
2020-01-10,3986
2020-01-11,3986
2020-01-12,4093
2020-01-13,4093
2020-01-14,4093
2020-01-15,4081
2020-01-16,4081
2020-01-17,4081
2020-01-18,4081
2020-01-19,4100
2020-01-20,4100
2020-01-21,4100
2020-01-22,4100
2020-01-23,4136
2020-01-24,4136
2020-01-25,4136
2020-01-26,4038
2020-01-27,4038
2020-01-28,4038
2020-01-29,4037
2020-01-30,4037
2020-01-31,4037
2020-02-01,3933
2020-02-02,3933
2020-02-03,3995
2020-02-04,3995
2020-02-05,3990
2020-02-06,3990
2020-02-07,4119
2020-02-08,4119
2020-02-09,4247
2020-02-10,4247
2020-02-11,4269
2020-02-12,4269
2020-02-13,4269
2020-02-14,4225
2020-02-15,4225
2020-02-16,4225
2020-02-17,4304
2020-02-18,4304
2020-02-19,4304
2020-02-20,4300
2020-02-21,4300
2020-02-22,4300
2020-02-23,4455
2020-02-24,4455
2020-02-25,4455
2020-02-26,4479
2020-02-27,4479
2020-02-28,4558
2020-02-29,4558
2020-03-01,4627
2020-03-02,4627
2020-03-03,4566
2020-03-04,4566
2020-03-05,4566
2020-03-06,4408
2020-03-07,4408
2020-03-08,4228
2020-03-09,4228
2020-03-10,4098
2020-03-11,4098
2020-03-12,4098
2020-03-13,4091
2020-03-14,4091
2020-03-15,4091
2020-03-16,4276
2020-03-17,4276
2020-03-18,4276
2020-03-19,4476
2020-03-20,4476
2020-03-21,4689
2020-03-22,4689
2020-03-23,4889
2020-03-24,4889
2020-03-25,4930
2020-03-26,4930
2020-03-27,4989
2020-03-28,4989
2020-03-29,5058
2020-03-30,5058
2020-03-31,5115
2020-04-01,5115
2020-04-02,5092
2020-04-03,5092
2020-04-04,4906
2020-04-05,4906
2020-04-06,5045
2020-04-07,5045
2020-04-08,5099
2020-04-09,5099
2020-04-10,5223
2020-04-11,5259
2020-04-12,5259
2020-04-13,5260
2020-04-14,5260
2020-04-15,5205
2020-04-16,5205
2020-04-17,5231
2020-04-18,5231
2020-04-19,5315
2020-04-20,5315
2020-04-21,5194
2020-04-22,5194
2020-04-23,5232
2020-04-24,5232
2020-04-25,5090
2020-04-26,5203
2020-04-27,5203
2020-04-28,5274
2020-04-29,5274
2020-04-30,5196
2020-05-01,5196
2020-05-02,5378
2020-05-03,5378
2020-05-04,5538
2020-05-05,5538
2020-05-06,5656
2020-05-07,5656
2020-05-08,5656
2020-05-09,5795
2020-05-10,5795
2020-05-11,5997
2020-05-12,5997
2020-05-13,6206
