date_obj,Pineapple price
2019-09-09,159
2019-09-10,167
2019-09-11,176
2019-09-12,185
2019-09-13,195
2019-09-14,203
2019-09-15,214
2019-09-16,225
2019-09-17,237
2019-09-18,249
2019-09-19,260
2019-09-20,270
2019-09-21,263
2019-09-22,249
2019-09-23,237
2019-09-24,237
2019-09-25,247
2019-09-26,236
2019-09-27,234
2019-09-28,229
2019-09-29,226
2019-09-30,222
2019-10-01,219
2019-10-02,216
2019-10-03,213
2019-10-04,207
2019-10-05,203
2019-10-06,200
2019-10-07,197
2019-10-08,194
2019-10-09,194
2019-10-10,190
2019-10-11,187
2019-10-12,184
2019-10-13,180
2019-10-14,180
2019-10-15,178
2019-10-16,176
2019-10-17,175
2019-10-18,174
2019-10-19,173
2019-10-20,176
2019-10-21,184
2019-10-22,194
2019-10-23,203
2019-10-24,214
2019-10-25,225
2019-10-26,237
2019-10-27,249
2019-10-28,261
2019-10-29,275
2019-10-30,288
2019-10-31,294
2019-11-01,308
2019-11-02,309
2019-11-03,318
2019-11-04,314
2019-11-05,302
2019-11-06,286
2019-11-07,271
2019-11-08,257
2019-11-09,244
2019-11-10,234
2019-11-11,231
2019-11-12,228
2019-11-13,228
2019-11-14,226
2019-11-15,225
2019-11-16,215
2019-11-17,215
2019-11-18,204
2019-11-19,199
2019-11-20,191
2019-11-21,187
2019-11-22,184
2019-11-23,180
2019-11-24,175
2019-11-25,173
2019-11-26,170
2019-11-27,170
2019-11-28,169
2019-11-29,168
2019-11-30,174
2019-12-01,174
2019-12-02,171
2019-12-03,168
2019-12-04,166
2019-12-05,166
2019-12-06,167
2019-12-07,169
2019-12-08,177
2019-12-09,179
2019-12-10,177
2019-12-11,180
2019-12-12,184
2019-12-13,184
2019-12-14,191
2019-12-15,200
2019-12-16,210
2019-12-17,217
2019-12-18,227
2019-12-19,236
2019-12-20,243
2019-12-21,246
2019-12-22,242
2019-12-23,236
2019-12-24,233
2019-12-25,229
2019-12-26,225
2019-12-27,220
2019-12-28,217
2019-12-29,215
2019-12-30,210
2019-12-31,208
2020-01-01,205
2020-01-02,204
2020-01-03,205
2020-01-04,203
2020-01-05,205
2020-01-06,212
2020-01-07,219
2020-01-08,219
2020-01-09,224
2020-01-10,231
2020-01-11,242
2020-01-12,251
2020-01-13,251
2020-01-14,260
2020-01-15,260
2020-01-16,259
2020-01-17,271
2020-01-18,277
2020-01-19,288
2020-01-20,287
2020-01-21,291
2020-01-22,292
2020-01-23,292
2020-01-24,292
2020-01-25,298
2020-01-26,313
2020-01-27,329
2020-01-28,346
2020-01-29,360
2020-01-30,368
2020-01-31,379
2020-02-01,384
2020-02-02,366
2020-02-03,358
2020-02-04,356
2020-02-05,365
2020-02-06,376
2020-02-07,395
2020-02-08,411
2020-02-09,414
2020-02-10,431
2020-02-11,451
2020-02-12,457
2020-02-13,437
2020-02-14,421
2020-02-15,399
2020-02-16,379
2020-02-17,360
2020-02-18,342
2020-02-19,324
2020-02-20,307
2020-02-21,307
2020-02-22,291
2020-02-23,276
2020-02-24,268
2020-02-25,255
2020-02-26,249
2020-02-27,247
2020-02-28,244
2020-02-29,244
2020-03-01,242
2020-03-02,240
2020-03-03,239
2020-03-04,236
2020-03-05,234
2020-03-06,233
2020-03-07,231
2020-03-08,236
2020-03-09,248
2020-03-10,258
2020-03-11,256
2020-03-12,266
2020-03-13,276
2020-03-14,287
2020-03-15,293
2020-03-16,292
2020-03-17,286
2020-03-18,281
2020-03-19,282
2020-03-20,288
2020-03-21,287
2020-03-22,291
2020-03-23,304
2020-03-24,315
2020-03-25,318
2020-03-26,329
2020-03-27,341
2020-03-28,357
2020-03-29,375
2020-03-30,394
2020-03-31,414
2020-04-01,435
2020-04-02,455
2020-04-03,478
2020-04-04,502
2020-04-05,528
2020-04-06,555
2020-04-07,583
2020-04-08,578
2020-04-09,570
2020-04-10,555
2020-04-11,530
2020-04-12,503
2020-04-13,480
2020-04-14,457
2020-04-15,434
2020-04-16,412
2020-04-17,391
2020-04-18,371
2020-04-19,352
2020-04-20,334
2020-04-21,317
2020-04-22,301
2020-04-23,285
2020-04-24,270
2020-04-25,259
2020-04-26,257
2020-04-27,268
2020-04-28,272
2020-04-29,262
2020-04-30,251
2020-05-01,240
2020-05-02,229
2020-05-03,220
2020-05-04,212
2020-05-05,215
2020-05-06,225
2020-05-07,236
2020-05-08,244
2020-05-09,239
2020-05-10,238
2020-05-11,226
2020-05-12,214
2020-05-13,208
