date_obj,Cooking%20apple price
2019-08-27,136
2019-08-28,133
2019-08-29,134
2019-08-30,135
2019-08-31,135
2019-09-01,130
2019-09-02,127
2019-09-03,126
2019-09-04,131
2019-09-05,134
2019-09-06,132
2019-09-07,131
2019-09-08,126
2019-09-09,126
2019-09-10,125
2019-09-11,123
2019-09-12,121
2019-09-13,119
2019-09-14,118
2019-09-15,114
2019-09-16,112
2019-09-17,111
2019-09-18,109
2019-09-19,105
2019-09-20,103
2019-09-21,101
2019-09-22,99
2019-09-23,99
2019-09-24,99
2019-09-25,101
2019-09-26,101
2019-09-27,100
2019-09-28,102
2019-09-29,97
2019-09-30,97
2019-10-01,97
2019-10-02,97
2019-10-03,99
2019-10-04,101
2019-10-05,100
2019-10-06,99
2019-10-07,100
2019-10-08,99
2019-10-09,99
2019-10-10,102
2019-10-11,103
2019-10-12,104
2019-10-13,104
2019-10-14,104
2019-10-15,103
2019-10-16,103
2019-10-17,103
2019-10-18,103
2019-10-19,101
2019-10-20,99
2019-10-21,99
2019-10-22,100
2019-10-23,102
2019-10-24,103
2019-10-25,105
2019-10-26,104
2019-10-27,100
2019-10-28,101
2019-10-29,101
2019-10-30,102
2019-10-31,104
2019-11-01,106
2019-11-02,105
2019-11-03,103
2019-11-04,105
2019-11-05,106
2019-11-06,105
2019-11-07,109
2019-11-08,113
2019-11-09,117
2019-11-10,117
2019-11-11,122
2019-11-12,124
2019-11-13,127
2019-11-14,129
2019-11-15,132
2019-11-16,133
2019-11-17,133
2019-11-18,129
2019-11-19,128
2019-11-20,125
2019-11-21,125
2019-11-22,122
2019-11-23,119
2019-11-24,115
2019-11-25,112
2019-11-26,109
2019-11-27,109
2019-11-28,107
2019-11-29,107
2019-11-30,105
2019-12-01,101
2019-12-02,100
2019-12-03,98
2019-12-04,97
2019-12-05,97
2019-12-06,98
2019-12-07,97
2019-12-08,97
2019-12-09,96
2019-12-10,96
2019-12-11,96
2019-12-12,96
2019-12-13,95
2019-12-14,95
2019-12-15,94
2019-12-16,93
2019-12-17,93
2019-12-18,93
2019-12-19,93
2019-12-20,93
2019-12-21,93
2019-12-22,92
2019-12-23,95
2019-12-24,95
2019-12-25,97
2019-12-26,98
2019-12-27,99
2019-12-28,97
2019-12-29,98
2019-12-30,98
2019-12-31,99
2020-01-01,99
2020-01-02,99
2020-01-03,98
2020-01-04,96
2020-01-05,96
2020-01-06,97
2020-01-07,98
2020-01-08,98
2020-01-09,98
2020-01-10,97
2020-01-11,96
2020-01-12,97
2020-01-13,94
2020-01-14,91
2020-01-15,92
2020-01-16,88
2020-01-17,86
2020-01-18,86
2020-01-19,88
2020-01-20,91
2020-01-21,89
2020-01-22,89
2020-01-23,87
2020-01-24,86
2020-01-25,85
2020-01-26,85
2020-01-27,86
2020-01-28,89
2020-01-29,92
2020-01-30,95
2020-01-31,99
2020-02-01,98
2020-02-02,99
2020-02-03,98
2020-02-04,101
2020-02-05,103
2020-02-06,104
2020-02-07,105
2020-02-08,106
2020-02-09,108
2020-02-10,106
2020-02-11,106
2020-02-12,106
2020-02-13,107
2020-02-14,106
2020-02-15,101
2020-02-16,97
2020-02-17,99
2020-02-18,102
2020-02-19,106
2020-02-20,110
2020-02-21,114
2020-02-22,115
2020-02-23,114
2020-02-24,113
2020-02-25,113
2020-02-26,114
2020-02-27,112
2020-02-28,114
2020-02-29,115
2020-03-01,114
2020-03-02,114
2020-03-03,115
2020-03-04,119
2020-03-05,121
2020-03-06,125
2020-03-07,123
2020-03-08,123
2020-03-09,128
2020-03-10,128
2020-03-11,126
2020-03-12,126
2020-03-13,127
2020-03-14,127
2020-03-15,129
2020-03-16,127
2020-03-17,129
2020-03-18,132
2020-03-19,135
2020-03-20,138
2020-03-21,138
2020-03-22,140
2020-03-23,142
2020-03-24,144
2020-03-25,145
2020-03-26,149
2020-03-27,153
2020-03-28,157
2020-03-29,164
2020-03-30,173
2020-03-31,182
2020-04-01,192
2020-04-02,200
2020-04-03,210
2020-04-04,221
2020-04-05,233
2020-04-06,245
2020-04-07,258
2020-04-08,269
2020-04-09,260
2020-04-10,248
2020-04-11,239
2020-04-12,228
2020-04-13,219
2020-04-14,214
2020-04-15,209
2020-04-16,206
2020-04-17,202
2020-04-18,198
2020-04-19,196
2020-04-20,193
2020-04-21,192
2020-04-22,191
2020-04-23,185
2020-04-24,177
2020-04-25,173
2020-04-26,176
2020-04-27,171
2020-04-28,169
2020-04-29,166
2020-04-30,162
2020-05-01,154
2020-05-02,150
2020-05-03,144
2020-05-04,137
2020-05-05,132
2020-05-06,129
2020-05-07,126
2020-05-08,124
2020-05-09,123
2020-05-10,127
2020-05-11,134
2020-05-12,139
2020-05-13,144
