date_obj,Dragon%20full%20helm price
2018-11-18,46120079
2018-11-19,48074672
2018-11-20,49995967
2018-11-21,50365551
2018-11-22,49778110
2018-11-23,49778110
2018-11-24,49503819
2018-11-25,48827449
2018-11-26,48827449
2018-11-27,47778199
2018-11-28,46041231
2018-11-29,45684830
2018-12-01,44823647
2018-12-02,44643258
2018-12-03,44643258
2018-12-04,45050475
2018-12-05,45881814
2018-12-07,45717689
2018-12-09,45615268
2018-12-10,45540875
2018-12-11,45540875
2018-12-12,45273556
2018-12-13,45671650
2018-12-14,46820862
2018-12-15,46820862
2018-12-16,47042314
2018-12-17,47042314
2018-12-18,47001471
2018-12-19,46904663
2018-12-20,46751727
2018-12-21,46422472
2018-12-22,46422472
2018-12-23,46350329
2018-12-24,46383128
2018-12-25,46383128
2018-12-26,47798202
2018-12-27,47660798
2018-12-28,47660798
2018-12-29,46324938
2018-12-30,46324938
2018-12-31,44620420
2019-01-01,44620420
2019-01-02,44308289
2019-01-03,44796368
2019-01-04,44796368
2019-01-05,44649899
2019-01-06,44173382
2019-01-08,44220996
2019-01-10,44059407
2019-01-11,42367084
2019-01-12,40343030
2019-01-13,38647572
2019-01-14,37867954
2019-01-15,37201372
2019-01-16,37319227
2019-01-17,38539060
2019-01-18,39481717
2019-01-19,41414797
2019-01-20,41249040
2019-01-21,41249040
2019-01-22,41499031
2019-01-23,41747905
2019-01-24,41747905
2019-01-25,41135023
2019-01-26,40666605
2019-01-27,40443615
2019-01-28,40881390
2019-01-29,41142378
2019-01-30,40479822
2019-01-31,40479822
2019-02-01,40184133
2019-02-02,40048265
2019-02-03,39743803
2019-02-04,39743803
2019-02-05,39189590
2019-02-06,39189590
2019-02-07,39042998
2019-02-08,40498705
2019-02-09,41495343
2019-02-10,41495343
2019-02-11,40696167
2019-02-12,40696167
2019-02-13,39916013
2019-02-14,39916013
2019-02-15,39493291
2019-02-16,39304831
2019-02-17,39304831
2019-02-18,38758868
2019-02-19,38758868
2019-02-20,38752895
2019-02-21,38906171
2019-02-22,39539305
2019-02-23,39820447
2019-02-24,39580825
2019-02-25,39245552
2019-02-26,39245552
2019-02-27,38781360
2019-02-28,38781360
2019-03-01,38072747
2019-03-02,38072747
2019-03-03,38633637
2019-03-04,39554009
2019-03-05,40206029
2019-03-06,40330065
2019-03-07,40766421
2019-03-08,40766421
2019-03-09,40739214
2019-03-10,40126543
2019-03-11,39702683
2019-03-12,39335117
2019-03-13,39335117
2019-03-14,39084460
2019-03-15,39084460
2019-03-16,38926860
2019-03-17,39128592
2019-03-18,39128592
2019-03-19,38734975
2019-03-20,38691382
2019-03-21,38691382
2019-03-22,38457592
2019-03-23,39001044
2019-03-24,39001044
2019-03-25,39057691
2019-03-26,38774114
2019-03-27,38774114
2019-03-28,39250518
2019-03-29,39117157
2019-03-30,39117157
2019-03-31,38665617
2019-04-01,38401916
2019-04-02,38401916
2019-04-03,38511512
2019-04-04,39265534
2019-04-05,40377738
2019-04-06,40377738
2019-04-07,40456760
2019-04-08,40877277
2019-04-09,40877277
2019-04-10,41162935
2019-04-11,42145471
2019-04-12,42899390
2019-04-13,44522132
2019-04-14,44603331
2019-04-15,44603331
2019-04-16,43211378
2019-04-17,43211378
2019-04-18,41957586
2019-04-19,41992612
2019-04-20,41992612
2019-04-21,41794374
2019-04-22,41603494
2019-04-23,41603494
2019-04-24,41456813
2019-04-25,41586937
2019-04-26,41554468
2019-04-27,41554468
2019-04-28,42061658
2019-04-29,42359306
2019-04-30,42131778
2019-05-01,42131778
2019-05-02,41547683
2019-05-03,41170427
2019-05-04,41684057
2019-05-05,41684057
2019-05-06,42311836
2019-05-07,42311836
2019-05-08,42349223
2019-05-09,42349223
2019-05-10,42725865
2019-05-11,42725865
2019-05-12,43262792
2019-05-13,43890444
2019-05-14,43873986
2019-05-15,43873986
2019-05-16,44085105
2019-05-17,44085105
2019-05-18,45530296
2019-05-19,45530296
2019-05-20,45140452
2019-05-21,45140452
2019-05-22,44191484
2019-05-23,43919227
2019-05-24,43919227
2019-05-25,43525701
2019-05-26,43525701
2019-05-27,43134603
2019-05-28,43134603
2019-05-29,42482482
2019-05-30,42482482
2019-05-31,42385678
2019-06-01,42385678
2019-06-02,42477811
2019-06-03,42477811
2019-06-04,42261815
2019-06-05,42011097
2019-06-06,42011097
2019-06-07,41828015
2019-06-08,41946591
2019-06-09,41754832
2019-06-10,41754832
2019-06-11,41987748
2019-06-12,41987748
2019-06-13,42329546
2019-06-14,42329546
2019-06-15,42406414
2019-06-16,42383146
2019-06-17,42069474
2019-06-18,42069474
2019-06-19,41567921
2019-06-20,41251949
2019-06-21,41251949
2019-06-22,40594061
2019-06-23,39521133
2019-06-24,39521133
2019-06-25,38792770
2019-06-26,39503988
2019-06-27,39799394
2019-06-28,39799394
2019-06-29,39647511
2019-06-30,39433177
2019-07-01,39433177
2019-07-02,39543163
2019-07-03,40034121
2019-07-04,40034121
2019-07-05,40971779
2019-07-06,41684851
2019-07-07,41588486
2019-07-08,41588486
2019-07-09,42167841
2019-07-10,42666734
2019-07-11,42666734
2019-07-12,42398773
2019-07-13,42398773
2019-07-14,41410900
2019-07-15,41410900
2019-07-16,40385354
2019-07-17,40273159
2019-07-18,40594053
2019-07-19,40594053
2019-07-20,40708792
2019-07-21,40292888
2019-07-22,40292888
2019-07-23,40258762
2019-07-24,40258762
2019-07-25,40224857
2019-07-26,40224857
2019-07-27,40727821
2019-07-28,40727821
2019-07-29,40530813
2019-07-30,40472186
2019-07-31,40640774
2019-08-01,40640774
2019-08-02,40689268
2019-08-03,41101915
2019-08-04,41101915
2019-08-05,41715618
2019-08-06,41715618
2019-08-07,42368372
2019-08-08,42368372
2019-08-09,42176844
2019-08-10,42142098
2019-08-11,42142098
2019-08-12,43492056
2019-08-13,43492056
2019-08-14,43937474
2019-08-15,43937474
2019-08-16,43954173
2019-08-17,43954173
2019-08-18,43818652
2019-08-19,43818652
2019-08-20,43213179
2019-08-21,43213179
2019-08-22,42702802
2019-08-23,42702802
2019-08-24,42272369
2019-08-24,42272369
2019-08-25,42272369
2019-08-25,42272369
2019-08-26,42009195
2019-08-27,42009195
2019-08-27,42009195
2019-08-28,41758274
2019-08-29,41758274
2019-08-30,41710768
2019-08-31,41710768
2019-09-01,41593076
2019-09-02,41593076
2019-09-03,41542292
2019-09-04,41603648
2019-09-05,41603648
2019-09-06,41564190
2019-09-07,42021798
2019-09-08,42711830
2019-09-09,42711830
2019-09-10,42191077
2019-09-11,41973262
2019-09-12,41973262
2019-09-13,42086527
2019-09-14,43169004
2019-09-15,43169004
2019-09-16,43229545
2019-09-17,43547254
2019-09-18,43848765
2019-09-19,43848765
2019-09-20,45325654
2019-09-21,45534943
2019-09-22,45534943
2019-09-23,45630789
2019-09-24,45630789
2019-09-25,46560256
2019-09-26,46432392
2019-09-27,46432392
2019-09-28,45860640
2019-09-29,45860640
2019-09-30,45108636
2019-10-01,44981020
2019-10-02,44981020
2019-10-03,44976337
2019-10-04,44976337
2019-10-05,45230029
2019-10-06,45797522
2019-10-07,45797522
2019-10-08,45537135
2019-10-09,45537135
2019-10-10,46044077
2019-10-11,46044077
2019-10-12,46373292
2019-10-13,46428974
2019-10-14,46428974
2019-10-15,46960389
2019-10-16,46960389
2019-10-17,46578973
2019-10-18,46473086
2019-10-19,47176355
2019-10-20,47176355
2019-10-21,47878193
2019-10-22,47878193
2019-10-23,48626075
2019-10-24,48626075
2019-10-25,47860756
2019-10-26,47860756
2019-10-27,47234096
2019-10-28,46978569
2019-10-29,46978569
2019-10-30,46978569
2019-10-31,46700078
2019-11-01,46700078
2019-11-02,45994643
2019-11-03,45994643
2019-11-04,45644301
2019-11-05,45644301
2019-11-06,45405079
2019-11-07,45405079
2019-11-08,45514250
2019-11-09,45514250
2019-11-10,44912817
2019-11-11,44515744
2019-11-12,44515744
2019-11-13,44207800
2019-11-14,44207800
2019-11-15,44671589
2019-11-16,44794252
2019-11-17,44794252
2019-11-18,45645161
2019-11-19,45645161
2019-11-20,46884281
2019-11-21,46884281
2019-11-22,46499775
2019-11-23,46634573
2019-11-24,47756107
2019-11-25,47756107
2019-11-26,48552396
2019-11-27,48552396
2019-11-28,49966871
2019-11-29,49966871
2019-11-30,50873764
2019-12-01,50873764
2019-12-02,49601711
2019-12-03,48396768
2019-12-04,47846229
2019-12-05,47846229
2019-12-06,47709558
2019-12-07,48416991
2019-12-08,48416991
2019-12-09,47948000
2019-12-10,47948000
2019-12-11,47961979
2019-12-12,47961979
2019-12-13,47602430
2019-12-14,47602430
2019-12-15,47769406
2019-12-16,47769406
2019-12-17,49198461
2019-12-18,49198461
2019-12-19,51079710
2019-12-20,52396157
2019-12-21,52396157
2019-12-22,51856628
2019-12-23,51856628
2019-12-24,51673566
2019-12-25,51673566
2019-12-26,51747073
2019-12-27,51747073
2019-12-28,52758698
2019-12-29,52758698
2019-12-30,53436014
2019-12-31,53436014
2020-01-01,52982078
2020-01-02,54324574
2020-01-03,54324574
2020-01-04,52456890
2020-01-05,51664055
2020-01-06,51664055
2020-01-07,51186730
2020-01-08,51186730
2020-01-09,50340165
2020-01-10,49367467
2020-01-11,50603574
2020-01-12,50603574
2020-01-13,50340553
2020-01-14,50340553
2020-01-15,50109295
2020-01-16,50109295
2020-01-17,50029634
2020-01-18,50029634
2020-01-19,49999398
2020-01-20,49999398
2020-01-21,49706338
2020-01-22,49706338
2020-01-23,49516101
2020-01-24,49516101
2020-01-25,49256392
2020-01-26,49129645
2020-01-27,49129645
2020-01-28,48721185
2020-01-29,48721185
2020-01-30,47966393
2020-01-31,47167654
2020-02-01,47167654
2020-02-02,47128079
2020-02-03,47128079
2020-02-04,46799689
2020-02-05,46799689
2020-02-06,45695498
2020-02-07,45695498
2020-02-08,43760085
2020-02-09,41816915
2020-02-10,39754308
2020-02-11,39754308
2020-02-12,39188991
2020-02-13,39188991
2020-02-14,38716819
2020-02-15,38716819
2020-02-16,39084780
2020-02-17,40082555
2020-02-18,41440391
2020-02-19,41883230
2020-02-20,42939907
2020-02-21,42939907
2020-02-22,44148205
2020-02-23,44431305
2020-02-24,45546008
2020-02-25,45546008
2020-02-26,45388896
2020-02-27,45388896
2020-02-28,44892624
2020-02-29,44892624
2020-03-01,44743029
2020-03-02,44743029
2020-03-03,44728727
2020-03-04,44728727
2020-03-05,44683756
2020-03-06,44546620
2020-03-07,44546620
2020-03-08,45387124
2020-03-09,45480512
2020-03-10,45405366
2020-03-11,45405366
2020-03-12,45425018
2020-03-13,45425018
2020-03-14,45186558
2020-03-15,45331103
2020-03-16,45331103
2020-03-17,45450004
2020-03-18,45450004
2020-03-19,45229562
2020-03-20,44891799
2020-03-21,45072469
2020-03-22,44837391
2020-03-23,44428170
2020-03-24,44290289
2020-03-25,43816392
2020-03-26,43249780
2020-03-27,42638959
2020-03-28,42444503
2020-03-29,41843182
2020-03-30,41490785
2020-03-31,41458747
2020-04-01,41475330
2020-04-02,41566409
2020-04-03,41566409
2020-04-04,41261659
2020-04-05,41147130
2020-04-06,41004207
2020-04-07,40916043
2020-04-08,40881592
2020-04-09,40866845
2020-04-10,40866845
2020-04-11,41141185
2020-04-12,41728257
2020-04-13,42537334
2020-04-14,43608912
2020-04-15,43800442
2020-04-16,43800442
2020-04-17,44200917
2020-04-18,44440697
2020-04-19,44903992
2020-04-20,44541500
2020-04-21,43087846
2020-04-22,42734518
2020-04-23,41981353
2020-04-24,41981353
2020-04-25,41472889
2020-04-26,41462203
2020-04-27,41521550
2020-04-28,41443547
2020-04-29,41443547
2020-04-30,41221348
2020-05-01,41221348
2020-05-02,41004286
2020-05-03,40832625
2020-05-04,40832625
2020-05-05,40911570
2020-05-06,41565379
2020-05-07,42027267
2020-05-08,42027267
2020-05-09,42485216
2020-05-10,42317457
2020-05-11,42317457
2020-05-12,42123896
2020-05-13,41985947
