date_obj,Bandos%20dragonhide%20set price
2019-03-19,648545
2019-03-20,653641
2019-03-21,653641
2019-03-22,645314
2019-03-23,646411
2019-03-24,648951
2019-03-25,648951
2019-03-26,643563
2019-03-27,643563
2019-03-28,639855
2019-03-29,630247
2019-03-30,630247
2019-03-31,627482
2019-04-01,644758
2019-04-02,644758
2019-04-03,647681
2019-04-04,639451
2019-04-05,634640
2019-04-06,634640
2019-04-07,639901
2019-04-08,633593
2019-04-09,633593
2019-04-10,637237
2019-04-11,645876
2019-04-12,643790
2019-04-13,639510
2019-04-14,646796
2019-04-15,646796
2019-04-16,659643
2019-04-17,659643
2019-04-18,650258
2019-04-19,650258
2019-04-20,646503
2019-04-21,646503
2019-04-22,645597
2019-04-23,631528
2019-04-24,631528
2019-04-25,620539
2019-04-26,602112
2019-04-27,602112
2019-04-28,593660
2019-04-29,593660
2019-04-30,587254
2019-05-01,587254
2019-05-02,570423
2019-05-03,556142
2019-05-04,557622
2019-05-05,557622
2019-05-06,551156
2019-05-07,541512
2019-05-08,541512
2019-05-09,533226
2019-05-10,531952
2019-05-11,531952
2019-05-12,530132
2019-05-13,535157
2019-05-14,543146
2019-05-15,543146
2019-05-16,525603
2019-05-17,525603
2019-05-18,518923
2019-05-19,518923
2019-05-20,509228
2019-05-21,509228
2019-05-22,507583
2019-05-23,515269
2019-05-24,515269
2019-05-25,512751
2019-05-26,519623
2019-05-27,515444
2019-05-28,515444
2019-05-29,527556
2019-05-30,527556
2019-05-31,545379
2019-06-01,565282
2019-06-02,576361
2019-06-03,576361
2019-06-04,594101
2019-06-05,619140
2019-06-06,619140
2019-06-07,608628
2019-06-08,621175
2019-06-09,615992
2019-06-10,615992
2019-06-11,607648
2019-06-12,607648
2019-06-13,604155
2019-06-14,607424
2019-06-15,607424
2019-06-16,613844
2019-06-17,601075
2019-06-18,601075
2019-06-19,590044
2019-06-20,578636
2019-06-21,578636
2019-06-22,577094
2019-06-23,587392
2019-06-24,587392
2019-06-25,585859
2019-06-26,585859
2019-06-27,565843
2019-06-28,565843
2019-06-29,557993
2019-06-30,557027
2019-07-01,557027
2019-07-02,563919
2019-07-03,564626
2019-07-04,564626
2019-07-05,565097
2019-07-06,565097
2019-07-07,563577
2019-07-08,563577
2019-07-09,562749
2019-07-10,566911
2019-07-11,566911
2019-07-12,556867
2019-07-13,556867
2019-07-14,554380
2019-07-15,554380
2019-07-16,545852
2019-07-17,543499
2019-07-18,543499
2019-07-19,539208
2019-07-20,539208
2019-07-21,540286
2019-07-22,540286
2019-07-23,540196
2019-07-24,540196
2019-07-25,540196
2019-07-26,535794
2019-07-27,535794
2019-07-28,534295
2019-07-29,534295
2019-07-30,528235
2019-07-31,528235
2019-08-01,509863
2019-08-02,509863
2019-08-03,499236
2019-08-04,499236
2019-08-05,496926
2019-08-06,496926
2019-08-07,491604
2019-08-08,491604
2019-08-09,500658
2019-08-10,510141
2019-08-11,510141
2019-08-12,512546
2019-08-13,512546
2019-08-14,522644
2019-08-15,532104
2019-08-16,538731
2019-08-17,538731
2019-08-18,530903
2019-08-19,523387
2019-08-20,523387
2019-08-21,529348
2019-08-22,544053
2019-08-23,544053
2019-08-24,555978
2019-08-24,555978
2019-08-25,555978
2019-08-25,555978
2019-08-26,563308
2019-08-27,563308
2019-08-27,563308
2019-08-28,561713
2019-08-29,561713
2019-08-30,568889
2019-08-31,568889
2019-09-01,572243
2019-09-02,572243
2019-09-03,593180
2019-09-04,593180
2019-09-05,613915
2019-09-06,613915
2019-09-07,623415
2019-09-08,623415
2019-09-09,633502
2019-09-10,633502
2019-09-11,629884
2019-09-12,629884
2019-09-13,618669
2019-09-14,618669
2019-09-15,625432
2019-09-16,625432
2019-09-17,628640
2019-09-18,628640
2019-09-19,645032
2019-09-20,645032
2019-09-21,654832
2019-09-22,654832
2019-09-23,642631
2019-09-24,642631
2019-09-25,645049
2019-09-26,645049
2019-09-27,639226
2019-09-28,639226
2019-09-29,630326
2019-09-30,630326
2019-10-01,619496
2019-10-02,619496
2019-10-03,608294
2019-10-04,608294
2019-10-05,598531
2019-10-06,598528
2019-10-07,598528
2019-10-08,588675
2019-10-09,588675
2019-10-10,585167
2019-10-11,585167
2019-10-12,588991
2019-10-13,586249
2019-10-14,586249
2019-10-15,577210
2019-10-16,572366
2019-10-17,572366
2019-10-18,570831
2019-10-19,571124
2019-10-20,571124
2019-10-21,577535
2019-10-22,577535
2019-10-23,581244
2019-10-24,581244
2019-10-25,573264
2019-10-26,573264
2019-10-27,564766
2019-10-28,564766
2019-10-29,557374
2019-10-30,557374
2019-10-31,564165
2019-11-01,564165
2019-11-02,557544
2019-11-03,557544
2019-11-04,545701
2019-11-05,545701
2019-11-06,539582
2019-11-07,539582
2019-11-08,536009
2019-11-09,536009
2019-11-10,539533
2019-11-11,539533
2019-11-12,531961
2019-11-13,531961
2019-11-14,531961
2019-11-15,529272
2019-11-16,529272
2019-11-17,527258
2019-11-18,514448
2019-11-19,514448
2019-11-20,507769
2019-11-21,507769
2019-11-22,509961
2019-11-23,509961
2019-11-24,519286
2019-11-25,519286
2019-11-26,518186
2019-11-27,518186
2019-11-28,508285
2019-11-29,508285
2019-11-30,503624
2019-12-01,503624
2019-12-02,512841
2019-12-03,513330
2019-12-04,513330
2019-12-05,507916
2019-12-06,507916
2019-12-07,509340
2019-12-08,509340
2019-12-09,514438
2019-12-10,531306
2019-12-11,531306
2019-12-12,544959
2019-12-13,544959
2019-12-14,547573
2019-12-15,566820
2019-12-16,566820
2019-12-17,584536
2019-12-18,584536
2019-12-19,598246
2019-12-20,598246
2019-12-21,589215
2019-12-22,577960
2019-12-23,577960
2019-12-24,573649
2019-12-25,580867
2019-12-26,580867
2019-12-27,591497
2019-12-28,591497
2019-12-29,598954
2019-12-30,598954
2019-12-31,597064
2020-01-01,597064
2020-01-02,603569
2020-01-03,603569
2020-01-04,617666
2020-01-05,638513
2020-01-06,638513
2020-01-07,641023
2020-01-08,641023
2020-01-09,644790
2020-01-10,634887
2020-01-11,629903
2020-01-12,629903
2020-01-13,618946
2020-01-14,618946
2020-01-15,619769
2020-01-16,616011
2020-01-17,627091
2020-01-18,627091
2020-01-19,625694
2020-01-20,625694
2020-01-21,622146
2020-01-22,621657
2020-01-23,621657
2020-01-24,610365
2020-01-25,610365
2020-01-26,607206
2020-01-27,604623
2020-01-28,604623
2020-01-29,593756
2020-01-30,593756
2020-01-31,573695
2020-02-01,573695
2020-02-02,565863
2020-02-03,565863
2020-02-04,556737
2020-02-05,570900
2020-02-06,567840
2020-02-07,567840
2020-02-08,558061
2020-02-09,558061
2020-02-10,547236
2020-02-11,547236
2020-02-12,538394
2020-02-13,538394
2020-02-14,530959
2020-02-15,530959
2020-02-16,522783
2020-02-17,509466
2020-02-18,496969
2020-02-19,496969
2020-02-20,492217
2020-02-21,492217
2020-02-22,488473
2020-02-23,488473
2020-02-24,486389
2020-02-25,486389
2020-02-26,493661
2020-02-27,493661
2020-02-28,504337
2020-02-29,504337
2020-03-01,511482
2020-03-02,511482
2020-03-03,505449
2020-03-04,505449
2020-03-05,507303
2020-03-06,525222
2020-03-07,525222
2020-03-08,528838
2020-03-09,546410
2020-03-10,559843
2020-03-11,559843
2020-03-12,548373
2020-03-13,548373
2020-03-14,545599
2020-03-15,545599
2020-03-16,542130
2020-03-17,542130
2020-03-18,533368
2020-03-19,525221
2020-03-20,523903
2020-03-21,528083
2020-03-22,524937
2020-03-23,524937
2020-03-24,517129
2020-03-25,517129
2020-03-26,524882
2020-03-27,538376
2020-03-28,553677
2020-03-29,555871
2020-03-30,557687
2020-03-31,557687
2020-04-01,559187
2020-04-02,564212
2020-04-03,564212
2020-04-04,562761
2020-04-05,569889
2020-04-06,573675
2020-04-07,578990
2020-04-08,582762
2020-04-09,591127
2020-04-10,591127
2020-04-11,596258
2020-04-12,604904
2020-04-13,615376
2020-04-14,617864
2020-04-15,621913
2020-04-16,621913
2020-04-17,625105
2020-04-18,633825
2020-04-19,651458
2020-04-20,663176
2020-04-21,663176
2020-04-22,649961
2020-04-23,642524
2020-04-24,635632
2020-04-25,624025
2020-04-26,615947
2020-04-27,623869
2020-04-28,638009
2020-04-29,638009
2020-04-30,657210
2020-05-01,657210
2020-05-02,658127
2020-05-03,679145
2020-05-04,679145
2020-05-05,673261
2020-05-06,679110
2020-05-07,677630
2020-05-08,677630
2020-05-09,673303
2020-05-10,664031
2020-05-11,664031
2020-05-12,652669
2020-05-13,648101
