date_obj,Nasturtiums price
2019-09-07,192
2019-09-08,192
2019-09-09,192
2019-09-10,189
2019-09-11,189
2019-09-12,189
2019-09-13,192
2019-09-14,192
2019-09-15,197
2019-09-16,197
2019-09-17,197
2019-09-18,198
2019-09-19,198
2019-09-20,198
2019-09-21,196
2019-09-22,196
2019-09-23,199
2019-09-24,199
2019-09-25,199
2019-09-26,204
2019-09-27,204
2019-09-28,204
2019-09-29,198
2019-09-30,198
2019-10-01,203
2019-10-02,203
2019-10-03,203
2019-10-04,203
2019-10-05,204
2019-10-06,204
2019-10-07,201
2019-10-08,201
2019-10-09,201
2019-10-10,209
2019-10-11,209
2019-10-12,209
2019-10-13,209
2019-10-14,209
2019-10-15,209
2019-10-16,206
2019-10-17,206
2019-10-18,206
2019-10-19,206
2019-10-20,206
2019-10-21,208
2019-10-22,208
2019-10-23,208
2019-10-24,211
2019-10-25,211
2019-10-26,217
2019-10-27,217
2019-10-28,225
2019-10-29,225
2019-10-30,225
2019-10-31,217
2019-11-01,217
2019-11-02,226
2019-11-03,226
2019-11-04,222
2019-11-05,222
2019-11-06,222
2019-11-07,224
2019-11-08,224
2019-11-09,218
2019-11-10,218
2019-11-11,210
2019-11-12,210
2019-11-13,210
2019-11-14,207
2019-11-15,207
2019-11-16,217
2019-11-17,217
2019-11-18,217
2019-11-19,214
2019-11-20,214
2019-11-21,214
2019-11-22,210
2019-11-23,210
2019-11-24,210
2019-11-25,208
2019-11-26,208
2019-11-27,208
2019-11-28,211
2019-11-29,211
2019-11-30,211
2019-12-01,211
2019-12-02,221
2019-12-03,221
2019-12-04,221
2019-12-05,219
2019-12-06,219
2019-12-07,219
2019-12-08,224
2019-12-09,224
2019-12-10,224
2019-12-11,224
2019-12-12,224
2019-12-13,224
2019-12-14,215
2019-12-15,215
2019-12-16,215
2019-12-17,215
2019-12-18,215
2019-12-19,219
2019-12-20,219
2019-12-21,220
2019-12-22,220
2019-12-23,220
2019-12-24,227
2019-12-25,227
2019-12-26,227
2019-12-27,239
2019-12-28,239
2019-12-29,239
2019-12-30,251
2019-12-31,251
2020-01-01,253
2020-01-02,253
2020-01-03,250
2020-01-04,250
2020-01-05,263
2020-01-06,263
2020-01-07,269
2020-01-08,269
2020-01-09,269
2020-01-10,271
2020-01-11,271
2020-01-12,283
2020-01-13,283
2020-01-14,283
2020-01-15,298
2020-01-16,298
2020-01-17,305
2020-01-18,305
2020-01-19,321
2020-01-20,321
2020-01-21,321
2020-01-22,338
2020-01-23,338
2020-01-24,355
2020-01-25,355
2020-01-26,347
2020-01-27,347
2020-01-28,330
2020-01-29,331
2020-01-30,331
2020-01-31,327
2020-02-01,327
2020-02-02,314
2020-02-03,314
2020-02-04,314
2020-02-05,305
2020-02-06,305
2020-02-07,297
2020-02-08,297
2020-02-09,286
2020-02-10,285
2020-02-11,285
2020-02-12,273
2020-02-13,273
2020-02-14,264
2020-02-15,264
2020-02-16,271
2020-02-17,271
2020-02-18,273
2020-02-19,273
2020-02-20,277
2020-02-21,277
2020-02-22,264
2020-02-23,264
2020-02-24,263
2020-02-25,263
2020-02-26,258
2020-02-27,258
2020-02-28,246
2020-02-29,246
2020-03-01,246
2020-03-02,247
2020-03-03,247
2020-03-04,236
2020-03-05,236
2020-03-06,231
2020-03-07,231
2020-03-08,237
2020-03-09,237
2020-03-10,245
2020-03-11,245
2020-03-12,246
2020-03-13,246
2020-03-14,241
2020-03-15,241
2020-03-16,251
2020-03-17,251
2020-03-18,253
2020-03-19,253
2020-03-20,252
2020-03-21,252
2020-03-22,259
2020-03-23,259
2020-03-24,270
2020-03-25,270
2020-03-26,275
2020-03-27,275
2020-03-28,270
2020-03-29,270
2020-03-30,262
2020-03-31,262
2020-04-01,251
2020-04-02,239
2020-04-03,239
2020-04-04,233
2020-04-05,233
2020-04-06,227
2020-04-07,227
2020-04-08,219
2020-04-09,219
2020-04-10,221
2020-04-11,217
2020-04-12,217
2020-04-13,211
2020-04-14,216
2020-04-15,219
2020-04-16,219
2020-04-17,219
2020-04-18,220
2020-04-19,217
2020-04-20,228
2020-04-21,228
2020-04-22,225
2020-04-23,225
2020-04-24,226
2020-04-25,226
2020-04-26,235
2020-04-27,246
2020-04-28,259
2020-04-29,259
2020-04-30,270
2020-05-01,270
2020-05-02,278
2020-05-03,279
2020-05-04,279
2020-05-05,272
2020-05-06,269
2020-05-07,269
2020-05-08,256
2020-05-09,264
2020-05-10,264
2020-05-11,273
2020-05-12,273
2020-05-13,270
