date_obj,Saradomin%20page%201 price
2019-04-04,6783
2019-04-05,6622
2019-04-06,6580
2019-04-07,6554
2019-04-08,6581
2019-04-09,6593
2019-04-10,6591
2019-04-11,6367
2019-04-12,6057
2019-04-13,5763
2019-04-14,5491
2019-04-15,5221
2019-04-16,4959
2019-04-17,4711
2019-04-18,4487
2019-04-19,4330
2019-04-20,4176
2019-04-21,3996
2019-04-22,3837
2019-04-23,3671
2019-04-24,3628
2019-04-25,3643
2019-04-26,3628
2019-04-27,3665
2019-04-28,3573
2019-04-29,3537
2019-04-30,3518
2019-05-01,3533
2019-05-02,3484
2019-05-03,3490
2019-05-04,3447
2019-05-05,3484
2019-05-06,3537
2019-05-07,3562
2019-05-08,3466
2019-05-09,3382
2019-05-10,3411
2019-05-11,3389
2019-05-12,3326
2019-05-13,3285
2019-05-14,3232
2019-05-15,3227
2019-05-16,3225
2019-05-17,3244
2019-05-18,3245
2019-05-19,3296
2019-05-20,3370
2019-05-21,3447
2019-05-22,3451
2019-05-23,3472
2019-05-24,3424
2019-05-25,3347
2019-05-26,3238
2019-05-27,3191
2019-05-28,3162
2019-05-29,3188
2019-05-30,3123
2019-05-31,3057
2019-06-01,2994
2019-06-02,2998
2019-06-03,2994
2019-06-04,2971
2019-06-05,3021
2019-06-06,3054
2019-06-07,3137
2019-06-08,3096
2019-06-09,3107
2019-06-10,3107
2019-06-11,3025
2019-06-12,3027
2019-06-13,2973
2019-06-14,2839
2019-06-15,2705
2019-06-16,2660
2019-06-17,2601
2019-06-18,2582
2019-06-19,2577
2019-06-20,2557
2019-06-21,2601
2019-06-22,2615
2019-06-23,2516
2019-06-24,2490
2019-06-25,2584
2019-06-26,2700
2019-06-27,2800
2019-06-28,2940
2019-06-29,3087
2019-06-30,3238
2019-07-01,3337
2019-07-02,3429
2019-07-03,3495
2019-07-04,3574
2019-07-05,3561
2019-07-06,3565
2019-07-07,3566
2019-07-08,3568
2019-07-09,3564
2019-07-10,3609
2019-07-11,3595
2019-07-12,3576
2019-07-13,3540
2019-07-14,3576
2019-07-15,3737
2019-07-16,3902
2019-07-17,3982
2019-07-18,4181
2019-07-19,4391
2019-07-20,4611
2019-07-21,4838
2019-07-22,5009
2019-07-23,5189
2019-07-24,5148
2019-07-25,5022
2019-07-26,4831
2019-07-27,4970
2019-07-28,4974
2019-07-29,4924
2019-07-30,4776
2019-07-31,4646
2019-08-01,4448
2019-08-02,4298
2019-08-03,4174
2019-08-04,4106
2019-08-05,3989
2019-08-06,3986
2019-08-07,3921
2019-08-08,3972
2019-08-09,3950
2019-08-10,3962
2019-08-11,3912
2019-08-12,3944
2019-08-13,3839
2019-08-14,3844
2019-08-15,3842
2019-08-16,3820
2019-08-17,3788
2019-08-18,3764
2019-08-19,3786
2019-08-20,3701
2019-08-21,3750
2019-08-22,3673
2019-08-23,3638
2019-08-24,3635
2019-08-24,3635
2019-08-25,3616
2019-08-25,3616
2019-08-26,3641
2019-08-26,3641
2019-08-27,3509
2019-08-27,3509
2019-08-28,3492
2019-08-29,3324
2019-08-30,3227
2019-08-31,3228
2019-09-01,3252
2019-09-02,3187
2019-09-03,3188
2019-09-04,3168
2019-09-05,3186
2019-09-06,3178
2019-09-07,3127
2019-09-08,2990
2019-09-09,2929
2019-09-10,2881
2019-09-11,2898
2019-09-12,2819
2019-09-13,2757
2019-09-14,2630
2019-09-15,2531
2019-09-16,2446
2019-09-17,2390
2019-09-18,2339
2019-09-19,2294
2019-09-20,2213
2019-09-21,2150
2019-09-22,2106
2019-09-23,2085
2019-09-24,2085
2019-09-25,2119
2019-09-26,2117
2019-09-27,2084
2019-09-28,2095
2019-09-29,2052
2019-09-30,2080
2019-10-01,2078
2019-10-02,2069
2019-10-03,2063
2019-10-04,2054
2019-10-05,2022
2019-10-06,1990
2019-10-07,2014
2019-10-08,1974
2019-10-09,1953
2019-10-10,1989
2019-10-11,1953
2019-10-12,1966
2019-10-13,1991
2019-10-14,2054
2019-10-15,2019
2019-10-16,2006
2019-10-17,1939
2019-10-18,1950
2019-10-19,1976
2019-10-20,1978
2019-10-21,2009
2019-10-22,2035
2019-10-23,2031
2019-10-24,2026
2019-10-25,2059
2019-10-26,2048
2019-10-27,1987
2019-10-28,2022
2019-10-29,2021
2019-10-30,2021
2019-10-31,1978
2019-11-01,2001
2019-11-02,2026
2019-11-03,2035
2019-11-04,2032
2019-11-05,1993
2019-11-06,2034
2019-11-07,2055
2019-11-08,2061
2019-11-09,2060
2019-11-10,2059
2019-11-11,2085
2019-11-12,2082
2019-11-13,2055
2019-11-14,2055
2019-11-15,2070
2019-11-16,2077
2019-11-17,2077
2019-11-18,2077
2019-11-19,2118
2019-11-20,2159
2019-11-21,2159
2019-11-22,2167
2019-11-23,2164
2019-11-24,2181
2019-11-25,2202
2019-11-26,2238
2019-11-27,2238
2019-11-28,2261
2019-11-29,2207
2019-11-30,2264
2019-12-01,2184
2019-12-02,2181
2019-12-03,2245
2019-12-04,2230
2019-12-05,2230
2019-12-06,2215
2019-12-07,2243
2019-12-08,2242
2019-12-09,2236
2019-12-10,2190
2019-12-11,2174
2019-12-12,2169
2019-12-13,2179
2019-12-14,2136
2019-12-15,2053
2019-12-16,2017
2019-12-17,2038
2019-12-18,2037
2019-12-19,2017
2019-12-20,2039
2019-12-21,2068
2019-12-22,2022
2019-12-23,1953
2019-12-24,1970
2019-12-25,1967
2019-12-26,2003
2019-12-27,2026
2019-12-28,2031
2019-12-29,2008
2019-12-30,2050
2019-12-31,2067
2020-01-01,2059
2020-01-02,2041
2020-01-03,2012
2020-01-04,1985
2020-01-05,1941
2020-01-06,1944
2020-01-07,1936
2020-01-08,1936
2020-01-09,1954
2020-01-10,1910
2020-01-11,1876
2020-01-12,1844
2020-01-13,1844
2020-01-14,1826
2020-01-15,1861
2020-01-16,1946
2020-01-17,2022
2020-01-18,2059
2020-01-19,2070
2020-01-20,2056
2020-01-21,2032
2020-01-22,2053
2020-01-23,2048
2020-01-24,2042
2020-01-25,1970
2020-01-26,1984
2020-01-27,1956
2020-01-28,1972
2020-01-29,2042
2020-01-30,2085
2020-01-31,2049
2020-02-01,2008
2020-02-02,2035
2020-02-03,2078
2020-02-04,2155
2020-02-05,2191
2020-02-06,2149
2020-02-07,2134
2020-02-08,2097
2020-02-09,2038
2020-02-10,2065
2020-02-11,2066
2020-02-12,2082
2020-02-13,2101
2020-02-14,2142
2020-02-15,2171
2020-02-16,2155
2020-02-17,2183
2020-02-18,2162
2020-02-19,2155
2020-02-20,2165
2020-02-21,2165
2020-02-22,2176
2020-02-23,2139
2020-02-24,2115
2020-02-25,2150
2020-02-26,2156
2020-02-27,2187
2020-02-28,2219
2020-02-29,2191
2020-03-01,2201
2020-03-02,2136
2020-03-03,2031
2020-03-04,1969
2020-03-05,1925
2020-03-06,1828
2020-03-07,1744
2020-03-08,1720
2020-03-09,1789
2020-03-10,1877
2020-03-11,1965
2020-03-12,2029
2020-03-13,2062
2020-03-14,2065
2020-03-15,2033
2020-03-16,1973
2020-03-17,1950
2020-03-18,1945
2020-03-19,1884
2020-03-20,1823
2020-03-21,1731
2020-03-22,1660
2020-03-23,1588
2020-03-24,1585
2020-03-25,1570
2020-03-26,1589
2020-03-27,1534
2020-03-28,1551
2020-03-29,1535
2020-03-30,1516
2020-03-31,1533
2020-04-01,1512
2020-04-02,1524
2020-04-03,1520
2020-04-04,1523
2020-04-05,1503
2020-04-06,1560
2020-04-07,1596
2020-04-08,1649
2020-04-09,1659
2020-04-10,1652
2020-04-11,1688
2020-04-12,1665
2020-04-13,1618
2020-04-14,1596
2020-04-15,1607
2020-04-16,1609
2020-04-17,1554
2020-04-18,1576
2020-04-19,1622
2020-04-20,1617
2020-04-21,1649
2020-04-22,1660
2020-04-23,1643
2020-04-24,1644
2020-04-25,1650
2020-04-26,1623
2020-04-27,1594
2020-04-28,1553
2020-04-29,1508
2020-04-30,1473
2020-05-01,1459
2020-05-02,1411
2020-05-03,1397
2020-05-04,1367
2020-05-05,1316
2020-05-06,1266
2020-05-07,1305
2020-05-08,1349
2020-05-09,1381
2020-05-10,1415
2020-05-11,1456
2020-05-12,1464
2020-05-13,1480
