date_obj,Zamorak%20page%201 price
2019-03-08,388327
2019-03-09,385031
2019-03-10,381552
2019-03-11,373279
2019-03-12,366630
2019-03-13,357331
2019-03-14,355671
2019-03-15,348246
2019-03-16,349886
2019-03-17,360746
2019-03-18,375431
2019-03-19,388318
2019-03-20,394243
2019-03-21,401002
2019-03-22,409861
2019-03-23,415192
2019-03-24,417560
2019-03-25,411430
2019-03-26,406611
2019-03-27,400441
2019-03-28,399846
2019-03-29,403606
2019-03-30,397397
2019-03-31,393786
2019-04-01,392552
2019-04-02,399315
2019-04-03,418302
2019-04-04,426775
2019-04-05,435112
2019-04-06,441436
2019-04-07,451422
2019-04-08,466102
2019-04-09,484602
2019-04-10,499084
2019-04-11,483886
2019-04-12,459804
2019-04-13,436868
2019-04-14,415024
2019-04-15,394272
2019-04-16,374558
2019-04-17,355955
2019-04-18,346305
2019-04-19,340541
2019-04-20,345645
2019-04-21,355264
2019-04-22,362796
2019-04-23,371729
2019-04-24,373318
2019-04-25,360641
2019-04-26,352111
2019-04-27,351178
2019-04-28,358048
2019-04-29,365540
2019-04-30,363724
2019-05-01,351157
2019-05-02,338765
2019-05-03,332695
2019-05-04,325331
2019-05-05,326325
2019-05-06,325573
2019-05-07,328776
2019-05-08,328753
2019-05-09,325107
2019-05-10,319121
2019-05-11,314135
2019-05-12,311940
2019-05-13,302338
2019-05-14,294577
2019-05-15,285418
2019-05-16,272005
2019-05-17,268321
2019-05-18,263880
2019-05-19,264038
2019-05-20,272589
2019-05-21,278453
2019-05-22,274206
2019-05-23,270295
2019-05-24,268307
2019-05-25,273039
2019-05-26,278762
2019-05-27,279665
2019-05-28,278132
2019-05-29,282860
2019-05-30,290890
2019-05-31,292751
2019-06-01,290746
2019-06-02,288922
2019-06-03,287397
2019-06-04,289034
2019-06-05,291802
2019-06-06,293942
2019-06-07,298588
2019-06-08,301438
2019-06-09,307402
2019-06-10,306675
2019-06-11,305996
2019-06-12,306004
2019-06-13,310591
2019-06-14,312452
2019-06-15,313490
2019-06-16,316099
2019-06-17,311389
2019-06-18,310211
2019-06-19,308355
2019-06-20,302312
2019-06-21,290955
2019-06-22,282616
2019-06-23,279781
2019-06-24,273750
2019-06-25,274119
2019-06-26,278415
2019-06-27,282456
2019-06-28,280956
2019-06-29,288890
2019-06-30,292238
2019-07-01,303297
2019-07-02,302992
2019-07-03,299231
2019-07-04,295347
2019-07-05,293323
2019-07-06,288880
2019-07-07,288616
2019-07-08,293288
2019-07-09,287907
2019-07-10,283456
2019-07-11,280162
2019-07-12,277755
2019-07-13,277594
2019-07-14,279320
2019-07-15,278884
2019-07-16,280460
2019-07-17,283339
2019-07-18,283923
2019-07-19,281864
2019-07-20,280468
2019-07-21,279566
2019-07-22,278415
2019-07-23,276097
2019-07-24,276782
2019-07-25,275217
2019-07-26,272031
2019-07-27,271696
2019-07-28,272084
2019-07-29,276282
2019-07-30,277915
2019-07-31,283085
2019-08-01,289110
2019-08-02,288575
2019-08-03,293450
2019-08-04,298027
2019-08-05,304288
2019-08-06,306531
2019-08-07,311825
2019-08-08,314074
2019-08-09,311025
2019-08-10,308420
2019-08-11,309706
2019-08-12,311483
2019-08-13,311147
2019-08-14,313288
2019-08-15,309069
2019-08-16,311458
2019-08-17,318321
2019-08-18,324662
2019-08-19,327371
2019-08-20,317234
2019-08-21,314178
2019-08-22,312507
2019-08-23,314031
2019-08-24,311824
2019-08-24,311824
2019-08-25,308663
2019-08-25,308663
2019-08-26,311395
2019-08-26,311395
2019-08-27,309024
2019-08-27,309024
2019-08-28,304399
2019-08-29,308711
2019-08-30,307885
2019-08-31,302145
2019-09-01,302673
2019-09-02,297253
2019-09-03,292356
2019-09-04,289444
2019-09-05,289777
2019-09-06,287771
2019-09-07,286159
2019-09-08,291307
2019-09-09,298765
2019-09-10,296312
2019-09-11,296256
2019-09-12,297522
2019-09-13,297614
2019-09-14,294459
2019-09-15,291308
2019-09-16,289613
2019-09-17,286263
2019-09-18,278181
2019-09-19,271704
2019-09-20,265257
2019-09-21,269314
2019-09-22,266907
2019-09-23,260575
2019-09-24,251927
2019-09-25,244952
2019-09-26,241572
2019-09-27,233906
2019-09-28,224405
2019-09-29,220398
2019-09-30,220656
2019-10-01,222516
2019-10-02,222263
2019-10-03,215050
2019-10-04,212303
2019-10-05,212362
2019-10-06,214104
2019-10-07,211871
2019-10-08,210029
2019-10-09,211704
2019-10-10,212020
2019-10-11,205797
2019-10-12,199332
2019-10-13,200212
2019-10-14,203609
2019-10-15,203374
2019-10-16,203484
2019-10-17,202338
2019-10-18,199754
2019-10-19,195703
2019-10-20,192150
2019-10-21,190311
2019-10-22,190571
2019-10-23,185166
2019-10-24,183507
2019-10-25,181673
2019-10-26,180980
2019-10-27,180903
2019-10-28,176083
2019-10-29,173697
2019-10-30,172191
2019-10-31,172044
2019-11-01,171201
2019-11-02,167378
2019-11-03,163750
2019-11-04,158272
2019-11-05,154536
2019-11-06,153494
2019-11-07,151182
2019-11-08,153875
2019-11-09,150549
2019-11-10,146403
2019-11-11,144228
2019-11-12,145407
2019-11-13,143644
2019-11-14,142678
2019-11-15,139126
2019-11-16,138661
2019-11-17,137351
2019-11-18,136298
2019-11-19,136020
2019-11-20,135774
2019-11-21,132502
2019-11-22,129988
2019-11-23,129577
2019-11-24,129451
2019-11-25,129668
2019-11-26,130698
2019-11-27,130890
2019-11-28,133690
2019-11-29,137227
2019-11-30,142080
2019-12-01,147862
2019-12-02,147065
2019-12-03,150488
2019-12-04,155098
2019-12-05,161830
2019-12-06,169219
2019-12-07,177371
2019-12-08,183578
2019-12-09,189738
2019-12-10,195515
2019-12-11,199063
2019-12-12,202909
2019-12-13,202949
2019-12-14,202611
2019-12-15,206068
2019-12-16,205482
2019-12-17,208714
2019-12-18,213429
2019-12-19,221435
2019-12-20,226804
2019-12-21,233532
2019-12-22,236475
2019-12-23,231233
2019-12-24,225140
2019-12-25,220953
2019-12-26,216376
2019-12-27,217371
2019-12-28,219937
2019-12-29,218813
2019-12-30,219786
2019-12-31,221701
2020-01-01,225647
2020-01-02,229862
2020-01-03,226399
2020-01-04,224093
2020-01-05,232197
2020-01-06,231578
2020-01-07,237430
2020-01-08,244160
2020-01-09,247527
2020-01-10,251539
2020-01-11,253186
2020-01-12,259345
2020-01-13,265704
2020-01-14,267860
2020-01-15,275531
2020-01-16,278143
2020-01-17,277176
2020-01-18,272552
2020-01-19,274765
2020-01-20,272946
2020-01-21,274639
2020-01-22,272417
2020-01-23,273201
2020-01-24,268388
2020-01-25,264616
2020-01-26,270119
2020-01-27,272872
2020-01-28,271403
2020-01-29,263949
2020-01-30,254674
2020-01-31,248616
2020-02-01,238878
2020-02-02,228974
2020-02-03,223170
2020-02-04,221662
2020-02-05,212505
2020-02-06,208645
2020-02-07,204219
2020-02-08,198649
2020-02-09,194647
2020-02-10,195363
2020-02-11,192291
2020-02-12,190629
2020-02-13,184038
2020-02-14,177271
2020-02-15,174571
2020-02-16,173324
2020-02-17,175595
2020-02-18,178095
2020-02-19,176661
2020-02-20,179924
2020-02-21,180474
2020-02-22,185420
2020-02-23,187763
2020-02-24,188767
2020-02-25,190156
2020-02-26,189047
2020-02-27,189896
2020-02-28,188392
2020-02-29,189530
2020-03-01,190738
2020-03-02,194222
2020-03-03,192042
2020-03-04,186384
2020-03-05,187019
2020-03-06,189331
2020-03-07,186336
2020-03-08,187881
2020-03-09,186451
2020-03-10,188307
2020-03-11,186534
2020-03-12,184145
2020-03-13,181889
2020-03-14,182438
2020-03-15,180488
2020-03-16,181034
2020-03-17,179772
2020-03-18,175900
2020-03-19,174549
2020-03-20,173594
2020-03-21,175094
2020-03-22,178151
2020-03-23,179017
2020-03-24,178009
2020-03-25,183536
2020-03-26,187379
2020-03-27,194953
2020-03-28,196988
2020-03-29,201318
2020-03-30,200788
2020-03-31,201276
2020-04-01,202746
2020-04-02,203401
2020-04-03,205235
2020-04-04,208415
2020-04-05,207670
2020-04-06,207614
2020-04-07,210062
2020-04-08,210205
2020-04-09,211051
2020-04-10,207577
2020-04-11,204684
2020-04-12,198723
2020-04-13,193299
2020-04-14,193946
2020-04-15,196059
2020-04-16,193024
2020-04-17,194742
2020-04-18,195242
2020-04-19,194058
2020-04-20,193318
2020-04-21,194571
2020-04-22,195138
2020-04-23,194287
2020-04-24,192327
2020-04-25,193159
2020-04-26,192894
2020-04-27,194195
2020-04-28,194373
2020-04-29,193355
2020-04-30,189020
2020-05-01,187099
2020-05-02,184751
2020-05-03,185654
2020-05-04,185082
2020-05-05,186289
2020-05-06,185931
2020-05-07,181332
2020-05-08,176236
2020-05-09,174390
2020-05-10,175218
2020-05-11,173599
2020-05-12,174839
2020-05-13,177737
