date_obj,Dragonstone price
2019-04-01,12187
2019-04-02,12220
2019-04-03,12361
2019-04-04,12228
2019-04-05,12145
2019-04-06,12044
2019-04-07,11961
2019-04-08,11939
2019-04-09,11958
2019-04-10,11922
2019-04-11,11825
2019-04-12,11742
2019-04-13,11710
2019-04-14,11720
2019-04-15,11754
2019-04-16,11780
2019-04-17,11719
2019-04-18,11755
2019-04-19,11874
2019-04-20,11907
2019-04-21,11887
2019-04-22,11850
2019-04-23,11843
2019-04-24,11906
2019-04-25,12024
2019-04-26,12094
2019-04-27,11963
2019-04-28,11960
2019-04-29,11972
2019-04-30,11953
2019-05-01,12003
2019-05-02,12130
2019-05-03,12027
2019-05-04,12026
2019-05-05,12072
2019-05-06,12115
2019-05-07,12074
2019-05-08,12107
2019-05-09,12137
2019-05-10,12121
2019-05-11,12103
2019-05-12,12127
2019-05-13,12091
2019-05-14,12100
2019-05-15,12207
2019-05-16,12148
2019-05-17,12078
2019-05-18,12073
2019-05-19,12048
2019-05-20,12055
2019-05-21,12107
2019-05-22,12133
2019-05-23,12062
2019-05-24,12019
2019-05-25,12025
2019-05-26,12087
2019-05-27,12167
2019-05-28,12045
2019-05-29,12028
2019-05-30,12025
2019-05-31,12015
2019-06-01,12057
2019-06-02,12084
2019-06-03,12094
2019-06-04,12111
2019-06-05,12077
2019-06-06,12093
2019-06-07,12061
2019-06-08,12106
2019-06-09,12094
2019-06-10,12115
2019-06-11,12083
2019-06-12,12013
2019-06-13,11959
2019-06-14,11907
2019-06-15,11941
2019-06-16,12013
2019-06-17,12058
2019-06-18,12080
2019-06-19,12082
2019-06-20,12061
2019-06-21,12126
2019-06-22,12186
2019-06-23,12097
2019-06-24,12063
2019-06-25,12037
2019-06-26,12024
2019-06-27,11988
2019-06-28,11983
2019-06-29,12009
2019-06-30,12022
2019-07-01,12070
2019-07-02,11990
2019-07-03,12016
2019-07-04,12044
2019-07-05,11981
2019-07-06,11921
2019-07-07,11968
2019-07-08,12022
2019-07-09,12071
2019-07-10,12058
2019-07-11,12026
2019-07-12,11955
2019-07-13,11908
2019-07-14,11970
2019-07-15,12015
2019-07-16,12003
2019-07-17,12000
2019-07-18,11847
2019-07-19,11966
2019-07-20,11971
2019-07-21,12008
2019-07-22,12065
2019-07-23,12033
2019-07-24,12039
2019-07-25,12017
2019-07-26,12025
2019-07-27,11963
2019-07-28,11938
2019-07-29,11974
2019-07-30,11993
2019-07-31,12025
2019-08-01,12083
2019-08-02,12010
2019-08-03,11955
2019-08-04,11909
2019-08-05,11952
2019-08-06,11934
2019-08-07,11933
2019-08-08,11952
2019-08-09,11900
2019-08-10,11798
2019-08-11,11750
2019-08-12,11580
2019-08-13,11741
2019-08-14,11641
2019-08-15,11486
2019-08-16,11449
2019-08-17,11558
2019-08-18,11469
2019-08-19,11370
2019-08-20,11347
2019-08-21,11356
2019-08-22,11502
2019-08-23,11608
2019-08-24,11713
2019-08-24,11713
2019-08-25,11640
2019-08-25,11640
2019-08-26,11622
2019-08-26,11622
2019-08-27,11628
2019-08-27,11628
2019-08-28,11434
2019-08-29,11524
2019-08-30,11598
2019-08-31,11697
2019-09-01,11682
2019-09-02,11738
2019-09-03,11718
2019-09-04,11716
2019-09-05,11681
2019-09-06,11740
2019-09-07,11697
2019-09-08,11750
2019-09-09,11752
2019-09-10,11741
2019-09-11,11691
2019-09-12,11871
2019-09-13,11882
2019-09-14,11847
2019-09-15,11853
2019-09-16,11875
2019-09-17,11888
2019-09-18,11891
2019-09-19,11900
2019-09-20,11973
2019-09-21,11994
2019-09-22,11791
2019-09-23,11737
2019-09-24,11765
2019-09-25,11927
2019-09-26,11954
2019-09-27,11997
2019-09-28,11954
2019-09-29,11908
2019-09-30,11954
2019-10-01,11867
2019-10-02,11755
2019-10-03,11737
2019-10-04,11738
2019-10-05,11789
2019-10-06,11751
2019-10-07,11683
2019-10-08,11560
2019-10-09,11563
2019-10-10,11712
2019-10-11,11595
2019-10-12,11738
2019-10-13,11700
2019-10-14,11707
2019-10-15,11652
2019-10-16,11694
2019-10-17,11738
2019-10-18,11753
2019-10-19,11753
2019-10-20,11637
2019-10-21,11622
2019-10-22,11628
2019-10-23,11614
2019-10-24,11675
2019-10-25,11636
2019-10-26,11581
2019-10-27,11600
2019-10-28,11509
2019-10-29,11517
2019-10-30,11572
2019-10-31,11593
2019-11-01,11543
2019-11-02,11503
2019-11-03,11498
2019-11-04,11483
2019-11-05,11478
2019-11-06,11507
2019-11-07,11505
2019-11-08,11607
2019-11-09,11642
2019-11-10,11571
2019-11-11,11568
2019-11-12,11509
2019-11-13,11538
2019-11-14,11633
2019-11-15,11590
2019-11-16,11462
2019-11-17,11484
2019-11-18,11551
2019-11-19,11594
2019-11-20,11603
2019-11-21,11622
2019-11-22,11651
2019-11-23,11606
2019-11-24,11599
2019-11-25,11567
2019-11-26,11582
2019-11-27,11573
2019-11-28,11568
2019-11-29,11456
2019-11-30,11324
2019-12-01,11444
2019-12-02,11543
2019-12-03,11579
2019-12-04,11620
2019-12-05,11695
2019-12-06,11704
2019-12-07,11660
2019-12-08,11726
2019-12-09,11704
2019-12-10,11809
2019-12-11,11778
2019-12-12,11702
2019-12-13,11574
2019-12-14,11510
2019-12-15,11590
2019-12-16,11627
2019-12-17,11649
2019-12-18,11616
2019-12-19,11659
2019-12-20,11660
2019-12-21,11596
2019-12-22,11485
2019-12-23,11479
2019-12-24,11490
2019-12-25,11558
2019-12-26,11576
2019-12-27,11577
2019-12-28,11626
2019-12-29,11706
2019-12-30,11747
2019-12-31,11711
2020-01-01,11766
2020-01-02,11783
2020-01-03,11669
2020-01-04,11675
2020-01-05,11701
2020-01-06,11665
2020-01-07,11713
2020-01-08,11584
2020-01-09,11634
2020-01-10,11696
2020-01-11,11630
2020-01-12,11649
2020-01-13,11685
2020-01-14,11682
2020-01-15,11757
2020-01-16,11717
2020-01-17,11786
2020-01-18,11801
2020-01-19,11871
2020-01-20,11818
2020-01-21,11811
2020-01-22,11772
2020-01-23,11896
2020-01-24,11880
2020-01-25,11744
2020-01-26,11774
2020-01-27,11772
2020-01-28,11781
2020-01-29,11797
2020-01-30,11845
2020-01-31,11806
2020-02-01,11778
2020-02-02,11796
2020-02-03,11763
2020-02-04,11757
2020-02-05,11792
2020-02-06,11640
2020-02-07,11673
2020-02-08,11681
2020-02-09,11709
2020-02-10,11715
2020-02-11,11733
2020-02-12,11737
2020-02-13,11713
2020-02-14,11633
2020-02-15,11600
2020-02-16,11700
2020-02-17,11717
2020-02-18,11756
2020-02-19,11765
2020-02-20,11738
2020-02-21,11688
2020-02-22,11667
2020-02-23,11694
2020-02-24,11755
2020-02-25,11778
2020-02-26,11822
2020-02-27,11740
2020-02-28,11739
2020-02-29,11720
2020-03-01,11801
2020-03-02,11764
2020-03-03,11771
2020-03-04,11789
2020-03-05,11810
2020-03-06,11738
2020-03-07,11544
2020-03-08,11645
2020-03-09,11646
2020-03-10,11714
2020-03-11,11934
2020-03-12,11840
2020-03-13,11798
2020-03-14,11783
2020-03-15,11825
2020-03-16,11776
2020-03-17,11769
2020-03-18,11753
2020-03-19,11776
2020-03-20,11762
2020-03-21,11747
2020-03-22,11764
2020-03-23,11800
2020-03-24,11827
2020-03-25,11856
2020-03-26,11900
2020-03-27,11913
2020-03-28,11905
2020-03-29,11927
2020-03-30,11914
2020-03-31,11890
2020-04-01,11902
2020-04-02,11924
2020-04-03,11976
2020-04-04,12022
2020-04-05,11841
2020-04-06,11888
2020-04-07,11971
2020-04-08,12051
2020-04-09,11954
2020-04-10,11911
2020-04-11,12004
2020-04-12,12096
2020-04-13,11904
2020-04-14,11860
2020-04-15,11933
2020-04-16,11927
2020-04-17,12013
2020-04-18,12025
2020-04-19,12078
2020-04-20,12153
2020-04-21,12062
2020-04-22,12111
2020-04-23,12104
2020-04-24,12049
2020-04-25,11833
2020-04-26,11861
2020-04-27,11953
2020-04-28,11998
2020-04-29,12019
2020-04-30,11998
2020-05-01,12053
2020-05-02,12108
2020-05-03,12094
2020-05-04,11817
2020-05-05,11929
2020-05-06,11980
2020-05-07,12011
2020-05-08,11972
2020-05-09,11993
2020-05-10,11971
2020-05-11,12015
2020-05-12,12020
2020-05-13,11973
