date_obj,Iron%20full%20helm%20(t) price
2019-04-01,95778
2019-04-02,97639
2019-04-03,98483
2019-04-04,98994
2019-04-05,100094
2019-04-06,100094
2019-04-07,99829
2019-04-08,101216
2019-04-09,99427
2019-04-10,101237
2019-04-11,99397
2019-04-12,98161
2019-04-13,96065
2019-04-14,91968
2019-04-15,90279
2019-04-16,88329
2019-04-17,83924
2019-04-18,80045
2019-04-19,76042
2019-04-20,72362
2019-04-21,69021
2019-04-22,67947
2019-04-23,67604
2019-04-24,65253
2019-04-25,63639
2019-04-26,62931
2019-04-27,62870
2019-04-28,60944
2019-04-29,60769
2019-04-30,60402
2019-05-01,60116
2019-05-02,60505
2019-05-03,60167
2019-05-04,60625
2019-05-05,60833
2019-05-06,61110
2019-05-07,60994
2019-05-08,61849
2019-05-09,62345
2019-05-10,62854
2019-05-11,63381
2019-05-12,63670
2019-05-13,63845
2019-05-14,66111
2019-05-15,66111
2019-05-16,66788
2019-05-17,66788
2019-05-18,68561
2019-05-19,68561
2019-05-20,69886
2019-05-21,71287
2019-05-22,73971
2019-05-23,76780
2019-05-24,78489
2019-05-25,79039
2019-05-26,80307
2019-05-27,82805
2019-05-28,81953
2019-05-29,81863
2019-05-30,85086
2019-05-31,87541
2019-06-01,91250
2019-06-02,94821
2019-06-03,97874
2019-06-04,100933
2019-06-05,100933
2019-06-06,105887
2019-06-07,109375
2019-06-08,107221
2019-06-09,103350
2019-06-10,103350
2019-06-11,100275
2019-06-12,95756
2019-06-13,91002
2019-06-14,87053
2019-06-15,87053
2019-06-16,82754
2019-06-17,80038
2019-06-18,80038
2019-06-19,77840
2019-06-20,75972
2019-06-21,75269
2019-06-22,75269
2019-06-23,74382
2019-06-24,76624
2019-06-25,79065
2019-06-26,79674
2019-06-27,79679
2019-06-28,79679
2019-06-29,79685
2019-06-30,82131
2019-07-01,82131
2019-07-02,85284
2019-07-03,84881
2019-07-04,84881
2019-07-05,83874
2019-07-06,83874
2019-07-07,83422
2019-07-08,83422
2019-07-09,80760
2019-07-10,79006
2019-07-11,79006
2019-07-12,76228
2019-07-13,76228
2019-07-14,76032
2019-07-15,76032
2019-07-16,75212
2019-07-17,75838
2019-07-18,75838
2019-07-19,74893
2019-07-20,74893
2019-07-21,73871
2019-07-22,73871
2019-07-23,72404
2019-07-24,72404
2019-07-25,72954
2019-07-26,72954
2019-07-27,72088
2019-07-28,72088
2019-07-29,70599
2019-07-30,70211
2019-07-31,72179
2019-08-01,72179
2019-08-02,72414
2019-08-03,71851
2019-08-04,71851
2019-08-05,70579
2019-08-06,70579
2019-08-07,71681
2019-08-08,71681
2019-08-09,72840
2019-08-10,73141
2019-08-11,73141
2019-08-12,74434
2019-08-13,77089
2019-08-14,77089
2019-08-15,80346
2019-08-16,83956
2019-08-17,83956
2019-08-18,87332
2019-08-19,88751
2019-08-20,88751
2019-08-21,91118
2019-08-22,95016
2019-08-23,95016
2019-08-24,96514
2019-08-24,96514
2019-08-25,96514
2019-08-25,96514
2019-08-26,97198
2019-08-26,97198
2019-08-27,97198
2019-08-27,97198
2019-08-28,99364
2019-08-29,99364
2019-08-30,103147
2019-08-31,103147
2019-09-01,103424
2019-09-02,103424
2019-09-03,103494
2019-09-04,101594
2019-09-05,101594
2019-09-06,99633
2019-09-07,99048
2019-09-08,95391
2019-09-09,95391
2019-09-10,95633
2019-09-11,99766
2019-09-12,101860
2019-09-13,105724
2019-09-14,107640
2019-09-15,109186
2019-09-16,112382
2019-09-17,112382
2019-09-18,112355
2019-09-19,112355
2019-09-20,115924
2019-09-21,119028
2019-09-22,120502
2019-09-23,120883
2019-09-24,120883
2019-09-25,122749
2019-09-26,123377
2019-09-27,123377
2019-09-28,124595
2019-09-29,124595
2019-09-30,126772
2019-10-01,127012
2019-10-02,127012
2019-10-03,128739
2019-10-04,128739
2019-10-05,131268
2019-10-06,131265
2019-10-07,131265
2019-10-08,130525
2019-10-09,130525
2019-10-10,131258
2019-10-11,131258
2019-10-12,131574
2019-10-13,127528
2019-10-14,125764
2019-10-15,125764
2019-10-16,122652
2019-10-17,122652
2019-10-18,118548
2019-10-19,118548
2019-10-20,115634
2019-10-21,115634
2019-10-22,112943
2019-10-23,111129
2019-10-24,111129
2019-10-25,109465
2019-10-26,109465
2019-10-27,108050
2019-10-28,107349
2019-10-29,107349
2019-10-30,105562
2019-10-31,105209
2019-11-01,105209
2019-11-02,104008
2019-11-03,101400
2019-11-04,101400
2019-11-05,100670
2019-11-06,100670
2019-11-07,99811
2019-11-08,100633
2019-11-09,99099
2019-11-10,97118
2019-11-11,96141
2019-11-12,96141
2019-11-13,94618
2019-11-14,94618
2019-11-15,90940
2019-11-16,88133
2019-11-17,88133
2019-11-18,87561
2019-11-19,87561
2019-11-20,85870
2019-11-21,85870
2019-11-22,84329
2019-11-23,84427
2019-11-24,84427
2019-11-25,83516
2019-11-26,82531
2019-11-27,82531
2019-11-28,80267
2019-11-29,80267
2019-11-30,78846
2019-12-01,78021
2019-12-02,78021
2019-12-03,79189
2019-12-04,79189
2019-12-05,82518
2019-12-06,82518
2019-12-07,83769
2019-12-08,83769
2019-12-09,83747
2019-12-10,86217
2019-12-11,86217
2019-12-12,89300
2019-12-13,89300
2019-12-14,92669
2019-12-15,95972
2019-12-16,95972
2019-12-17,100423
2019-12-18,100423
2019-12-19,105407
2019-12-20,110459
2019-12-21,112825
2019-12-22,110545
2019-12-23,110545
2019-12-24,111005
2019-12-25,111005
2019-12-26,113908
2019-12-27,117637
2019-12-28,120457
2019-12-29,120457
2019-12-30,123343
2019-12-31,123343
2020-01-01,124505
2020-01-02,128368
2020-01-03,128368
2020-01-04,129925
2020-01-05,127748
2020-01-06,125757
2020-01-07,121955
2020-01-08,121955
2020-01-09,120116
2020-01-10,119063
2020-01-11,120835
2020-01-12,121992
2020-01-13,121992
2020-01-14,123028
2020-01-15,125283
2020-01-16,125969
2020-01-17,125183
2020-01-18,125183
2020-01-19,124524
2020-01-20,124524
2020-01-21,125421
2020-01-22,125707
2020-01-23,127685
2020-01-24,129028
2020-01-25,129028
2020-01-26,132239
2020-01-27,137085
2020-01-28,137085
2020-01-29,141146
2020-01-30,141146
2020-01-31,138228
2020-02-01,137513
2020-02-02,134119
2020-02-03,134119
2020-02-04,132452
2020-02-05,132452
2020-02-06,131526
2020-02-07,131526
2020-02-08,128780
2020-02-09,128780
2020-02-10,126980
2020-02-11,126980
2020-02-12,125041
2020-02-13,125041
2020-02-14,126984
2020-02-15,126984
2020-02-16,123925
2020-02-17,122918
2020-02-18,121040
2020-02-19,121040
2020-02-20,120844
2020-02-21,120844
2020-02-22,119504
2020-02-23,119504
2020-02-24,118355
2020-02-25,118355
2020-02-26,119051
2020-02-27,119051
2020-02-28,117792
2020-02-29,117792
2020-03-01,118501
2020-03-02,119228
2020-03-03,118099
2020-03-04,118099
2020-03-05,115391
2020-03-06,116815
2020-03-07,116815
2020-03-08,116799
2020-03-09,116799
2020-03-10,116211
2020-03-11,116211
2020-03-12,115791
2020-03-13,115791
2020-03-14,114075
2020-03-15,114075
2020-03-16,113401
2020-03-17,115484
2020-03-18,115484
2020-03-19,114236
2020-03-20,114640
2020-03-21,115136
2020-03-22,117234
2020-03-23,119359
2020-03-24,119195
2020-03-25,118590
2020-03-26,120031
2020-03-27,120696
2020-03-28,121944
2020-03-29,122608
2020-03-30,124395
2020-03-31,123936
2020-04-01,125470
2020-04-02,127385
2020-04-03,127385
2020-04-04,129708
2020-04-05,132100
2020-04-06,134231
2020-04-07,135839
2020-04-08,136613
2020-04-09,136296
2020-04-10,136296
2020-04-11,136486
2020-04-12,132604
2020-04-13,128826
2020-04-14,122984
2020-04-15,122127
2020-04-16,122127
2020-04-17,120135
2020-04-18,120773
2020-04-19,122929
2020-04-20,122741
2020-04-21,122741
2020-04-22,122272
2020-04-23,123956
2020-04-24,125301
2020-04-25,126095
2020-04-26,122920
2020-04-27,120470
2020-04-28,118747
2020-04-29,117992
2020-04-30,113986
2020-05-01,111765
2020-05-02,112292
2020-05-03,111126
2020-05-04,111571
2020-05-05,110796
2020-05-06,108923
2020-05-07,107675
2020-05-08,107675
2020-05-09,106154
2020-05-10,105625
2020-05-11,101327
2020-05-12,98906
2020-05-13,97530
