date_obj,Teal%20robe%20bottoms price
2019-04-27,746
2019-04-28,746
2019-04-29,746
2019-04-30,746
2019-05-01,746
2019-05-02,746
2019-05-03,730
2019-05-04,730
2019-05-05,730
2019-05-06,730
2019-05-07,730
2019-05-08,730
2019-05-09,730
2019-05-10,730
2019-05-11,730
2019-05-12,730
2019-05-13,730
2019-05-14,730
2019-05-15,730
2019-05-16,742
2019-05-17,742
2019-05-18,742
2019-05-19,742
2019-05-20,742
2019-05-21,742
2019-05-22,742
2019-05-23,742
2019-05-24,742
2019-05-25,742
2019-05-26,742
2019-05-27,742
2019-05-28,742
2019-05-29,742
2019-05-30,742
2019-05-31,726
2019-06-01,726
2019-06-02,726
2019-06-03,726
2019-06-04,726
2019-06-05,726
2019-06-06,726
2019-06-07,726
2019-06-08,726
2019-06-09,726
2019-06-10,726
2019-06-11,726
2019-06-12,726
2019-06-13,726
2019-06-14,690
2019-06-15,690
2019-06-16,690
2019-06-17,690
2019-06-18,690
2019-06-19,690
2019-06-20,690
2019-06-21,690
2019-06-22,690
2019-06-23,690
2019-06-24,690
2019-06-25,690
2019-06-26,690
2019-06-27,690
2019-06-28,690
2019-06-29,707
2019-06-30,707
2019-07-01,707
2019-07-02,707
2019-07-03,707
2019-07-04,707
2019-07-05,707
2019-07-06,707
2019-07-07,707
2019-07-08,707
2019-07-09,707
2019-07-10,707
2019-07-11,707
2019-07-12,707
2019-07-13,707
2019-07-14,707
2019-07-15,707
2019-07-16,708
2019-07-17,708
2019-07-18,708
2019-07-19,708
2019-07-20,708
2019-07-21,708
2019-07-22,708
2019-07-23,708
2019-07-24,708
2019-07-25,708
2019-07-26,708
2019-07-27,708
2019-07-28,708
2019-07-29,708
2019-07-30,708
2019-07-31,708
2019-08-01,708
2019-08-02,708
2019-08-03,708
2019-08-04,708
2019-08-05,698
2019-08-06,698
2019-08-07,698
2019-08-08,698
2019-08-09,698
2019-08-10,698
2019-08-11,698
2019-08-12,698
2019-08-13,698
2019-08-14,698
2019-08-15,698
2019-08-16,698
2019-08-17,698
2019-08-18,698
2019-08-19,698
2019-08-20,698
2019-08-21,698
2019-08-22,698
2019-08-23,698
2019-08-24,706
2019-08-24,706
2019-08-25,706
2019-08-25,706
2019-08-26,706
2019-08-26,706
2019-08-27,706
2019-08-27,706
2019-08-28,706
2019-08-29,706
2019-08-30,706
2019-08-31,706
2019-09-01,706
2019-09-02,706
2019-09-03,706
2019-09-04,706
2019-09-05,706
2019-09-06,706
2019-09-07,706
2019-09-08,706
2019-09-09,706
2019-09-10,706
2019-09-11,706
2019-09-12,706
2019-09-13,706
2019-09-14,706
2019-09-15,706
2019-09-16,706
2019-09-17,706
2019-09-18,706
2019-09-19,706
2019-09-20,706
2019-09-21,706
2019-09-22,706
2019-09-23,706
2019-09-24,706
2019-09-25,706
2019-09-26,706
2019-09-27,706
2019-09-28,706
2019-09-29,706
2019-09-30,706
2019-10-01,706
2019-10-02,706
2019-10-03,706
2019-10-04,706
2019-10-05,679
2019-10-06,679
2019-10-07,679
2019-10-08,679
2019-10-09,679
2019-10-10,679
2019-10-11,679
2019-10-12,679
2019-10-13,679
2019-10-14,679
2019-10-15,679
2019-10-16,679
2019-10-17,679
2019-10-18,679
2019-10-19,679
2019-10-20,679
2019-10-21,679
2019-10-22,679
2019-10-23,679
2019-10-24,679
2019-10-25,679
2019-10-26,694
2019-10-27,694
2019-10-28,694
2019-10-29,694
2019-10-30,694
2019-10-31,694
2019-11-01,694
2019-11-02,694
2019-11-03,694
2019-11-04,694
2019-11-05,694
2019-11-06,694
2019-11-07,694
2019-11-08,694
2019-11-09,694
2019-11-10,694
2019-11-11,694
2019-11-12,694
2019-11-13,694
2019-11-14,694
2019-11-15,694
2019-11-16,694
2019-11-17,694
2019-11-18,694
2019-11-19,694
2019-11-20,693
2019-11-21,693
2019-11-22,693
2019-11-23,693
2019-11-24,693
2019-11-25,693
2019-11-26,693
2019-11-27,693
2019-11-28,693
2019-11-29,693
2019-11-30,693
2019-12-01,693
2019-12-02,693
2019-12-03,693
2019-12-04,693
2019-12-05,693
2019-12-06,693
2019-12-07,693
2019-12-08,693
2019-12-09,693
2019-12-10,693
2019-12-11,693
2019-12-12,693
2019-12-13,675
2019-12-14,675
2019-12-15,675
2019-12-16,675
2019-12-17,675
2019-12-18,675
2019-12-19,675
2019-12-20,675
2019-12-21,675
2019-12-22,675
2019-12-23,675
2019-12-24,675
2019-12-25,675
2019-12-26,675
2019-12-27,675
2019-12-28,675
2019-12-29,675
2019-12-30,675
2019-12-31,675
2020-01-01,675
2020-01-02,659
2020-01-03,659
2020-01-04,659
2020-01-05,659
2020-01-06,659
2020-01-07,659
2020-01-08,659
2020-01-09,659
2020-01-10,659
2020-01-11,659
2020-01-12,659
2020-01-13,659
2020-01-14,659
2020-01-15,659
2020-01-16,659
2020-01-17,659
2020-01-18,659
2020-01-19,659
2020-01-20,659
2020-01-21,677
2020-01-22,677
2020-01-23,677
2020-01-24,677
2020-01-25,677
2020-01-26,677
2020-01-27,677
2020-01-28,677
2020-01-29,677
2020-01-30,677
2020-01-31,677
2020-02-01,677
2020-02-02,677
2020-02-03,677
2020-02-04,677
2020-02-05,677
2020-02-06,677
2020-02-07,677
2020-02-08,677
2020-02-09,677
2020-02-10,653
2020-02-11,653
2020-02-12,653
2020-02-13,653
2020-02-14,653
2020-02-15,653
2020-02-16,653
2020-02-17,653
2020-02-18,653
2020-02-19,653
2020-02-20,653
2020-02-21,653
2020-02-22,653
2020-02-23,653
2020-02-24,653
2020-02-25,653
2020-02-26,624
2020-02-27,624
2020-02-28,624
2020-02-29,624
2020-03-01,624
2020-03-02,624
2020-03-03,624
2020-03-04,624
2020-03-05,624
2020-03-06,624
2020-03-07,624
2020-03-08,624
2020-03-09,624
2020-03-10,624
2020-03-11,624
2020-03-12,624
2020-03-13,624
2020-03-14,624
2020-03-15,643
2020-03-16,643
2020-03-17,643
2020-03-18,643
2020-03-19,643
2020-03-20,643
2020-03-21,643
2020-03-22,643
2020-03-23,643
2020-03-24,643
2020-03-25,643
2020-03-26,643
2020-03-27,643
2020-03-28,643
2020-03-29,656
2020-03-30,656
2020-03-31,656
2020-04-01,656
2020-04-02,656
2020-04-03,656
2020-04-04,656
2020-04-05,656
2020-04-06,656
2020-04-07,656
2020-04-08,656
2020-04-09,647
2020-04-10,647
2020-04-11,647
2020-04-12,647
2020-04-13,647
2020-04-14,647
2020-04-15,647
2020-04-16,647
2020-04-17,647
2020-04-18,647
2020-04-19,654
2020-04-20,654
2020-04-21,654
2020-04-22,654
2020-04-23,654
2020-04-24,654
2020-04-25,654
2020-04-26,654
2020-04-27,654
2020-04-28,654
2020-04-29,654
2020-04-30,653
2020-05-01,653
2020-05-02,653
2020-05-03,653
2020-05-04,653
2020-05-05,653
2020-05-06,653
2020-05-07,653
2020-05-08,653
2020-05-09,653
2020-05-10,653
2020-05-11,653
2020-05-12,647
2020-05-13,647
