date_obj,Monocle price
2019-04-09,8355
2019-04-10,8355
2019-04-11,8638
2019-04-12,8638
2019-04-13,8638
2019-04-14,8745
2019-04-15,8745
2019-04-16,8745
2019-04-17,8745
2019-04-18,8656
2019-04-19,8656
2019-04-20,8656
2019-04-21,8656
2019-04-22,8771
2019-04-23,8771
2019-04-24,8771
2019-04-25,8771
2019-04-26,8634
2019-04-27,8634
2019-04-28,8634
2019-04-29,8634
2019-04-30,8242
2019-05-01,8242
2019-05-02,8242
2019-05-03,7875
2019-05-04,7875
2019-05-05,7875
2019-05-06,7875
2019-05-07,7631
2019-05-08,7631
2019-05-09,7631
2019-05-10,7631
2019-05-11,7631
2019-05-12,7820
2019-05-13,7820
2019-05-14,7820
2019-05-15,7820
2019-05-16,8106
2019-05-17,8106
2019-05-18,8106
2019-05-19,8106
2019-05-20,8219
2019-05-21,8219
2019-05-22,8219
2019-05-23,8219
2019-05-24,7865
2019-05-25,7865
2019-05-26,7865
2019-05-27,7865
2019-05-28,7561
2019-05-29,7561
2019-05-30,7561
2019-05-31,7561
2019-06-01,7561
2019-06-02,7561
2019-06-03,7414
2019-06-04,7414
2019-06-05,7414
2019-06-06,7414
2019-06-07,7414
2019-06-08,7264
2019-06-09,7264
2019-06-10,7264
2019-06-11,7264
2019-06-12,7264
2019-06-13,7264
2019-06-14,7197
2019-06-15,7197
2019-06-16,7197
2019-06-17,7197
2019-06-18,7197
2019-06-19,7197
2019-06-20,7198
2019-06-21,7198
2019-06-22,7198
2019-06-23,7198
2019-06-24,7198
2019-06-25,7198
2019-06-26,7558
2019-06-27,7558
2019-06-28,7558
2019-06-29,7558
2019-06-30,7870
2019-07-01,7870
2019-07-02,7870
2019-07-03,7870
2019-07-04,7870
2019-07-05,7870
2019-07-06,7984
2019-07-07,7984
2019-07-08,7984
2019-07-09,7984
2019-07-10,7984
2019-07-11,7984
2019-07-12,8311
2019-07-13,8311
2019-07-14,8311
2019-07-15,8311
2019-07-16,8311
2019-07-17,8311
2019-07-18,8411
2019-07-19,8411
2019-07-20,8411
2019-07-21,8411
2019-07-22,8411
2019-07-23,8411
2019-07-24,8411
2019-07-25,8791
2019-07-26,8791
2019-07-27,8791
2019-07-28,8791
2019-07-29,8791
2019-07-30,8791
2019-07-31,8960
2019-08-01,8960
2019-08-02,8960
2019-08-03,8960
2019-08-04,8747
2019-08-05,8747
2019-08-06,8747
2019-08-07,8747
2019-08-08,8747
2019-08-09,8747
2019-08-10,8645
2019-08-11,8645
2019-08-12,8645
2019-08-13,8645
2019-08-14,8645
2019-08-15,8645
2019-08-16,8574
2019-08-17,8574
2019-08-18,8574
2019-08-19,8574
2019-08-20,8574
2019-08-21,8574
2019-08-22,8646
2019-08-23,8646
2019-08-24,8646
2019-08-24,8646
2019-08-25,8646
2019-08-25,8646
2019-08-26,8646
2019-08-26,8646
2019-08-27,8646
2019-08-27,8646
2019-08-28,8577
2019-08-29,8577
2019-08-30,8577
2019-08-31,8577
2019-09-01,8577
2019-09-02,8577
2019-09-03,8806
2019-09-04,8806
2019-09-05,8806
2019-09-06,8806
2019-09-07,8806
2019-09-08,8806
2019-09-09,9046
2019-09-10,9046
2019-09-11,9046
2019-09-12,9046
2019-09-13,9046
2019-09-14,9046
2019-09-15,9046
2019-09-16,9059
2019-09-17,9059
2019-09-18,9059
2019-09-19,9059
2019-09-20,9059
2019-09-21,9336
2019-09-22,9336
2019-09-23,9336
2019-09-24,9336
2019-09-25,9336
2019-09-26,9336
2019-09-27,9336
2019-09-28,9690
2019-09-29,9690
2019-09-30,9690
2019-10-01,9690
2019-10-02,9690
2019-10-03,9690
2019-10-04,9690
2019-10-05,9737
2019-10-06,9737
2019-10-07,9737
2019-10-08,9737
2019-10-09,9737
2019-10-10,9751
2019-10-11,9751
2019-10-12,9751
2019-10-13,9751
2019-10-14,9751
2019-10-15,9751
2019-10-16,9751
2019-10-17,9622
2019-10-18,9622
2019-10-19,9622
2019-10-20,9622
2019-10-21,9622
2019-10-22,9622
2019-10-23,10079
2019-10-24,10079
2019-10-25,10079
2019-10-26,10079
2019-10-27,10079
2019-10-28,10562
2019-10-29,10562
2019-10-30,10562
2019-10-31,10562
2019-11-01,10562
2019-11-02,10562
2019-11-03,10621
2019-11-04,10621
2019-11-05,10621
2019-11-06,10621
2019-11-07,10621
2019-11-08,10621
2019-11-09,10343
2019-11-10,10343
2019-11-11,10343
2019-11-12,10343
2019-11-13,10343
2019-11-14,10343
2019-11-15,10338
2019-11-16,10338
2019-11-17,10338
2019-11-18,10338
2019-11-19,10338
2019-11-20,10338
2019-11-21,10237
2019-11-22,10237
2019-11-23,10237
2019-11-24,10237
2019-11-25,10237
2019-11-26,10237
2019-11-27,10237
2019-11-28,10589
2019-11-29,10589
2019-11-30,10589
2019-12-01,10589
2019-12-02,10589
2019-12-03,10589
2019-12-04,10589
2019-12-05,11037
2019-12-06,11037
2019-12-07,11037
2019-12-08,11037
2019-12-09,11037
2019-12-10,11037
2019-12-11,11187
2019-12-12,11187
2019-12-13,11187
2019-12-14,11187
2019-12-15,11187
2019-12-16,11187
2019-12-17,10962
2019-12-18,10962
2019-12-19,10962
2019-12-20,10962
2019-12-21,10962
2019-12-22,10962
2019-12-23,10825
2019-12-24,10825
2019-12-25,10825
2019-12-26,10825
2019-12-27,10825
2019-12-28,10825
2019-12-29,10565
2019-12-30,10565
2019-12-31,10565
2020-01-01,10565
2020-01-02,10565
2020-01-03,10417
2020-01-04,10417
2020-01-05,10417
2020-01-06,10417
2020-01-07,10417
2020-01-08,10417
2020-01-09,10095
2020-01-10,10095
2020-01-11,10095
2020-01-12,10095
2020-01-13,10095
2020-01-14,9878
2020-01-15,9878
2020-01-16,9878
2020-01-17,9878
2020-01-18,9878
2020-01-19,9408
2020-01-20,9408
2020-01-21,9408
2020-01-22,9408
2020-01-23,9408
2020-01-24,9121
2020-01-25,9121
2020-01-26,9121
2020-01-27,9121
2020-01-28,8862
2020-01-29,8862
2020-01-30,8862
2020-01-31,8862
2020-02-01,8862
2020-02-02,8800
2020-02-03,8800
2020-02-04,8800
2020-02-05,8800
2020-02-06,8800
2020-02-07,8800
2020-02-08,8590
2020-02-09,8590
2020-02-10,8590
2020-02-11,8590
2020-02-12,8191
2020-02-13,8191
2020-02-14,8191
2020-02-15,8191
2020-02-16,8191
2020-02-17,7845
2020-02-18,7845
2020-02-19,7845
2020-02-20,7845
2020-02-21,7849
2020-02-22,7849
2020-02-23,7849
2020-02-24,7849
2020-02-25,7849
2020-02-26,7481
2020-02-27,7481
2020-02-28,7481
2020-02-29,7481
2020-03-01,7155
2020-03-02,7155
2020-03-03,7155
2020-03-04,7155
2020-03-05,6845
2020-03-06,6845
2020-03-07,6845
2020-03-08,6845
2020-03-09,6569
2020-03-10,6569
2020-03-11,6569
2020-03-12,6569
2020-03-13,6829
2020-03-14,6829
2020-03-15,6829
2020-03-16,6829
2020-03-17,6995
2020-03-18,6995
2020-03-19,6995
2020-03-20,6995
2020-03-21,7321
2020-03-22,7321
2020-03-23,7321
2020-03-24,7321
2020-03-25,7685
2020-03-26,7685
2020-03-27,7685
2020-03-28,7685
2020-03-29,7935
2020-03-30,7935
2020-03-31,7935
2020-04-01,7743
2020-04-02,7743
2020-04-03,7743
2020-04-04,7743
2020-04-05,7709
2020-04-06,7709
2020-04-07,7709
2020-04-08,7551
2020-04-09,7551
2020-04-10,7551
2020-04-11,7204
2020-04-12,7204
2020-04-13,7204
2020-04-14,7118
2020-04-15,7118
2020-04-16,7118
2020-04-17,6988
2020-04-18,6988
2020-04-19,7176
2020-04-20,7176
2020-04-21,7176
2020-04-22,7489
2020-04-23,7489
2020-04-24,7489
2020-04-25,7489
2020-04-26,7817
2020-04-27,7817
2020-04-28,7817
2020-04-29,7837
2020-04-30,7837
2020-05-01,7837
2020-05-02,7837
2020-05-03,8199
2020-05-04,8199
2020-05-05,8199
2020-05-06,8609
2020-05-07,8609
2020-05-08,8609
2020-05-09,8924
2020-05-10,8924
2020-05-11,8924
2020-05-12,9001
2020-05-13,9001
