date_obj,Tzhaar-ket-em price
2019-04-07,264707
2019-04-08,264707
2019-04-09,256689
2019-04-10,256689
2019-04-11,256689
2019-04-12,256689
2019-04-13,256689
2019-04-14,256689
2019-04-15,250890
2019-04-16,250890
2019-04-17,250890
2019-04-18,250890
2019-04-19,250890
2019-04-20,250890
2019-04-21,250890
2019-04-22,249797
2019-04-23,249797
2019-04-24,249797
2019-04-25,249797
2019-04-26,249797
2019-04-27,249797
2019-04-28,249797
2019-04-29,249335
2019-04-30,249335
2019-05-01,249335
2019-05-02,249335
2019-05-03,249335
2019-05-04,249335
2019-05-05,247729
2019-05-06,247729
2019-05-07,247729
2019-05-08,247729
2019-05-09,247729
2019-05-10,247729
2019-05-11,247729
2019-05-12,253629
2019-05-13,253629
2019-05-14,253629
2019-05-15,253629
2019-05-16,253629
2019-05-17,253629
2019-05-18,253629
2019-05-19,254054
2019-05-20,254054
2019-05-21,254054
2019-05-22,254054
2019-05-23,254054
2019-05-24,254054
2019-05-25,254054
2019-05-26,259763
2019-05-27,259763
2019-05-28,259763
2019-05-29,259763
2019-05-30,259763
2019-05-31,259763
2019-06-01,259763
2019-06-02,264956
2019-06-03,264956
2019-06-04,264956
2019-06-05,264956
2019-06-06,264956
2019-06-07,264956
2019-06-08,264956
2019-06-09,272542
2019-06-10,272542
2019-06-11,272542
2019-06-12,272542
2019-06-13,272542
2019-06-14,272542
2019-06-15,272542
2019-06-16,281147
2019-06-17,281147
2019-06-18,281147
2019-06-19,281147
2019-06-20,281147
2019-06-21,281147
2019-06-22,281147
2019-06-23,288284
2019-06-24,288284
2019-06-25,288284
2019-06-26,288284
2019-06-27,288284
2019-06-28,288284
2019-06-29,288284
2019-06-30,293696
2019-07-01,293696
2019-07-02,293696
2019-07-03,293696
2019-07-04,293696
2019-07-05,293696
2019-07-06,293696
2019-07-07,304767
2019-07-08,304767
2019-07-09,304767
2019-07-10,304767
2019-07-11,304767
2019-07-12,304767
2019-07-13,304767
2019-07-14,313744
2019-07-15,313744
2019-07-16,313744
2019-07-17,313744
2019-07-18,313744
2019-07-19,313744
2019-07-20,313744
2019-07-21,313744
2019-07-22,323348
2019-07-23,323348
2019-07-24,323348
2019-07-25,323348
2019-07-26,323348
2019-07-27,323348
2019-07-28,323348
2019-07-29,323348
2019-07-30,323348
2019-07-31,332138
2019-08-01,332138
2019-08-02,332138
2019-08-03,332138
2019-08-04,332138
2019-08-05,332138
2019-08-06,332138
2019-08-07,332138
2019-08-08,332138
2019-08-09,340595
2019-08-10,340595
2019-08-11,340595
2019-08-12,340595
2019-08-13,340595
2019-08-14,340595
2019-08-15,340595
2019-08-16,340595
2019-08-17,342787
2019-08-18,342787
2019-08-19,342787
2019-08-20,342787
2019-08-21,342787
2019-08-22,342787
2019-08-23,342787
2019-08-24,342787
2019-08-24,342787
2019-08-25,334653
2019-08-25,334653
2019-08-26,334653
2019-08-26,334653
2019-08-27,334653
2019-08-27,334653
2019-08-28,334653
2019-08-29,334653
2019-08-30,334653
2019-08-31,334653
2019-09-01,344326
2019-09-02,344326
2019-09-03,344326
2019-09-04,344326
2019-09-05,344326
2019-09-06,344326
2019-09-07,344326
2019-09-08,344326
2019-09-09,347527
2019-09-10,347527
2019-09-11,347527
2019-09-12,347527
2019-09-13,347527
2019-09-14,347527
2019-09-15,347527
2019-09-16,347527
2019-09-17,347527
2019-09-18,348670
2019-09-19,348670
2019-09-20,348670
2019-09-21,348670
2019-09-22,348670
2019-09-23,348670
2019-09-24,348670
2019-09-25,348670
2019-09-26,351976
2019-09-27,351976
2019-09-28,351976
2019-09-29,351976
2019-09-30,351976
2019-10-01,351976
2019-10-02,351976
2019-10-03,351976
2019-10-04,351976
2019-10-05,358384
2019-10-06,358384
2019-10-07,358384
2019-10-08,358384
2019-10-09,358384
2019-10-10,358384
2019-10-11,358384
2019-10-12,358384
2019-10-13,358384
2019-10-14,358094
2019-10-15,358094
2019-10-16,358094
2019-10-17,358094
2019-10-18,358094
2019-10-19,358094
2019-10-20,358094
2019-10-21,358094
2019-10-22,358094
2019-10-23,344344
2019-10-24,344344
2019-10-25,344344
2019-10-26,344344
2019-10-27,344344
2019-10-28,344344
2019-10-29,344344
2019-10-30,344344
2019-10-31,344344
2019-11-01,344344
2019-11-02,327820
2019-11-03,327820
2019-11-04,327820
2019-11-05,327820
2019-11-06,327820
2019-11-07,327820
2019-11-08,327820
2019-11-09,327820
2019-11-10,327820
2019-11-11,313717
2019-11-12,313717
2019-11-13,313717
2019-11-14,313717
2019-11-15,313717
2019-11-16,313717
2019-11-17,313717
2019-11-18,313717
2019-11-19,313717
2019-11-20,300138
2019-11-21,300138
2019-11-22,300138
2019-11-23,300138
2019-11-24,300138
2019-11-25,300138
2019-11-26,300138
2019-11-27,300138
2019-11-28,300138
2019-11-29,300138
2019-11-30,287209
2019-12-01,287209
2019-12-02,287209
2019-12-03,287209
2019-12-04,287209
2019-12-05,287209
2019-12-06,287209
2019-12-07,287209
2019-12-08,287209
2019-12-09,276615
2019-12-10,276615
2019-12-11,276615
2019-12-12,276615
2019-12-13,276615
2019-12-14,276615
2019-12-15,276615
2019-12-16,276615
2019-12-17,274865
2019-12-18,274865
2019-12-19,274865
2019-12-20,274865
2019-12-21,274865
2019-12-22,274865
2019-12-23,274865
2019-12-24,274865
2019-12-25,274865
2019-12-26,262000
2019-12-27,262000
2019-12-28,262000
2019-12-29,262000
2019-12-30,262000
2019-12-31,262000
2020-01-01,262000
2020-01-02,262000
2020-01-03,252579
2020-01-04,252579
2020-01-05,252579
2020-01-06,252579
2020-01-07,252579
2020-01-08,252579
2020-01-09,252579
2020-01-10,252579
2020-01-11,246280
2020-01-12,246280
2020-01-13,246280
2020-01-14,246280
2020-01-15,246280
2020-01-16,246280
2020-01-17,246280
2020-01-18,246280
2020-01-19,252695
2020-01-20,252695
2020-01-21,252695
2020-01-22,252695
2020-01-23,252695
2020-01-24,252695
2020-01-25,252695
2020-01-26,252695
2020-01-27,257256
2020-01-28,257256
2020-01-29,257256
2020-01-30,257256
2020-01-31,257256
2020-02-01,257256
2020-02-02,259077
2020-02-03,259077
2020-02-04,259077
2020-02-05,270729
2020-02-06,282980
2020-02-07,282980
2020-02-08,292285
2020-02-09,292285
2020-02-10,292285
2020-02-11,281957
2020-02-12,281957
2020-02-13,281957
2020-02-14,281957
2020-02-15,279720
2020-02-16,279720
2020-02-17,279720
2020-02-18,279720
2020-02-19,279720
2020-02-20,267367
2020-02-21,267367
2020-02-22,267367
2020-02-23,267367
2020-02-24,255273
2020-02-25,255273
2020-02-26,255273
2020-02-27,255273
2020-02-28,255273
2020-02-29,245798
2020-03-01,245798
2020-03-02,245798
2020-03-03,245798
2020-03-04,245798
2020-03-05,233639
2020-03-06,233639
2020-03-07,233639
2020-03-08,233639
2020-03-09,233639
2020-03-10,223411
2020-03-11,223411
2020-03-12,223411
2020-03-13,223411
2020-03-14,223411
2020-03-15,223411
2020-03-16,214391
2020-03-17,214391
2020-03-18,214391
2020-03-19,214391
2020-03-20,214391
2020-03-21,204074
2020-03-22,204074
2020-03-23,204074
2020-03-24,204074
2020-03-25,204074
2020-03-26,196377
2020-03-27,196377
2020-03-28,196377
2020-03-29,196377
2020-03-30,188612
2020-03-31,188612
2020-04-01,188612
2020-04-02,188612
2020-04-03,188612
2020-04-04,185981
2020-04-05,185981
2020-04-06,185981
2020-04-07,185981
2020-04-08,192994
2020-04-09,192994
2020-04-10,192994
2020-04-11,192994
2020-04-12,192994
2020-04-13,195959
2020-04-14,195959
2020-04-15,195959
2020-04-16,195959
2020-04-17,201289
2020-04-18,201289
2020-04-19,201289
2020-04-20,201289
2020-04-21,209800
2020-04-22,209800
2020-04-23,209800
2020-04-24,209800
2020-04-25,218393
2020-04-26,218393
2020-04-27,218393
2020-04-28,226832
2020-04-29,226832
2020-04-30,226832
2020-05-01,226832
2020-05-02,226832
2020-05-03,226832
2020-05-04,228452
2020-05-05,228452
2020-05-06,228452
2020-05-07,228452
2020-05-08,228452
2020-05-09,219375
2020-05-10,219375
2020-05-11,219375
2020-05-12,219375
2020-05-13,219375
