date_obj,Raw%20sea%20turtle price
2019-06-11,835
2019-06-12,841
2019-06-13,849
2019-06-14,849
2019-06-15,829
2019-06-16,818
2019-06-17,831
2019-06-18,829
2019-06-19,819
2019-06-20,801
2019-06-21,814
2019-06-22,818
2019-06-23,833
2019-06-24,830
2019-06-25,817
2019-06-26,814
2019-06-27,805
2019-06-28,805
2019-06-29,811
2019-06-30,828
2019-07-01,828
2019-07-02,792
2019-07-03,755
2019-07-04,755
2019-07-05,784
2019-07-06,805
2019-07-07,805
2019-07-08,802
2019-07-09,787
2019-07-10,791
2019-07-11,801
2019-07-12,786
2019-07-13,786
2019-07-14,801
2019-07-15,801
2019-07-16,819
2019-07-17,821
2019-07-18,809
2019-07-19,827
2019-07-20,820
2019-07-21,813
2019-07-22,820
2019-07-23,825
2019-07-24,825
2019-07-25,814
2019-07-26,811
2019-07-27,805
2019-07-28,804
2019-07-29,810
2019-07-30,810
2019-07-31,817
2019-08-01,845
2019-08-02,842
2019-08-03,808
2019-08-04,769
2019-08-05,756
2019-08-06,746
2019-08-07,716
2019-08-08,722
2019-08-09,732
2019-08-10,758
2019-08-11,759
2019-08-12,767
2019-08-13,753
2019-08-14,771
2019-08-15,761
2019-08-16,763
2019-08-17,763
2019-08-18,783
2019-08-19,757
2019-08-20,747
2019-08-21,760
2019-08-22,771
2019-08-23,810
2019-08-24,851
2019-08-24,851
2019-08-25,858
2019-08-25,858
2019-08-26,832
2019-08-26,832
2019-08-27,813
2019-08-27,813
2019-08-28,836
2019-08-29,854
2019-08-30,845
2019-08-31,845
2019-09-01,843
2019-09-02,843
2019-09-03,832
2019-09-04,820
2019-09-05,822
2019-09-06,822
2019-09-07,811
2019-09-08,791
2019-09-09,759
2019-09-10,783
2019-09-11,787
2019-09-12,787
2019-09-13,783
2019-09-14,757
2019-09-15,750
2019-09-16,746
2019-09-17,754
2019-09-18,753
2019-09-19,753
2019-09-20,755
2019-09-21,740
2019-09-22,749
2019-09-23,754
2019-09-24,754
2019-09-25,776
2019-09-26,813
2019-09-27,854
2019-09-28,897
2019-09-29,942
2019-09-30,982
2019-10-01,952
2019-10-02,920
2019-10-03,874
2019-10-04,835
2019-10-05,827
2019-10-06,833
2019-10-07,852
2019-10-08,859
2019-10-09,859
2019-10-10,853
2019-10-11,849
2019-10-12,825
2019-10-13,802
2019-10-14,801
2019-10-15,801
2019-10-16,787
2019-10-17,787
2019-10-18,805
2019-10-19,826
2019-10-20,818
2019-10-21,803
2019-10-22,821
2019-10-23,821
2019-10-24,816
2019-10-25,836
2019-10-26,834
2019-10-27,819
2019-10-28,835
2019-10-29,835
2019-10-30,869
2019-10-31,905
2019-11-01,912
2019-11-02,904
2019-11-03,871
2019-11-04,890
2019-11-05,890
2019-11-06,895
2019-11-07,880
2019-11-08,877
2019-11-09,889
2019-11-10,907
2019-11-11,916
2019-11-12,916
2019-11-13,915
2019-11-14,926
2019-11-15,940
2019-11-16,958
2019-11-17,958
2019-11-18,995
2019-11-19,995
2019-11-20,1038
2019-11-21,1038
2019-11-22,1068
2019-11-23,1083
2019-11-24,1100
2019-11-25,1100
2019-11-26,1108
2019-11-27,1108
2019-11-28,1103
2019-11-29,1103
2019-11-30,1099
2019-12-01,1067
2019-12-02,1063
2019-12-03,1037
2019-12-04,1057
2019-12-05,1057
2019-12-06,1018
2019-12-07,1029
2019-12-08,1017
2019-12-09,1031
2019-12-10,1043
2019-12-11,1040
2019-12-12,1040
2019-12-13,1045
2019-12-14,1057
2019-12-15,1053
2019-12-16,1046
2019-12-17,1036
2019-12-18,1036
2019-12-19,1042
2019-12-20,1051
2019-12-21,1073
2019-12-22,1054
2019-12-23,1068
2019-12-24,1039
2019-12-25,1043
2019-12-26,1043
2019-12-27,1022
2019-12-28,1004
2019-12-29,1004
2019-12-30,991
2019-12-31,987
2020-01-01,985
2020-01-02,1014
2020-01-03,1047
2020-01-04,1009
2020-01-05,1036
2020-01-06,1060
2020-01-07,1070
2020-01-08,1070
2020-01-09,1072
2020-01-10,1076
2020-01-11,1080
2020-01-12,1040
2020-01-13,1040
2020-01-14,1075
2020-01-15,1099
2020-01-16,1068
2020-01-17,1063
2020-01-18,1074
2020-01-19,1084
2020-01-20,1086
2020-01-21,1086
2020-01-22,1100
2020-01-23,1091
2020-01-24,1066
2020-01-25,1069
2020-01-26,1076
2020-01-27,1077
2020-01-28,1085
2020-01-29,1117
2020-01-30,1128
2020-01-31,1136
2020-02-01,1149
2020-02-02,1141
2020-02-03,1121
2020-02-04,1113
2020-02-05,1126
2020-02-06,1112
2020-02-07,1085
2020-02-08,1097
2020-02-09,1069
2020-02-10,1020
2020-02-11,1038
2020-02-12,1053
2020-02-13,1027
2020-02-14,1022
2020-02-15,1066
2020-02-16,1086
2020-02-17,1091
2020-02-18,1086
2020-02-19,1061
2020-02-20,1064
2020-02-21,1064
2020-02-22,1076
2020-02-23,1086
2020-02-24,1087
2020-02-25,1105
2020-02-26,1134
2020-02-27,1128
2020-02-28,1164
2020-02-29,1164
2020-03-01,1165
2020-03-02,1120
2020-03-03,1160
2020-03-04,1160
2020-03-05,1184
2020-03-06,1198
2020-03-07,1239
2020-03-08,1287
2020-03-09,1224
2020-03-10,1164
2020-03-11,1119
2020-03-12,1117
2020-03-13,1133
2020-03-14,1089
2020-03-15,1072
2020-03-16,1119
2020-03-17,1142
2020-03-18,1145
2020-03-19,1166
2020-03-20,1178
2020-03-21,1189
2020-03-22,1231
2020-03-23,1246
2020-03-24,1257
2020-03-25,1268
2020-03-26,1263
2020-03-27,1280
2020-03-28,1305
2020-03-29,1289
2020-03-30,1286
2020-03-31,1234
2020-04-01,1254
2020-04-02,1236
2020-04-03,1220
2020-04-04,1169
2020-04-05,1118
2020-04-06,1075
2020-04-07,1062
2020-04-08,1074
2020-04-09,1109
2020-04-10,1096
2020-04-11,1082
2020-04-12,1054
2020-04-13,1036
2020-04-14,1028
2020-04-15,1050
2020-04-16,1071
2020-04-17,1074
2020-04-18,1046
2020-04-19,1060
2020-04-20,1024
2020-04-21,1026
2020-04-22,1041
2020-04-23,1037
2020-04-24,1005
2020-04-25,971
2020-04-26,961
2020-04-27,948
2020-04-28,949
2020-04-29,961
2020-04-30,971
2020-05-01,937
2020-05-02,954
2020-05-03,955
2020-05-04,961
2020-05-05,993
2020-05-06,972
2020-05-07,977
2020-05-08,1001
2020-05-09,1012
2020-05-10,1002
2020-05-11,962
2020-05-12,920
2020-05-13,936
