date_obj,White%20chainbody price
2019-04-07,2180
2019-04-08,2180
2019-04-09,2180
2019-04-10,2180
2019-04-11,2180
2019-04-12,2180
2019-04-13,2180
2019-04-14,2180
2019-04-15,2180
2019-04-16,2180
2019-04-17,2180
2019-04-18,2180
2019-04-19,2180
2019-04-20,2122
2019-04-21,2122
2019-04-22,2122
2019-04-23,2122
2019-04-24,2122
2019-04-25,2122
2019-04-26,2122
2019-04-27,2122
2019-04-28,2122
2019-04-29,2122
2019-04-30,2122
2019-05-01,2122
2019-05-02,2122
2019-05-03,2122
2019-05-04,2122
2019-05-05,2122
2019-05-06,2044
2019-05-07,2044
2019-05-08,2044
2019-05-09,2044
2019-05-10,2044
2019-05-11,2044
2019-05-12,2044
2019-05-13,2044
2019-05-14,2044
2019-05-15,2044
2019-05-16,2044
2019-05-17,2044
2019-05-18,2044
2019-05-19,2044
2019-05-20,2044
2019-05-21,2044
2019-05-22,2044
2019-05-23,1946
2019-05-24,1946
2019-05-25,1946
2019-05-26,1946
2019-05-27,1946
2019-05-28,1946
2019-05-29,1946
2019-05-30,1946
2019-05-31,1946
2019-06-01,1946
2019-06-02,1946
2019-06-03,1946
2019-06-04,1946
2019-06-05,1946
2019-06-06,1946
2019-06-07,1946
2019-06-08,1865
2019-06-09,1865
2019-06-10,1865
2019-06-11,1865
2019-06-12,1865
2019-06-13,1865
2019-06-14,1865
2019-06-15,1865
2019-06-16,1865
2019-06-17,1865
2019-06-18,1865
2019-06-19,1865
2019-06-20,1865
2019-06-21,1865
2019-06-22,1865
2019-06-23,1865
2019-06-24,1865
2019-06-25,1865
2019-06-26,1865
2019-06-27,1871
2019-06-28,1871
2019-06-29,1871
2019-06-30,1871
2019-07-01,1871
2019-07-02,1871
2019-07-03,1871
2019-07-04,1871
2019-07-05,1871
2019-07-06,1871
2019-07-07,1871
2019-07-08,1871
2019-07-09,1871
2019-07-10,1871
2019-07-11,1871
2019-07-12,1871
2019-07-13,1871
2019-07-14,1837
2019-07-15,1837
2019-07-16,1837
2019-07-17,1837
2019-07-18,1837
2019-07-19,1837
2019-07-20,1837
2019-07-21,1837
2019-07-22,1837
2019-07-23,1837
2019-07-24,1837
2019-07-25,1837
2019-07-26,1837
2019-07-27,1837
2019-07-28,1837
2019-07-29,1839
2019-07-30,1839
2019-07-31,1839
2019-08-01,1839
2019-08-02,1839
2019-08-03,1839
2019-08-04,1839
2019-08-05,1839
2019-08-06,1839
2019-08-07,1839
2019-08-08,1839
2019-08-09,1839
2019-08-10,1839
2019-08-11,1839
2019-08-12,1839
2019-08-13,1839
2019-08-14,1839
2019-08-15,1839
2019-08-16,1820
2019-08-17,1820
2019-08-18,1820
2019-08-19,1820
2019-08-20,1820
2019-08-21,1820
2019-08-22,1820
2019-08-23,1820
2019-08-24,1820
2019-08-24,1820
2019-08-25,1820
2019-08-25,1820
2019-08-26,1820
2019-08-26,1820
2019-08-27,1820
2019-08-27,1820
2019-08-28,1820
2019-08-29,1820
2019-08-30,1820
2019-08-31,1820
2019-09-01,1820
2019-09-02,1733
2019-09-03,1733
2019-09-04,1733
2019-09-05,1733
2019-09-06,1733
2019-09-07,1733
2019-09-08,1733
2019-09-09,1733
2019-09-10,1733
2019-09-11,1733
2019-09-12,1733
2019-09-13,1733
2019-09-14,1733
2019-09-15,1733
2019-09-16,1733
2019-09-17,1733
2019-09-18,1733
2019-09-19,1733
2019-09-20,1653
2019-09-21,1653
2019-09-22,1653
2019-09-23,1653
2019-09-24,1653
2019-09-25,1653
2019-09-26,1653
2019-09-27,1653
2019-09-28,1653
2019-09-29,1653
2019-09-30,1653
2019-10-01,1653
2019-10-02,1653
2019-10-03,1653
2019-10-04,1653
2019-10-05,1653
2019-10-06,1653
2019-10-07,1653
2019-10-08,1653
2019-10-09,1653
2019-10-10,1653
2019-10-11,1653
2019-10-12,1598
2019-10-13,1598
2019-10-14,1598
2019-10-15,1598
2019-10-16,1598
2019-10-17,1598
2019-10-18,1598
2019-10-19,1598
2019-10-20,1598
2019-10-21,1598
2019-10-22,1598
2019-10-23,1598
2019-10-24,1598
2019-10-25,1598
2019-10-26,1598
2019-10-27,1598
2019-10-28,1598
2019-10-29,1598
2019-10-30,1598
2019-10-31,1549
2019-11-01,1549
2019-11-02,1549
2019-11-03,1549
2019-11-04,1549
2019-11-05,1549
2019-11-06,1549
2019-11-07,1549
2019-11-08,1549
2019-11-09,1549
2019-11-10,1549
2019-11-11,1549
2019-11-12,1549
2019-11-13,1549
2019-11-14,1549
2019-11-15,1549
2019-11-16,1549
2019-11-17,1549
2019-11-18,1481
2019-11-19,1481
2019-11-20,1481
2019-11-21,1481
2019-11-22,1481
2019-11-23,1481
2019-11-24,1481
2019-11-25,1481
2019-11-26,1481
2019-11-27,1481
2019-11-28,1481
2019-11-29,1481
2019-11-30,1481
2019-12-01,1481
2019-12-02,1481
2019-12-03,1481
2019-12-04,1481
2019-12-05,1481
2019-12-06,1481
2019-12-07,1481
2019-12-08,1481
2019-12-09,1481
2019-12-10,1481
2019-12-11,1447
2019-12-12,1447
2019-12-13,1447
2019-12-14,1447
2019-12-15,1447
2019-12-16,1447
2019-12-17,1447
2019-12-18,1447
2019-12-19,1447
2019-12-20,1447
2019-12-21,1447
2019-12-22,1447
2019-12-23,1447
2019-12-24,1447
2019-12-25,1447
2019-12-26,1447
2019-12-27,1447
2019-12-28,1447
2019-12-29,1447
2019-12-30,1416
2019-12-31,1416
2020-01-01,1416
2020-01-02,1416
2020-01-03,1416
2020-01-04,1416
2020-01-05,1416
2020-01-06,1416
2020-01-07,1416
2020-01-08,1416
2020-01-09,1416
2020-01-10,1416
2020-01-11,1416
2020-01-12,1416
2020-01-13,1416
2020-01-14,1416
2020-01-15,1416
2020-01-16,1370
2020-01-17,1370
2020-01-18,1370
2020-01-19,1370
2020-01-20,1370
2020-01-21,1370
2020-01-22,1370
2020-01-23,1370
2020-01-24,1370
2020-01-25,1370
2020-01-26,1370
2020-01-27,1370
2020-01-28,1370
2020-01-29,1370
2020-01-30,1370
2020-01-31,1370
2020-02-01,1370
2020-02-02,1370
2020-02-03,1370
2020-02-04,1326
2020-02-05,1326
2020-02-06,1326
2020-02-07,1326
2020-02-08,1326
2020-02-09,1326
2020-02-10,1326
2020-02-11,1326
2020-02-12,1326
2020-02-13,1326
2020-02-14,1326
2020-02-15,1326
2020-02-16,1326
2020-02-17,1326
2020-02-18,1326
2020-02-19,1326
2020-02-20,1326
2020-02-21,1326
2020-02-22,1271
2020-02-23,1271
2020-02-24,1271
2020-02-25,1271
2020-02-26,1271
2020-02-27,1271
2020-02-28,1271
2020-02-29,1271
2020-03-01,1271
2020-03-02,1271
2020-03-03,1271
2020-03-04,1271
2020-03-05,1271
2020-03-06,1271
2020-03-07,1271
2020-03-08,1271
2020-03-09,1271
2020-03-10,1260
2020-03-11,1260
2020-03-12,1260
2020-03-13,1260
2020-03-14,1260
2020-03-15,1260
2020-03-16,1260
2020-03-17,1260
2020-03-18,1260
2020-03-19,1260
2020-03-20,1260
2020-03-21,1260
2020-03-22,1260
2020-03-23,1260
2020-03-24,1225
2020-03-25,1225
2020-03-26,1225
2020-03-27,1225
2020-03-28,1225
2020-03-29,1225
2020-03-30,1225
2020-03-31,1225
2020-04-01,1225
2020-04-02,1225
2020-04-03,1202
2020-04-04,1202
2020-04-05,1202
2020-04-06,1202
2020-04-07,1202
2020-04-08,1202
2020-04-09,1202
2020-04-10,1202
2020-04-11,1194
2020-04-12,1194
2020-04-13,1194
2020-04-14,1194
2020-04-15,1194
2020-04-16,1194
2020-04-17,1194
2020-04-18,1194
2020-04-19,1194
2020-04-20,1194
2020-04-21,1158
2020-04-22,1158
2020-04-23,1158
2020-04-24,1158
2020-04-25,1158
2020-04-26,1158
2020-04-27,1158
2020-04-28,1158
2020-04-29,1158
2020-04-30,1186
2020-05-01,1186
2020-05-02,1186
2020-05-03,1186
2020-05-04,1186
2020-05-05,1186
2020-05-06,1186
2020-05-07,1186
2020-05-08,1186
2020-05-09,1186
2020-05-10,1145
2020-05-11,1145
2020-05-12,1145
2020-05-13,1145
