date_obj,Cream%20robe%20top price
2019-07-19,404
2019-07-20,404
2019-07-21,413
2019-07-22,413
2019-07-23,413
2019-07-24,413
2019-07-25,414
2019-07-26,414
2019-07-27,414
2019-07-28,414
2019-07-29,403
2019-07-30,403
2019-07-31,403
2019-08-01,403
2019-08-02,390
2019-08-03,390
2019-08-04,390
2019-08-05,391
2019-08-06,391
2019-08-07,391
2019-08-08,391
2019-08-09,388
2019-08-10,388
2019-08-11,388
2019-08-12,397
2019-08-13,397
2019-08-14,397
2019-08-15,397
2019-08-16,401
2019-08-17,401
2019-08-18,401
2019-08-19,401
2019-08-20,406
2019-08-21,406
2019-08-22,406
2019-08-23,403
2019-08-24,403
2019-08-24,403
2019-08-25,403
2019-08-25,403
2019-08-26,399
2019-08-26,399
2019-08-27,399
2019-08-27,399
2019-08-28,399
2019-08-29,399
2019-08-30,390
2019-08-31,390
2019-09-01,390
2019-09-02,390
2019-09-03,389
2019-09-04,389
2019-09-05,389
2019-09-06,389
2019-09-07,385
2019-09-08,385
2019-09-09,385
2019-09-10,385
2019-09-11,381
2019-09-12,381
2019-09-13,381
2019-09-14,381
2019-09-15,369
2019-09-16,369
2019-09-17,369
2019-09-18,374
2019-09-19,374
2019-09-20,374
2019-09-21,374
2019-09-22,374
2019-09-23,383
2019-09-24,383
2019-09-25,383
2019-09-26,383
2019-09-27,384
2019-09-28,384
2019-09-29,384
2019-09-30,384
2019-10-01,376
2019-10-02,376
2019-10-03,376
2019-10-04,376
2019-10-05,361
2019-10-06,361
2019-10-07,361
2019-10-08,346
2019-10-09,346
2019-10-10,346
2019-10-11,346
2019-10-12,342
2019-10-13,342
2019-10-14,342
2019-10-15,338
2019-10-16,338
2019-10-17,338
2019-10-18,338
2019-10-19,340
2019-10-20,340
2019-10-21,340
2019-10-22,340
2019-10-23,337
2019-10-24,337
2019-10-25,337
2019-10-26,337
2019-10-27,354
2019-10-28,354
2019-10-29,354
2019-10-30,354
2019-10-31,360
2019-11-01,360
2019-11-02,360
2019-11-03,360
2019-11-04,370
2019-11-05,370
2019-11-06,370
2019-11-07,370
2019-11-08,370
2019-11-09,380
2019-11-10,380
2019-11-11,380
2019-11-12,392
2019-11-13,392
2019-11-14,392
2019-11-15,392
2019-11-16,395
2019-11-17,395
2019-11-18,395
2019-11-19,395
2019-11-20,403
2019-11-21,403
2019-11-22,403
2019-11-23,403
2019-11-24,398
2019-11-25,398
2019-11-26,398
2019-11-27,398
2019-11-28,403
2019-11-29,403
2019-11-30,403
2019-12-01,403
2019-12-02,393
2019-12-03,393
2019-12-04,393
2019-12-05,393
2019-12-06,388
2019-12-07,388
2019-12-08,388
2019-12-09,388
2019-12-10,368
2019-12-11,368
2019-12-12,368
2019-12-13,368
2019-12-14,354
2019-12-15,354
2019-12-16,354
2019-12-17,354
2019-12-18,336
2019-12-19,336
2019-12-20,336
2019-12-21,335
2019-12-22,335
2019-12-23,335
2019-12-24,335
2019-12-25,325
2019-12-26,325
2019-12-27,325
2019-12-28,318
2019-12-29,318
2019-12-30,318
2019-12-31,318
2020-01-01,318
2020-01-02,327
2020-01-03,327
2020-01-04,327
2020-01-05,327
2020-01-06,339
2020-01-07,339
2020-01-08,339
2020-01-09,339
2020-01-10,345
2020-01-11,345
2020-01-12,345
2020-01-13,345
2020-01-14,357
2020-01-15,357
2020-01-16,357
2020-01-17,365
2020-01-18,365
2020-01-19,365
2020-01-20,365
2020-01-21,383
2020-01-22,383
2020-01-23,383
2020-01-24,381
2020-01-25,381
2020-01-26,381
2020-01-27,387
2020-01-28,387
2020-01-29,387
2020-01-30,371
2020-01-31,371
2020-02-01,371
2020-02-02,360
2020-02-03,360
2020-02-04,360
2020-02-05,360
2020-02-06,364
2020-02-07,364
2020-02-08,364
2020-02-09,364
2020-02-10,369
2020-02-11,369
2020-02-12,369
2020-02-13,369
2020-02-14,368
2020-02-15,368
2020-02-16,368
2020-02-17,368
2020-02-18,369
2020-02-19,369
2020-02-20,369
2020-02-21,369
2020-02-22,380
2020-02-23,380
2020-02-24,380
2020-02-25,398
2020-02-26,398
2020-02-27,398
2020-02-28,412
2020-02-29,412
2020-03-01,412
2020-03-02,422
2020-03-03,422
2020-03-04,422
2020-03-05,422
2020-03-06,432
2020-03-07,432
2020-03-08,432
2020-03-09,431
2020-03-10,431
2020-03-11,431
2020-03-12,423
2020-03-13,423
2020-03-14,423
2020-03-15,421
2020-03-16,421
2020-03-17,421
2020-03-18,420
2020-03-19,420
2020-03-20,419
2020-03-21,419
2020-03-22,426
2020-03-23,426
2020-03-24,426
2020-03-25,420
2020-03-26,420
2020-03-27,407
2020-03-28,407
2020-03-29,394
2020-03-30,394
2020-03-31,403
2020-04-01,403
2020-04-02,412
2020-04-03,412
2020-04-04,424
2020-04-05,424
2020-04-06,408
2020-04-07,408
2020-04-08,410
2020-04-09,410
2020-04-10,410
2020-04-11,430
2020-04-12,430
2020-04-13,450
2020-04-14,450
2020-04-15,462
2020-04-16,462
2020-04-17,462
2020-04-18,449
2020-04-19,449
2020-04-20,454
2020-04-21,454
2020-04-22,465
2020-04-23,465
2020-04-24,465
2020-04-25,487
2020-04-26,487
2020-04-27,501
2020-04-28,501
2020-04-29,500
2020-04-30,500
2020-05-01,506
2020-05-02,506
2020-05-03,521
2020-05-04,521
2020-05-05,525
2020-05-06,525
2020-05-07,534
2020-05-08,534
2020-05-09,535
2020-05-10,535
2020-05-11,535
2020-05-12,527
2020-05-13,527
