date_obj,Ogre%20coffin%20key price
2019-04-09,1302
2019-04-10,1302
2019-04-11,1352
2019-04-12,1420
2019-04-13,1420
2019-04-14,1491
2019-04-15,1491
2019-04-16,1529
2019-04-17,1529
2019-04-18,1547
2019-04-19,1547
2019-04-20,1513
2019-04-21,1513
2019-04-22,1464
2019-04-23,1439
2019-04-24,1439
2019-04-25,1395
2019-04-26,1354
2019-04-27,1354
2019-04-28,1352
2019-04-29,1352
2019-04-30,1420
2019-05-01,1420
2019-05-02,1450
2019-05-03,1523
2019-05-04,1600
2019-05-05,1600
2019-05-06,1654
2019-05-07,1666
2019-05-08,1666
2019-05-09,1694
2019-05-10,1694
2019-05-11,1683
2019-05-12,1658
2019-05-13,1592
2019-05-14,1521
2019-05-15,1521
2019-05-16,1488
2019-05-17,1488
2019-05-18,1437
2019-05-19,1437
2019-05-20,1488
2019-05-21,1488
2019-05-22,1451
2019-05-23,1414
2019-05-24,1414
2019-05-25,1374
2019-05-26,1374
2019-05-27,1357
2019-05-28,1354
2019-05-29,1337
2019-05-30,1337
2019-05-31,1301
2019-06-01,1301
2019-06-02,1318
2019-06-03,1318
2019-06-04,1301
2019-06-05,1366
2019-06-06,1366
2019-06-07,1433
2019-06-08,1420
2019-06-09,1446
2019-06-10,1446
2019-06-11,1459
2019-06-12,1459
2019-06-13,1433
2019-06-14,1433
2019-06-15,1449
2019-06-16,1489
2019-06-17,1489
2019-06-18,1448
2019-06-19,1448
2019-06-20,1393
2019-06-21,1393
2019-06-22,1328
2019-06-23,1267
2019-06-24,1267
2019-06-25,1250
2019-06-26,1250
2019-06-27,1253
2019-06-28,1253
2019-06-29,1209
2019-06-30,1162
2019-07-01,1162
2019-07-02,1143
2019-07-03,1143
2019-07-04,1201
2019-07-05,1201
2019-07-06,1231
2019-07-07,1231
2019-07-08,1233
2019-07-09,1233
2019-07-10,1283
2019-07-11,1283
2019-07-12,1348
2019-07-13,1348
2019-07-14,1416
2019-07-15,1416
2019-07-16,1487
2019-07-17,1538
2019-07-18,1538
2019-07-19,1466
2019-07-20,1466
2019-07-21,1430
2019-07-22,1364
2019-07-23,1297
2019-07-24,1241
2019-07-25,1241
2019-07-26,1268
2019-07-27,1268
2019-07-28,1332
2019-07-29,1332
2019-07-30,1399
2019-07-31,1399
2019-08-01,1435
2019-08-02,1388
2019-08-03,1321
2019-08-04,1321
2019-08-05,1317
2019-08-06,1317
2019-08-07,1319
2019-08-08,1319
2019-08-09,1370
2019-08-10,1320
2019-08-11,1320
2019-08-12,1267
2019-08-13,1207
2019-08-14,1207
2019-08-15,1175
2019-08-16,1172
2019-08-17,1172
2019-08-18,1198
2019-08-19,1198
2019-08-20,1217
2019-08-21,1217
2019-08-22,1204
2019-08-23,1204
2019-08-24,1227
2019-08-24,1227
2019-08-25,1227
2019-08-25,1227
2019-08-26,1173
2019-08-26,1173
2019-08-27,1173
2019-08-27,1173
2019-08-28,1150
2019-08-29,1150
2019-08-30,1143
2019-08-31,1143
2019-09-01,1199
2019-09-02,1199
2019-09-03,1259
2019-09-04,1259
2019-09-05,1322
2019-09-06,1322
2019-09-07,1373
2019-09-08,1373
2019-09-09,1398
2019-09-10,1398
2019-09-11,1426
2019-09-12,1426
2019-09-13,1443
2019-09-14,1443
2019-09-15,1516
2019-09-16,1584
2019-09-17,1584
2019-09-18,1559
2019-09-19,1559
2019-09-20,1481
2019-09-21,1461
2019-09-22,1461
2019-09-23,1473
2019-09-24,1473
2019-09-25,1417
2019-09-26,1380
2019-09-27,1380
2019-09-28,1355
2019-09-29,1355
2019-09-30,1308
2019-10-01,1334
2019-10-02,1334
2019-10-03,1363
2019-10-04,1363
2019-10-05,1414
2019-10-06,1475
2019-10-07,1475
2019-10-08,1495
2019-10-09,1495
2019-10-10,1536
2019-10-11,1536
2019-10-12,1551
2019-10-13,1528
2019-10-14,1528
2019-10-15,1603
2019-10-16,1603
2019-10-17,1681
2019-10-18,1766
2019-10-19,1855
2019-10-20,1855
2019-10-21,1904
2019-10-22,1904
2019-10-23,1932
2019-10-24,1932
2019-10-25,1922
2019-10-26,1879
2019-10-27,1879
2019-10-28,1792
2019-10-29,1792
2019-10-30,1715
2019-10-31,1643
2019-11-01,1599
2019-11-02,1521
2019-11-03,1460
2019-11-04,1460
2019-11-05,1438
2019-11-06,1438
2019-11-07,1391
2019-11-08,1391
2019-11-09,1434
2019-11-10,1434
2019-11-11,1505
2019-11-12,1505
2019-11-13,1577
2019-11-14,1577
2019-11-15,1611
2019-11-16,1647
2019-11-17,1647
2019-11-18,1696
2019-11-19,1696
2019-11-20,1663
2019-11-21,1663
2019-11-22,1594
2019-11-23,1594
2019-11-24,1581
2019-11-25,1581
2019-11-26,1596
2019-11-27,1596
2019-11-28,1522
2019-11-29,1522
2019-11-30,1515
2019-12-01,1515
2019-12-02,1517
2019-12-03,1517
2019-12-04,1524
2019-12-05,1524
2019-12-06,1529
2019-12-07,1454
2019-12-08,1454
2019-12-09,1390
2019-12-10,1397
2019-12-11,1397
2019-12-12,1383
2019-12-13,1383
2019-12-14,1386
2019-12-15,1371
2019-12-16,1371
2019-12-17,1327
2019-12-18,1327
2019-12-19,1341
2019-12-20,1341
2019-12-21,1409
2019-12-22,1409
2019-12-23,1480
2019-12-24,1480
2019-12-25,1554
2019-12-26,1554
2019-12-27,1545
2019-12-28,1545
2019-12-29,1556
2019-12-30,1556
2019-12-31,1588
2020-01-01,1588
2020-01-02,1573
2020-01-03,1573
2020-01-04,1599
2020-01-05,1599
2020-01-06,1600
2020-01-07,1621
2020-01-08,1621
2020-01-09,1606
2020-01-10,1554
2020-01-11,1551
2020-01-12,1490
2020-01-13,1490
2020-01-14,1475
2020-01-15,1446
2020-01-16,1454
2020-01-17,1454
2020-01-18,1431
2020-01-19,1393
2020-01-20,1393
2020-01-21,1460
2020-01-22,1505
2020-01-23,1563
2020-01-24,1491
2020-01-25,1491
2020-01-26,1438
2020-01-27,1437
2020-01-28,1437
2020-01-29,1423
2020-01-30,1356
2020-01-31,1344
2020-02-01,1355
2020-02-02,1291
2020-02-03,1268
2020-02-04,1246
2020-02-05,1246
2020-02-06,1231
2020-02-07,1231
2020-02-08,1207
2020-02-09,1190
2020-02-10,1246
2020-02-11,1246
2020-02-12,1291
2020-02-13,1291
2020-02-14,1332
2020-02-15,1332
2020-02-16,1345
2020-02-17,1320
2020-02-18,1343
2020-02-19,1343
2020-02-20,1347
2020-02-21,1347
2020-02-22,1371
2020-02-23,1371
2020-02-24,1390
2020-02-25,1390
2020-02-26,1357
2020-02-27,1357
2020-02-28,1331
2020-02-29,1331
2020-03-01,1344
2020-03-02,1308
2020-03-03,1325
2020-03-04,1325
2020-03-05,1292
2020-03-06,1324
2020-03-07,1324
2020-03-08,1363
2020-03-09,1409
2020-03-10,1430
2020-03-11,1471
2020-03-12,1518
2020-03-13,1518
2020-03-14,1552
2020-03-15,1495
2020-03-16,1479
2020-03-17,1520
2020-03-18,1565
2020-03-19,1545
2020-03-20,1478
2020-03-21,1478
2020-03-22,1437
2020-03-23,1375
2020-03-24,1419
2020-03-25,1490
2020-03-26,1528
2020-03-27,1531
2020-03-28,1565
2020-03-29,1509
2020-03-30,1480
2020-03-31,1412
2020-04-01,1453
2020-04-02,1436
2020-04-03,1436
2020-04-04,1401
2020-04-05,1357
2020-04-06,1328
2020-04-07,1292
2020-04-08,1289
2020-04-09,1346
2020-04-10,1346
2020-04-11,1408
2020-04-12,1479
2020-04-13,1553
2020-04-14,1631
2020-04-15,1636
2020-04-16,1629
2020-04-17,1610
2020-04-18,1588
2020-04-19,1570
2020-04-20,1551
2020-04-21,1553
2020-04-22,1629
2020-04-23,1634
2020-04-24,1599
2020-04-25,1547
2020-04-26,1509
2020-04-27,1507
2020-04-28,1501
2020-04-29,1520
2020-04-30,1591
2020-05-01,1654
2020-05-02,1674
2020-05-03,1631
2020-05-04,1558
2020-05-05,1508
2020-05-06,1447
2020-05-07,1413
2020-05-08,1345
2020-05-09,1314
2020-05-10,1340
2020-05-11,1374
2020-05-12,1378
2020-05-13,1368
