date_obj,Citizen%20top price
2019-03-29,1907
2019-03-30,1907
2019-03-31,1907
2019-04-01,1907
2019-04-02,1907
2019-04-03,1907
2019-04-04,1907
2019-04-05,1813
2019-04-06,1813
2019-04-07,1813
2019-04-08,1813
2019-04-09,1813
2019-04-10,1813
2019-04-11,1813
2019-04-12,1813
2019-04-13,1813
2019-04-14,1727
2019-04-15,1727
2019-04-16,1727
2019-04-17,1727
2019-04-18,1727
2019-04-19,1727
2019-04-20,1727
2019-04-21,1727
2019-04-22,1727
2019-04-23,1727
2019-04-24,1727
2019-04-25,1644
2019-04-26,1644
2019-04-27,1644
2019-04-28,1644
2019-04-29,1644
2019-04-30,1644
2019-05-01,1644
2019-05-02,1644
2019-05-03,1644
2019-05-04,1644
2019-05-05,1644
2019-05-06,1574
2019-05-07,1574
2019-05-08,1574
2019-05-09,1574
2019-05-10,1574
2019-05-11,1574
2019-05-12,1574
2019-05-13,1574
2019-05-14,1574
2019-05-15,1574
2019-05-16,1574
2019-05-17,1574
2019-05-18,1592
2019-05-19,1592
2019-05-20,1592
2019-05-21,1592
2019-05-22,1592
2019-05-23,1592
2019-05-24,1592
2019-05-25,1592
2019-05-26,1592
2019-05-27,1592
2019-05-28,1592
2019-05-29,1540
2019-05-30,1540
2019-05-31,1540
2019-06-01,1540
2019-06-02,1540
2019-06-03,1540
2019-06-04,1540
2019-06-05,1540
2019-06-06,1540
2019-06-07,1540
2019-06-08,1540
2019-06-09,1509
2019-06-10,1509
2019-06-11,1509
2019-06-12,1509
2019-06-13,1509
2019-06-14,1509
2019-06-15,1509
2019-06-16,1509
2019-06-17,1509
2019-06-18,1509
2019-06-19,1509
2019-06-20,1509
2019-06-21,1509
2019-06-22,1509
2019-06-23,1529
2019-06-24,1529
2019-06-25,1529
2019-06-26,1529
2019-06-27,1529
2019-06-28,1529
2019-06-29,1529
2019-06-30,1529
2019-07-01,1529
2019-07-02,1529
2019-07-03,1529
2019-07-04,1529
2019-07-05,1529
2019-07-06,1529
2019-07-07,1529
2019-07-08,1529
2019-07-09,1529
2019-07-10,1497
2019-07-11,1497
2019-07-12,1497
2019-07-13,1497
2019-07-14,1497
2019-07-15,1497
2019-07-16,1497
2019-07-17,1497
2019-07-18,1497
2019-07-19,1497
2019-07-20,1497
2019-07-21,1497
2019-07-22,1497
2019-07-23,1497
2019-07-24,1497
2019-07-25,1497
2019-07-26,1497
2019-07-27,1497
2019-07-28,1492
2019-07-29,1492
2019-07-30,1492
2019-07-31,1492
2019-08-01,1492
2019-08-02,1492
2019-08-03,1492
2019-08-04,1492
2019-08-05,1492
2019-08-06,1492
2019-08-07,1492
2019-08-08,1492
2019-08-09,1492
2019-08-10,1492
2019-08-11,1492
2019-08-12,1492
2019-08-13,1492
2019-08-14,1492
2019-08-15,1420
2019-08-16,1420
2019-08-17,1420
2019-08-18,1420
2019-08-19,1420
2019-08-20,1420
2019-08-21,1420
2019-08-22,1420
2019-08-23,1420
2019-08-24,1420
2019-08-24,1420
2019-08-25,1420
2019-08-25,1420
2019-08-26,1420
2019-08-27,1420
2019-08-27,1420
2019-08-28,1420
2019-08-29,1420
2019-08-30,1420
2019-08-31,1420
2019-09-01,1409
2019-09-02,1409
2019-09-03,1409
2019-09-04,1409
2019-09-05,1409
2019-09-06,1409
2019-09-07,1409
2019-09-08,1409
2019-09-09,1409
2019-09-10,1409
2019-09-11,1409
2019-09-12,1409
2019-09-13,1409
2019-09-14,1409
2019-09-15,1409
2019-09-16,1409
2019-09-17,1409
2019-09-18,1409
2019-09-19,1409
2019-09-20,1403
2019-09-21,1403
2019-09-22,1403
2019-09-23,1403
2019-09-24,1403
2019-09-25,1403
2019-09-26,1403
2019-09-27,1403
2019-09-28,1403
2019-09-29,1403
2019-09-30,1403
2019-10-01,1403
2019-10-02,1403
2019-10-03,1403
2019-10-04,1403
2019-10-05,1403
2019-10-06,1403
2019-10-07,1403
2019-10-08,1403
2019-10-09,1403
2019-10-10,1427
2019-10-11,1427
2019-10-12,1427
2019-10-13,1427
2019-10-14,1427
2019-10-15,1427
2019-10-16,1427
2019-10-17,1427
2019-10-18,1427
2019-10-19,1427
2019-10-20,1427
2019-10-21,1427
2019-10-22,1427
2019-10-23,1427
2019-10-24,1427
2019-10-25,1427
2019-10-26,1427
2019-10-27,1427
2019-10-28,1365
2019-10-29,1365
2019-10-30,1365
2019-10-31,1365
2019-11-01,1365
2019-11-02,1365
2019-11-03,1365
2019-11-04,1365
2019-11-05,1365
2019-11-06,1365
2019-11-07,1365
2019-11-08,1365
2019-11-09,1365
2019-11-10,1365
2019-11-11,1365
2019-11-12,1365
2019-11-13,1365
2019-11-14,1365
2019-11-15,1365
2019-11-16,1299
2019-11-17,1299
2019-11-18,1299
2019-11-19,1299
2019-11-20,1299
2019-11-21,1299
2019-11-22,1299
2019-11-23,1299
2019-11-24,1299
2019-11-25,1299
2019-11-26,1299
2019-11-27,1299
2019-11-28,1299
2019-11-29,1299
2019-11-30,1299
2019-12-01,1299
2019-12-02,1299
2019-12-03,1299
2019-12-04,1299
2019-12-05,1242
2019-12-06,1242
2019-12-07,1242
2019-12-08,1242
2019-12-09,1242
2019-12-10,1242
2019-12-11,1242
2019-12-12,1242
2019-12-13,1242
2019-12-14,1242
2019-12-15,1242
2019-12-16,1242
2019-12-17,1242
2019-12-18,1242
2019-12-19,1242
2019-12-20,1242
2019-12-21,1242
2019-12-22,1242
2019-12-23,1242
2019-12-24,1218
2019-12-25,1218
2019-12-26,1218
2019-12-27,1218
2019-12-28,1218
2019-12-29,1218
2019-12-30,1218
2019-12-31,1218
2020-01-01,1218
2020-01-02,1218
2020-01-03,1218
2020-01-04,1218
2020-01-05,1218
2020-01-06,1218
2020-01-07,1218
2020-01-08,1218
2020-01-09,1218
2020-01-10,1218
2020-01-11,1218
2020-01-12,1188
2020-01-13,1188
2020-01-14,1188
2020-01-15,1188
2020-01-16,1188
2020-01-17,1188
2020-01-18,1188
2020-01-19,1188
2020-01-20,1188
2020-01-21,1188
2020-01-22,1188
2020-01-23,1188
2020-01-24,1188
2020-01-25,1188
2020-01-26,1188
2020-01-27,1188
2020-01-28,1188
2020-01-29,1141
2020-01-30,1141
2020-01-31,1141
2020-02-01,1141
2020-02-02,1141
2020-02-03,1141
2020-02-04,1141
2020-02-05,1141
2020-02-06,1141
2020-02-07,1141
2020-02-08,1141
2020-02-09,1141
2020-02-10,1141
2020-02-11,1141
2020-02-12,1141
2020-02-13,1141
2020-02-14,1084
2020-02-15,1084
2020-02-16,1084
2020-02-17,1084
2020-02-18,1084
2020-02-19,1084
2020-02-20,1084
2020-02-21,1084
2020-02-22,1084
2020-02-23,1084
2020-02-24,1084
2020-02-25,1084
2020-02-26,1084
2020-02-27,1033
2020-02-28,1033
2020-02-29,1033
2020-03-01,1033
2020-03-02,1033
2020-03-03,1033
2020-03-04,1033
2020-03-05,1033
2020-03-06,1033
2020-03-07,1033
2020-03-08,1033
2020-03-09,1033
2020-03-10,1033
2020-03-11,1033
2020-03-12,1033
2020-03-13,1033
2020-03-14,1011
2020-03-15,1011
2020-03-16,1011
2020-03-17,1011
2020-03-18,1011
2020-03-19,1011
2020-03-20,1011
2020-03-21,1011
2020-03-22,1011
2020-03-23,1011
2020-03-24,1011
2020-03-25,1011
2020-03-26,1011
2020-03-27,1011
2020-03-28,1011
2020-03-29,1011
2020-03-30,1004
2020-03-31,1004
2020-04-01,1004
2020-04-02,1004
2020-04-03,1004
2020-04-04,1004
2020-04-05,1004
2020-04-06,1004
2020-04-07,1004
2020-04-08,1004
2020-04-09,1004
2020-04-10,1004
2020-04-11,1004
2020-04-12,1004
2020-04-13,1004
2020-04-14,978
2020-04-15,978
2020-04-16,978
2020-04-17,978
2020-04-18,978
2020-04-19,978
2020-04-20,978
2020-04-21,978
2020-04-22,978
2020-04-23,978
2020-04-24,978
2020-04-25,978
2020-04-26,985
2020-04-27,985
2020-04-28,985
2020-04-29,985
2020-04-30,985
2020-05-01,985
2020-05-02,985
2020-05-03,985
2020-05-04,985
2020-05-05,985
2020-05-06,985
2020-05-07,985
2020-05-08,985
2020-05-09,985
2020-05-10,960
2020-05-11,960
2020-05-12,960
2020-05-13,960
