date_obj,Death%20tiara price
2019-04-07,5300
2019-04-08,5300
2019-04-09,5300
2019-04-10,5457
2019-04-11,5457
2019-04-12,5493
2019-04-13,5493
2019-04-14,5670
2019-04-15,5670
2019-04-16,5952
2019-04-17,5952
2019-04-18,6191
2019-04-19,6191
2019-04-20,6472
2019-04-21,6472
2019-04-22,6748
2019-04-23,6748
2019-04-24,7086
2019-04-25,7086
2019-04-26,7441
2019-04-27,7441
2019-04-28,7811
2019-04-29,7811
2019-04-30,8191
2019-05-01,8191
2019-05-02,8191
2019-05-03,8571
2019-05-04,8571
2019-05-05,8993
2019-05-06,8993
2019-05-07,9394
2019-05-08,9394
2019-05-09,9860
2019-05-10,9860
2019-05-11,10312
2019-05-12,10691
2019-05-13,10691
2019-05-14,11223
2019-05-15,11223
2019-05-16,11223
2019-05-17,11714
2019-05-18,11714
2019-05-19,12102
2019-05-20,12102
2019-05-21,12102
2019-05-22,12283
2019-05-23,12283
2019-05-24,11772
2019-05-25,11772
2019-05-26,11772
2019-05-27,11875
2019-05-28,11875
2019-05-29,12142
2019-05-30,12142
2019-05-31,12142
2019-06-01,12457
2019-06-02,12457
2019-06-03,12890
2019-06-04,12890
2019-06-05,12680
2019-06-06,12680
2019-06-07,12680
2019-06-08,12046
2019-06-09,12046
2019-06-10,12046
2019-06-11,11444
2019-06-12,11444
2019-06-13,11444
2019-06-14,10944
2019-06-15,10944
2019-06-16,10492
2019-06-17,10492
2019-06-18,10492
2019-06-19,9967
2019-06-20,9967
2019-06-21,9484
2019-06-22,9484
2019-06-23,9484
2019-06-24,9463
2019-06-25,9463
2019-06-26,9463
2019-06-27,9559
2019-06-28,9559
2019-06-29,9559
2019-06-30,9696
2019-07-01,9696
2019-07-02,9696
2019-07-03,9835
2019-07-04,9835
2019-07-05,9835
2019-07-06,10174
2019-07-07,10174
2019-07-08,10174
2019-07-09,10021
2019-07-10,10021
2019-07-11,10021
2019-07-12,10271
2019-07-13,10271
2019-07-14,10271
2019-07-15,10693
2019-07-16,10693
2019-07-17,11061
2019-07-18,11061
2019-07-19,11061
2019-07-20,11565
2019-07-21,11565
2019-07-22,12090
2019-07-23,12090
2019-07-24,12626
2019-07-25,13186
2019-07-26,13833
2019-07-27,14511
2019-07-28,15200
2019-07-29,15200
2019-07-30,15954
2019-07-31,15954
2019-08-01,16734
2019-08-02,16734
2019-08-03,17514
2019-08-04,17514
2019-08-05,18263
2019-08-06,18263
2019-08-07,18263
2019-08-08,18929
2019-08-09,18929
2019-08-10,18929
2019-08-11,19859
2019-08-12,19859
2019-08-13,19859
2019-08-14,19924
2019-08-15,19924
2019-08-16,19032
2019-08-17,19032
2019-08-18,18409
2019-08-19,18409
2019-08-20,18409
2019-08-21,17967
2019-08-22,17967
2019-08-23,17967
2019-08-24,17229
2019-08-24,17229
2019-08-25,17229
2019-08-25,17229
2019-08-26,17229
2019-08-26,17229
2019-08-27,16419
2019-08-27,16419
2019-08-28,16419
2019-08-29,16450
2019-08-30,16450
2019-08-31,16450
2019-09-01,16277
2019-09-02,16277
2019-09-03,16277
2019-09-04,16388
2019-09-05,16388
2019-09-06,16388
2019-09-07,16131
2019-09-08,16131
2019-09-09,16528
2019-09-10,16528
2019-09-11,17333
2019-09-12,17333
2019-09-13,17333
2019-09-14,17937
2019-09-15,17937
2019-09-16,18777
2019-09-17,18777
2019-09-18,18777
2019-09-19,19680
2019-09-20,19680
2019-09-21,19680
2019-09-22,19434
2019-09-23,19434
2019-09-24,19434
2019-09-25,19054
2019-09-26,19054
2019-09-27,19054
2019-09-28,18108
2019-09-29,18108
2019-09-30,18108
2019-10-01,17202
2019-10-02,17202
2019-10-03,17202
2019-10-04,16341
2019-10-05,16341
2019-10-06,15523
2019-10-07,15523
2019-10-08,14843
2019-10-09,14843
2019-10-10,14139
2019-10-11,14139
2019-10-12,13488
2019-10-13,12865
2019-10-14,12865
2019-10-15,12221
2019-10-16,12221
2019-10-17,11633
2019-10-18,11633
2019-10-19,11051
2019-10-20,11051
2019-10-21,11051
2019-10-22,10630
2019-10-23,10630
2019-10-24,10442
2019-10-25,10442
2019-10-26,10575
2019-10-27,10575
2019-10-28,10700
2019-10-29,10700
2019-10-30,10700
2019-10-31,10734
2019-11-01,10734
2019-11-02,10853
2019-11-03,10853
2019-11-04,10860
2019-11-05,10860
2019-11-06,10860
2019-11-07,11198
2019-11-08,11198
2019-11-09,11198
2019-11-10,11198
2019-11-11,10751
2019-11-12,10751
2019-11-13,10751
2019-11-14,10217
2019-11-15,10217
2019-11-16,9719
2019-11-17,9719
2019-11-18,9719
2019-11-19,9233
2019-11-20,9233
2019-11-21,9233
2019-11-22,8775
2019-11-23,8775
2019-11-24,8369
2019-11-25,8369
2019-11-26,8369
2019-11-27,7954
2019-11-28,7954
2019-11-29,7954
2019-11-30,7574
2019-12-01,7574
2019-12-02,7574
2019-12-03,7199
2019-12-04,7199
2019-12-05,7199
2019-12-06,6875
2019-12-07,6875
2019-12-08,6875
2019-12-09,6592
2019-12-10,6592
2019-12-11,6592
2019-12-12,6334
2019-12-13,6334
2019-12-14,6334
2019-12-15,6344
2019-12-16,6344
2019-12-17,6344
2019-12-18,6344
2019-12-19,6277
2019-12-20,6277
2019-12-21,6277
2019-12-22,6124
2019-12-23,6124
2019-12-24,6124
2019-12-25,5854
2019-12-26,5854
2019-12-27,5854
2019-12-28,5724
2019-12-29,5724
2019-12-30,5724
2019-12-31,5680
2020-01-01,5680
2020-01-02,5414
2020-01-03,5414
2020-01-04,5414
2020-01-05,5165
2020-01-06,5165
2020-01-07,4913
2020-01-08,4913
2020-01-09,4913
2020-01-10,4667
2020-01-11,4667
2020-01-12,4433
2020-01-13,4433
2020-01-14,4433
2020-01-15,4539
2020-01-16,4539
2020-01-17,4532
2020-01-18,4532
2020-01-19,4315
2020-01-20,4315
2020-01-21,4315
2020-01-22,4211
2020-01-23,4211
2020-01-24,4002
2020-01-25,4002
2020-01-26,3959
2020-01-27,3959
2020-01-28,4002
2020-01-29,4002
2020-01-30,4063
2020-01-31,4063
2020-02-01,4116
2020-02-02,4116
2020-02-03,4103
2020-02-04,4103
2020-02-05,4176
2020-02-06,4176
2020-02-07,3977
2020-02-08,3977
2020-02-09,3778
2020-02-10,3778
2020-02-11,3589
2020-02-12,3589
2020-02-13,3409
2020-02-14,3409
2020-02-15,3288
2020-02-16,3288
2020-02-17,3248
2020-02-18,3248
2020-02-19,3086
2020-02-20,3086
2020-02-21,2938
2020-02-22,2938
2020-02-23,2791
2020-02-24,2791
2020-02-25,2651
2020-02-26,2651
2020-02-27,2596
2020-02-28,2596
2020-02-29,2477
2020-03-01,2477
2020-03-02,2392
2020-03-03,2392
2020-03-04,2426
2020-03-05,2426
2020-03-06,2466
2020-03-07,2466
2020-03-08,2530
2020-03-09,2530
2020-03-10,2577
2020-03-11,2577
2020-03-12,2640
2020-03-13,2640
2020-03-14,2709
2020-03-15,2709
2020-03-16,2839
2020-03-17,2839
2020-03-18,2858
2020-03-19,2858
2020-03-20,2741
2020-03-21,2741
2020-03-22,2799
2020-03-23,2799
2020-03-24,2864
2020-03-25,2864
2020-03-26,2961
2020-03-27,2961
2020-03-28,2988
2020-03-29,2958
2020-03-30,2958
2020-03-31,2997
2020-04-01,3131
2020-04-02,3216
2020-04-03,3216
2020-04-04,3332
2020-04-05,3332
2020-04-06,3417
2020-04-07,3417
2020-04-08,3472
2020-04-09,3472
2020-04-10,3468
2020-04-11,3498
2020-04-12,3498
2020-04-13,3616
2020-04-14,3794
2020-04-15,3984
2020-04-16,3984
2020-04-17,4184
2020-04-18,4394
2020-04-19,4614
2020-04-20,4614
2020-04-21,4844
2020-04-22,5087
2020-04-23,5087
2020-04-24,5342
2020-04-25,5606
2020-04-26,5887
2020-04-27,6182
2020-04-28,6489
2020-04-29,6808
2020-04-30,7133
2020-05-01,7133
2020-05-02,7490
2020-05-03,7851
2020-05-04,7851
2020-05-05,8243
2020-05-06,8600
2020-05-07,8600
2020-05-08,8726
2020-05-09,8535
2020-05-10,8409
2020-05-11,8409
2020-05-12,8135
2020-05-13,7755
