date_obj,Tormented%20bracelet price
2019-12-29,15516839
2019-12-30,15543676
2019-12-31,15478426
2020-01-01,15660884
2020-01-02,15579491
2020-01-03,15615374
2020-01-04,15834778
2020-01-05,15784435
2020-01-06,15705795
2020-01-07,15603813
2020-01-08,15615761
2020-01-09,15528284
2020-01-10,15583511
2020-01-11,15710655
2020-01-12,15840502
2020-01-13,15743567
2020-01-14,15830751
2020-01-15,15801405
2020-01-16,15829067
2020-01-17,15886748
2020-01-18,16125227
2020-01-19,16172543
2020-01-20,16133515
2020-01-21,16162942
2020-01-22,16144211
2020-01-23,16157121
2020-01-24,16135340
2020-01-25,16287814
2020-01-26,16507827
2020-01-27,16570879
2020-01-28,16456970
2020-01-29,16483341
2020-01-30,16541893
2020-01-31,16511468
2020-02-01,16517272
2020-02-02,16535887
2020-02-03,16508917
2020-02-04,16647879
2020-02-05,16576066
2020-02-06,15933449
2020-02-07,15992770
2020-02-08,15817655
2020-02-09,15860718
2020-02-10,15677365
2020-02-11,15630623
2020-02-12,15575784
2020-02-13,15589873
2020-02-14,15592175
2020-02-15,15694161
2020-02-16,15817897
2020-02-17,15855923
2020-02-18,15695543
2020-02-19,15755175
2020-02-20,15678183
2020-02-21,15604322
2020-02-22,15566613
2020-02-23,15532757
2020-02-24,15514041
2020-02-25,15504954
2020-02-26,15519566
2020-02-27,15434489
2020-02-28,15693922
2020-02-29,15852947
2020-03-01,15961439
2020-03-02,15921429
2020-03-03,15863645
2020-03-04,15758494
2020-03-05,15741408
2020-03-06,15834996
2020-03-07,15817298
2020-03-08,15923263
2020-03-09,15862855
2020-03-10,15935988
2020-03-11,15978759
2020-03-12,15977054
2020-03-13,15980699
2020-03-14,16265616
2020-03-15,16186141
2020-03-16,16234579
2020-03-17,16337909
2020-03-18,16455174
2020-03-19,16538699
2020-03-20,16740058
2020-03-21,17097983
2020-03-22,17006347
2020-03-23,17019479
2020-03-24,17193459
2020-03-25,17293993
2020-03-26,17281728
2020-03-27,17286255
2020-03-28,17375458
2020-03-29,17331125
2020-03-30,17426344
2020-03-31,17401452
2020-04-01,17595291
2020-04-02,18066430
2020-04-03,17909483
2020-04-04,17952125
2020-04-05,18107528
2020-04-06,18042853
2020-04-07,18002822
2020-04-08,17866529
2020-04-09,17889992
2020-04-10,17948210
2020-04-11,17985188
2020-04-12,18036406
2020-04-13,18035994
2020-04-14,18078921
2020-04-15,18255316
2020-04-16,18214624
2020-04-17,18286280
2020-04-18,18324571
2020-04-19,18304782
2020-04-20,18295682
2020-04-21,18289603
2020-04-22,18121948
2020-04-23,17994547
2020-04-24,17797398
2020-04-25,17736032
2020-04-26,17651711
2020-04-27,17598695
2020-04-28,17560515
2020-04-29,17565046
2020-04-30,17552081
2020-05-01,17453202
2020-05-02,17499192
2020-05-03,17558334
2020-05-04,17570887
2020-05-05,17696241
2020-05-06,17745335
2020-05-07,17874458
2020-05-08,18123884
2020-05-09,18356753
2020-05-10,18302815
2020-05-11,18409746
2020-05-12,18431435
2020-05-13,18393506
