date_obj,Mahogany%20logs price
2019-09-05,368
2019-09-06,382
2019-09-07,382
2019-09-08,366
2019-09-09,371
2019-09-10,374
2019-09-11,375
2019-09-12,371
2019-09-13,370
2019-09-14,374
2019-09-15,376
2019-09-16,393
2019-09-17,398
2019-09-18,383
2019-09-19,378
2019-09-20,383
2019-09-21,381
2019-09-22,382
2019-09-23,400
2019-09-24,418
2019-09-25,437
2019-09-26,425
2019-09-27,405
2019-09-28,384
2019-09-29,373
2019-09-30,374
2019-10-01,390
2019-10-02,406
2019-10-03,403
2019-10-04,412
2019-10-05,397
2019-10-06,378
2019-10-07,371
2019-10-08,373
2019-10-09,371
2019-10-10,364
2019-10-11,355
2019-10-12,343
2019-10-13,333
2019-10-14,344
2019-10-15,351
2019-10-16,352
2019-10-17,355
2019-10-18,355
2019-10-19,347
2019-10-20,332
2019-10-21,338
2019-10-22,352
2019-10-23,361
2019-10-24,361
2019-10-25,368
2019-10-26,362
2019-10-27,353
2019-10-28,347
2019-10-29,344
2019-10-30,340
2019-10-31,342
2019-11-01,340
2019-11-02,331
2019-11-03,324
2019-11-04,326
2019-11-05,329
2019-11-06,338
2019-11-07,354
2019-11-08,356
2019-11-09,345
2019-11-10,333
2019-11-11,326
2019-11-12,334
2019-11-13,341
2019-11-14,343
2019-11-15,342
2019-11-16,340
2019-11-17,346
2019-11-18,359
2019-11-19,368
2019-11-20,374
2019-11-21,376
2019-11-22,377
2019-11-23,362
2019-11-24,346
2019-11-25,334
2019-11-26,343
2019-11-27,353
2019-11-28,365
2019-11-29,366
2019-11-30,373
2019-12-01,376
2019-12-02,374
2019-12-03,373
2019-12-04,379
2019-12-05,381
2019-12-06,371
2019-12-07,364
2019-12-08,361
2019-12-09,363
2019-12-10,359
2019-12-11,355
2019-12-12,355
2019-12-13,357
2019-12-14,353
2019-12-15,346
2019-12-16,346
2019-12-17,344
2019-12-18,343
2019-12-19,343
2019-12-20,341
2019-12-21,330
2019-12-22,313
2019-12-23,304
2019-12-24,294
2019-12-25,286
2019-12-26,295
2019-12-27,300
2019-12-28,297
2019-12-29,295
2019-12-30,290
2019-12-31,291
2020-01-01,301
2020-01-02,311
2020-01-03,316
2020-01-04,315
2020-01-05,323
2020-01-06,331
2020-01-07,338
2020-01-08,331
2020-01-09,327
2020-01-10,323
2020-01-11,320
2020-01-12,323
2020-01-13,333
2020-01-14,344
2020-01-15,357
2020-01-16,363
2020-01-17,364
2020-01-18,358
2020-01-19,350
2020-01-20,361
2020-01-21,379
2020-01-22,385
2020-01-23,383
2020-01-24,396
2020-01-25,400
2020-01-26,381
2020-01-27,370
2020-01-28,368
2020-01-29,362
2020-01-30,356
2020-01-31,348
2020-02-01,344
2020-02-02,340
2020-02-03,346
2020-02-04,358
2020-02-05,368
2020-02-06,355
2020-02-07,347
2020-02-08,338
2020-02-09,332
2020-02-10,328
2020-02-11,328
2020-02-12,327
2020-02-13,327
2020-02-14,332
2020-02-15,325
2020-02-16,324
2020-02-17,325
2020-02-18,341
2020-02-19,359
2020-02-20,377
2020-02-21,396
2020-02-22,409
2020-02-23,404
2020-02-24,392
2020-02-25,391
2020-02-26,388
2020-02-27,385
2020-02-28,401
2020-02-29,419
2020-03-01,415
2020-03-02,394
2020-03-03,384
2020-03-04,384
2020-03-05,392
2020-03-06,410
2020-03-07,431
2020-03-08,451
2020-03-09,450
2020-03-10,460
2020-03-11,458
2020-03-12,467
2020-03-13,454
2020-03-14,432
2020-03-15,415
2020-03-16,412
2020-03-17,416
2020-03-18,418
2020-03-19,418
2020-03-20,414
2020-03-21,413
2020-03-22,410
2020-03-23,428
2020-03-24,430
2020-03-25,431
2020-03-26,425
2020-03-27,429
2020-03-28,431
2020-03-29,421
2020-03-30,421
2020-03-31,427
2020-04-01,446
2020-04-02,456
2020-04-03,477
2020-04-04,501
2020-04-05,527
2020-04-06,532
2020-04-07,549
2020-04-08,574
2020-04-09,564
2020-04-10,560
2020-04-11,552
2020-04-12,532
2020-04-13,506
2020-04-14,498
2020-04-15,494
2020-04-16,493
2020-04-17,505
2020-04-18,528
2020-04-19,538
2020-04-20,522
2020-04-21,514
2020-04-22,506
2020-04-23,500
2020-04-24,523
2020-04-25,541
2020-04-26,534
2020-04-27,511
2020-04-28,496
2020-04-29,495
2020-04-30,500
2020-05-01,516
2020-05-02,515
2020-05-03,508
2020-05-04,502
2020-05-05,499
2020-05-06,499
2020-05-07,499
2020-05-08,512
2020-05-09,501
2020-05-10,483
2020-05-11,468
2020-05-12,465
2020-05-13,473
