date_obj,White%20halberd price
2019-04-08,5935
2019-04-09,5935
2019-04-10,5935
2019-04-11,5935
2019-04-12,5935
2019-04-13,5935
2019-04-14,5935
2019-04-15,5935
2019-04-16,5935
2019-04-17,5935
2019-04-18,5935
2019-04-19,5935
2019-04-20,5935
2019-04-21,5935
2019-04-22,5935
2019-04-23,5935
2019-04-24,5935
2019-04-25,5935
2019-04-26,5935
2019-04-27,5935
2019-04-28,5935
2019-04-29,5935
2019-04-30,5935
2019-05-01,5935
2019-05-02,5935
2019-05-03,5727
2019-05-04,5727
2019-05-05,5727
2019-05-06,5727
2019-05-07,5727
2019-05-08,5727
2019-05-09,5727
2019-05-10,5727
2019-05-11,5727
2019-05-12,5727
2019-05-13,5727
2019-05-14,5727
2019-05-15,5727
2019-05-16,5727
2019-05-17,5727
2019-05-18,5727
2019-05-19,5727
2019-05-20,5727
2019-05-21,5727
2019-05-22,5727
2019-05-23,5727
2019-05-24,5727
2019-05-25,5727
2019-05-26,5727
2019-05-27,5727
2019-05-28,5727
2019-05-29,5727
2019-05-30,5727
2019-05-31,5727
2019-06-01,5727
2019-06-02,5727
2019-06-03,5727
2019-06-04,5727
2019-06-05,5727
2019-06-06,5727
2019-06-07,5727
2019-06-08,5727
2019-06-09,5583
2019-06-10,5583
2019-06-11,5583
2019-06-12,5583
2019-06-13,5583
2019-06-14,5583
2019-06-15,5583
2019-06-16,5583
2019-06-17,5583
2019-06-18,5583
2019-06-19,5583
2019-06-20,5583
2019-06-21,5583
2019-06-22,5583
2019-06-23,5583
2019-06-24,5583
2019-06-25,5583
2019-06-26,5583
2019-06-27,5583
2019-06-28,5583
2019-06-29,5583
2019-06-30,5583
2019-07-01,5583
2019-07-02,5583
2019-07-03,5583
2019-07-04,5583
2019-07-05,5583
2019-07-06,5583
2019-07-07,5583
2019-07-08,5583
2019-07-09,5583
2019-07-10,5583
2019-07-11,5583
2019-07-12,5583
2019-07-13,5583
2019-07-14,5583
2019-07-15,5583
2019-07-16,5583
2019-07-17,5583
2019-07-18,5583
2019-07-19,5666
2019-07-20,5666
2019-07-21,5666
2019-07-22,5666
2019-07-23,5666
2019-07-24,5666
2019-07-25,5666
2019-07-26,5666
2019-07-27,5666
2019-07-28,5666
2019-07-29,5666
2019-07-30,5666
2019-07-31,5666
2019-08-01,5666
2019-08-02,5666
2019-08-03,5666
2019-08-04,5666
2019-08-05,5666
2019-08-06,5666
2019-08-07,5666
2019-08-08,5666
2019-08-09,5666
2019-08-10,5666
2019-08-11,5666
2019-08-12,5666
2019-08-13,5666
2019-08-14,5666
2019-08-15,5666
2019-08-16,5666
2019-08-17,5666
2019-08-18,5666
2019-08-19,5666
2019-08-20,5666
2019-08-21,5666
2019-08-22,5666
2019-08-23,5666
2019-08-24,5666
2019-08-24,5666
2019-08-25,5666
2019-08-25,5666
2019-08-26,5666
2019-08-26,5666
2019-08-27,5666
2019-08-27,5666
2019-08-28,5666
2019-08-29,5666
2019-08-30,5389
2019-08-31,5389
2019-09-01,5389
2019-09-02,5389
2019-09-03,5389
2019-09-04,5389
2019-09-05,5389
2019-09-06,5389
2019-09-07,5389
2019-09-08,5389
2019-09-09,5389
2019-09-10,5389
2019-09-11,5389
2019-09-12,5389
2019-09-13,5389
2019-09-14,5389
2019-09-15,5389
2019-09-16,5389
2019-09-17,5389
2019-09-18,5389
2019-09-19,5389
2019-09-20,5389
2019-09-21,5389
2019-09-22,5389
2019-09-23,5389
2019-09-24,5389
2019-09-25,5389
2019-09-26,5389
2019-09-27,5389
2019-09-28,5389
2019-09-29,5389
2019-09-30,5389
2019-10-01,5389
2019-10-02,5389
2019-10-03,5389
2019-10-04,5389
2019-10-05,5389
2019-10-06,5389
2019-10-07,5389
2019-10-08,5389
2019-10-09,5389
2019-10-10,5389
2019-10-11,5389
2019-10-12,5389
2019-10-13,5389
2019-10-14,5389
2019-10-15,5151
2019-10-16,5151
2019-10-17,5151
2019-10-18,5151
2019-10-19,5151
2019-10-20,5151
2019-10-21,5151
2019-10-22,5151
2019-10-23,5151
2019-10-24,5151
2019-10-25,5151
2019-10-26,5151
2019-10-27,5151
2019-10-28,5151
2019-10-29,5151
2019-10-30,5151
2019-10-31,5151
2019-11-01,5151
2019-11-02,5151
2019-11-03,5151
2019-11-04,5151
2019-11-05,5151
2019-11-06,5151
2019-11-07,5151
2019-11-08,5151
2019-11-09,5151
2019-11-10,5151
2019-11-11,5151
2019-11-12,5151
2019-11-13,5151
2019-11-14,5151
2019-11-15,5151
2019-11-16,5151
2019-11-17,5151
2019-11-18,5151
2019-11-19,5151
2019-11-20,5151
2019-11-21,5151
2019-11-22,5151
2019-11-23,5151
2019-11-24,5151
2019-11-25,5151
2019-11-26,5151
2019-11-27,5151
2019-11-28,5151
2019-11-29,5151
2019-11-30,5151
2019-12-01,5151
2019-12-02,5151
2019-12-03,5151
2019-12-04,5151
2019-12-05,5151
2019-12-06,5151
2019-12-07,4990
2019-12-08,4990
2019-12-09,4990
2019-12-10,4990
2019-12-11,4990
2019-12-12,4990
2019-12-13,4990
2019-12-14,4990
2019-12-15,4990
2019-12-16,4990
2019-12-17,4990
2019-12-18,4990
2019-12-19,4990
2019-12-20,4990
2019-12-21,4990
2019-12-22,4990
2019-12-23,4990
2019-12-24,4990
2019-12-25,4990
2019-12-26,4990
2019-12-27,4990
2019-12-28,4990
2019-12-29,4990
2019-12-30,4990
2019-12-31,4990
2020-01-01,4990
2020-01-02,4990
2020-01-03,4990
2020-01-04,4990
2020-01-05,4990
2020-01-06,4990
2020-01-07,4990
2020-01-08,4990
2020-01-09,4990
2020-01-10,4990
2020-01-11,4990
2020-01-12,4990
2020-01-13,4990
2020-01-14,4990
2020-01-15,4990
2020-01-16,4990
2020-01-17,4990
2020-01-18,4990
2020-01-19,4990
2020-01-20,4990
2020-01-21,4990
2020-01-22,4990
2020-01-23,4990
2020-01-24,4990
2020-01-25,4990
2020-01-26,4990
2020-01-27,4839
2020-01-28,4839
2020-01-29,4839
2020-01-30,4839
2020-01-31,4839
2020-02-01,4839
2020-02-02,4839
2020-02-03,4839
2020-02-04,4839
2020-02-05,4839
2020-02-06,4839
2020-02-07,4839
2020-02-08,4839
2020-02-09,4839
2020-02-10,4839
2020-02-11,4839
2020-02-12,4839
2020-02-13,4839
2020-02-14,4839
2020-02-15,4839
2020-02-16,4839
2020-02-17,4839
2020-02-18,4839
2020-02-19,4839
2020-02-20,4839
2020-02-21,4839
2020-02-22,4839
2020-02-23,4839
2020-02-24,4839
2020-02-25,4839
2020-02-26,4839
2020-02-27,4839
2020-02-28,4839
2020-02-29,4839
2020-03-01,4839
2020-03-02,4839
2020-03-03,4839
2020-03-04,4839
2020-03-05,4839
2020-03-06,4839
2020-03-07,4839
2020-03-08,4839
2020-03-09,4839
2020-03-10,4839
2020-03-11,4839
2020-03-12,4839
2020-03-13,4839
2020-03-14,4839
2020-03-15,4839
2020-03-16,4839
2020-03-17,4839
2020-03-18,4648
2020-03-19,4648
2020-03-20,4648
2020-03-21,4648
2020-03-22,4648
2020-03-23,4648
2020-03-24,4648
2020-03-25,4648
2020-03-26,4648
2020-03-27,4648
2020-03-28,4648
2020-03-29,4648
2020-03-30,4648
2020-03-31,4648
2020-04-01,4648
2020-04-02,4648
2020-04-03,4648
2020-04-04,4648
2020-04-05,4648
2020-04-06,4648
2020-04-07,4648
2020-04-08,4648
2020-04-09,4648
2020-04-10,4648
2020-04-11,4648
2020-04-12,4648
2020-04-13,4648
2020-04-14,4648
2020-04-15,4648
2020-04-16,4648
2020-04-17,4648
2020-04-18,4648
2020-04-19,4444
2020-04-20,4444
2020-04-21,4444
2020-04-22,4444
2020-04-23,4444
2020-04-24,4444
2020-04-25,4444
2020-04-26,4444
2020-04-27,4444
2020-04-28,4444
2020-04-29,4444
2020-04-30,4444
2020-05-01,4444
2020-05-02,4444
2020-05-03,4444
2020-05-04,4444
2020-05-05,4444
2020-05-06,4444
2020-05-07,4444
2020-05-08,4444
2020-05-09,4444
2020-05-10,4444
2020-05-11,4444
2020-05-12,4444
2020-05-13,4244
