date_obj,Wrapped%20oomlie price
2019-06-11,5070
2019-06-12,5131
2019-06-13,5131
2019-06-14,5131
2019-06-15,5131
2019-06-16,5131
2019-06-17,5126
2019-06-18,5126
2019-06-19,5126
2019-06-20,5126
2019-06-21,5126
2019-06-22,5126
2019-06-23,5126
2019-06-24,5126
2019-06-25,5015
2019-06-26,5015
2019-06-27,5015
2019-06-28,5015
2019-06-29,5015
2019-06-30,5015
2019-07-01,5081
2019-07-02,5081
2019-07-03,5081
2019-07-04,5081
2019-07-05,5081
2019-07-06,5081
2019-07-07,5081
2019-07-08,5081
2019-07-09,5116
2019-07-10,5116
2019-07-11,5116
2019-07-12,5116
2019-07-13,5116
2019-07-14,5116
2019-07-15,5273
2019-07-16,5273
2019-07-17,5273
2019-07-18,5273
2019-07-19,5273
2019-07-20,5273
2019-07-21,5273
2019-07-22,5119
2019-07-23,5119
2019-07-24,5119
2019-07-25,5119
2019-07-26,5119
2019-07-27,5119
2019-07-28,5119
2019-07-29,4957
2019-07-30,4957
2019-07-31,4957
2019-08-01,4957
2019-08-02,4957
2019-08-03,4957
2019-08-04,4957
2019-08-05,4957
2019-08-06,4816
2019-08-07,4816
2019-08-08,4816
2019-08-09,4816
2019-08-10,4816
2019-08-11,4816
2019-08-12,4816
2019-08-13,4703
2019-08-14,4703
2019-08-15,4703
2019-08-16,4703
2019-08-17,4703
2019-08-18,4702
2019-08-19,4702
2019-08-20,4702
2019-08-21,4702
2019-08-22,4702
2019-08-23,4809
2019-08-24,4809
2019-08-24,4809
2019-08-25,4809
2019-08-25,4809
2019-08-26,4809
2019-08-26,4809
2019-08-27,4809
2019-08-27,4809
2019-08-28,4809
2019-08-29,4803
2019-08-30,4803
2019-08-31,4803
2019-09-01,4803
2019-09-02,4803
2019-09-03,4803
2019-09-04,4803
2019-09-05,4803
2019-09-06,4803
2019-09-07,4803
2019-09-08,4803
2019-09-09,4803
2019-09-10,4803
2019-09-11,4803
2019-09-12,4724
2019-09-13,4724
2019-09-14,4724
2019-09-15,4724
2019-09-16,4724
2019-09-17,4724
2019-09-18,4724
2019-09-19,4761
2019-09-20,4761
2019-09-21,4761
2019-09-22,4761
2019-09-23,4761
2019-09-24,4761
2019-09-25,4761
2019-09-26,4740
2019-09-27,4740
2019-09-28,4740
2019-09-29,4740
2019-09-30,4740
2019-10-01,4740
2019-10-02,4740
2019-10-03,4740
2019-10-04,4740
2019-10-05,4758
2019-10-06,4758
2019-10-07,4758
2019-10-08,4758
2019-10-09,4758
2019-10-10,4758
2019-10-11,4758
2019-10-12,4727
2019-10-13,4727
2019-10-14,4727
2019-10-15,4727
2019-10-16,4727
2019-10-17,4727
2019-10-18,4727
2019-10-19,4678
2019-10-20,4678
2019-10-21,4678
2019-10-22,4678
2019-10-23,4678
2019-10-24,4678
2019-10-25,4678
2019-10-26,4678
2019-10-27,4507
2019-10-28,4507
2019-10-29,4507
2019-10-30,4507
2019-10-31,4507
2019-11-01,4507
2019-11-02,4556
2019-11-03,4556
2019-11-04,4556
2019-11-05,4556
2019-11-06,4556
2019-11-07,4556
2019-11-08,4556
2019-11-09,4556
2019-11-10,4383
2019-11-11,4383
2019-11-12,4383
2019-11-13,4383
2019-11-14,4383
2019-11-15,4383
2019-11-16,4413
2019-11-17,4413
2019-11-18,4413
2019-11-19,4413
2019-11-20,4413
2019-11-21,4413
2019-11-22,4413
2019-11-23,4413
2019-11-24,4413
2019-11-25,4413
2019-11-26,4499
2019-11-27,4499
2019-11-28,4499
2019-11-29,4499
2019-11-30,4499
2019-12-01,4499
2019-12-02,4499
2019-12-03,4517
2019-12-04,4517
2019-12-05,4517
2019-12-06,4517
2019-12-07,4517
2019-12-08,4517
2019-12-09,4597
2019-12-10,4597
2019-12-11,4597
2019-12-12,4597
2019-12-13,4597
2019-12-14,4597
2019-12-15,4652
2019-12-16,4652
2019-12-17,4652
2019-12-18,4652
2019-12-19,4652
2019-12-20,4652
2019-12-21,4652
2019-12-22,4652
2019-12-23,4652
2019-12-24,4652
2019-12-25,4663
2019-12-26,4663
2019-12-27,4663
2019-12-28,4663
2019-12-29,4663
2019-12-30,4663
2019-12-31,4663
2020-01-01,4644
2020-01-02,4644
2020-01-03,4644
2020-01-04,4644
2020-01-05,4644
2020-01-06,4644
2020-01-07,4644
2020-01-08,4644
2020-01-09,4613
2020-01-10,4613
2020-01-11,4613
2020-01-12,4613
2020-01-13,4613
2020-01-14,4613
2020-01-15,4613
2020-01-16,4741
2020-01-17,4741
2020-01-18,4741
2020-01-19,4741
2020-01-20,4741
2020-01-21,4741
2020-01-22,4741
2020-01-23,4765
2020-01-24,4765
2020-01-25,4765
2020-01-26,4765
2020-01-27,4813
2020-01-28,4813
2020-01-29,4813
2020-01-30,4813
2020-01-31,4813
2020-02-01,4813
2020-02-02,5037
2020-02-03,5037
2020-02-04,5037
2020-02-05,5037
2020-02-06,5037
2020-02-07,5037
2020-02-08,5175
2020-02-09,5175
2020-02-10,5175
2020-02-11,5175
2020-02-12,5175
2020-02-13,5175
2020-02-14,5329
2020-02-15,5329
2020-02-16,5329
2020-02-17,5329
2020-02-18,5329
2020-02-19,5357
2020-02-20,5357
2020-02-21,5357
2020-02-22,5357
2020-02-23,5348
2020-02-24,5348
2020-02-25,5348
2020-02-26,5348
2020-02-27,5348
2020-02-28,5093
2020-02-29,5093
2020-03-01,5093
2020-03-02,5093
2020-03-03,5093
2020-03-04,5093
2020-03-05,5063
2020-03-06,5063
2020-03-07,5063
2020-03-08,5063
2020-03-09,5063
2020-03-10,5194
2020-03-11,5194
2020-03-12,5194
2020-03-13,5194
2020-03-14,5194
2020-03-15,5342
2020-03-16,5342
2020-03-17,5342
2020-03-18,5342
2020-03-19,5342
2020-03-20,5309
2020-03-21,5309
2020-03-22,5309
2020-03-23,5309
2020-03-24,5139
2020-03-25,5139
2020-03-26,5139
2020-03-27,5139
2020-03-28,5083
2020-03-29,5083
2020-03-30,4873
2020-03-31,4873
2020-04-01,4873
2020-04-02,4819
2020-04-03,4819
2020-04-04,4819
2020-04-05,4722
2020-04-06,4722
2020-04-07,4755
2020-04-08,4755
2020-04-09,4755
2020-04-10,4874
2020-04-11,4874
2020-04-12,4951
2020-04-13,4951
2020-04-14,4951
2020-04-15,5147
2020-04-16,5147
2020-04-17,5147
2020-04-18,5346
2020-04-19,5346
2020-04-20,5346
2020-04-21,5564
2020-04-22,5564
2020-04-23,5564
2020-04-24,5564
2020-04-25,5692
2020-04-26,5692
2020-04-27,5692
2020-04-28,5793
2020-04-29,5793
2020-04-30,5793
2020-05-01,6044
2020-05-02,6044
2020-05-03,6044
2020-05-04,6037
2020-05-05,6037
2020-05-06,6037
2020-05-07,5871
2020-05-08,5871
2020-05-09,5871
2020-05-10,5645
2020-05-11,5645
2020-05-12,5645
2020-05-13,5645
