date_obj,Pink%20robe%20bottoms price
2019-06-13,163
2019-06-14,163
2019-06-15,163
2019-06-16,163
2019-06-17,163
2019-06-18,163
2019-06-19,163
2019-06-20,162
2019-06-21,162
2019-06-22,162
2019-06-23,162
2019-06-24,162
2019-06-25,162
2019-06-26,162
2019-06-27,162
2019-06-28,165
2019-06-29,165
2019-06-30,165
2019-07-01,165
2019-07-02,165
2019-07-03,165
2019-07-04,165
2019-07-05,168
2019-07-06,168
2019-07-07,168
2019-07-08,168
2019-07-09,168
2019-07-10,168
2019-07-11,168
2019-07-12,168
2019-07-13,164
2019-07-14,164
2019-07-15,164
2019-07-16,164
2019-07-17,164
2019-07-18,164
2019-07-19,164
2019-07-20,161
2019-07-21,161
2019-07-22,161
2019-07-23,161
2019-07-24,161
2019-07-25,161
2019-07-26,161
2019-07-27,158
2019-07-28,158
2019-07-29,158
2019-07-30,158
2019-07-31,158
2019-08-01,158
2019-08-02,157
2019-08-03,157
2019-08-04,157
2019-08-05,157
2019-08-06,157
2019-08-07,157
2019-08-08,157
2019-08-09,160
2019-08-10,160
2019-08-11,160
2019-08-12,160
2019-08-13,160
2019-08-14,160
2019-08-15,166
2019-08-16,166
2019-08-17,166
2019-08-18,166
2019-08-19,166
2019-08-20,165
2019-08-21,165
2019-08-22,165
2019-08-23,165
2019-08-24,165
2019-08-24,165
2019-08-25,165
2019-08-25,165
2019-08-26,165
2019-08-26,165
2019-08-27,165
2019-08-27,165
2019-08-28,161
2019-08-29,161
2019-08-30,161
2019-08-31,161
2019-09-01,161
2019-09-02,161
2019-09-03,161
2019-09-04,158
2019-09-05,158
2019-09-06,158
2019-09-07,158
2019-09-08,158
2019-09-09,158
2019-09-10,160
2019-09-11,160
2019-09-12,160
2019-09-13,160
2019-09-14,160
2019-09-15,160
2019-09-16,160
2019-09-17,157
2019-09-18,157
2019-09-19,157
2019-09-20,157
2019-09-21,157
2019-09-22,157
2019-09-23,157
2019-09-24,157
2019-09-25,157
2019-09-26,158
2019-09-27,158
2019-09-28,158
2019-09-29,158
2019-09-30,158
2019-10-01,158
2019-10-02,158
2019-10-03,158
2019-10-04,151
2019-10-05,151
2019-10-06,151
2019-10-07,151
2019-10-08,151
2019-10-09,151
2019-10-10,147
2019-10-11,147
2019-10-12,147
2019-10-13,147
2019-10-14,147
2019-10-15,147
2019-10-16,147
2019-10-17,147
2019-10-18,154
2019-10-19,154
2019-10-20,154
2019-10-21,154
2019-10-22,154
2019-10-23,154
2019-10-24,154
2019-10-25,154
2019-10-26,154
2019-10-27,154
2019-10-28,161
2019-10-29,161
2019-10-30,161
2019-10-31,161
2019-11-01,161
2019-11-02,161
2019-11-03,161
2019-11-04,161
2019-11-05,161
2019-11-06,161
2019-11-07,161
2019-11-08,161
2019-11-09,166
2019-11-10,166
2019-11-11,166
2019-11-12,166
2019-11-13,166
2019-11-14,166
2019-11-15,166
2019-11-16,166
2019-11-17,166
2019-11-18,165
2019-11-19,165
2019-11-20,165
2019-11-21,165
2019-11-22,165
2019-11-23,165
2019-11-24,165
2019-11-25,165
2019-11-26,165
2019-11-27,165
2019-11-28,165
2019-11-29,170
2019-11-30,170
2019-12-01,170
2019-12-02,170
2019-12-03,170
2019-12-04,170
2019-12-05,170
2019-12-06,170
2019-12-07,170
2019-12-08,170
2019-12-09,171
2019-12-10,171
2019-12-11,171
2019-12-12,171
2019-12-13,171
2019-12-14,171
2019-12-15,171
2019-12-16,171
2019-12-17,171
2019-12-18,171
2019-12-19,171
2019-12-20,171
2019-12-21,168
2019-12-22,168
2019-12-23,168
2019-12-24,168
2019-12-25,168
2019-12-26,168
2019-12-27,168
2019-12-28,168
2019-12-29,168
2019-12-30,168
2019-12-31,165
2020-01-01,165
2020-01-02,165
2020-01-03,165
2020-01-04,165
2020-01-05,165
2020-01-06,165
2020-01-07,165
2020-01-08,165
2020-01-09,165
2020-01-10,165
2020-01-11,165
2020-01-12,165
2020-01-13,165
2020-01-14,165
2020-01-15,165
2020-01-16,165
2020-01-17,165
2020-01-18,165
2020-01-19,168
2020-01-20,168
2020-01-21,168
2020-01-22,168
2020-01-23,168
2020-01-24,168
2020-01-25,168
2020-01-26,168
2020-01-27,168
2020-01-28,168
2020-01-29,162
2020-01-30,162
2020-01-31,162
2020-02-01,162
2020-02-02,162
2020-02-03,162
2020-02-04,162
2020-02-05,162
2020-02-06,162
2020-02-07,162
2020-02-08,167
2020-02-09,167
2020-02-10,167
2020-02-11,167
2020-02-12,167
2020-02-13,167
2020-02-14,167
2020-02-15,167
2020-02-16,167
2020-02-17,163
2020-02-18,163
2020-02-19,163
2020-02-20,163
2020-02-21,163
2020-02-22,163
2020-02-23,163
2020-02-24,163
2020-02-25,169
2020-02-26,169
2020-02-27,169
2020-02-28,169
2020-02-29,169
2020-03-01,169
2020-03-02,169
2020-03-03,169
2020-03-04,169
2020-03-05,169
2020-03-06,168
2020-03-07,168
2020-03-08,168
2020-03-09,168
2020-03-10,168
2020-03-11,168
2020-03-12,168
2020-03-13,168
2020-03-14,168
2020-03-15,174
2020-03-16,174
2020-03-17,174
2020-03-18,174
2020-03-19,174
2020-03-20,174
2020-03-21,174
2020-03-22,171
2020-03-23,171
2020-03-24,171
2020-03-25,171
2020-03-26,171
2020-03-27,171
2020-03-28,169
2020-03-29,169
2020-03-30,169
2020-03-31,169
2020-04-01,169
2020-04-02,166
2020-04-03,166
2020-04-04,166
2020-04-05,166
2020-04-06,166
2020-04-07,166
2020-04-08,168
2020-04-09,168
2020-04-10,168
2020-04-11,168
2020-04-12,168
2020-04-13,168
2020-04-14,163
2020-04-15,163
2020-04-16,163
2020-04-17,163
2020-04-18,163
2020-04-19,155
2020-04-20,155
2020-04-21,155
2020-04-22,155
2020-04-23,155
2020-04-24,155
2020-04-25,157
2020-04-26,157
2020-04-27,157
2020-04-28,157
2020-04-29,157
2020-04-30,163
2020-05-01,163
2020-05-02,163
2020-05-03,163
2020-05-04,163
2020-05-05,163
2020-05-06,167
2020-05-07,167
2020-05-08,167
2020-05-09,167
2020-05-10,167
2020-05-11,167
2020-05-12,167
2020-05-13,174
