date_obj,Tall%20fancy%20hedge%20(bagged) price
2019-03-30,50507
2019-03-31,50507
2019-04-01,50507
2019-04-02,50507
2019-04-03,50507
2019-04-04,50507
2019-04-05,50507
2019-04-06,50507
2019-04-07,50507
2019-04-08,50507
2019-04-09,50507
2019-04-10,50507
2019-04-11,50507
2019-04-12,50507
2019-04-13,50507
2019-04-14,50507
2019-04-15,50507
2019-04-16,50507
2019-04-17,50507
2019-04-18,50507
2019-04-19,50507
2019-04-20,50507
2019-04-21,50507
2019-04-22,50507
2019-04-23,50507
2019-04-24,50507
2019-04-25,50507
2019-04-26,50507
2019-04-27,50507
2019-04-28,50507
2019-04-29,50507
2019-04-30,50507
2019-05-01,50507
2019-05-02,50507
2019-05-03,50507
2019-05-04,50507
2019-05-05,50507
2019-05-06,50507
2019-05-07,50507
2019-05-08,50507
2019-05-09,50507
2019-05-10,50507
2019-05-11,50507
2019-05-12,50507
2019-05-13,50507
2019-05-14,50507
2019-05-15,50507
2019-05-16,50507
2019-05-17,50507
2019-05-18,50507
2019-05-19,50507
2019-05-20,50507
2019-05-21,50507
2019-05-22,50507
2019-05-23,50507
2019-05-24,50507
2019-05-25,50507
2019-05-26,50507
2019-05-27,50507
2019-05-28,50507
2019-05-29,50507
2019-05-30,50507
2019-05-31,50507
2019-06-01,50507
2019-06-02,50507
2019-06-03,50507
2019-06-04,50507
2019-06-05,50507
2019-06-06,50507
2019-06-07,50507
2019-06-08,50507
2019-06-09,50507
2019-06-10,50507
2019-06-11,50507
2019-06-12,50507
2019-06-13,50507
2019-06-14,50507
2019-06-15,50507
2019-06-16,50507
2019-06-17,50250
2019-06-18,50250
2019-06-19,50250
2019-06-20,50250
2019-06-21,50250
2019-06-22,50250
2019-06-23,50250
2019-06-24,50250
2019-06-25,50250
2019-06-26,50250
2019-06-27,50250
2019-06-28,50250
2019-06-29,50250
2019-06-30,50250
2019-07-01,50250
2019-07-02,50250
2019-07-03,50250
2019-07-04,50250
2019-07-05,50250
2019-07-06,50250
2019-07-07,50250
2019-07-08,50250
2019-07-09,50250
2019-07-10,50250
2019-07-11,50250
2019-07-12,50250
2019-07-13,50250
2019-07-14,50250
2019-07-15,50250
2019-07-16,50250
2019-07-17,50250
2019-07-18,50250
2019-07-19,50250
2019-07-20,50250
2019-07-21,50250
2019-07-22,50250
2019-07-23,50250
2019-07-24,50250
2019-07-25,50250
2019-07-26,50250
2019-07-27,50250
2019-07-28,50250
2019-07-29,50250
2019-07-30,50250
2019-07-31,50250
2019-08-01,50250
2019-08-02,50250
2019-08-03,50250
2019-08-04,50250
2019-08-05,50250
2019-08-06,50250
2019-08-07,50250
2019-08-08,50250
2019-08-09,50250
2019-08-10,50250
2019-08-11,50250
2019-08-12,50250
2019-08-13,50250
2019-08-14,50250
2019-08-15,50250
2019-08-16,50250
2019-08-17,50250
2019-08-18,50250
2019-08-19,50250
2019-08-20,50250
2019-08-21,50250
2019-08-22,50250
2019-08-23,50250
2019-08-24,50250
2019-08-24,50250
2019-08-25,50250
2019-08-25,50250
2019-08-26,50250
2019-08-26,50250
2019-08-27,50250
2019-08-27,50250
2019-08-28,50250
2019-08-29,50250
2019-08-30,50250
2019-08-31,50250
2019-09-01,50250
2019-09-02,50250
2019-09-03,50250
2019-09-04,50250
2019-09-05,50250
2019-09-06,50250
2019-09-07,50250
2019-09-08,50250
2019-09-09,50250
2019-09-10,50250
2019-09-11,50250
2019-09-12,50250
2019-09-13,50250
2019-09-14,50250
2019-09-15,50250
2019-09-16,50250
2019-09-17,50250
2019-09-18,50250
2019-09-19,50250
2019-09-20,50250
2019-09-21,50250
2019-09-22,50250
2019-09-23,50250
2019-09-24,50250
2019-09-25,50250
2019-09-26,50250
2019-09-27,50250
2019-09-28,50250
2019-09-29,50250
2019-09-30,50250
2019-10-01,50250
2019-10-02,50250
2019-10-03,50250
2019-10-04,50250
2019-10-05,50250
2019-10-06,50250
2019-10-07,50250
2019-10-08,50250
2019-10-09,50250
2019-10-10,50250
2019-10-11,50250
2019-10-12,50250
2019-10-13,50250
2019-10-14,50250
2019-10-15,50250
2019-10-16,50250
2019-10-17,50250
2019-10-18,50250
2019-10-19,50250
2019-10-20,49567
2019-10-21,49567
2019-10-22,49567
2019-10-23,49567
2019-10-24,49567
2019-10-25,49567
2019-10-26,49567
2019-10-27,49567
2019-10-28,49567
2019-10-29,49567
2019-10-30,49567
2019-10-31,49567
2019-11-01,49567
2019-11-02,49567
2019-11-03,49567
2019-11-04,49567
2019-11-05,49567
2019-11-06,49567
2019-11-07,49567
2019-11-08,49567
2019-11-09,49567
2019-11-10,49567
2019-11-11,49567
2019-11-12,49567
2019-11-13,49567
2019-11-14,49567
2019-11-15,49567
2019-11-16,49567
2019-11-17,49567
2019-11-18,49567
2019-11-19,49567
2019-11-20,49567
2019-11-21,49567
2019-11-22,49567
2019-11-23,49567
2019-11-24,49567
2019-11-25,49567
2019-11-26,49567
2019-11-27,49567
2019-11-28,49567
2019-11-29,49567
2019-11-30,49567
2019-12-01,49567
2019-12-02,49567
2019-12-03,49567
2019-12-04,49567
2019-12-05,49567
2019-12-06,49567
2019-12-07,49567
2019-12-08,49567
2019-12-09,49567
2019-12-10,49567
2019-12-11,49567
2019-12-12,49567
2019-12-13,49567
2019-12-14,49567
2019-12-15,49567
2019-12-16,49567
2019-12-17,49567
2019-12-18,49567
2019-12-19,49567
2019-12-20,49567
2019-12-21,49567
2019-12-22,49567
2019-12-23,49567
2019-12-24,49567
2019-12-25,49567
2019-12-26,49567
2019-12-27,49567
2019-12-28,49567
2019-12-29,49567
2019-12-30,49567
2019-12-31,49567
2020-01-01,49567
2020-01-02,49567
2020-01-03,49567
2020-01-04,49567
2020-01-05,49567
2020-01-06,49567
2020-01-07,49567
2020-01-08,49567
2020-01-09,49567
2020-01-10,49567
2020-01-11,49567
2020-01-12,49567
2020-01-13,49567
2020-01-14,49567
2020-01-15,49567
2020-01-16,49567
2020-01-17,49567
2020-01-18,49567
2020-01-19,49567
2020-01-20,49567
2020-01-21,49567
2020-01-22,49567
2020-01-23,49567
2020-01-24,49567
2020-01-25,49567
2020-01-26,49567
2020-01-27,49567
2020-01-28,49567
2020-01-29,49567
2020-01-30,49567
2020-01-31,49567
2020-02-01,49567
2020-02-02,49567
2020-02-03,49567
2020-02-04,49567
2020-02-05,49567
2020-02-06,49567
2020-02-07,49567
2020-02-08,49567
2020-02-09,49567
2020-02-10,49567
2020-02-11,49567
2020-02-12,49567
2020-02-13,49567
2020-02-14,49567
2020-02-15,49567
2020-02-16,49567
2020-02-17,49567
2020-02-18,49567
2020-02-19,49567
2020-02-20,49567
2020-02-21,49567
2020-02-22,49567
2020-02-23,49567
2020-02-24,49567
2020-02-25,49567
2020-02-26,49567
2020-02-27,48731
2020-02-28,48731
2020-02-29,48731
2020-03-01,48731
2020-03-02,48731
2020-03-03,48731
2020-03-04,48731
2020-03-05,48731
2020-03-06,48731
2020-03-07,48731
2020-03-08,48731
2020-03-09,48731
2020-03-10,48731
2020-03-11,48731
2020-03-12,48731
2020-03-13,48731
2020-03-14,48731
2020-03-15,48731
2020-03-16,48731
2020-03-17,48731
2020-03-18,48731
2020-03-19,48731
2020-03-20,48731
2020-03-21,48731
2020-03-22,48731
2020-03-23,48731
2020-03-24,48731
2020-03-25,48731
2020-03-26,48731
2020-03-27,48731
2020-03-28,48731
2020-03-29,48731
2020-03-30,48731
2020-03-31,48731
2020-04-01,48731
2020-04-02,48731
2020-04-03,48731
2020-04-04,48731
2020-04-05,48731
2020-04-06,48731
2020-04-07,48731
2020-04-08,48731
2020-04-09,48731
2020-04-10,48731
2020-04-11,48731
2020-04-12,48731
2020-04-13,48731
2020-04-14,48731
2020-04-15,48731
2020-04-16,48731
2020-04-17,48731
2020-04-18,48731
2020-04-19,48731
2020-04-20,48731
2020-04-21,48731
2020-04-22,48972
2020-04-23,48972
2020-04-24,48972
2020-04-25,48972
2020-04-26,48972
2020-04-27,48972
2020-04-28,48972
2020-04-29,48972
2020-04-30,48972
2020-05-01,48972
2020-05-02,48972
2020-05-03,48972
2020-05-04,48972
2020-05-05,48972
2020-05-06,48972
2020-05-07,48972
2020-05-08,48972
2020-05-09,48972
2020-05-10,48972
2020-05-11,48972
2020-05-12,48972
2020-05-13,48972
