date_obj,Skeletal%20top price
2019-04-09,26163
2019-04-10,26459
2019-04-11,26640
2019-04-12,26558
2019-04-13,26591
2019-04-14,26589
2019-04-15,26653
2019-04-16,27979
2019-04-17,29378
2019-04-18,30568
2019-04-19,30263
2019-04-20,29952
2019-04-21,28894
2019-04-22,30005
2019-04-23,30891
2019-04-24,30155
2019-04-25,31012
2019-04-26,30909
2019-04-27,30276
2019-04-28,28923
2019-04-29,28001
2019-04-30,27375
2019-05-01,26687
2019-05-02,27310
2019-05-03,28345
2019-05-04,28743
2019-05-05,27385
2019-05-06,26820
2019-05-07,26562
2019-05-08,26693
2019-05-09,26617
2019-05-10,26839
2019-05-11,26663
2019-05-12,26842
2019-05-13,26483
2019-05-14,26501
2019-05-15,26680
2019-05-16,26310
2019-05-17,26807
2019-05-18,26786
2019-05-19,26915
2019-05-20,27249
2019-05-21,27130
2019-05-22,26907
2019-05-23,26714
2019-05-24,26785
2019-05-25,27487
2019-05-26,28111
2019-05-27,28168
2019-05-28,27301
2019-05-29,27579
2019-05-30,26853
2019-05-31,26082
2019-06-01,26992
2019-06-02,26877
2019-06-03,27844
2019-06-04,28491
2019-06-05,28010
2019-06-06,27705
2019-06-07,27941
2019-06-08,27040
2019-06-09,26571
2019-06-10,26571
2019-06-11,27023
2019-06-12,27383
2019-06-13,27022
2019-06-14,26839
2019-06-15,26377
2019-06-16,26688
2019-06-17,26762
2019-06-18,26527
2019-06-19,26305
2019-06-20,26784
2019-06-21,26698
2019-06-22,26533
2019-06-23,26544
2019-06-24,26587
2019-06-25,27053
2019-06-26,26624
2019-06-27,26677
2019-06-28,26677
2019-06-29,26591
2019-06-30,26931
2019-07-01,26459
2019-07-02,26637
2019-07-03,26602
2019-07-04,26728
2019-07-05,27040
2019-07-06,26547
2019-07-07,27135
2019-07-08,26862
2019-07-09,26717
2019-07-10,26851
2019-07-11,26584
2019-07-12,26718
2019-07-13,26635
2019-07-14,26846
2019-07-15,28008
2019-07-16,27889
2019-07-17,29284
2019-07-18,29339
2019-07-19,27985
2019-07-20,27506
2019-07-21,26848
2019-07-22,27061
2019-07-23,26846
2019-07-24,26188
2019-07-25,26390
2019-07-26,26601
2019-07-27,26635
2019-07-28,26810
2019-07-29,26891
2019-07-30,26755
2019-07-31,26264
2019-08-01,26105
2019-08-02,26536
2019-08-03,26398
2019-08-04,26380
2019-08-05,26619
2019-08-06,26581
2019-08-07,26525
2019-08-08,26525
2019-08-09,26551
2019-08-10,26446
2019-08-11,26427
2019-08-12,26588
2019-08-13,26565
2019-08-14,26699
2019-08-15,26684
2019-08-16,26398
2019-08-17,26398
2019-08-18,26731
2019-08-19,27309
2019-08-20,26208
2019-08-21,26502
2019-08-22,26586
2019-08-23,26638
2019-08-24,26544
2019-08-24,26544
2019-08-25,26547
2019-08-25,26547
2019-08-26,26380
2019-08-26,26380
2019-08-27,26243
2019-08-27,26243
2019-08-28,26602
2019-08-29,26623
2019-08-30,26692
2019-08-31,26692
2019-09-01,26777
2019-09-02,26777
2019-09-03,27137
2019-09-04,26655
2019-09-05,26477
2019-09-06,26724
2019-09-07,26274
2019-09-08,26486
2019-09-09,26482
2019-09-10,26523
2019-09-11,26169
2019-09-12,26054
2019-09-13,26378
2019-09-14,26461
2019-09-15,26608
2019-09-16,26484
2019-09-17,26790
2019-09-18,26488
2019-09-19,26335
2019-09-20,26335
2019-09-21,26467
2019-09-22,26816
2019-09-23,26523
2019-09-24,26523
2019-09-25,26446
2019-09-26,26534
2019-09-27,26534
2019-09-28,26375
2019-09-29,26375
2019-09-30,26364
2019-10-01,26309
2019-10-02,26309
2019-10-03,26353
2019-10-04,26413
2019-10-05,26092
2019-10-06,26916
2019-10-07,26323
2019-10-08,26354
2019-10-09,26354
2019-10-10,26882
2019-10-11,28165
2019-10-12,27454
2019-10-13,27403
2019-10-14,26608
2019-10-15,26089
2019-10-16,26392
2019-10-17,26392
2019-10-18,26011
2019-10-19,26580
2019-10-20,26738
2019-10-21,26899
2019-10-22,26682
2019-10-23,26733
2019-10-24,26525
2019-10-25,26428
2019-10-26,26390
2019-10-27,26452
2019-10-28,26656
2019-10-29,26656
2019-10-30,26475
2019-10-31,26436
2019-11-01,26710
2019-11-02,26362
2019-11-03,26030
2019-11-04,25986
2019-11-05,25986
2019-11-06,26350
2019-11-07,26679
2019-11-08,26165
2019-11-09,26580
2019-11-10,26390
2019-11-11,26200
2019-11-12,26267
2019-11-13,26361
2019-11-14,26704
2019-11-15,26210
2019-11-16,26589
2019-11-17,26589
2019-11-18,26304
2019-11-19,26304
2019-11-20,27488
2019-11-21,27488
2019-11-22,27850
2019-11-23,27833
2019-11-24,27002
2019-11-25,26349
2019-11-26,26276
2019-11-27,26276
2019-11-28,26373
2019-11-29,26373
2019-11-30,26601
2019-12-01,26398
2019-12-02,26338
2019-12-03,26561
2019-12-04,26278
2019-12-05,26278
2019-12-06,26149
2019-12-07,26203
2019-12-08,26203
2019-12-09,26288
2019-12-10,26198
2019-12-11,26269
2019-12-12,26269
2019-12-13,26518
2019-12-14,26389
2019-12-15,26235
2019-12-16,26329
2019-12-17,26492
2019-12-18,26492
2019-12-19,26328
2019-12-20,26333
2019-12-21,26561
2019-12-22,26454
2019-12-23,26454
2019-12-24,26347
2019-12-25,26267
2019-12-26,26267
2019-12-27,26197
2019-12-28,26352
2019-12-29,26505
2019-12-30,26370
2019-12-31,26573
2020-01-01,26623
2020-01-02,26503
2020-01-03,26379
2020-01-04,26323
2020-01-05,26396
2020-01-06,26511
2020-01-07,26859
2020-01-08,26859
2020-01-09,26417
2020-01-10,26346
2020-01-11,25984
2020-01-12,26204
2020-01-13,26204
2020-01-14,26878
2020-01-15,26741
2020-01-16,26837
2020-01-17,26462
2020-01-18,26462
2020-01-19,26462
2020-01-20,26663
2020-01-21,26663
2020-01-22,26493
2020-01-23,26485
2020-01-24,26578
2020-01-25,26653
2020-01-26,26419
2020-01-27,26681
2020-01-28,26473
2020-01-29,27707
2020-01-30,27161
2020-01-31,26638
2020-02-01,26483
2020-02-02,26208
2020-02-03,26489
2020-02-04,25945
2020-02-05,26255
2020-02-06,26023
2020-02-07,26260
2020-02-08,26498
2020-02-09,26107
2020-02-10,26523
2020-02-11,26842
2020-02-12,26473
2020-02-13,25995
2020-02-14,26396
2020-02-15,26593
2020-02-16,26665
2020-02-17,26552
2020-02-18,26659
2020-02-19,26734
2020-02-20,26777
2020-02-21,26777
2020-02-22,26828
2020-02-23,26389
2020-02-24,26491
2020-02-25,26327
2020-02-26,26471
2020-02-27,26377
2020-02-28,26391
2020-02-29,26635
2020-03-01,26797
2020-03-02,26630
2020-03-03,26644
2020-03-04,26644
2020-03-05,26066
2020-03-06,26310
2020-03-07,26456
2020-03-08,26612
2020-03-09,26590
2020-03-10,26341
2020-03-11,26460
2020-03-12,26711
2020-03-13,26432
2020-03-14,26479
2020-03-15,26175
2020-03-16,26462
2020-03-17,26497
2020-03-18,26459
2020-03-19,26290
2020-03-20,26596
2020-03-21,26381
2020-03-22,26175
2020-03-23,26555
2020-03-24,26537
2020-03-25,26292
2020-03-26,26492
2020-03-27,26553
2020-03-28,26436
2020-03-29,26510
2020-03-30,26673
2020-03-31,26994
2020-04-01,26311
2020-04-02,26777
2020-04-03,26571
2020-04-04,26559
2020-04-05,26610
2020-04-06,26536
2020-04-07,27007
2020-04-08,26845
2020-04-09,26754
2020-04-10,26538
2020-04-11,26563
2020-04-12,27567
2020-04-13,26497
2020-04-14,26605
2020-04-15,26663
2020-04-16,26957
2020-04-17,26458
2020-04-18,26753
2020-04-19,26608
2020-04-20,26757
2020-04-21,26798
2020-04-22,26672
2020-04-23,26686
2020-04-24,26599
2020-04-25,26651
2020-04-26,26527
2020-04-27,26481
2020-04-28,26488
2020-04-29,26470
2020-04-30,26443
2020-05-01,26636
2020-05-02,26455
2020-05-03,26585
2020-05-04,26432
2020-05-05,26622
2020-05-06,26604
2020-05-07,26194
2020-05-08,26333
2020-05-09,26541
2020-05-10,26412
2020-05-11,26335
2020-05-12,26367
2020-05-13,26580
