date_obj,Adamant%20helm%20(h2) price
2019-03-15,3162
2019-03-16,3249
2019-03-17,3150
2019-03-18,3150
2019-03-19,3104
2019-03-20,3107
2019-03-21,3107
2019-03-22,3100
2019-03-23,3244
2019-03-24,3210
2019-03-25,3210
2019-03-26,3114
2019-03-27,3114
2019-03-28,3103
2019-03-29,3106
2019-03-30,3106
2019-03-31,3105
2019-04-01,3105
2019-04-02,3103
2019-04-03,3103
2019-04-04,3128
2019-04-05,3128
2019-04-06,3151
2019-04-07,3151
2019-04-08,3134
2019-04-09,3134
2019-04-10,3022
2019-04-11,3010
2019-04-12,3104
2019-04-13,3139
2019-04-14,3105
2019-04-15,3122
2019-04-16,3159
2019-04-17,3107
2019-04-18,3153
2019-04-19,3125
2019-04-20,3105
2019-04-21,3105
2019-04-22,3101
2019-04-23,3110
2019-04-24,3110
2019-04-25,3187
2019-04-26,3223
2019-04-27,3223
2019-04-28,3198
2019-04-29,3198
2019-04-30,3111
2019-05-01,3111
2019-05-02,3094
2019-05-03,3113
2019-05-04,3103
2019-05-05,3103
2019-05-06,3102
2019-05-07,3129
2019-05-08,3129
2019-05-09,3150
2019-05-10,3150
2019-05-11,3191
2019-05-12,3191
2019-05-13,3118
2019-05-14,3118
2019-05-15,3104
2019-05-16,3104
2019-05-17,3103
2019-05-18,3100
2019-05-19,3100
2019-05-20,3104
2019-05-21,3104
2019-05-22,3129
2019-05-23,3129
2019-05-24,3159
2019-05-25,3159
2019-05-26,3118
2019-05-27,3116
2019-05-28,3116
2019-05-29,3113
2019-05-30,3113
2019-05-31,3108
2019-06-01,3108
2019-06-02,3112
2019-06-03,3112
2019-06-04,3103
2019-06-05,3103
2019-06-06,3101
2019-06-07,3101
2019-06-08,3100
2019-06-09,3101
2019-06-10,3101
2019-06-11,3114
2019-06-12,3114
2019-06-13,3107
2019-06-14,3107
2019-06-15,3103
2019-06-16,3137
2019-06-17,3137
2019-06-18,3156
2019-06-19,3156
2019-06-20,3147
2019-06-21,3147
2019-06-22,3170
2019-06-23,3170
2019-06-24,3103
2019-06-25,3103
2019-06-26,3109
2019-06-27,3106
2019-06-28,3106
2019-06-29,3106
2019-06-30,3113
2019-07-01,3113
2019-07-02,3123
2019-07-03,3123
2019-07-04,3191
2019-07-05,3055
2019-07-06,3055
2019-07-07,2965
2019-07-08,2834
2019-07-09,2714
2019-07-10,2714
2019-07-11,2578
2019-07-12,2578
2019-07-13,2548
2019-07-14,2565
2019-07-15,2565
2019-07-16,2565
2019-07-17,2505
2019-07-18,2505
2019-07-19,2379
2019-07-20,2379
2019-07-21,2333
2019-07-22,2333
2019-07-23,2450
2019-07-24,2450
2019-07-25,2512
2019-07-26,2512
2019-07-27,2430
2019-07-28,2430
2019-07-29,2513
2019-07-30,2513
2019-07-31,2562
2019-08-01,2562
2019-08-02,2467
2019-08-03,2354
2019-08-04,2354
2019-08-05,2270
2019-08-06,2270
2019-08-07,2181
2019-08-08,2181
2019-08-09,2172
2019-08-10,2066
2019-08-11,2066
2019-08-12,2038
2019-08-13,2038
2019-08-14,2038
2019-08-15,2012
2019-08-16,2012
2019-08-17,2003
2019-08-18,2003
2019-08-19,2003
2019-08-20,2003
2019-08-21,2003
2019-08-22,2026
2019-08-23,2026
2019-08-24,2012
2019-08-24,2012
2019-08-25,2012
2019-08-25,2012
2019-08-26,2008
2019-08-27,2008
2019-08-27,2008
2019-08-28,2054
2019-08-29,2054
2019-08-30,2010
2019-08-31,2010
2019-09-01,2008
2019-09-02,2008
2019-09-03,2007
2019-09-04,2007
2019-09-05,2011
2019-09-06,2011
2019-09-07,2068
2019-09-08,2068
2019-09-09,2168
2019-09-10,2168
2019-09-11,2251
2019-09-12,2251
2019-09-13,2251
2019-09-14,2325
2019-09-15,2325
2019-09-16,2221
2019-09-17,2221
2019-09-18,2130
2019-09-19,2130
2019-09-20,2039
2019-09-21,2039
2019-09-22,2011
2019-09-23,2011
2019-09-24,2057
2019-09-25,2057
2019-09-26,2029
2019-09-27,2029
2019-09-28,2104
2019-09-29,2104
2019-09-30,2104
2019-10-01,2210
2019-10-02,2210
2019-10-03,2210
2019-10-04,2290
2019-10-05,2290
2019-10-06,2193
2019-10-07,2193
2019-10-08,2193
2019-10-09,2085
2019-10-10,2085
2019-10-11,2100
2019-10-12,2100
2019-10-13,2034
2019-10-14,2034
2019-10-15,2034
2019-10-16,2034
2019-10-17,2013
2019-10-18,2013
2019-10-19,2016
2019-10-20,2016
2019-10-21,2006
2019-10-22,2006
2019-10-23,2013
2019-10-24,2013
2019-10-25,2008
2019-10-26,2008
2019-10-27,2027
2019-10-28,2027
2019-10-29,2070
2019-10-30,2070
2019-10-31,2070
2019-11-01,2014
2019-11-02,2014
2019-11-03,2009
2019-11-04,2009
2019-11-05,2018
2019-11-06,2018
2019-11-07,2016
2019-11-08,2016
2019-11-09,1917
2019-11-10,1917
2019-11-11,1842
2019-11-12,1842
2019-11-13,1842
2019-11-14,1768
2019-11-15,1768
2019-11-16,1744
2019-11-17,1744
2019-11-18,1672
2019-11-19,1672
2019-11-20,1672
2019-11-21,1655
2019-11-22,1655
2019-11-23,1738
2019-11-24,1738
2019-11-25,1738
2019-11-26,1760
2019-11-27,1760
2019-11-28,1795
2019-11-29,1795
2019-11-30,1787
2019-12-01,1787
2019-12-02,1787
2019-12-03,1875
2019-12-04,1875
2019-12-05,1875
2019-12-06,1969
2019-12-07,1969
2019-12-08,1969
2019-12-09,1939
2019-12-10,1939
2019-12-11,1939
2019-12-12,1952
2019-12-13,1952
2019-12-14,2010
2019-12-15,2010
2019-12-16,2010
2019-12-17,2111
2019-12-18,2111
2019-12-19,2111
2019-12-20,2217
2019-12-21,2217
2019-12-22,2183
2019-12-23,2183
2019-12-24,2183
2019-12-25,2110
2019-12-26,2110
2019-12-27,2157
2019-12-28,2157
2019-12-29,2157
2019-12-30,2201
2019-12-31,2201
2020-01-01,2201
2020-01-02,2202
2020-01-03,2202
2020-01-04,2202
2020-01-05,2202
2020-01-06,2202
2020-01-07,2202
2020-01-08,2202
2020-01-09,2202
2020-01-10,2213
2020-01-11,2213
2020-01-12,2218
2020-01-13,2218
2020-01-14,2218
2020-01-15,2295
2020-01-16,2295
2020-01-17,2373
2020-01-18,2373
2020-01-19,2492
2020-01-20,2492
2020-01-21,2492
2020-01-22,2617
2020-01-23,2617
2020-01-24,2748
2020-01-25,2748
2020-01-26,2886
2020-01-27,2886
2020-01-28,2988
2020-01-29,2988
2020-01-30,3028
2020-01-31,3028
2020-02-01,3000
2020-02-02,3000
2020-02-03,3001
2020-02-04,3001
2020-02-05,2998
2020-02-06,2998
2020-02-07,3084
2020-02-08,3084
2020-02-09,3235
2020-02-10,3235
2020-02-11,3088
2020-02-12,3088
2020-02-13,3032
2020-02-14,3032
2020-02-15,3096
2020-02-16,3096
2020-02-17,3097
2020-02-18,3097
2020-02-19,3099
2020-02-20,3099
2020-02-21,3099
2020-02-22,3128
2020-02-23,3128
2020-02-24,3152
2020-02-25,3152
2020-02-26,3152
2020-02-27,3020
2020-02-28,2935
2020-02-29,2935
2020-03-01,3080
2020-03-02,3080
2020-03-03,3058
2020-03-04,3058
2020-03-05,3086
2020-03-06,3086
2020-03-07,3119
2020-03-08,3119
2020-03-09,2980
2020-03-10,2980
2020-03-11,2838
2020-03-12,2758
2020-03-13,2758
2020-03-14,2704
2020-03-15,2704
2020-03-16,2684
2020-03-17,2684
2020-03-18,2608
2020-03-19,2608
2020-03-20,2517
2020-03-21,2517
2020-03-22,2431
2020-03-23,2431
2020-03-24,2445
2020-03-25,2445
2020-03-26,2415
2020-03-27,2415
2020-03-28,2334
2020-03-29,2253
2020-03-30,2166
2020-03-31,2087
2020-04-01,2006
2020-04-02,1953
2020-04-03,1953
2020-04-04,1934
2020-04-05,1934
2020-04-06,1984
2020-04-07,1984
2020-04-08,2004
2020-04-09,2004
2020-04-10,1920
2020-04-11,1864
2020-04-12,1825
2020-04-13,1825
2020-04-14,1841
2020-04-15,1834
2020-04-16,1834
2020-04-17,1803
2020-04-18,1737
2020-04-19,1676
2020-04-20,1714
2020-04-21,1714
2020-04-22,1663
2020-04-23,1663
2020-04-24,1674
2020-04-25,1730
2020-04-26,1677
2020-04-27,1676
2020-04-28,1686
2020-04-29,1686
2020-04-30,1742
2020-05-01,1742
2020-05-02,1830
2020-05-03,1920
2020-05-04,1920
2020-05-05,2003
2020-05-06,2035
2020-05-07,2035
2020-05-08,2006
2020-05-09,1996
2020-05-10,1996
2020-05-11,2008
2020-05-12,2008
2020-05-13,2012
