date_obj,Armadyl%20page%201 price
2019-03-22,217406
2019-03-23,219262
2019-03-24,219945
2019-03-25,226118
2019-03-26,226786
2019-03-27,230440
2019-03-28,236084
2019-03-29,246675
2019-03-30,253815
2019-03-31,264293
2019-04-01,277440
2019-04-02,290723
2019-04-03,305260
2019-04-04,320144
2019-04-05,320794
2019-04-06,331731
2019-04-07,330045
2019-04-08,328703
2019-04-09,322871
2019-04-10,319029
2019-04-11,304849
2019-04-12,289723
2019-04-13,275236
2019-04-14,261474
2019-04-15,248400
2019-04-16,235980
2019-04-17,224181
2019-04-18,212971
2019-04-19,202493
2019-04-20,194277
2019-04-21,185760
2019-04-22,182561
2019-04-23,186196
2019-04-24,189089
2019-04-25,194780
2019-04-26,200094
2019-04-27,201175
2019-04-28,199476
2019-04-29,204585
2019-04-30,206226
2019-05-01,202982
2019-05-02,197966
2019-05-03,195036
2019-05-04,193721
2019-05-05,193983
2019-05-06,192864
2019-05-07,189871
2019-05-08,191858
2019-05-09,198195
2019-05-10,192605
2019-05-11,188279
2019-05-12,186282
2019-05-13,182869
2019-05-14,183148
2019-05-15,183542
2019-05-16,182667
2019-05-17,184198
2019-05-18,182025
2019-05-19,185323
2019-05-20,193494
2019-05-21,199973
2019-05-22,198971
2019-05-23,202295
2019-05-24,209713
2019-05-25,215853
2019-05-26,221204
2019-05-27,224376
2019-05-28,219939
2019-05-29,214649
2019-05-30,214643
2019-05-31,215551
2019-06-01,213392
2019-06-02,214463
2019-06-03,219231
2019-06-04,215478
2019-06-05,213698
2019-06-06,215441
2019-06-07,210231
2019-06-08,206747
2019-06-09,206479
2019-06-10,204341
2019-06-11,202544
2019-06-12,201397
2019-06-13,202717
2019-06-14,198616
2019-06-15,195455
2019-06-16,195658
2019-06-17,194806
2019-06-18,195124
2019-06-19,193241
2019-06-20,193350
2019-06-21,192497
2019-06-22,192043
2019-06-23,189525
2019-06-24,184907
2019-06-25,187806
2019-06-26,189488
2019-06-27,188100
2019-06-28,185734
2019-06-29,183369
2019-06-30,185421
2019-07-01,183443
2019-07-02,188066
2019-07-03,194126
2019-07-04,195192
2019-07-05,193697
2019-07-06,195500
2019-07-07,196692
2019-07-08,195317
2019-07-09,192647
2019-07-10,185781
2019-07-11,181419
2019-07-12,180012
2019-07-13,174731
2019-07-14,174643
2019-07-15,176754
2019-07-16,174372
2019-07-17,174029
2019-07-18,175728
2019-07-19,175030
2019-07-20,174865
2019-07-21,174436
2019-07-22,175551
2019-07-23,172750
2019-07-24,168554
2019-07-25,166450
2019-07-26,165522
2019-07-27,164819
2019-07-28,162220
2019-07-29,160873
2019-07-30,159009
2019-07-31,154620
2019-08-01,151066
2019-08-02,148967
2019-08-03,145395
2019-08-04,142531
2019-08-05,140248
2019-08-06,139812
2019-08-07,139818
2019-08-08,138071
2019-08-09,136977
2019-08-10,136012
2019-08-11,133321
2019-08-12,131157
2019-08-13,131282
2019-08-14,131016
2019-08-15,132516
2019-08-16,134892
2019-08-17,135947
2019-08-18,140246
2019-08-19,145913
2019-08-20,152341
2019-08-21,155911
2019-08-22,153208
2019-08-23,153199
2019-08-24,157109
2019-08-24,157109
2019-08-25,157181
2019-08-25,157181
2019-08-26,162075
2019-08-27,164170
2019-08-27,164170
2019-08-28,163392
2019-08-29,162286
2019-08-30,162172
2019-08-31,159893
2019-09-01,163274
2019-09-02,166300
2019-09-03,167396
2019-09-04,168019
2019-09-05,168329
2019-09-06,171617
2019-09-07,171187
2019-09-08,169341
2019-09-09,170493
2019-09-10,169965
2019-09-11,166997
2019-09-12,163606
2019-09-13,160029
2019-09-14,154482
2019-09-15,148460
2019-09-16,143516
2019-09-17,139961
2019-09-18,138396
2019-09-19,138047
2019-09-20,138872
2019-09-21,136755
2019-09-22,141706
2019-09-23,144080
2019-09-24,141706
2019-09-25,138299
2019-09-26,135702
2019-09-27,131090
2019-09-28,128411
2019-09-29,126730
2019-09-30,126261
2019-10-01,126426
2019-10-02,129534
2019-10-03,129893
2019-10-04,129461
2019-10-05,130331
2019-10-06,129469
2019-10-07,126475
2019-10-08,125651
2019-10-09,123440
2019-10-10,121980
2019-10-11,121778
2019-10-12,119515
2019-10-13,122701
2019-10-14,120643
2019-10-15,119544
2019-10-16,116650
2019-10-17,116973
2019-10-18,117102
2019-10-19,117505
2019-10-20,118971
2019-10-21,121424
2019-10-22,122847
2019-10-23,123039
2019-10-24,123468
2019-10-25,124766
2019-10-26,124429
2019-10-27,122092
2019-10-28,119515
2019-10-29,121548
2019-10-30,119315
2019-10-31,118446
2019-11-01,118407
2019-11-02,120261
2019-11-03,119404
2019-11-04,117187
2019-11-05,114602
2019-11-06,112957
2019-11-07,111912
2019-11-08,112137
2019-11-09,110769
2019-11-10,110743
2019-11-11,110497
2019-11-12,112386
2019-11-13,112167
2019-11-14,111962
2019-11-15,109840
2019-11-16,110576
2019-11-17,110373
2019-11-18,111842
2019-11-19,113881
2019-11-20,114428
2019-11-21,113763
2019-11-22,111240
2019-11-23,111446
2019-11-24,112215
2019-11-25,113459
2019-11-26,114296
2019-11-27,116148
2019-11-28,116930
2019-11-29,115437
2019-11-30,117230
2019-12-01,119169
2019-12-02,122898
2019-12-03,124808
2019-12-04,124300
2019-12-05,122534
2019-12-06,124713
2019-12-07,125997
2019-12-08,125873
2019-12-09,125855
2019-12-10,125013
2019-12-11,125277
2019-12-12,124936
2019-12-13,124823
2019-12-14,122935
2019-12-15,122432
2019-12-16,122050
2019-12-17,118933
2019-12-18,117219
2019-12-19,118332
2019-12-20,119732
2019-12-21,118675
2019-12-22,115660
2019-12-23,113332
2019-12-24,111603
2019-12-25,109722
2019-12-26,108072
2019-12-27,108904
2019-12-28,110667
2019-12-29,112402
2019-12-30,113949
2019-12-31,115438
2020-01-01,114391
2020-01-02,115388
2020-01-03,117111
2020-01-04,115270
2020-01-05,112198
2020-01-06,108986
2020-01-07,109584
2020-01-08,110933
2020-01-09,110452
2020-01-10,111563
2020-01-11,112388
2020-01-12,112342
2020-01-13,114159
2020-01-14,114279
2020-01-15,115115
2020-01-16,114567
2020-01-17,112828
2020-01-18,111150
2020-01-19,111586
2020-01-20,109112
2020-01-21,107268
2020-01-22,107282
2020-01-23,105811
2020-01-24,103535
2020-01-25,105826
2020-01-26,105573
2020-01-27,107565
2020-01-28,109343
2020-01-29,110067
2020-01-30,112056
2020-01-31,113478
2020-02-01,108931
2020-02-02,105037
2020-02-03,103737
2020-02-04,100601
2020-02-05,98436
2020-02-06,98227
2020-02-07,97107
2020-02-08,96849
2020-02-09,93540
2020-02-10,93991
2020-02-11,93541
2020-02-12,97319
2020-02-13,99734
2020-02-14,97573
2020-02-15,96530
2020-02-16,97511
2020-02-17,100685
2020-02-18,102784
2020-02-19,103861
2020-02-20,103711
2020-02-21,106081
2020-02-22,109016
2020-02-23,110038
2020-02-24,110609
2020-02-25,115017
2020-02-26,119541
2020-02-27,122709
2020-02-28,123652
2020-02-29,125951
2020-03-01,125225
2020-03-02,126913
2020-03-03,127977
2020-03-04,127798
2020-03-05,126706
2020-03-06,128733
2020-03-07,126859
2020-03-08,125095
2020-03-09,125965
2020-03-10,126678
2020-03-11,126533
2020-03-12,126312
2020-03-13,127538
2020-03-14,128999
2020-03-15,130944
2020-03-16,132140
2020-03-17,133927
2020-03-18,131760
2020-03-19,130983
2020-03-20,132250
2020-03-21,132108
2020-03-22,131681
2020-03-23,131235
2020-03-24,132146
2020-03-25,136116
2020-03-26,137427
2020-03-27,138971
2020-03-28,139809
2020-03-29,143337
2020-03-30,143794
2020-03-31,144541
2020-04-01,141889
2020-04-02,139347
2020-04-03,136577
2020-04-04,135840
2020-04-05,134478
2020-04-06,130580
2020-04-07,129625
2020-04-08,131371
2020-04-09,132224
2020-04-10,133314
2020-04-11,135720
2020-04-12,135899
2020-04-13,137488
2020-04-14,138733
2020-04-15,137627
2020-04-16,134141
2020-04-17,133315
2020-04-18,134707
2020-04-19,133290
2020-04-20,133009
2020-04-21,134851
2020-04-22,135291
2020-04-23,134744
2020-04-24,135315
2020-04-25,135205
2020-04-26,136390
2020-04-27,137240
2020-04-28,138442
2020-04-29,139291
2020-04-30,140215
2020-05-01,138795
2020-05-02,138401
2020-05-03,139623
2020-05-04,140083
2020-05-05,138059
2020-05-06,135234
2020-05-07,131835
2020-05-08,131953
2020-05-09,131482
2020-05-10,130566
2020-05-11,127790
2020-05-12,127154
2020-05-13,128679
