date_obj,Rune%20claws price
2019-04-07,6798
2019-04-08,6798
2019-04-09,6868
2019-04-10,6868
2019-04-11,6872
2019-04-12,6840
2019-04-13,6856
2019-04-14,6856
2019-04-15,6870
2019-04-16,6958
2019-04-17,6958
2019-04-18,7198
2019-04-19,7198
2019-04-20,7096
2019-04-21,7096
2019-04-22,6997
2019-04-23,6997
2019-04-24,6819
2019-04-25,6819
2019-04-26,6861
2019-04-27,6861
2019-04-28,6929
2019-04-29,6929
2019-04-30,7061
2019-05-01,7061
2019-05-02,7061
2019-05-03,6876
2019-05-04,6876
2019-05-05,6842
2019-05-06,6842
2019-05-07,6857
2019-05-08,6857
2019-05-09,6857
2019-05-10,6895
2019-05-11,6895
2019-05-12,6956
2019-05-13,6956
2019-05-14,6979
2019-05-15,6979
2019-05-16,6951
2019-05-17,6951
2019-05-18,7032
2019-05-19,7032
2019-05-20,6992
2019-05-21,6992
2019-05-22,6992
2019-05-23,6867
2019-05-24,6867
2019-05-25,6823
2019-05-26,6823
2019-05-27,6819
2019-05-28,6819
2019-05-29,6924
2019-05-30,6924
2019-05-31,6924
2019-06-01,6948
2019-06-02,6948
2019-06-03,6967
2019-06-04,6967
2019-06-05,6969
2019-06-06,6969
2019-06-07,6965
2019-06-08,6965
2019-06-09,6868
2019-06-10,6868
2019-06-11,6868
2019-06-12,6978
2019-06-13,6978
2019-06-14,6999
2019-06-15,6999
2019-06-16,6906
2019-06-17,6906
2019-06-18,6815
2019-06-19,6815
2019-06-20,6925
2019-06-21,6925
2019-06-22,6891
2019-06-23,6891
2019-06-24,6870
2019-06-25,6870
2019-06-26,6862
2019-06-27,6862
2019-06-28,6912
2019-06-29,6912
2019-06-30,7024
2019-07-01,7024
2019-07-02,7024
2019-07-03,6910
2019-07-04,6910
2019-07-05,6893
2019-07-06,6893
2019-07-07,6928
2019-07-08,6928
2019-07-09,6839
2019-07-10,6839
2019-07-11,6912
2019-07-12,6912
2019-07-13,6947
2019-07-14,6947
2019-07-15,6897
2019-07-16,6897
2019-07-17,6858
2019-07-18,6858
2019-07-19,6858
2019-07-20,6840
2019-07-21,6840
2019-07-22,6907
2019-07-23,6907
2019-07-24,6907
2019-07-25,6785
2019-07-26,6785
2019-07-27,6825
2019-07-28,6825
2019-07-29,6853
2019-07-30,6853
2019-07-31,6839
2019-08-01,6839
2019-08-02,6839
2019-08-03,6763
2019-08-04,6763
2019-08-05,6753
2019-08-06,6753
2019-08-07,6710
2019-08-08,6710
2019-08-09,6710
2019-08-10,6807
2019-08-11,6807
2019-08-12,6831
2019-08-13,6831
2019-08-14,6747
2019-08-15,6747
2019-08-16,6849
2019-08-17,6849
2019-08-18,6771
2019-08-19,6771
2019-08-20,6701
2019-08-21,6701
2019-08-22,6762
2019-08-23,6762
2019-08-24,6811
2019-08-24,6811
2019-08-25,6811
2019-08-25,6811
2019-08-26,6798
2019-08-26,6798
2019-08-27,6798
2019-08-27,6798
2019-08-28,6714
2019-08-29,6714
2019-08-30,6802
2019-08-31,6802
2019-09-01,6760
2019-09-02,6760
2019-09-03,6759
2019-09-04,6759
2019-09-05,6789
2019-09-06,6789
2019-09-07,6779
2019-09-08,6779
2019-09-09,6787
2019-09-10,6787
2019-09-11,6826
2019-09-12,6826
2019-09-13,6826
2019-09-14,6782
2019-09-15,6782
2019-09-16,6562
2019-09-17,6562
2019-09-18,6657
2019-09-19,6657
2019-09-20,6725
2019-09-21,6725
2019-09-22,6832
2019-09-23,6832
2019-09-24,6832
2019-09-25,6901
2019-09-26,6901
2019-09-27,6901
2019-09-28,6698
2019-09-29,6698
2019-09-30,6698
2019-10-01,6656
2019-10-02,6656
2019-10-03,6656
2019-10-04,6750
2019-10-05,6750
2019-10-06,6704
2019-10-07,6704
2019-10-08,6776
2019-10-09,6776
2019-10-10,6776
2019-10-11,6803
2019-10-12,6803
2019-10-13,6787
2019-10-14,6787
2019-10-15,6745
2019-10-16,6745
2019-10-17,6745
2019-10-18,6692
2019-10-19,6692
2019-10-20,6727
2019-10-21,6727
2019-10-22,6727
2019-10-23,6760
2019-10-24,6760
2019-10-25,6819
2019-10-26,6819
2019-10-27,6819
2019-10-28,6826
2019-10-29,6826
2019-10-30,6826
2019-10-31,6826
2019-11-01,6764
2019-11-02,6764
2019-11-03,6777
2019-11-04,6777
2019-11-05,6777
2019-11-06,6719
2019-11-07,6719
2019-11-08,6719
2019-11-09,6720
2019-11-10,6720
2019-11-11,6755
2019-11-12,6755
2019-11-13,6755
2019-11-14,6767
2019-11-15,6767
2019-11-16,6767
2019-11-17,6776
2019-11-18,6776
2019-11-19,6776
2019-11-20,6793
2019-11-21,6793
2019-11-22,6793
2019-11-23,6822
2019-11-24,6822
2019-11-25,6822
2019-11-26,6776
2019-11-27,6776
2019-11-28,6776
2019-11-29,6823
2019-11-30,6823
2019-12-01,6823
2019-12-02,6759
2019-12-03,6759
2019-12-04,6759
2019-12-05,6760
2019-12-06,6760
2019-12-07,6760
2019-12-08,6754
2019-12-09,6754
2019-12-10,6780
2019-12-11,6780
2019-12-12,6780
2019-12-13,6741
2019-12-14,6741
2019-12-15,6776
2019-12-16,6776
2019-12-17,6815
2019-12-18,6815
2019-12-19,6815
2019-12-20,6646
2019-12-21,6646
2019-12-22,6703
2019-12-23,6703
2019-12-24,6703
2019-12-25,6729
2019-12-26,6729
2019-12-27,6729
2019-12-28,6717
2019-12-29,6717
2019-12-30,6717
2019-12-31,6629
2020-01-01,6629
2020-01-02,6710
2020-01-03,6710
2020-01-04,6710
2020-01-05,6780
2020-01-06,6780
2020-01-07,6827
2020-01-08,6827
2020-01-09,6827
2020-01-10,6920
2020-01-11,6920
2020-01-12,6669
2020-01-13,6669
2020-01-14,6669
2020-01-15,6723
2020-01-16,6723
2020-01-17,6812
2020-01-18,6812
2020-01-19,6820
2020-01-20,6820
2020-01-21,6820
2020-01-22,6816
2020-01-23,6816
2020-01-24,6791
2020-01-25,6791
2020-01-26,6684
2020-01-27,6684
2020-01-28,6740
2020-01-29,6740
2020-01-30,6791
2020-01-31,6791
2020-02-01,6791
2020-02-02,6801
2020-02-03,6801
2020-02-04,6841
2020-02-05,6841
2020-02-06,6696
2020-02-07,6696
2020-02-08,6726
2020-02-09,6726
2020-02-10,6749
2020-02-11,6749
2020-02-12,6784
2020-02-13,6784
2020-02-14,6861
2020-02-15,6861
2020-02-16,6861
2020-02-17,6995
2020-02-18,6995
2020-02-19,6995
2020-02-20,6845
2020-02-21,6845
2020-02-22,6845
2020-02-23,6796
2020-02-24,6796
2020-02-25,6785
2020-02-26,6785
2020-02-27,6660
2020-02-28,6660
2020-02-29,6731
2020-03-01,6731
2020-03-02,6726
2020-03-03,6726
2020-03-04,6726
2020-03-05,6767
2020-03-06,6767
2020-03-07,6799
2020-03-08,6799
2020-03-09,6707
2020-03-10,6707
2020-03-11,6785
2020-03-12,6785
2020-03-13,6785
2020-03-14,6881
2020-03-15,6881
2020-03-16,6881
2020-03-17,6886
2020-03-18,6886
2020-03-19,6886
2020-03-20,6840
2020-03-21,6840
2020-03-22,6760
2020-03-23,6760
2020-03-24,6742
2020-03-25,6742
2020-03-26,6774
2020-03-27,6774
2020-03-28,6844
2020-03-29,6841
2020-03-30,6841
2020-03-31,6893
2020-04-01,6893
2020-04-02,6807
2020-04-03,6807
2020-04-04,6767
2020-04-05,6767
2020-04-06,6901
2020-04-07,6901
2020-04-08,6757
2020-04-09,6757
2020-04-10,6831
2020-04-11,6862
2020-04-12,6862
2020-04-13,6868
2020-04-14,6850
2020-04-15,6796
2020-04-16,6796
2020-04-17,6879
2020-04-18,6879
2020-04-19,6847
2020-04-20,6847
2020-04-21,6896
2020-04-22,6879
2020-04-23,6879
2020-04-24,6772
2020-04-25,6772
2020-04-26,6859
2020-04-27,6833
2020-04-28,6833
2020-04-29,6888
2020-04-30,6888
2020-05-01,6859
2020-05-02,6859
2020-05-03,6735
2020-05-04,6735
2020-05-05,6817
2020-05-06,6848
2020-05-07,6848
2020-05-08,6966
2020-05-09,6966
2020-05-10,7032
2020-05-11,7032
2020-05-12,6947
2020-05-13,6947
