date_obj,Bandana%20eyepatch%20(blue) price
2019-01-26,1010
2019-01-27,1010
2019-01-28,1010
2019-01-29,1010
2019-01-30,1010
2019-01-31,1010
2019-02-01,1010
2019-02-02,1010
2019-02-03,1010
2019-02-04,1010
2019-02-05,1010
2019-02-06,1010
2019-02-07,1010
2019-02-08,1010
2019-02-09,1020
2019-02-10,1020
2019-02-11,1020
2019-02-12,1020
2019-02-13,1020
2019-02-14,1020
2019-02-15,1020
2019-02-16,1020
2019-02-17,1020
2019-02-18,1020
2019-02-19,1020
2019-02-20,1020
2019-02-21,1020
2019-02-22,1020
2019-02-23,1020
2019-02-24,1003
2019-02-25,1003
2019-02-26,1003
2019-02-27,1003
2019-02-28,1003
2019-03-01,1003
2019-03-02,1003
2019-03-03,1003
2019-03-04,1003
2019-03-05,1003
2019-03-06,1003
2019-03-07,1003
2019-03-08,1003
2019-03-09,1003
2019-03-10,1003
2019-03-11,1003
2019-03-12,1003
2019-03-13,1003
2019-03-14,1003
2019-03-15,1007
2019-03-16,1007
2019-03-17,1007
2019-03-18,1007
2019-03-19,1007
2019-03-20,1007
2019-03-21,1007
2019-03-22,1007
2019-03-23,1007
2019-03-24,1007
2019-03-25,1007
2019-03-26,1007
2019-03-27,1007
2019-03-28,1007
2019-03-29,1007
2019-03-30,1007
2019-03-31,1017
2019-04-01,1017
2019-04-02,1017
2019-04-03,1017
2019-04-04,1017
2019-04-05,1017
2019-04-06,1017
2019-04-07,1017
2019-04-08,1017
2019-04-09,1017
2019-04-10,1017
2019-04-11,1017
2019-04-12,1017
2019-04-13,1017
2019-04-14,1017
2019-04-15,1017
2019-04-16,971
2019-04-17,971
2019-04-18,971
2019-04-19,971
2019-04-20,971
2019-04-21,971
2019-04-22,971
2019-04-23,971
2019-04-24,971
2019-04-25,971
2019-04-26,971
2019-04-27,971
2019-04-28,971
2019-04-29,971
2019-04-30,971
2019-05-01,971
2019-05-02,971
2019-05-03,971
2019-05-04,942
2019-05-05,942
2019-05-06,942
2019-05-07,942
2019-05-08,942
2019-05-09,942
2019-05-10,942
2019-05-11,942
2019-05-12,942
2019-05-13,942
2019-05-14,942
2019-05-15,942
2019-05-16,942
2019-05-17,942
2019-05-18,942
2019-05-19,942
2019-05-20,942
2019-05-21,942
2019-05-22,942
2019-05-23,942
2019-05-24,942
2019-05-25,942
2019-05-26,942
2019-05-27,927
2019-05-28,927
2019-05-29,927
2019-05-30,927
2019-05-31,927
2019-06-01,927
2019-06-02,927
2019-06-03,927
2019-06-04,927
2019-06-05,927
2019-06-06,927
2019-06-07,927
2019-06-08,927
2019-06-09,927
2019-06-10,927
2019-06-11,927
2019-06-12,927
2019-06-13,927
2019-06-14,905
2019-06-15,905
2019-06-16,905
2019-06-17,905
2019-06-18,905
2019-06-19,905
2019-06-20,905
2019-06-21,905
2019-06-22,905
2019-06-23,905
2019-06-24,905
2019-06-25,905
2019-06-26,905
2019-06-27,905
2019-06-28,905
2019-06-29,905
2019-06-30,905
2019-07-01,905
2019-07-02,905
2019-07-03,892
2019-07-04,892
2019-07-05,892
2019-07-06,892
2019-07-07,892
2019-07-08,892
2019-07-09,892
2019-07-10,892
2019-07-11,892
2019-07-12,892
2019-07-13,892
2019-07-14,892
2019-07-15,892
2019-07-16,892
2019-07-17,892
2019-07-18,892
2019-07-19,892
2019-07-20,892
2019-07-21,892
2019-07-22,892
2019-07-23,869
2019-07-24,869
2019-07-25,869
2019-07-26,869
2019-07-27,869
2019-07-28,869
2019-07-29,869
2019-07-30,869
2019-07-31,869
2019-08-01,869
2019-08-02,869
2019-08-03,869
2019-08-04,869
2019-08-05,869
2019-08-06,869
2019-08-07,869
2019-08-08,869
2019-08-09,869
2019-08-10,869
2019-08-11,869
2019-08-12,869
2019-08-13,869
2019-08-14,869
2019-08-15,869
2019-08-16,883
2019-08-17,883
2019-08-18,883
2019-08-19,883
2019-08-20,883
2019-08-21,883
2019-08-22,883
2019-08-23,883
2019-08-24,883
2019-08-24,883
2019-08-25,883
2019-08-25,883
2019-08-26,883
2019-08-27,883
2019-08-27,883
2019-08-28,883
2019-08-29,883
2019-08-30,883
2019-08-31,883
2019-09-01,883
2019-09-02,883
2019-09-03,883
2019-09-04,883
2019-09-05,883
2019-09-06,883
2019-09-07,883
2019-09-08,883
2019-09-09,883
2019-09-10,883
2019-09-11,883
2019-09-12,871
2019-09-13,871
2019-09-14,871
2019-09-15,871
2019-09-16,871
2019-09-17,871
2019-09-18,871
2019-09-19,871
2019-09-20,871
2019-09-21,871
2019-09-22,871
2019-09-23,871
2019-09-24,871
2019-09-25,871
2019-09-26,871
2019-09-27,871
2019-09-28,871
2019-09-29,871
2019-09-30,871
2019-10-01,871
2019-10-02,871
2019-10-03,871
2019-10-04,871
2019-10-05,871
2019-10-06,871
2019-10-07,849
2019-10-08,849
2019-10-09,849
2019-10-10,849
2019-10-11,849
2019-10-12,849
2019-10-13,849
2019-10-14,849
2019-10-15,849
2019-10-16,849
2019-10-17,849
2019-10-18,849
2019-10-19,849
2019-10-20,849
2019-10-21,849
2019-10-22,849
2019-10-23,849
2019-10-24,849
2019-10-25,849
2019-10-26,849
2019-10-27,849
2019-10-28,849
2019-10-29,849
2019-10-30,849
2019-10-31,849
2019-11-01,849
2019-11-02,823
2019-11-03,823
2019-11-04,823
2019-11-05,823
2019-11-06,823
2019-11-07,823
2019-11-08,823
2019-11-09,823
2019-11-10,823
2019-11-11,823
2019-11-12,823
2019-11-13,823
2019-11-14,823
2019-11-15,823
2019-11-16,823
2019-11-17,823
2019-11-18,823
2019-11-19,823
2019-11-20,823
2019-11-21,823
2019-11-22,823
2019-11-23,823
2019-11-24,823
2019-11-25,823
2019-11-26,782
2019-11-27,782
2019-11-28,782
2019-11-29,782
2019-11-30,782
2019-12-01,782
2019-12-02,782
2019-12-03,782
2019-12-04,782
2019-12-05,782
2019-12-06,782
2019-12-07,782
2019-12-08,782
2019-12-09,782
2019-12-10,782
2019-12-11,782
2019-12-12,782
2019-12-13,782
2019-12-14,782
2019-12-15,782
2019-12-16,782
2019-12-17,782
2019-12-18,782
2019-12-19,782
2019-12-20,782
2019-12-21,744
2019-12-22,744
2019-12-23,744
2019-12-24,744
2019-12-25,744
2019-12-26,744
2019-12-27,744
2019-12-28,744
2019-12-29,744
2019-12-30,744
2019-12-31,744
2020-01-01,744
2020-01-02,744
2020-01-03,744
2020-01-04,744
2020-01-05,744
2020-01-06,744
2020-01-07,744
2020-01-08,744
2020-01-09,744
2020-01-10,744
2020-01-11,744
2020-01-12,744
2020-01-13,725
2020-01-14,725
2020-01-15,725
2020-01-16,725
2020-01-17,725
2020-01-18,725
2020-01-19,725
2020-01-20,725
2020-01-21,725
2020-01-22,725
2020-01-23,725
2020-01-24,725
2020-01-25,725
2020-01-26,725
2020-01-27,725
2020-01-28,725
2020-01-29,725
2020-01-30,725
2020-01-31,713
2020-02-01,713
2020-02-02,713
2020-02-03,713
2020-02-04,713
2020-02-05,713
2020-02-06,713
2020-02-07,713
2020-02-08,713
2020-02-09,713
2020-02-10,713
2020-02-11,713
2020-02-12,713
2020-02-13,713
2020-02-14,713
2020-02-15,713
2020-02-16,713
2020-02-17,713
2020-02-18,713
2020-02-19,713
2020-02-20,713
2020-02-21,713
2020-02-22,692
2020-02-23,692
2020-02-24,692
2020-02-25,692
2020-02-26,692
2020-02-27,692
2020-02-28,692
2020-02-29,692
2020-03-01,692
2020-03-02,692
2020-03-03,692
2020-03-04,692
2020-03-05,692
2020-03-06,692
2020-03-07,692
2020-03-08,692
2020-03-09,692
2020-03-10,692
2020-03-11,692
2020-03-12,692
2020-03-13,692
2020-03-14,692
2020-03-15,692
2020-03-16,692
2020-03-17,689
2020-03-18,689
2020-03-19,689
2020-03-20,689
2020-03-21,689
2020-03-22,689
2020-03-23,689
2020-03-24,689
2020-03-25,689
2020-03-26,689
2020-03-27,689
2020-03-28,689
2020-03-29,689
2020-03-30,689
2020-03-31,658
2020-04-01,658
2020-04-02,658
2020-04-03,658
2020-04-04,658
2020-04-05,658
2020-04-06,658
2020-04-07,658
2020-04-08,658
2020-04-09,658
2020-04-10,658
2020-04-11,627
2020-04-12,627
2020-04-13,627
2020-04-14,627
2020-04-15,627
2020-04-16,627
2020-04-17,627
2020-04-18,627
2020-04-19,596
2020-04-20,596
2020-04-21,596
2020-04-22,596
2020-04-23,596
2020-04-24,596
2020-04-25,596
2020-04-26,596
2020-04-27,596
2020-04-28,571
2020-04-29,571
2020-04-30,571
2020-05-01,571
2020-05-02,571
2020-05-03,571
2020-05-04,571
2020-05-05,571
2020-05-06,571
2020-05-07,568
2020-05-08,568
2020-05-09,568
2020-05-10,568
2020-05-11,568
2020-05-12,568
2020-05-13,568
