date_obj,Dragon%20impling%20jar price
2019-03-31,317732
2019-04-01,319038
2019-04-02,311685
2019-04-03,322145
2019-04-04,335584
2019-04-05,335709
2019-04-06,334010
2019-04-07,338217
2019-04-08,344821
2019-04-09,338116
2019-04-10,352663
2019-04-11,370191
2019-04-12,386366
2019-04-13,403019
2019-04-14,423170
2019-04-15,444329
2019-04-16,466546
2019-04-17,485592
2019-04-18,463009
2019-04-19,458651
2019-04-20,481584
2019-04-21,471787
2019-04-22,456248
2019-04-23,438369
2019-04-24,425612
2019-04-25,434214
2019-04-26,431232
2019-04-27,433780
2019-04-28,426529
2019-04-29,420705
2019-04-30,426699
2019-05-01,432011
2019-05-02,421065
2019-05-03,411156
2019-05-04,399716
2019-05-05,391662
2019-05-06,383673
2019-05-07,381890
2019-05-08,378190
2019-05-09,374790
2019-05-10,378903
2019-05-11,375331
2019-05-12,369400
2019-05-13,364655
2019-05-14,360818
2019-05-15,359165
2019-05-16,360578
2019-05-17,356883
2019-05-18,354777
2019-05-19,349725
2019-05-20,342150
2019-05-21,328406
2019-05-22,318640
2019-05-23,322856
2019-05-24,336127
2019-05-25,346504
2019-05-26,335705
2019-05-27,330017
2019-05-28,327156
2019-05-29,325454
2019-05-30,328429
2019-05-31,344851
2019-06-01,361223
2019-06-02,352738
2019-06-03,335200
2019-06-04,326008
2019-06-05,325850
2019-06-06,325380
2019-06-07,328143
2019-06-08,326690
2019-06-09,325428
2019-06-10,325428
2019-06-11,326319
2019-06-12,329726
2019-06-13,327582
2019-06-14,325425
2019-06-15,325892
2019-06-16,330185
2019-06-17,326774
2019-06-18,324167
2019-06-19,320319
2019-06-20,315458
2019-06-21,313743
2019-06-22,314831
2019-06-23,316592
2019-06-24,316524
2019-06-25,318241
2019-06-26,317675
2019-06-27,313745
2019-06-28,310272
2019-06-29,317963
2019-06-30,306341
2019-07-01,304041
2019-07-02,297294
2019-07-03,287040
2019-07-04,282240
2019-07-05,285251
2019-07-06,296555
2019-07-07,304128
2019-07-08,309611
2019-07-09,309972
2019-07-10,316667
2019-07-11,314991
2019-07-12,329567
2019-07-13,346036
2019-07-14,357012
2019-07-15,357371
2019-07-16,371672
2019-07-17,377181
2019-07-18,366815
2019-07-19,348560
2019-07-20,338100
2019-07-21,340669
2019-07-22,352665
2019-07-23,368740
2019-07-24,375178
2019-07-25,372812
2019-07-26,371134
2019-07-27,368949
2019-07-28,364865
2019-07-29,357251
2019-07-30,351152
2019-07-31,354514
2019-08-01,346848
2019-08-02,340519
2019-08-03,333535
2019-08-04,326216
2019-08-05,316019
2019-08-06,312327
2019-08-07,309994
2019-08-08,309764
2019-08-09,309403
2019-08-10,307095
2019-08-11,305892
2019-08-12,308948
2019-08-13,315919
2019-08-14,319378
2019-08-15,311696
2019-08-16,311724
2019-08-17,311724
2019-08-18,311219
2019-08-19,310375
2019-08-20,310361
2019-08-21,310315
2019-08-22,310428
2019-08-23,310890
2019-08-24,316054
2019-08-24,316054
2019-08-25,317100
2019-08-25,317100
2019-08-26,312230
2019-08-27,309197
2019-08-27,309197
2019-08-28,307907
2019-08-29,300671
2019-08-30,303047
2019-08-31,300438
2019-09-01,301069
2019-09-02,304141
2019-09-03,306988
2019-09-04,307390
2019-09-05,302348
2019-09-06,295759
2019-09-07,298898
2019-09-08,297710
2019-09-09,294454
2019-09-10,297427
2019-09-11,297421
2019-09-12,297268
2019-09-13,297030
2019-09-14,304666
2019-09-15,299898
2019-09-16,296705
2019-09-17,295448
2019-09-18,295240
2019-09-19,299584
2019-09-20,296334
2019-09-21,296999
2019-09-22,301743
2019-09-23,297276
2019-09-24,297276
2019-09-25,296228
2019-09-26,296225
2019-09-27,296358
2019-09-28,296379
2019-09-29,297441
2019-09-30,296317
2019-10-01,296425
2019-10-02,296143
2019-10-03,297054
2019-10-04,299162
2019-10-05,296102
2019-10-06,296217
2019-10-07,301777
2019-10-08,302094
2019-10-09,302094
2019-10-10,297903
2019-10-11,299519
2019-10-12,307594
2019-10-13,308383
2019-10-14,309607
2019-10-15,310977
2019-10-16,311086
2019-10-17,310717
2019-10-18,309756
2019-10-19,309297
2019-10-20,315530
2019-10-21,312771
2019-10-22,312155
2019-10-23,307056
2019-10-24,306191
2019-10-25,306028
2019-10-26,306273
2019-10-27,306225
2019-10-28,307616
2019-10-29,304783
2019-10-30,302807
2019-10-31,304551
2019-11-01,303953
2019-11-02,306747
2019-11-03,307263
2019-11-04,304321
2019-11-05,306221
2019-11-06,305203
2019-11-07,304380
2019-11-08,304302
2019-11-09,302244
2019-11-10,303320
2019-11-11,298713
2019-11-12,303640
2019-11-13,302734
2019-11-14,302402
2019-11-15,303849
2019-11-16,306963
2019-11-17,306963
2019-11-18,308335
2019-11-19,316922
2019-11-20,328870
2019-11-21,328870
2019-11-22,329734
2019-11-23,337143
2019-11-24,331794
2019-11-25,331244
2019-11-26,338237
2019-11-27,338587
2019-11-28,333315
2019-11-29,329732
2019-11-30,320221
2019-12-01,317970
2019-12-02,323430
2019-12-03,321716
2019-12-04,323412
2019-12-05,323412
2019-12-06,319634
2019-12-07,315649
2019-12-08,313471
2019-12-09,324324
2019-12-10,326324
2019-12-11,329565
2019-12-12,327508
2019-12-13,340452
2019-12-14,344136
2019-12-15,334938
2019-12-16,320383
2019-12-17,315700
2019-12-18,318781
2019-12-19,310985
2019-12-20,314208
2019-12-21,311333
2019-12-22,308214
2019-12-23,308913
2019-12-24,313076
2019-12-25,308804
2019-12-26,306228
2019-12-27,308705
2019-12-28,321214
2019-12-29,315176
2019-12-30,310185
2019-12-31,308139
2020-01-01,313815
2020-01-02,325450
2020-01-03,331073
2020-01-04,331463
2020-01-05,334132
2020-01-06,331673
2020-01-07,338100
2020-01-08,343253
2020-01-09,347145
2020-01-10,344156
2020-01-11,350909
2020-01-12,365850
2020-01-13,368139
2020-01-14,355691
2020-01-15,348011
2020-01-16,338559
2020-01-17,332302
2020-01-18,336329
2020-01-19,338031
2020-01-20,336956
2020-01-21,339802
2020-01-22,338360
2020-01-23,335079
2020-01-24,329884
2020-01-25,328562
2020-01-26,327857
2020-01-27,335173
2020-01-28,344524
2020-01-29,338618
2020-01-30,341582
2020-01-31,347265
2020-02-01,353597
2020-02-02,354661
2020-02-03,348284
2020-02-04,348644
2020-02-05,346791
2020-02-06,346779
2020-02-07,351966
2020-02-08,354866
2020-02-09,359680
2020-02-10,351146
2020-02-11,346373
2020-02-12,345657
2020-02-13,337109
2020-02-14,339317
2020-02-15,334689
2020-02-16,330894
2020-02-17,336235
2020-02-18,337148
2020-02-19,334490
2020-02-20,329454
2020-02-21,329454
2020-02-22,328728
2020-02-23,330776
2020-02-24,333307
2020-02-25,337540
2020-02-26,343272
2020-02-27,356097
2020-02-28,371774
2020-02-29,381759
2020-03-01,375020
2020-03-02,378708
2020-03-03,375969
2020-03-04,368411
2020-03-05,367618
2020-03-06,365717
2020-03-07,368346
2020-03-08,376841
2020-03-09,387865
2020-03-10,382409
2020-03-11,373119
2020-03-12,364103
2020-03-13,355806
2020-03-14,346087
2020-03-15,355124
2020-03-16,355517
2020-03-17,360731
2020-03-18,358601
2020-03-19,346910
2020-03-20,337672
2020-03-21,331331
2020-03-22,339812
2020-03-23,338843
2020-03-24,332751
2020-03-25,335678
2020-03-26,333153
2020-03-27,334873
2020-03-28,335198
2020-03-29,345662
2020-03-30,345306
2020-03-31,351673
2020-04-01,358369
2020-04-02,347076
2020-04-03,343085
2020-04-04,344418
2020-04-05,349744
2020-04-06,348383
2020-04-07,346943
2020-04-08,348229
2020-04-09,349110
2020-04-10,351268
2020-04-11,359275
2020-04-12,367046
2020-04-13,359445
2020-04-14,352321
2020-04-15,343009
2020-04-16,339869
2020-04-17,342346
2020-04-18,345175
2020-04-19,352264
2020-04-20,357451
2020-04-21,371505
2020-04-22,355409
2020-04-23,345269
2020-04-24,344494
2020-04-25,346058
2020-04-26,352077
2020-04-27,348500
2020-04-28,342988
2020-04-29,335456
2020-04-30,339033
2020-05-01,340887
2020-05-02,341750
2020-05-03,338170
2020-05-04,338687
2020-05-05,336633
2020-05-06,333188
2020-05-07,326723
2020-05-08,321823
2020-05-09,316879
2020-05-10,323152
2020-05-11,337446
2020-05-12,337069
2020-05-13,332712
