date_obj,3rd%20age%20axe price
2020-02-09,307685493
2020-02-10,307685493
2020-02-11,292451796
2020-02-12,292451796
2020-02-13,292451796
2020-02-14,292451796
2020-02-15,292451796
2020-02-16,292451796
2020-02-17,292451796
2020-02-18,292451796
2020-02-19,292451796
2020-02-20,292451796
2020-02-21,292451796
2020-02-22,292451796
2020-02-23,292451796
2020-02-24,292451796
2020-02-25,292451796
2020-02-26,292451796
2020-02-27,292451796
2020-02-28,292451796
2020-02-29,292451796
2020-03-01,292451796
2020-03-02,292451796
2020-03-03,292451796
2020-03-04,292451796
2020-03-05,292451796
2020-03-06,292451796
2020-03-07,278240249
2020-03-08,278240249
2020-03-09,278240249
2020-03-10,278240249
2020-03-11,278240249
2020-03-12,278240249
2020-03-13,278240249
2020-03-14,278240249
2020-03-15,278240249
2020-03-16,278240249
2020-03-17,278240249
2020-03-18,278240249
2020-03-19,278240249
2020-03-20,278240249
2020-03-21,278240249
2020-03-22,278240249
2020-03-23,278240249
2020-03-24,278240249
2020-03-25,278240249
2020-03-26,278240249
2020-03-27,278240249
2020-03-28,278240249
2020-03-29,278240249
2020-03-30,278240249
2020-03-31,266891407
2020-04-01,266891407
2020-04-02,266891407
2020-04-03,266891407
2020-04-04,266891407
2020-04-05,266891407
2020-04-06,266891407
2020-04-07,266891407
2020-04-08,266891407
2020-04-09,266891407
2020-04-10,266891407
2020-04-11,266891407
2020-04-12,266891407
2020-04-13,266891407
2020-04-14,266891407
2020-04-15,266891407
2020-04-16,266891407
2020-04-17,266891407
2020-04-18,266891407
2020-04-19,266891407
2020-04-20,266891407
2020-04-21,256616563
2020-04-22,256616563
2020-04-23,256616563
2020-04-24,256616563
2020-04-25,256616563
2020-04-26,256616563
2020-04-27,256616563
2020-04-28,256616563
2020-04-29,256616563
2020-04-30,256616563
2020-05-01,256616563
2020-05-02,256616563
2020-05-03,256616563
2020-05-04,244161866
2020-05-05,244161866
2020-05-06,244161866
2020-05-07,244161866
2020-05-08,244161866
2020-05-09,244161866
2020-05-10,244161866
2020-05-11,244161866
2020-05-12,244161866
2020-05-13,244161866
