date_obj,Dark%20trousers price
2020-03-25,1121627
2020-03-26,1121627
2020-03-27,1121627
2020-03-28,1121627
2020-03-29,1121627
2020-03-30,1071309
2020-03-31,1071309
2020-04-01,1071309
2020-04-02,1071309
2020-04-03,1071309
2020-04-04,1020012
2020-04-05,1020012
2020-04-06,1020012
2020-04-07,1020012
2020-04-08,1020012
2020-04-09,1020012
2020-04-10,1020012
2020-04-11,976407
2020-04-12,976407
2020-04-13,976407
2020-04-14,976407
2020-04-15,976407
2020-04-16,976407
2020-04-17,958127
2020-04-18,958127
2020-04-19,958127
2020-04-20,958127
2020-04-21,958127
2020-04-22,945558
2020-04-23,945558
2020-04-24,945558
2020-04-25,945558
2020-04-26,945558
2020-04-27,937202
2020-04-28,937202
2020-04-29,937202
2020-04-30,937202
2020-05-01,937202
2020-05-02,928284
2020-05-03,928284
2020-05-04,928284
2020-05-05,928284
2020-05-06,928284
2020-05-07,918317
2020-05-08,918317
2020-05-09,918317
2020-05-10,918317
2020-05-11,918317
2020-05-12,918317
2020-05-13,912860
