date_obj,Flared%20trousers price
2019-03-24,631603
2019-03-25,639513
2019-03-26,629572
2019-03-27,626934
2019-03-28,628615
2019-03-29,629265
2019-03-30,629265
2019-03-31,640279
2019-04-01,632161
2019-04-02,629797
2019-04-03,634785
2019-04-04,647119
2019-04-05,664719
2019-04-06,682823
2019-04-07,687006
2019-04-08,687771
2019-04-09,691171
2019-04-10,697446
2019-04-11,687034
2019-04-12,694764
2019-04-13,729415
2019-04-14,763710
2019-04-15,767141
2019-04-16,757843
2019-04-17,738253
2019-04-18,718532
2019-04-19,683751
2019-04-20,657927
2019-04-21,638513
2019-04-22,617993
2019-04-23,591706
2019-04-24,562969
2019-04-25,546148
2019-04-26,542208
2019-04-27,537068
2019-04-28,535224
2019-04-29,537782
2019-04-30,539513
2019-05-01,536988
2019-05-02,529542
2019-05-03,515681
2019-05-04,503233
2019-05-05,493141
2019-05-06,491080
2019-05-07,482271
2019-05-08,472155
2019-05-09,461487
2019-05-10,451519
2019-05-11,449421
2019-05-12,452563
2019-05-13,448471
2019-05-14,445984
2019-05-15,450210
2019-05-16,440426
2019-05-17,442271
2019-05-18,452373
2019-05-19,458527
2019-05-20,468332
2019-05-21,464262
2019-05-22,459055
2019-05-23,458939
2019-05-24,464479
2019-05-25,460365
2019-05-26,457864
2019-05-27,459678
2019-05-28,481758
2019-05-29,484791
2019-05-30,493624
2019-05-31,512889
2019-06-01,529093
2019-06-02,544674
2019-06-03,562071
2019-06-04,578926
2019-06-05,594126
2019-06-06,616923
2019-06-07,633959
2019-06-08,657630
2019-06-09,668180
2019-06-10,668180
2019-06-11,688361
2019-06-12,693923
2019-06-13,676509
2019-06-14,660305
2019-06-15,661365
2019-06-16,679105
2019-06-17,700867
2019-06-18,715509
2019-06-19,729885
2019-06-20,743153
2019-06-21,766966
2019-06-22,774946
2019-06-23,773677
2019-06-24,766377
2019-06-25,753731
2019-06-26,742346
2019-06-27,744295
2019-06-28,744295
2019-06-29,732116
2019-06-30,711024
2019-07-01,696212
2019-07-02,679104
2019-07-03,664595
2019-07-04,657905
2019-07-05,660316
2019-07-06,653269
2019-07-07,653596
2019-07-08,658355
2019-07-09,662098
2019-07-10,670011
2019-07-11,672483
2019-07-12,674031
2019-07-13,674031
2019-07-14,673962
2019-07-15,661135
2019-07-16,669448
2019-07-17,674323
2019-07-18,674017
2019-07-19,670298
2019-07-20,672129
2019-07-21,665290
2019-07-22,658324
2019-07-23,661621
2019-07-24,667086
2019-07-25,664327
2019-07-26,662672
2019-07-27,665100
2019-07-28,660464
2019-07-29,656725
2019-07-30,653188
2019-07-31,663348
2019-08-01,668098
2019-08-02,662451
2019-08-03,665706
2019-08-04,666731
2019-08-05,667686
2019-08-06,669556
2019-08-07,663848
2019-08-08,663868
2019-08-09,663868
2019-08-10,673392
2019-08-11,690156
2019-08-12,701065
2019-08-13,704417
2019-08-14,711885
2019-08-15,721611
2019-08-16,724777
2019-08-17,724777
2019-08-18,730904
2019-08-19,719739
2019-08-20,720058
2019-08-21,719463
2019-08-22,718589
2019-08-23,723261
2019-08-24,726371
2019-08-24,726371
2019-08-25,718999
2019-08-25,718999
2019-08-26,714960
2019-08-26,714960
2019-08-27,709707
2019-08-27,709707
2019-08-28,715381
2019-08-29,727592
2019-08-30,726482
2019-08-31,733283
2019-09-01,744501
2019-09-02,769221
2019-09-03,785320
2019-09-04,794538
2019-09-05,805008
2019-09-06,803092
2019-09-07,812452
2019-09-08,817886
2019-09-09,821657
2019-09-10,820835
2019-09-11,807051
2019-09-12,805545
2019-09-13,812850
2019-09-14,818715
2019-09-15,827796
2019-09-16,826547
2019-09-17,824373
2019-09-18,832378
2019-09-19,825941
2019-09-20,825941
2019-09-21,836115
2019-09-22,874035
2019-09-23,893320
2019-09-24,893320
2019-09-25,916973
2019-09-26,919548
2019-09-27,922661
2019-09-28,929761
2019-09-29,939651
2019-09-30,925022
2019-10-01,923454
2019-10-02,923454
2019-10-03,928234
2019-10-04,932898
2019-10-05,938622
2019-10-06,932047
2019-10-07,920488
2019-10-08,923114
2019-10-09,923114
2019-10-10,908112
2019-10-11,918960
2019-10-12,930385
2019-10-13,933284
2019-10-14,943592
2019-10-15,956050
2019-10-16,958379
2019-10-17,958379
2019-10-18,959041
2019-10-19,969591
2019-10-20,965506
2019-10-21,961974
2019-10-22,962251
2019-10-23,963572
2019-10-24,956796
2019-10-25,949435
2019-10-26,945340
2019-10-27,938198
2019-10-28,930675
2019-10-29,930675
2019-10-30,917574
2019-10-31,905057
2019-11-01,877748
2019-11-02,856153
2019-11-03,856968
2019-11-04,853730
2019-11-05,853730
2019-11-06,855390
2019-11-07,869403
2019-11-08,856458
2019-11-09,847157
2019-11-10,838980
2019-11-11,836169
2019-11-12,833415
2019-11-13,826604
2019-11-14,824432
2019-11-15,833919
2019-11-16,826663
2019-11-17,826663
2019-11-18,811016
2019-11-19,811679
2019-11-20,809521
2019-11-21,809521
2019-11-22,803849
2019-11-23,780672
2019-11-24,777827
2019-11-25,762975
2019-11-26,749256
2019-11-27,749256
2019-11-28,738571
2019-11-29,732270
2019-11-30,739805
2019-12-01,725455
2019-12-02,735636
2019-12-03,726607
2019-12-04,708200
2019-12-05,708200
2019-12-06,701842
2019-12-07,710067
2019-12-08,701038
2019-12-09,694235
2019-12-10,685484
2019-12-11,689137
2019-12-12,687512
2019-12-13,696904
2019-12-14,712914
2019-12-15,732330
2019-12-16,754588
2019-12-17,777246
2019-12-18,804767
2019-12-19,840683
2019-12-20,862608
2019-12-21,871191
2019-12-22,876065
2019-12-23,895635
2019-12-24,926658
2019-12-25,967912
2019-12-26,997061
2019-12-27,1024685
2019-12-28,1065506
2019-12-29,1085285
2019-12-30,1117050
2019-12-31,1128918
2020-01-01,1123705
2020-01-02,1106356
2020-01-03,1078512
2020-01-04,1056857
2020-01-05,1028261
2020-01-06,1011639
2020-01-07,1007166
2020-01-08,1007166
2020-01-09,1015193
2020-01-10,1017512
2020-01-11,1020224
2020-01-12,1004056
2020-01-13,1004056
2020-01-14,985854
2020-01-15,1014618
2020-01-16,1048621
2020-01-17,1081314
2020-01-18,1079503
2020-01-19,1048400
2020-01-20,1032438
2020-01-21,1015689
2020-01-22,1006402
2020-01-23,991012
2020-01-24,991449
2020-01-25,1002267
2020-01-26,1015446
2020-01-27,1020941
2020-01-28,1025537
2020-01-29,1020514
2020-01-30,1027277
2020-01-31,1025904
2020-02-01,1020213
2020-02-02,1016369
2020-02-03,1012779
2020-02-04,1009105
2020-02-05,1007639
2020-02-06,997554
2020-02-07,978527
2020-02-08,943634
2020-02-09,930317
2020-02-10,907179
2020-02-11,882633
2020-02-12,882618
2020-02-13,869912
2020-02-14,881946
2020-02-15,874333
2020-02-16,881463
2020-02-17,868448
2020-02-18,852694
2020-02-19,832926
2020-02-20,822401
2020-02-21,822401
2020-02-22,810293
2020-02-23,818184
2020-02-24,833815
2020-02-25,851258
2020-02-26,878629
2020-02-27,907043
2020-02-28,930017
2020-02-29,930017
2020-03-01,962020
2020-03-02,987935
2020-03-03,1002780
2020-03-04,1002780
2020-03-05,1010237
2020-03-06,990689
2020-03-07,1023355
2020-03-08,1064161
2020-03-09,1106139
2020-03-10,1117316
2020-03-11,1107123
2020-03-12,1085799
2020-03-13,1063162
2020-03-14,1046907
2020-03-15,1040694
2020-03-16,1028703
2020-03-17,1010275
2020-03-18,992702
2020-03-19,990009
2020-03-20,997016
2020-03-21,981814
2020-03-22,988589
2020-03-23,978648
2020-03-24,974369
2020-03-25,967672
2020-03-26,966070
2020-03-27,970854
2020-03-28,979390
2020-03-29,990795
2020-03-30,1005177
2020-03-31,994753
2020-04-01,995620
2020-04-02,1003648
2020-04-03,1032465
2020-04-04,1022766
2020-04-05,1005754
2020-04-06,998348
2020-04-07,1002182
2020-04-08,998957
2020-04-09,1008758
2020-04-10,1016685
2020-04-11,1033477
2020-04-12,1040229
2020-04-13,1049180
2020-04-14,1051718
2020-04-15,1047573
2020-04-16,1040963
2020-04-17,1042954
2020-04-18,1049468
2020-04-19,1046905
2020-04-20,1048064
2020-04-21,1043995
2020-04-22,1051090
2020-04-23,1047546
2020-04-24,1059658
2020-04-25,1055833
2020-04-26,1065663
2020-04-27,1074813
2020-04-28,1084347
2020-04-29,1095126
2020-04-30,1095658
2020-05-01,1106651
2020-05-02,1115553
2020-05-03,1133485
2020-05-04,1141798
2020-05-05,1156721
2020-05-06,1170269
2020-05-07,1209982
2020-05-08,1231496
2020-05-09,1260705
2020-05-10,1289872
2020-05-11,1310368
2020-05-12,1338432
2020-05-13,1371842
