date_obj,Ahrim's%20armour%20set price
2018-11-21,3988343
2018-11-22,3945624
2018-11-23,3902534
2018-11-24,3857956
2018-11-25,3881345
2018-11-26,3810181
2018-11-27,3812444
2018-11-28,3892141
2018-11-29,3993968
2018-12-01,4175212
2018-12-02,4195403
2018-12-03,4195403
2018-12-04,4214438
2018-12-05,4287731
2018-12-07,4224188
2018-12-09,4199645
2018-12-10,4241560
2018-12-11,4334996
2018-12-12,4298050
2018-12-13,4324737
2018-12-14,4315053
2018-12-15,4403764
2018-12-16,4381094
2018-12-17,4392156
2018-12-18,4412472
2018-12-19,4409458
2018-12-20,4370739
2018-12-21,4321137
2018-12-22,4370039
2018-12-23,4372770
2018-12-24,4429891
2018-12-25,4398519
2018-12-26,4414534
2018-12-27,4566436
2018-12-28,4670035
2018-12-29,4666872
2018-12-30,4596266
2018-12-31,4499909
2019-01-01,4546728
2019-01-02,4461673
2019-01-03,4406153
2019-01-04,4443009
2019-01-05,4461680
2019-01-06,4510378
2019-01-08,4769155
2019-01-10,4611640
2019-01-11,4431121
2019-01-12,4452497
2019-01-13,4364159
2019-01-14,4298853
2019-01-15,4291350
2019-01-16,4267416
2019-01-17,4169192
2019-01-18,4203245
2019-01-19,4280870
2019-01-20,4268952
2019-01-21,4233181
2019-01-22,4261765
2019-01-23,4245081
2019-01-24,4362149
2019-01-25,4538334
2019-01-26,4609398
2019-01-27,4768236
2019-01-28,4668668
2019-01-29,4628881
2019-01-30,4727308
2019-01-31,4710818
2019-02-01,4898936
2019-02-02,5006269
2019-02-03,5191817
2019-02-04,5394187
2019-02-05,5561099
2019-02-06,5561099
2019-02-07,5499290
2019-02-08,5467268
2019-02-09,5450940
2019-02-10,5421799
2019-02-11,5333983
2019-02-12,5217914
2019-02-13,5111495
2019-02-14,5111495
2019-02-15,4891921
2019-02-16,4833816
2019-02-17,4800695
2019-02-18,4753378
2019-02-19,4715442
2019-02-20,4679359
2019-02-21,4630018
2019-02-22,4625459
2019-02-23,4597874
2019-02-24,4652015
2019-02-25,4615906
2019-02-26,4647906
2019-02-27,4629087
2019-02-28,4613907
2019-03-01,4661631
2019-03-02,4694485
2019-03-03,4849882
2019-03-04,4961145
2019-03-05,4890752
2019-03-06,4931888
2019-03-07,4930253
2019-03-08,4930253
2019-03-09,4958538
2019-03-10,5017111
2019-03-11,4931936
2019-03-12,4847687
2019-03-13,4847687
2019-03-14,4687521
2019-03-15,4597774
2019-03-16,4557365
2019-03-17,4475435
2019-03-18,4475435
2019-03-19,4350146
2019-03-20,4318151
2019-03-21,4345917
2019-03-22,4304627
2019-03-23,4328894
2019-03-24,4355908
2019-03-25,4356416
2019-03-26,4453621
2019-03-27,4625003
2019-03-28,4653433
2019-03-29,4621762
2019-03-30,4621762
2019-03-31,4670188
2019-04-01,4617681
2019-04-02,4596725
2019-04-03,4552539
2019-04-04,4531758
2019-04-05,4608896
2019-04-06,4605241
2019-04-07,4721666
2019-04-08,4666520
2019-04-09,4655347
2019-04-10,4658684
2019-04-11,4604014
2019-04-12,4529367
2019-04-13,4394275
2019-04-14,4320140
2019-04-15,4182171
2019-04-16,4066807
2019-04-17,3996935
2019-04-18,3876180
2019-04-19,3912822
2019-04-20,4048971
2019-04-21,4057572
2019-04-22,4050351
2019-04-23,4017742
2019-04-24,4049391
2019-04-25,4144722
2019-04-26,4094941
2019-04-27,4114156
2019-04-28,4124294
2019-04-29,4081596
2019-04-30,4060687
2019-05-01,4036529
2019-05-02,4017218
2019-05-03,3997714
2019-05-04,4128859
2019-05-05,4270042
2019-05-06,4162144
2019-05-07,4288797
2019-05-08,4248397
2019-05-09,4213818
2019-05-10,4178108
2019-05-11,4149734
2019-05-12,4150255
2019-05-13,4144961
2019-05-14,4114763
2019-05-15,4127471
2019-05-16,4091873
2019-05-17,4084915
2019-05-18,4058389
2019-05-19,4002119
2019-05-20,3987581
2019-05-21,4003061
2019-05-22,3976898
2019-05-23,3970548
2019-05-24,4029837
2019-05-25,4099641
2019-05-26,4024190
2019-05-27,3996774
2019-05-28,3959439
2019-05-29,3918748
2019-05-30,3915466
2019-05-31,3911105
2019-06-01,3906671
2019-06-02,3952948
2019-06-03,3939306
2019-06-04,3913222
2019-06-05,3937414
2019-06-06,3997969
2019-06-07,4061008
2019-06-08,4041681
2019-06-09,4056754
2019-06-10,4056754
2019-06-11,4027621
2019-06-12,3977021
2019-06-13,3947684
2019-06-14,3969084
2019-06-15,3964716
2019-06-16,3995996
2019-06-17,3965940
2019-06-18,3943550
2019-06-19,3921990
2019-06-20,3886673
2019-06-21,3852489
2019-06-22,3813753
2019-06-23,3785347
2019-06-24,3710430
2019-06-25,3663456
2019-06-26,3630054
2019-06-27,3623327
2019-06-28,3699103
2019-06-29,3804098
2019-06-30,3840197
2019-07-01,3960967
2019-07-02,4015198
2019-07-03,4061895
2019-07-04,4219045
2019-07-05,4305856
2019-07-06,4472491
2019-07-07,4431156
2019-07-08,4397483
2019-07-09,4342403
2019-07-10,4232681
2019-07-11,4204898
2019-07-12,4161284
2019-07-13,4128786
2019-07-14,4133379
2019-07-15,4146612
2019-07-16,4127698
2019-07-17,4160252
2019-07-18,4151884
2019-07-19,4159924
2019-07-20,4172245
2019-07-21,4161267
2019-07-22,4165777
2019-07-23,4088334
2019-07-24,3991502
2019-07-25,4072708
2019-07-26,4275986
2019-07-27,4487199
2019-07-28,4711559
2019-07-29,4816732
2019-07-30,4984557
2019-07-31,5098169
2019-08-01,5191001
2019-08-02,5198755
2019-08-03,5315169
2019-08-04,5258885
2019-08-05,5255879
2019-08-06,5189301
2019-08-07,5163215
2019-08-08,5120669
2019-08-09,5107193
2019-08-10,5101072
2019-08-11,5073419
2019-08-12,4972998
2019-08-13,4948352
2019-08-14,4912947
2019-08-15,4861274
2019-08-16,4822313
2019-08-17,4849982
2019-08-18,4780330
2019-08-19,4684966
2019-08-20,4673720
2019-08-21,4636623
2019-08-22,4584431
2019-08-23,4594765
2019-08-24,4542909
2019-08-24,4542909
2019-08-25,4529819
2019-08-25,4529819
2019-08-26,4477647
2019-08-27,4418053
2019-08-27,4418053
2019-08-28,4319064
2019-08-29,4233004
2019-08-30,4206189
2019-08-31,4206189
2019-09-01,4126188
2019-09-02,4126188
2019-09-03,4058672
2019-09-04,4006722
2019-09-05,4010247
2019-09-06,3974276
2019-09-07,4020392
2019-09-08,4116264
2019-09-09,4099828
2019-09-10,4045501
2019-09-11,4001792
2019-09-12,3975669
2019-09-13,3955835
2019-09-14,4009171
2019-09-15,3999146
2019-09-16,3959010
2019-09-17,3942958
2019-09-18,3894984
2019-09-19,3938842
2019-09-20,3939952
2019-09-21,4030199
2019-09-22,4027724
2019-09-23,4026986
2019-09-24,4026986
2019-09-25,4030740
2019-09-26,4015513
2019-09-27,4015513
2019-09-28,3995248
2019-09-29,3967299
2019-09-30,3933821
2019-10-01,3911658
2019-10-02,3911658
2019-10-03,3900288
2019-10-04,3901457
2019-10-05,3905643
2019-10-06,3936805
2019-10-07,3914947
2019-10-08,3874105
2019-10-09,3874105
2019-10-10,3836936
2019-10-11,3845514
2019-10-12,3873663
2019-10-13,3933140
2019-10-14,3919035
2019-10-15,3906794
2019-10-16,3889325
2019-10-17,3883601
2019-10-18,3900406
2019-10-19,3888493
2019-10-20,3876917
2019-10-21,3841352
2019-10-22,3812272
2019-10-23,3757809
2019-10-24,3715586
2019-10-25,3698645
2019-10-26,3667325
2019-10-27,3660823
2019-10-28,3593478
2019-10-29,3553017
2019-10-30,3508772
2019-10-31,3446805
2019-11-01,3441369
2019-11-02,3440250
2019-11-03,3476265
2019-11-04,3502986
2019-11-05,3502986
2019-11-06,3462460
2019-11-07,3428046
2019-11-08,3442608
2019-11-09,3487006
2019-11-10,3528491
2019-11-11,3525040
2019-11-12,3534461
2019-11-13,3575115
2019-11-14,3666732
2019-11-15,3721007
2019-11-16,3862160
2019-11-17,3862160
2019-11-18,3850065
2019-11-19,3869437
2019-11-20,3934839
2019-11-21,3934839
2019-11-22,3981853
2019-11-23,4131885
2019-11-24,4148074
2019-11-25,4064568
2019-11-26,3988974
2019-11-27,3980673
2019-11-28,3953284
2019-11-29,3882850
2019-11-30,3875089
2019-12-01,3935920
2019-12-02,3854062
2019-12-03,3834164
2019-12-04,3831802
2019-12-05,3831802
2019-12-06,3744639
2019-12-07,3734481
2019-12-08,3844854
2019-12-09,3870573
2019-12-10,3839441
2019-12-11,3853296
2019-12-12,3837835
2019-12-13,3901069
2019-12-14,3976521
2019-12-15,3989242
2019-12-16,3945229
2019-12-17,4026340
2019-12-18,4031660
2019-12-19,4072166
2019-12-20,4184296
2019-12-21,4134248
2019-12-22,4154955
2019-12-23,4107460
2019-12-24,4039123
2019-12-25,4045262
2019-12-26,4027383
2019-12-27,4044973
2019-12-28,4036457
2019-12-29,4031404
2019-12-30,3992513
2019-12-31,3984117
2020-01-01,3988456
2020-01-02,3969497
2020-01-03,4058795
2020-01-04,4223010
2020-01-05,4259599
2020-01-06,4177659
2020-01-07,4099432
2020-01-08,4099432
2020-01-09,4081908
2020-01-10,4072964
2020-01-11,4071404
2020-01-12,4146480
2020-01-13,4146480
2020-01-14,4109246
2020-01-15,4116222
2020-01-16,4095764
2020-01-17,4169487
2020-01-18,4295577
2020-01-19,4372553
2020-01-20,4237223
2020-01-21,4213642
2020-01-22,4131076
2020-01-23,4126321
2020-01-24,4143507
2020-01-25,4139623
2020-01-26,4184137
2020-01-27,4114932
2020-01-28,4076897
2020-01-29,4056983
2020-01-30,4052107
2020-01-31,4140572
2020-02-01,4159468
2020-02-02,4152795
2020-02-03,4126032
2020-02-04,4113530
2020-02-05,4087245
2020-02-06,3977817
2020-02-07,3892773
2020-02-08,3863885
2020-02-09,3947051
2020-02-10,3926386
2020-02-11,3901483
2020-02-12,3849037
2020-02-13,3848910
2020-02-14,3835263
2020-02-15,3875448
2020-02-16,3881853
2020-02-17,3861849
2020-02-18,3817276
2020-02-19,3806814
2020-02-20,3793984
2020-02-21,3793984
2020-02-22,3845055
2020-02-23,3920437
2020-02-24,3943118
2020-02-25,3914117
2020-02-26,3870172
2020-02-27,3873174
2020-02-28,4026459
2020-02-29,4192655
2020-03-01,4323421
2020-03-02,4329172
2020-03-03,4294455
2020-03-04,4286228
2020-03-05,4243650
2020-03-06,4230544
2020-03-07,4249803
2020-03-08,4207374
2020-03-09,4185247
2020-03-10,4134998
2020-03-11,4098785
2020-03-12,4080673
2020-03-13,4138449
2020-03-14,4294716
2020-03-15,4393948
2020-03-16,4455007
2020-03-17,4551336
2020-03-18,4557526
2020-03-19,4617049
2020-03-20,4770712
2020-03-21,4812706
2020-03-22,4875476
2020-03-23,4836553
2020-03-24,4836971
2020-03-25,4874611
2020-03-26,4862498
2020-03-27,4815540
2020-03-28,4792005
2020-03-29,4816175
2020-03-30,4740909
2020-03-31,4736331
2020-04-01,4744523
2020-04-02,4795417
2020-04-03,4837148
2020-04-04,4841156
2020-04-05,4828801
2020-04-06,4804069
2020-04-07,4765568
2020-04-08,4664412
2020-04-09,4679676
2020-04-10,4721027
2020-04-11,4777907
2020-04-12,4787100
2020-04-13,4835885
2020-04-14,4967189
2020-04-15,5082955
2020-04-16,5251307
2020-04-17,5392079
2020-04-18,5555676
2020-04-19,5526754
2020-04-20,5460724
2020-04-21,5467832
2020-04-22,5426158
2020-04-23,5365613
2020-04-24,5284789
2020-04-25,5262135
2020-04-26,5163815
2020-04-27,5054245
2020-04-28,4993109
2020-04-29,4959605
2020-04-30,4933603
2020-05-01,4915534
2020-05-02,4911641
2020-05-03,4846725
2020-05-04,4755716
2020-05-05,4704627
2020-05-06,4707948
2020-05-07,4723378
2020-05-08,4906787
2020-05-09,5087498
2020-05-10,5104993
2020-05-11,5179564
2020-05-12,5171474
2020-05-13,5158118
