date_obj,Green%20d'hide%20body%20(t) price
2019-03-26,4697
2019-03-27,4697
2019-03-28,4735
2019-03-29,4659
2019-03-30,4659
2019-03-31,4488
2019-04-01,4486
2019-04-02,4466
2019-04-03,4488
2019-04-04,4537
2019-04-05,4617
2019-04-06,4740
2019-04-07,4754
2019-04-08,4716
2019-04-09,4680
2019-04-10,4685
2019-04-11,4597
2019-04-12,4489
2019-04-13,4347
2019-04-14,4326
2019-04-15,4329
2019-04-16,4357
2019-04-17,4348
2019-04-18,4339
2019-04-19,4336
2019-04-20,4355
2019-04-21,4311
2019-04-22,4435
2019-04-23,4440
2019-04-24,4399
2019-04-25,4381
2019-04-26,4391
2019-04-27,4440
2019-04-28,4396
2019-04-29,4346
2019-04-30,4441
2019-05-01,4473
2019-05-02,4441
2019-05-03,4461
2019-05-04,4506
2019-05-05,4448
2019-05-06,4428
2019-05-07,4475
2019-05-08,4509
2019-05-09,4519
2019-05-10,4457
2019-05-11,4455
2019-05-12,4478
2019-05-13,4448
2019-05-14,4410
2019-05-15,4430
2019-05-16,4456
2019-05-17,4395
2019-05-18,4378
2019-05-19,4354
2019-05-20,4353
2019-05-21,4362
2019-05-22,4316
2019-05-23,4264
2019-05-24,4334
2019-05-25,4302
2019-05-26,4357
2019-05-27,4355
2019-05-28,4455
2019-05-29,4464
2019-05-30,4449
2019-05-31,4471
2019-06-01,4442
2019-06-02,4475
2019-06-03,4430
2019-06-04,4420
2019-06-05,4457
2019-06-06,4491
2019-06-07,4653
2019-06-08,4627
2019-06-09,4631
2019-06-10,4631
2019-06-11,4662
2019-06-12,4580
2019-06-13,4491
2019-06-14,4447
2019-06-15,4567
2019-06-16,4632
2019-06-17,4696
2019-06-18,4711
2019-06-19,4597
2019-06-20,4560
2019-06-21,4615
2019-06-22,4575
2019-06-23,4676
2019-06-24,4658
2019-06-25,4618
2019-06-26,4403
2019-06-27,4387
2019-06-28,4434
2019-06-29,4456
2019-06-30,4507
2019-07-01,4610
2019-07-02,4570
2019-07-03,4547
2019-07-04,4548
2019-07-05,4583
2019-07-06,4560
2019-07-07,4515
2019-07-08,4496
2019-07-09,4421
2019-07-10,4287
2019-07-11,4300
2019-07-12,4339
2019-07-13,4430
2019-07-14,4445
2019-07-15,4445
2019-07-16,4547
2019-07-17,4578
2019-07-18,4534
2019-07-19,4530
2019-07-20,4608
2019-07-21,4588
2019-07-22,4436
2019-07-23,4422
2019-07-24,4553
2019-07-25,4520
2019-07-26,4603
2019-07-27,4582
2019-07-28,4527
2019-07-29,4599
2019-07-30,4494
2019-07-31,4405
2019-08-01,4365
2019-08-02,4280
2019-08-03,4323
2019-08-04,4504
2019-08-05,4455
2019-08-06,4508
2019-08-07,4625
2019-08-08,4625
2019-08-09,4645
2019-08-10,4567
2019-08-11,4485
2019-08-12,4491
2019-08-13,4515
2019-08-14,4480
2019-08-15,4489
2019-08-16,4433
2019-08-17,4433
2019-08-18,4443
2019-08-19,4377
2019-08-20,4415
2019-08-21,4409
2019-08-22,4422
2019-08-23,4422
2019-08-24,4574
2019-08-24,4574
2019-08-25,4761
2019-08-25,4761
2019-08-26,4829
2019-08-26,4829
2019-08-27,4824
2019-08-27,4824
2019-08-28,4724
2019-08-29,4669
2019-08-30,4718
2019-08-31,4718
2019-09-01,4657
2019-09-02,4657
2019-09-03,4664
2019-09-04,4761
2019-09-05,4636
2019-09-06,4636
2019-09-07,4717
2019-09-08,4788
2019-09-09,4872
2019-09-10,4992
2019-09-11,4904
2019-09-12,4870
2019-09-13,4829
2019-09-14,4708
2019-09-15,4568
2019-09-16,4471
2019-09-17,4469
2019-09-18,4430
2019-09-19,4469
2019-09-20,4490
2019-09-21,4410
2019-09-22,4377
2019-09-23,4500
2019-09-24,4500
2019-09-25,4411
2019-09-26,4393
2019-09-27,4393
2019-09-28,4341
2019-09-29,4177
2019-09-30,4072
2019-10-01,4184
2019-10-02,4184
2019-10-03,4254
2019-10-04,4254
2019-10-05,4275
2019-10-06,4348
2019-10-07,4380
2019-10-08,4328
2019-10-09,4328
2019-10-10,4339
2019-10-11,4452
2019-10-12,4428
2019-10-13,4428
2019-10-14,4338
2019-10-15,4338
2019-10-16,4279
2019-10-17,4279
2019-10-18,4299
2019-10-19,4271
2019-10-20,4270
2019-10-21,4270
2019-10-22,4296
2019-10-23,4311
2019-10-24,4415
2019-10-25,4374
2019-10-26,4320
2019-10-27,4379
2019-10-28,4329
2019-10-29,4329
2019-10-30,4450
2019-10-31,4578
2019-11-01,4730
2019-11-02,4564
2019-11-03,4513
2019-11-04,4380
2019-11-05,4380
2019-11-06,4415
2019-11-07,4395
2019-11-08,4271
2019-11-09,4331
2019-11-10,4289
2019-11-11,4321
2019-11-12,4321
2019-11-13,4384
2019-11-14,4384
2019-11-15,4360
2019-11-16,4453
2019-11-17,4453
2019-11-18,4490
2019-11-19,4490
2019-11-20,4520
2019-11-21,4520
2019-11-22,4582
2019-11-23,4677
2019-11-24,4677
2019-11-25,4657
2019-11-26,4617
2019-11-27,4617
2019-11-28,4683
2019-11-29,4741
2019-11-30,4849
2019-12-01,4708
2019-12-02,4739
2019-12-03,4720
2019-12-04,4666
2019-12-05,4666
2019-12-06,4617
2019-12-07,4634
2019-12-08,4634
2019-12-09,4526
2019-12-10,4688
2019-12-11,4714
2019-12-12,4714
2019-12-13,4576
2019-12-14,4566
2019-12-15,4569
2019-12-16,4599
2019-12-17,4581
2019-12-18,4581
2019-12-19,4583
2019-12-20,4635
2019-12-21,4623
2019-12-22,4627
2019-12-23,4627
2019-12-24,4585
2019-12-25,4549
2019-12-26,4549
2019-12-27,4532
2019-12-28,4546
2019-12-29,4546
2019-12-30,4589
2019-12-31,4619
2020-01-01,4636
2020-01-02,4482
2020-01-03,4465
2020-01-04,4451
2020-01-05,4493
2020-01-06,4523
2020-01-07,4480
2020-01-08,4480
2020-01-09,4479
2020-01-10,4528
2020-01-11,4554
2020-01-12,4573
2020-01-13,4573
2020-01-14,4508
2020-01-15,4468
2020-01-16,4409
2020-01-17,4304
2020-01-18,4304
2020-01-19,4240
2020-01-20,4332
2020-01-21,4332
2020-01-22,4294
2020-01-23,4326
2020-01-24,4313
2020-01-25,4303
2020-01-26,4408
2020-01-27,4383
2020-01-28,4349
2020-01-29,4359
2020-01-30,4374
2020-01-31,4309
2020-02-01,4269
2020-02-02,4287
2020-02-03,4282
2020-02-04,4387
2020-02-05,4353
2020-02-06,4349
2020-02-07,4424
2020-02-08,4378
2020-02-09,4351
2020-02-10,4385
2020-02-11,4548
2020-02-12,4495
2020-02-13,4495
2020-02-14,4416
2020-02-15,4452
2020-02-16,4399
2020-02-17,4306
2020-02-18,4379
2020-02-19,4374
2020-02-20,4376
2020-02-21,4376
2020-02-22,4395
2020-02-23,4347
2020-02-24,4402
2020-02-25,4492
2020-02-26,4478
2020-02-27,4384
2020-02-28,4341
2020-02-29,4341
2020-03-01,4340
2020-03-02,4346
2020-03-03,4321
2020-03-04,4321
2020-03-05,4328
2020-03-06,4210
2020-03-07,4193
2020-03-08,4307
2020-03-09,4286
2020-03-10,4351
2020-03-11,4386
2020-03-12,4438
2020-03-13,4320
2020-03-14,4184
2020-03-15,4285
2020-03-16,4269
2020-03-17,4372
2020-03-18,4344
2020-03-19,4373
2020-03-20,4335
2020-03-21,4362
2020-03-22,4295
2020-03-23,4348
2020-03-24,4352
2020-03-25,4328
2020-03-26,4381
2020-03-27,4381
2020-03-28,4426
2020-03-29,4334
2020-03-30,4309
2020-03-31,4276
2020-04-01,4298
2020-04-02,4419
2020-04-03,4419
2020-04-04,4426
2020-04-05,4450
2020-04-06,4309
2020-04-07,4286
2020-04-08,4317
2020-04-09,4282
2020-04-10,4379
2020-04-11,4351
2020-04-12,4275
2020-04-13,4205
2020-04-14,4237
2020-04-15,4308
2020-04-16,4267
2020-04-17,4320
2020-04-18,4330
2020-04-19,4365
2020-04-20,4367
2020-04-21,4360
2020-04-22,4424
2020-04-23,4385
2020-04-24,4353
2020-04-25,4398
2020-04-26,4305
2020-04-27,4324
2020-04-28,4280
2020-04-29,4276
2020-04-30,4371
2020-05-01,4400
2020-05-02,4407
2020-05-03,4456
2020-05-04,4509
2020-05-05,4531
2020-05-06,4617
2020-05-07,4636
2020-05-08,4635
2020-05-09,4675
2020-05-10,4623
2020-05-11,4613
2020-05-12,4633
2020-05-13,4732
