date_obj,Graahk%20legs price
2019-03-26,1811
2019-03-27,1811
2019-03-28,1811
2019-03-29,1811
2019-03-30,1811
2019-03-31,1811
2019-04-01,1811
2019-04-02,1811
2019-04-03,1811
2019-04-04,1811
2019-04-05,1839
2019-04-06,1839
2019-04-07,1839
2019-04-08,1839
2019-04-09,1839
2019-04-10,1839
2019-04-11,1839
2019-04-12,1839
2019-04-13,1767
2019-04-14,1767
2019-04-15,1767
2019-04-16,1767
2019-04-17,1767
2019-04-18,1767
2019-04-19,1767
2019-04-20,1767
2019-04-21,1767
2019-04-22,1785
2019-04-23,1785
2019-04-24,1785
2019-04-25,1785
2019-04-26,1785
2019-04-27,1785
2019-04-28,1785
2019-04-29,1785
2019-04-30,1827
2019-05-01,1827
2019-05-02,1827
2019-05-03,1827
2019-05-04,1827
2019-05-05,1827
2019-05-06,1827
2019-05-07,1827
2019-05-08,1827
2019-05-09,1823
2019-05-10,1823
2019-05-11,1823
2019-05-12,1823
2019-05-13,1823
2019-05-14,1823
2019-05-15,1823
2019-05-16,1823
2019-05-17,1823
2019-05-18,1914
2019-05-19,1914
2019-05-20,1914
2019-05-21,1914
2019-05-22,1914
2019-05-23,1914
2019-05-24,1914
2019-05-25,1914
2019-05-26,1914
2019-05-27,1914
2019-05-28,1914
2019-05-29,1978
2019-05-30,1978
2019-05-31,1978
2019-06-01,1978
2019-06-02,1978
2019-06-03,1978
2019-06-04,1978
2019-06-05,1978
2019-06-06,1978
2019-06-07,1978
2019-06-08,1978
2019-06-09,1908
2019-06-10,1908
2019-06-11,1908
2019-06-12,1908
2019-06-13,1908
2019-06-14,1908
2019-06-15,1908
2019-06-16,1908
2019-06-17,1908
2019-06-18,1908
2019-06-19,1908
2019-06-20,1941
2019-06-21,1941
2019-06-22,1941
2019-06-23,1941
2019-06-24,1941
2019-06-25,1941
2019-06-26,1941
2019-06-27,1941
2019-06-28,1941
2019-06-29,1941
2019-06-30,1924
2019-07-01,1924
2019-07-02,1924
2019-07-03,1924
2019-07-04,1924
2019-07-05,1924
2019-07-06,1924
2019-07-07,1924
2019-07-08,1924
2019-07-09,1924
2019-07-10,1924
2019-07-11,1924
2019-07-12,1905
2019-07-13,1905
2019-07-14,1905
2019-07-15,1905
2019-07-16,1905
2019-07-17,1905
2019-07-18,1905
2019-07-19,1905
2019-07-20,1905
2019-07-21,1905
2019-07-22,1905
2019-07-23,1911
2019-07-24,1911
2019-07-25,1911
2019-07-26,1911
2019-07-27,1911
2019-07-28,1911
2019-07-29,1911
2019-07-30,1911
2019-07-31,1911
2019-08-01,1911
2019-08-02,1911
2019-08-03,1819
2019-08-04,1819
2019-08-05,1819
2019-08-06,1819
2019-08-07,1819
2019-08-08,1819
2019-08-09,1819
2019-08-10,1819
2019-08-11,1819
2019-08-12,1819
2019-08-13,1819
2019-08-14,1819
2019-08-15,1735
2019-08-16,1735
2019-08-17,1735
2019-08-18,1735
2019-08-19,1735
2019-08-20,1735
2019-08-21,1735
2019-08-22,1735
2019-08-23,1735
2019-08-24,1650
2019-08-24,1650
2019-08-25,1650
2019-08-25,1650
2019-08-26,1650
2019-08-26,1650
2019-08-27,1650
2019-08-27,1650
2019-08-28,1650
2019-08-29,1650
2019-08-30,1650
2019-08-31,1650
2019-09-01,1650
2019-09-02,1650
2019-09-03,1569
2019-09-04,1569
2019-09-05,1569
2019-09-06,1569
2019-09-07,1569
2019-09-08,1569
2019-09-09,1569
2019-09-10,1569
2019-09-11,1498
2019-09-12,1498
2019-09-13,1498
2019-09-14,1498
2019-09-15,1498
2019-09-16,1498
2019-09-17,1498
2019-09-18,1498
2019-09-19,1498
2019-09-20,1492
2019-09-21,1492
2019-09-22,1492
2019-09-23,1492
2019-09-24,1492
2019-09-25,1492
2019-09-26,1492
2019-09-27,1492
2019-09-28,1492
2019-09-29,1492
2019-09-30,1492
2019-10-01,1487
2019-10-02,1487
2019-10-03,1487
2019-10-04,1487
2019-10-05,1487
2019-10-06,1487
2019-10-07,1487
2019-10-08,1487
2019-10-09,1487
2019-10-10,1487
2019-10-11,1487
2019-10-12,1487
2019-10-13,1499
2019-10-14,1499
2019-10-15,1499
2019-10-16,1499
2019-10-17,1499
2019-10-18,1499
2019-10-19,1499
2019-10-20,1499
2019-10-21,1499
2019-10-22,1499
2019-10-23,1499
2019-10-24,1505
2019-10-25,1505
2019-10-26,1505
2019-10-27,1505
2019-10-28,1505
2019-10-29,1505
2019-10-30,1505
2019-10-31,1505
2019-11-01,1505
2019-11-02,1505
2019-11-03,1509
2019-11-04,1509
2019-11-05,1509
2019-11-06,1509
2019-11-07,1509
2019-11-08,1509
2019-11-09,1509
2019-11-10,1509
2019-11-11,1509
2019-11-12,1509
2019-11-13,1509
2019-11-14,1509
2019-11-15,1502
2019-11-16,1502
2019-11-17,1502
2019-11-18,1502
2019-11-19,1502
2019-11-20,1502
2019-11-21,1502
2019-11-22,1502
2019-11-23,1502
2019-11-24,1502
2019-11-25,1502
2019-11-26,1486
2019-11-27,1486
2019-11-28,1486
2019-11-29,1486
2019-11-30,1486
2019-12-01,1486
2019-12-02,1486
2019-12-03,1486
2019-12-04,1486
2019-12-05,1486
2019-12-06,1486
2019-12-07,1464
2019-12-08,1464
2019-12-09,1464
2019-12-10,1464
2019-12-11,1464
2019-12-12,1464
2019-12-13,1464
2019-12-14,1464
2019-12-15,1464
2019-12-16,1464
2019-12-17,1464
2019-12-18,1464
2019-12-19,1415
2019-12-20,1415
2019-12-21,1415
2019-12-22,1415
2019-12-23,1415
2019-12-24,1415
2019-12-25,1415
2019-12-26,1415
2019-12-27,1415
2019-12-28,1415
2019-12-29,1415
2019-12-30,1415
2019-12-31,1415
2020-01-01,1369
2020-01-02,1369
2020-01-03,1369
2020-01-04,1369
2020-01-05,1369
2020-01-06,1369
2020-01-07,1369
2020-01-08,1369
2020-01-09,1369
2020-01-10,1369
2020-01-11,1331
2020-01-12,1331
2020-01-13,1331
2020-01-14,1331
2020-01-15,1331
2020-01-16,1331
2020-01-17,1331
2020-01-18,1331
2020-01-19,1331
2020-01-20,1331
2020-01-21,1331
2020-01-22,1331
2020-01-23,1270
2020-01-24,1270
2020-01-25,1270
2020-01-26,1270
2020-01-27,1270
2020-01-28,1270
2020-01-29,1270
2020-01-30,1270
2020-01-31,1270
2020-02-01,1237
2020-02-02,1237
2020-02-03,1237
2020-02-04,1237
2020-02-05,1237
2020-02-06,1237
2020-02-07,1237
2020-02-08,1237
2020-02-09,1188
2020-02-10,1188
2020-02-11,1188
2020-02-12,1188
2020-02-13,1188
2020-02-14,1188
2020-02-15,1188
2020-02-16,1188
2020-02-17,1188
2020-02-18,1142
2020-02-19,1142
2020-02-20,1142
2020-02-21,1142
2020-02-22,1142
2020-02-23,1142
2020-02-24,1142
2020-02-25,1142
2020-02-26,1146
2020-02-27,1146
2020-02-28,1146
2020-02-29,1146
2020-03-01,1146
2020-03-02,1146
2020-03-03,1146
2020-03-04,1146
2020-03-05,1146
2020-03-06,1146
2020-03-07,1150
2020-03-08,1150
2020-03-09,1150
2020-03-10,1150
2020-03-11,1150
2020-03-12,1150
2020-03-13,1150
2020-03-14,1150
2020-03-15,1152
2020-03-16,1152
2020-03-17,1152
2020-03-18,1152
2020-03-19,1152
2020-03-20,1152
2020-03-21,1152
2020-03-22,1120
2020-03-23,1120
2020-03-24,1120
2020-03-25,1120
2020-03-26,1120
2020-03-27,1120
2020-03-28,1120
2020-03-29,1064
2020-03-30,1064
2020-03-31,1064
2020-04-01,1064
2020-04-02,1064
2020-04-03,1064
2020-04-04,1010
2020-04-05,1010
2020-04-06,1010
2020-04-07,1010
2020-04-08,1010
2020-04-09,1010
2020-04-10,963
2020-04-11,963
2020-04-12,963
2020-04-13,963
2020-04-14,963
2020-04-15,975
2020-04-16,975
2020-04-17,975
2020-04-18,975
2020-04-19,975
2020-04-20,975
2020-04-21,972
2020-04-22,972
2020-04-23,972
2020-04-24,972
2020-04-25,972
2020-04-26,955
2020-04-27,955
2020-04-28,955
2020-04-29,955
2020-04-30,955
2020-05-01,955
2020-05-02,955
2020-05-03,969
2020-05-04,969
2020-05-05,969
2020-05-06,969
2020-05-07,969
2020-05-08,969
2020-05-09,969
2020-05-10,969
2020-05-11,969
2020-05-12,969
2020-05-13,969
