date_obj,Stone%20seal price
2019-09-06,145
2019-09-07,147
2019-09-08,147
2019-09-09,147
2019-09-10,147
2019-09-11,147
2019-09-12,147
2019-09-13,147
2019-09-14,147
2019-09-15,148
2019-09-16,148
2019-09-17,148
2019-09-18,148
2019-09-19,152
2019-09-20,152
2019-09-21,151
2019-09-22,151
2019-09-23,148
2019-09-24,148
2019-09-25,148
2019-09-26,148
2019-09-27,149
2019-09-28,149
2019-09-29,148
2019-09-30,148
2019-10-01,149
2019-10-02,149
2019-10-03,149
2019-10-04,148
2019-10-05,148
2019-10-06,148
2019-10-07,148
2019-10-08,150
2019-10-09,150
2019-10-10,149
2019-10-11,149
2019-10-12,148
2019-10-13,148
2019-10-14,148
2019-10-15,148
2019-10-16,150
2019-10-17,150
2019-10-18,149
2019-10-19,149
2019-10-20,147
2019-10-21,147
2019-10-22,148
2019-10-23,148
2019-10-24,149
2019-10-25,149
2019-10-26,155
2019-10-27,155
2019-10-28,156
2019-10-29,156
2019-10-30,156
2019-10-31,150
2019-11-01,150
2019-11-02,149
2019-11-03,149
2019-11-04,150
2019-11-05,150
2019-11-06,150
2019-11-07,149
2019-11-08,149
2019-11-09,149
2019-11-10,149
2019-11-11,147
2019-11-12,147
2019-11-13,147
2019-11-14,152
2019-11-15,152
2019-11-16,147
2019-11-17,147
2019-11-18,151
2019-11-19,151
2019-11-20,150
2019-11-21,150
2019-11-22,150
2019-11-23,151
2019-11-24,151
2019-11-25,148
2019-11-26,148
2019-11-27,147
2019-11-28,147
2019-11-29,149
2019-11-30,149
2019-12-01,149
2019-12-02,149
2019-12-03,148
2019-12-04,148
2019-12-05,148
2019-12-06,148
2019-12-07,148
2019-12-08,149
2019-12-09,149
2019-12-10,149
2019-12-11,149
2019-12-12,149
2019-12-13,147
2019-12-14,147
2019-12-15,149
2019-12-16,149
2019-12-17,151
2019-12-18,151
2019-12-19,151
2019-12-20,149
2019-12-21,149
2019-12-22,149
2019-12-23,149
2019-12-24,149
2019-12-25,150
2019-12-26,150
2019-12-27,150
2019-12-28,150
2019-12-29,152
2019-12-30,152
2019-12-31,150
2020-01-01,150
2020-01-02,150
2020-01-03,150
2020-01-04,154
2020-01-05,154
2020-01-06,152
2020-01-07,152
2020-01-08,152
2020-01-09,152
2020-01-10,151
2020-01-11,151
2020-01-12,152
2020-01-13,152
2020-01-14,152
2020-01-15,160
2020-01-16,160
2020-01-17,160
2020-01-18,160
2020-01-19,161
2020-01-20,161
2020-01-21,161
2020-01-22,160
2020-01-23,160
2020-01-24,154
2020-01-25,154
2020-01-26,161
2020-01-27,161
2020-01-28,155
2020-01-29,155
2020-01-30,160
2020-01-31,160
2020-02-01,168
2020-02-02,168
2020-02-03,177
2020-02-04,177
2020-02-05,185
2020-02-06,180
2020-02-07,180
2020-02-08,171
2020-02-09,171
2020-02-10,171
2020-02-11,171
2020-02-12,174
2020-02-13,174
2020-02-14,167
2020-02-15,167
2020-02-16,164
2020-02-17,158
2020-02-18,158
2020-02-19,154
2020-02-20,154
2020-02-21,152
2020-02-22,153
2020-02-23,153
2020-02-24,151
2020-02-25,151
2020-02-26,150
2020-02-27,150
2020-02-28,151
2020-02-29,151
2020-03-01,151
2020-03-02,151
2020-03-03,153
2020-03-04,153
2020-03-05,159
2020-03-06,159
2020-03-07,155
2020-03-08,155
2020-03-09,152
2020-03-10,152
2020-03-11,155
2020-03-12,155
2020-03-13,149
2020-03-14,149
2020-03-15,149
2020-03-16,146
2020-03-17,146
2020-03-18,146
2020-03-19,146
2020-03-20,148
2020-03-21,148
2020-03-22,150
2020-03-23,150
2020-03-24,149
2020-03-25,153
2020-03-26,149
2020-03-27,150
2020-03-28,150
2020-03-29,150
2020-03-30,150
2020-03-31,150
2020-04-01,149
2020-04-02,149
2020-04-03,149
2020-04-04,151
2020-04-05,151
2020-04-06,150
2020-04-07,149
2020-04-08,149
2020-04-09,149
2020-04-10,149
2020-04-11,150
2020-04-12,149
2020-04-13,151
2020-04-14,150
2020-04-15,151
2020-04-16,151
2020-04-17,151
2020-04-18,152
2020-04-19,151
2020-04-20,150
2020-04-21,151
2020-04-22,157
2020-04-23,157
2020-04-24,152
2020-04-25,153
2020-04-26,151
2020-04-27,151
2020-04-28,151
2020-04-29,155
2020-04-30,153
2020-05-01,153
2020-05-02,153
2020-05-03,150
2020-05-04,154
2020-05-05,150
2020-05-06,150
2020-05-07,150
2020-05-08,150
2020-05-09,151
2020-05-10,150
2020-05-11,150
2020-05-12,153
2020-05-13,150
