date_obj,Magic%20shortbow%20scroll price
2019-04-04,21829
2019-04-05,22142
2019-04-06,22437
2019-04-07,22489
2019-04-08,23235
2019-04-09,23390
2019-04-10,23401
2019-04-11,22573
2019-04-12,22292
2019-04-13,21877
2019-04-14,22114
2019-04-15,22147
2019-04-16,21726
2019-04-17,21689
2019-04-18,21691
2019-04-19,21615
2019-04-20,21829
2019-04-21,21826
2019-04-22,21915
2019-04-23,21813
2019-04-24,21703
2019-04-25,21701
2019-04-26,21226
2019-04-27,21396
2019-04-28,21512
2019-04-29,21758
2019-04-30,21840
2019-05-01,21891
2019-05-02,22692
2019-05-03,22508
2019-05-04,22244
2019-05-05,22140
2019-05-06,21789
2019-05-07,22013
2019-05-08,21963
2019-05-09,22454
2019-05-10,22896
2019-05-11,22870
2019-05-12,24014
2019-05-13,25215
2019-05-14,26476
2019-05-15,27800
2019-05-16,29161
2019-05-17,29683
2019-05-18,29243
2019-05-19,29915
2019-05-20,30269
2019-05-21,31060
2019-05-22,30550
2019-05-23,30999
2019-05-24,31773
2019-05-25,31838
2019-05-26,31272
2019-05-27,30513
2019-05-28,30322
2019-05-29,30482
2019-05-30,31817
2019-05-31,31281
2019-06-01,30811
2019-06-02,30404
2019-06-03,30469
2019-06-04,30274
2019-06-05,30366
2019-06-06,30256
2019-06-07,30746
2019-06-08,30793
2019-06-09,29733
2019-06-10,30244
2019-06-11,30184
2019-06-12,30195
2019-06-13,30024
2019-06-14,30950
2019-06-15,32292
2019-06-16,33907
2019-06-17,35018
2019-06-18,36269
2019-06-19,37258
2019-06-20,38841
2019-06-21,40340
2019-06-22,42192
2019-06-23,44066
2019-06-24,46247
2019-06-25,46494
2019-06-26,46094
2019-06-27,44154
2019-06-28,41946
2019-06-29,40989
2019-06-30,41983
2019-07-01,43721
2019-07-02,44670
2019-07-03,42436
2019-07-04,41056
2019-07-05,40257
2019-07-06,39564
2019-07-07,40803
2019-07-08,40218
2019-07-09,39935
2019-07-10,41811
2019-07-11,43837
2019-07-12,45865
2019-07-13,48159
2019-07-14,48582
2019-07-15,48407
2019-07-16,47560
2019-07-17,46037
2019-07-18,44483
2019-07-19,43956
2019-07-20,44268
2019-07-21,45224
2019-07-22,44585
2019-07-23,44389
2019-07-24,44361
2019-07-25,45163
2019-07-26,44948
2019-07-27,44292
2019-07-28,43448
2019-07-29,43141
2019-07-30,43906
2019-07-31,43920
2019-08-01,43887
2019-08-02,42944
2019-08-03,42158
2019-08-04,41346
2019-08-05,39753
2019-08-06,40652
2019-08-07,40895
2019-08-08,41746
2019-08-09,40464
2019-08-10,39436
2019-08-11,38930
2019-08-12,39020
2019-08-13,39966
2019-08-14,40965
2019-08-15,41716
2019-08-16,40210
2019-08-17,39510
2019-08-18,39241
2019-08-19,39619
2019-08-20,39347
2019-08-21,40113
2019-08-22,38998
2019-08-23,38534
2019-08-24,38047
2019-08-24,38047
2019-08-25,37714
2019-08-25,37714
2019-08-26,38699
2019-08-26,38699
2019-08-27,39805
2019-08-27,39805
2019-08-28,39418
2019-08-29,38456
2019-08-30,38032
2019-08-31,39178
2019-09-01,39140
2019-09-02,37976
2019-09-03,37054
2019-09-04,37406
2019-09-05,38687
2019-09-06,39732
2019-09-07,39463
2019-09-08,39910
2019-09-09,40771
2019-09-10,40291
2019-09-11,40373
2019-09-12,39618
2019-09-13,40366
2019-09-14,41172
2019-09-15,40972
2019-09-16,42098
2019-09-17,43648
2019-09-18,44812
2019-09-19,46135
2019-09-20,46650
2019-09-21,47122
2019-09-22,49167
2019-09-23,50465
2019-09-24,50085
2019-09-25,48713
2019-09-26,48400
2019-09-27,47337
2019-09-28,45796
2019-09-29,46845
2019-09-30,48151
2019-10-01,48097
2019-10-02,49026
2019-10-03,47931
2019-10-04,47156
2019-10-05,47021
2019-10-06,48902
2019-10-07,49547
2019-10-08,50228
2019-10-09,52626
2019-10-10,51016
2019-10-11,50124
2019-10-12,50026
2019-10-13,48893
2019-10-14,48128
2019-10-15,48647
2019-10-16,49561
2019-10-17,51341
2019-10-18,53658
2019-10-19,56325
2019-10-20,58261
2019-10-21,58591
2019-10-22,60228
2019-10-23,62235
2019-10-24,64426
2019-10-25,61786
2019-10-26,58696
2019-10-27,55761
2019-10-28,53162
2019-10-29,53675
2019-10-30,52900
2019-10-31,55435
2019-11-01,58207
2019-11-02,61110
2019-11-03,63618
2019-11-04,66797
2019-11-05,70137
2019-11-06,72454
2019-11-07,68831
2019-11-08,67918
2019-11-09,71103
2019-11-10,68482
2019-11-11,65185
2019-11-12,61925
2019-11-13,58828
2019-11-14,55886
2019-11-15,53091
2019-11-16,50491
2019-11-17,52586
2019-11-18,55032
2019-11-19,57784
2019-11-20,60541
2019-11-21,61842
2019-11-22,60758
2019-11-23,60848
2019-11-24,59610
2019-11-25,57783
2019-11-26,55209
2019-11-27,56114
2019-11-28,54754
2019-11-29,53667
2019-11-30,54742
2019-12-01,54116
2019-12-02,53207
2019-12-03,51633
2019-12-04,51346
2019-12-05,53287
2019-12-06,54706
2019-12-07,56439
2019-12-08,55060
2019-12-09,54019
2019-12-10,53705
2019-12-11,52808
2019-12-12,52166
2019-12-13,52251
2019-12-14,52097
2019-12-15,50927
2019-12-16,52388
2019-12-17,52383
2019-12-18,52233
2019-12-19,50509
2019-12-20,49077
2019-12-21,48920
2019-12-22,49048
2019-12-23,49942
2019-12-24,49238
2019-12-25,50153
2019-12-26,49566
2019-12-27,48102
2019-12-28,47126
2019-12-29,45808
2019-12-30,47052
2019-12-31,48006
2020-01-01,49232
2020-01-02,49237
2020-01-03,50147
2020-01-04,48867
2020-01-05,48692
2020-01-06,47913
2020-01-07,47212
2020-01-08,47523
2020-01-09,48580
2020-01-10,48116
2020-01-11,48267
2020-01-12,47908
2020-01-13,48541
2020-01-14,48275
2020-01-15,47303
2020-01-16,45782
2020-01-17,43729
2020-01-18,44835
2020-01-19,44391
2020-01-20,42831
2020-01-21,42730
2020-01-22,42433
2020-01-23,44506
2020-01-24,46732
2020-01-25,47861
2020-01-26,50056
2020-01-27,52555
2020-01-28,55042
2020-01-29,54188
2020-01-30,53502
2020-01-31,53577
2020-02-01,53218
2020-02-02,53354
2020-02-03,53453
2020-02-04,53374
2020-02-05,53732
2020-02-06,54429
2020-02-07,57015
2020-02-08,59825
2020-02-09,62809
2020-02-10,65912
2020-02-11,67186
2020-02-12,70540
2020-02-13,74067
2020-02-14,77771
2020-02-15,81660
2020-02-16,85743
2020-02-17,90031
2020-02-18,94533
2020-02-19,99260
2020-02-20,104223
2020-02-21,109435
2020-02-22,114907
2020-02-23,120653
2020-02-24,126686
2020-02-25,133021
2020-02-26,138624
2020-02-27,140286
2020-02-28,140851
2020-02-29,134392
2020-03-01,128197
2020-03-02,130865
2020-03-03,137303
2020-03-04,143860
2020-03-05,151053
2020-03-06,158606
2020-03-07,162728
2020-03-08,163752
2020-03-09,160780
2020-03-10,152922
2020-03-11,151824
2020-03-12,157542
2020-03-13,156188
2020-03-14,151676
2020-03-15,150684
2020-03-16,156724
2020-03-17,164561
2020-03-18,172790
2020-03-19,181430
2020-03-20,187350
2020-03-21,178329
2020-03-22,169412
2020-03-23,160941
2020-03-24,152893
2020-03-25,145248
2020-03-26,143205
2020-03-27,150230
2020-03-28,157742
2020-03-29,160330
2020-03-30,162836
2020-03-31,157544
2020-04-01,161559
2020-04-02,169572
2020-04-03,176349
2020-04-04,175945
2020-04-05,168996
2020-04-06,161529
2020-04-07,153452
2020-04-08,145976
2020-04-09,150771
2020-04-10,157588
2020-04-11,165297
2020-04-12,164300
2020-04-13,157940
2020-04-14,156560
2020-04-15,164035
2020-04-16,172237
2020-04-17,180849
2020-04-18,189176
2020-04-19,198355
2020-04-20,207740
2020-04-21,218011
2020-04-22,215673
2020-04-23,204889
2020-04-24,194644
2020-04-25,184911
2020-04-26,175665
2020-04-27,166881
2020-04-28,158536
2020-04-29,150609
2020-04-30,143078
2020-05-01,135924
2020-05-02,129127
2020-05-03,125971
2020-05-04,130635
2020-05-05,134606
2020-05-06,141337
2020-05-07,148404
2020-05-08,155825
2020-05-09,163617
2020-05-10,171798
2020-05-11,180375
2020-05-12,184922
2020-05-13,184470
