date_obj,Infinity%20hat price
2018-11-18,4645587
2018-11-19,4645587
2018-11-20,4593233
2018-11-21,4593233
2018-11-22,4620150
2018-11-23,4620150
2018-11-24,4467401
2018-11-25,4419683
2018-11-26,4419683
2018-11-27,4328889
2018-11-28,4298542
2018-11-29,4262772
2018-12-01,4232185
2018-12-02,4236952
2018-12-03,4236952
2018-12-04,4232082
2018-12-05,4239370
2018-12-07,4182121
2018-12-09,4092549
2018-12-10,3957528
2018-12-11,3957528
2018-12-12,3930566
2018-12-13,3914685
2018-12-14,3951814
2018-12-15,4032651
2018-12-16,4190222
2018-12-17,4190222
2018-12-18,4145076
2018-12-19,4145076
2018-12-20,4063755
2018-12-21,4063755
2018-12-22,4060027
2018-12-23,4080323
2018-12-24,4075183
2018-12-25,4075183
2018-12-26,4248427
2018-12-27,4407410
2018-12-28,4407410
2018-12-29,4609941
2018-12-30,4609941
2018-12-31,4630041
2019-01-01,4630041
2019-01-02,4539633
2019-01-03,4539633
2019-01-04,4494651
2019-01-05,4594058
2019-01-06,4660601
2019-01-08,4717839
2019-01-10,4669768
2019-01-11,4669768
2019-01-12,4585107
2019-01-13,4437760
2019-01-14,4282267
2019-01-15,4082708
2019-01-16,4082708
2019-01-17,3883422
2019-01-18,3853755
2019-01-19,3907499
2019-01-20,3840188
2019-01-21,3840188
2019-01-22,3814707
2019-01-23,3764961
2019-01-24,3764961
2019-01-25,3842671
2019-01-26,3898403
2019-01-27,3951527
2019-01-28,4041415
2019-01-29,4043780
2019-01-30,4017434
2019-01-31,4017434
2019-02-01,4057387
2019-02-02,4057387
2019-02-03,4061899
2019-02-04,4061899
2019-02-05,3932533
2019-02-06,3932533
2019-02-07,3864173
2019-02-08,3814607
2019-02-09,3814607
2019-02-10,3790128
2019-02-11,3766484
2019-02-12,3766484
2019-02-13,3710497
2019-02-14,3710497
2019-02-15,3614919
2019-02-16,3482236
2019-02-17,3482236
2019-02-18,3486767
2019-02-19,3593410
2019-02-20,3593410
2019-02-21,3625494
2019-02-22,3625494
2019-02-23,3605951
2019-02-24,3710956
2019-02-25,3741119
2019-02-26,3741119
2019-02-27,3658295
2019-02-28,3658295
2019-03-01,3611778
2019-03-02,3611778
2019-03-03,3599176
2019-03-04,3535693
2019-03-05,3471945
2019-03-06,3403682
2019-03-07,3403682
2019-03-08,3441784
2019-03-09,3441784
2019-03-10,3442804
2019-03-11,3442804
2019-03-12,3441926
2019-03-13,3441926
2019-03-14,3461465
2019-03-15,3461465
2019-03-16,3469066
2019-03-17,3445954
2019-03-18,3445954
2019-03-19,3409368
2019-03-20,3395473
2019-03-21,3395473
2019-03-22,3442401
2019-03-23,3433311
2019-03-24,3433311
2019-03-25,3388083
2019-03-26,3355412
2019-03-27,3355412
2019-03-28,3425779
2019-03-29,3591682
2019-03-30,3591682
2019-03-31,3643938
2019-04-01,3622140
2019-04-02,3622140
2019-04-03,3673948
2019-04-04,3673948
2019-04-05,3719347
2019-04-06,3719347
2019-04-07,3844857
2019-04-08,3844857
2019-04-09,3922648
2019-04-10,3922648
2019-04-11,3968981
2019-04-12,4155573
2019-04-13,4155573
2019-04-14,4128911
2019-04-15,4128911
2019-04-16,4158355
2019-04-17,4158355
2019-04-18,4183058
2019-04-19,4183058
2019-04-20,4108862
2019-04-21,4108862
2019-04-22,4092792
2019-04-23,4092792
2019-04-24,3936423
2019-04-25,3807433
2019-04-26,3780090
2019-04-27,3780090
2019-04-28,3692189
2019-04-29,3692189
2019-04-30,3679137
2019-05-01,3679137
2019-05-02,3710641
2019-05-03,3738647
2019-05-04,3814351
2019-05-05,3814351
2019-05-06,3806766
2019-05-07,3806766
2019-05-08,3810871
2019-05-09,3810871
2019-05-10,3921935
2019-05-11,3921935
2019-05-12,3917745
2019-05-13,3917745
2019-05-14,3819965
2019-05-15,3819965
2019-05-16,3781411
2019-05-17,3781411
2019-05-18,3708673
2019-05-19,3708673
2019-05-20,3801433
2019-05-21,3801433
2019-05-22,3794629
2019-05-23,3794629
2019-05-24,3713970
2019-05-25,3744004
2019-05-26,3744004
2019-05-27,3759470
2019-05-28,3759470
2019-05-29,3725203
2019-05-30,3725203
2019-05-31,3740721
2019-06-01,3740721
2019-06-02,3760441
2019-06-03,3760441
2019-06-04,3794368
2019-06-05,3794368
2019-06-06,3651650
2019-06-07,3651650
2019-06-08,3482952
2019-06-09,3482952
2019-06-10,3485052
2019-06-11,3485052
2019-06-12,3450147
2019-06-13,3450147
2019-06-14,3487741
2019-06-15,3487741
2019-06-16,3656838
2019-06-17,3656838
2019-06-18,3748374
2019-06-19,3748374
2019-06-20,3726611
2019-06-21,3726611
2019-06-22,3724921
2019-06-23,3724921
2019-06-24,3807100
2019-06-25,3807100
2019-06-26,3665469
2019-06-27,3597852
2019-06-28,3597852
2019-06-29,3545395
2019-06-30,3543974
2019-07-01,3543974
2019-07-02,3567145
2019-07-03,3567145
2019-07-04,3509424
2019-07-05,3509424
2019-07-06,3499452
2019-07-07,3499452
2019-07-08,3522782
2019-07-09,3462505
2019-07-10,3462505
2019-07-11,3439154
2019-07-12,3439154
2019-07-13,3423264
2019-07-14,3529275
2019-07-15,3529275
2019-07-16,3551305
2019-07-17,3593539
2019-07-18,3593539
2019-07-19,3587488
2019-07-20,3587488
2019-07-21,3519104
2019-07-22,3519104
2019-07-23,3468126
2019-07-24,3468126
2019-07-25,3551446
2019-07-26,3551446
2019-07-27,3472329
2019-07-28,3472329
2019-07-29,3506067
2019-07-30,3506067
2019-07-31,3463937
2019-08-01,3463937
2019-08-02,3354050
2019-08-03,3401551
2019-08-04,3401551
2019-08-05,3340912
2019-08-06,3340912
2019-08-07,3305083
2019-08-08,3305083
2019-08-09,3354959
2019-08-10,3351916
2019-08-11,3351916
2019-08-12,3355277
2019-08-13,3355277
2019-08-14,3341841
2019-08-15,3341841
2019-08-16,3236381
2019-08-17,3236381
2019-08-18,3078685
2019-08-19,3078685
2019-08-20,3008719
2019-08-21,3008719
2019-08-22,3009048
2019-08-23,3009048
2019-08-24,2999038
2019-08-24,2999038
2019-08-25,2999038
2019-08-25,2999038
2019-08-26,3018690
2019-08-26,3018690
2019-08-27,3018690
2019-08-27,3018690
2019-08-28,3036645
2019-08-29,3036645
2019-08-30,2960682
2019-08-31,2960682
2019-09-01,2829131
2019-09-02,2829131
2019-09-03,2749717
2019-09-04,2749717
2019-09-05,2758311
2019-09-06,2758311
2019-09-07,2729423
2019-09-08,2748525
2019-09-09,2748525
2019-09-10,2742260
2019-09-11,2742260
2019-09-12,2773307
2019-09-13,2773307
2019-09-14,2817989
2019-09-15,2817989
2019-09-16,2906028
2019-09-17,2906028
2019-09-18,3050436
2019-09-19,3050436
2019-09-20,3172404
2019-09-21,3172404
2019-09-22,3141067
2019-09-23,3112991
2019-09-24,3112991
2019-09-25,3078647
2019-09-26,3078647
2019-09-27,3000975
2019-09-28,2913949
2019-09-29,2913949
2019-09-30,2921810
2019-10-01,2914573
2019-10-02,2914573
2019-10-03,2939300
2019-10-04,2939300
2019-10-05,2865547
2019-10-06,2838005
2019-10-07,2841765
2019-10-08,2880230
2019-10-09,2880230
2019-10-10,2934572
2019-10-11,2934572
2019-10-12,2963364
2019-10-13,2937871
2019-10-14,2982594
2019-10-15,2982594
2019-10-16,3105246
2019-10-17,3105246
2019-10-18,3251820
2019-10-19,3401583
2019-10-20,3401583
2019-10-21,3554418
2019-10-22,3703475
2019-10-23,3835255
2019-10-24,3835255
2019-10-25,3984956
2019-10-26,4068409
2019-10-27,4068409
2019-10-28,3956257
2019-10-29,3956257
2019-10-30,3787936
2019-10-31,3748713
2019-11-01,3748713
2019-11-02,3693194
2019-11-03,3675700
2019-11-04,3675700
2019-11-05,3633800
2019-11-06,3633800
2019-11-07,3589259
2019-11-08,3589259
2019-11-09,3515687
2019-11-10,3481373
2019-11-11,3481373
2019-11-12,3457678
2019-11-13,3457678
2019-11-14,3371293
2019-11-15,3371293
2019-11-16,3275799
2019-11-17,3275799
2019-11-18,3171915
2019-11-19,3171915
2019-11-20,3102952
2019-11-21,3102952
2019-11-22,3025031
2019-11-23,3025031
2019-11-24,3124720
2019-11-25,3124720
2019-11-26,2976619
2019-11-27,2976619
2019-11-28,2999805
2019-11-29,2999805
2019-11-30,2960441
2019-12-01,2960441
2019-12-02,2950769
2019-12-03,2950769
2019-12-04,2872032
2019-12-05,2872032
2019-12-06,2820559
2019-12-07,2820559
2019-12-08,2822739
2019-12-09,2822739
2019-12-10,2891630
2019-12-11,2891630
2019-12-12,3011722
2019-12-13,3011722
2019-12-14,3048046
2019-12-15,3048046
2019-12-16,3102754
2019-12-17,3102754
2019-12-18,3243618
2019-12-19,3243618
2019-12-20,3247512
2019-12-21,3247512
2019-12-22,3288434
2019-12-23,3288434
2019-12-24,3245863
2019-12-25,3245863
2019-12-26,3240254
2019-12-27,3240254
2019-12-28,3204628
2019-12-29,3204628
2019-12-30,3201016
2019-12-31,3201016
2020-01-01,3198746
2020-01-02,3198746
2020-01-03,3197799
2020-01-04,3197799
2020-01-05,3231537
2020-01-06,3231537
2020-01-07,3324193
2020-01-08,3324193
2020-01-09,3424552
2020-01-10,3424552
2020-01-11,3465026
2020-01-12,3546491
2020-01-13,3546491
2020-01-14,3540177
2020-01-15,3530376
2020-01-16,3530376
2020-01-17,3529935
2020-01-18,3529935
2020-01-19,3473019
2020-01-20,3473019
2020-01-21,3508129
2020-01-22,3611660
2020-01-23,3611660
2020-01-24,3530345
2020-01-25,3530345
2020-01-26,3547232
2020-01-27,3547232
2020-01-28,3502868
2020-01-29,3502868
2020-01-30,3464098
2020-01-31,3464098
2020-02-01,3357503
2020-02-02,3214921
2020-02-03,3214921
2020-02-04,3199150
2020-02-05,3199150
2020-02-06,3209956
2020-02-07,3209956
2020-02-08,3148108
2020-02-09,3148108
2020-02-10,3116765
2020-02-11,3116765
2020-02-12,3089290
2020-02-13,3089290
2020-02-14,3167612
2020-02-15,3167612
2020-02-16,3152345
2020-02-17,3152345
2020-02-18,3197484
2020-02-19,3197484
2020-02-20,3355291
2020-02-21,3355291
2020-02-22,3333329
2020-02-23,3333329
2020-02-24,3452945
2020-02-25,3452945
2020-02-26,3495867
2020-02-27,3495867
2020-02-28,3479496
2020-02-29,3479496
2020-03-01,3556232
2020-03-02,3556232
2020-03-03,3495926
2020-03-04,3495926
2020-03-05,3402097
2020-03-06,3402097
2020-03-07,3434013
2020-03-08,3434013
2020-03-09,3442035
2020-03-10,3442035
2020-03-11,3411718
2020-03-12,3463693
2020-03-13,3463693
2020-03-14,3626126
2020-03-15,3626126
2020-03-16,3669106
2020-03-17,3669106
2020-03-18,3548497
2020-03-19,3548497
2020-03-20,3577636
2020-03-21,3577636
2020-03-22,3719369
2020-03-23,3719369
2020-03-24,3874407
2020-03-25,3874407
2020-03-26,3814953
2020-03-27,3814953
2020-03-28,3771171
2020-03-29,3873009
2020-03-30,3841017
2020-03-31,3841017
2020-04-01,3827135
2020-04-02,3909978
2020-04-03,3909978
2020-04-04,4037171
2020-04-05,4037171
2020-04-06,3948517
2020-04-07,3948517
2020-04-08,3801259
2020-04-09,3801259
2020-04-10,3691183
2020-04-11,3652117
2020-04-12,3652117
2020-04-13,3579085
2020-04-14,3533154
2020-04-15,3545976
2020-04-16,3545976
2020-04-17,3644237
2020-04-18,3686752
2020-04-19,3611148
2020-04-20,3611148
2020-04-21,3644393
2020-04-22,3761304
2020-04-23,3761304
2020-04-24,3694446
2020-04-25,3694446
2020-04-26,3555319
2020-04-27,3528631
2020-04-28,3491472
2020-04-29,3491472
2020-04-30,3420957
2020-05-01,3420957
2020-05-02,3390646
2020-05-03,3465734
2020-05-04,3465734
2020-05-05,3529479
2020-05-06,3526934
2020-05-07,3526934
2020-05-08,3500455
2020-05-09,3498607
2020-05-10,3545375
2020-05-11,3545375
2020-05-12,3620236
2020-05-13,3600202
