date_obj,Green%20dye price
2019-08-21,482
2019-08-22,506
2019-08-23,511
2019-08-24,534
2019-08-24,534
2019-08-25,552
2019-08-25,552
2019-08-26,567
2019-08-26,567
2019-08-27,588
2019-08-27,588
2019-08-28,613
2019-08-29,634
2019-08-30,655
2019-08-31,680
2019-09-01,683
2019-09-02,683
2019-09-03,686
2019-09-04,708
2019-09-05,713
2019-09-06,736
2019-09-07,747
2019-09-08,750
2019-09-09,748
2019-09-10,735
2019-09-11,718
2019-09-12,711
2019-09-13,719
2019-09-14,685
2019-09-15,661
2019-09-16,631
2019-09-17,603
2019-09-18,572
2019-09-19,544
2019-09-20,521
2019-09-21,521
2019-09-22,523
2019-09-23,507
2019-09-24,496
2019-09-25,496
2019-09-26,507
2019-09-27,528
2019-09-28,552
2019-09-29,547
2019-09-30,536
2019-10-01,526
2019-10-02,526
2019-10-03,521
2019-10-04,525
2019-10-05,515
2019-10-06,519
2019-10-07,530
2019-10-08,523
2019-10-09,523
2019-10-10,522
2019-10-11,533
2019-10-12,521
2019-10-13,519
2019-10-14,513
2019-10-15,511
2019-10-16,499
2019-10-17,499
2019-10-18,486
2019-10-19,482
2019-10-20,484
2019-10-21,481
2019-10-22,476
2019-10-23,469
2019-10-24,470
2019-10-25,474
2019-10-26,452
2019-10-27,448
2019-10-28,452
2019-10-29,452
2019-10-30,463
2019-10-31,480
2019-11-01,494
2019-11-02,514
2019-11-03,503
2019-11-04,491
2019-11-05,491
2019-11-06,488
2019-11-07,486
2019-11-08,489
2019-11-09,502
2019-11-10,510
2019-11-11,526
2019-11-12,524
2019-11-13,528
2019-11-14,518
2019-11-15,517
2019-11-16,530
2019-11-17,530
2019-11-18,521
2019-11-19,521
2019-11-20,504
2019-11-21,504
2019-11-22,482
2019-11-23,496
2019-11-24,496
2019-11-25,512
2019-11-26,504
2019-11-27,504
2019-11-28,489
2019-11-29,481
2019-11-30,480
2019-12-01,463
2019-12-02,475
2019-12-03,478
2019-12-04,491
2019-12-05,491
2019-12-06,494
2019-12-07,502
2019-12-08,505
2019-12-09,508
2019-12-10,514
2019-12-11,527
2019-12-12,527
2019-12-13,533
2019-12-14,538
2019-12-15,517
2019-12-16,497
2019-12-17,475
2019-12-18,452
2019-12-19,429
2019-12-20,407
2019-12-21,386
2019-12-22,366
2019-12-23,347
2019-12-24,329
2019-12-25,312
2019-12-26,296
2019-12-27,281
2019-12-28,274
2019-12-29,272
2019-12-30,264
2019-12-31,250
2020-01-01,249
2020-01-02,237
2020-01-03,231
2020-01-04,242
2020-01-05,254
2020-01-06,266
2020-01-07,280
2020-01-08,280
2020-01-09,294
2020-01-10,307
2020-01-11,323
2020-01-12,334
2020-01-13,334
2020-01-14,323
2020-01-15,319
2020-01-16,321
2020-01-17,332
2020-01-18,349
2020-01-19,355
2020-01-20,362
2020-01-21,362
2020-01-22,371
2020-01-23,383
2020-01-24,398
2020-01-25,418
2020-01-26,439
2020-01-27,461
2020-01-28,469
2020-01-29,481
2020-01-30,480
2020-01-31,491
2020-02-01,514
2020-02-02,535
2020-02-03,539
2020-02-04,566
2020-02-05,577
2020-02-06,603
2020-02-07,629
2020-02-08,661
2020-02-09,689
2020-02-10,704
2020-02-11,685
2020-02-12,659
2020-02-13,661
2020-02-14,660
2020-02-15,637
2020-02-16,621
2020-02-17,607
2020-02-18,637
2020-02-19,654
2020-02-20,682
2020-02-21,682
2020-02-22,678
2020-02-23,644
2020-02-24,611
2020-02-25,580
2020-02-26,562
2020-02-27,539
2020-02-28,522
2020-02-29,514
2020-03-01,512
2020-03-02,516
2020-03-03,527
2020-03-04,514
2020-03-05,508
2020-03-06,495
2020-03-07,483
2020-03-08,458
2020-03-09,449
2020-03-10,429
2020-03-11,426
2020-03-12,414
2020-03-13,412
2020-03-14,417
2020-03-15,422
2020-03-16,424
2020-03-17,443
2020-03-18,449
2020-03-19,471
2020-03-20,495
2020-03-21,520
2020-03-22,545
2020-03-23,565
2020-03-24,560
2020-03-25,534
2020-03-26,527
2020-03-27,506
2020-03-28,482
2020-03-29,462
2020-03-30,449
2020-03-31,429
2020-04-01,423
2020-04-02,435
2020-04-03,419
2020-04-04,421
2020-04-05,399
2020-04-06,410
2020-04-07,409
2020-04-08,409
2020-04-09,409
2020-04-10,402
2020-04-11,402
2020-04-12,398
2020-04-13,411
2020-04-14,424
2020-04-15,426
2020-04-16,441
2020-04-17,436
2020-04-18,455
2020-04-19,457
2020-04-20,474
2020-04-21,495
2020-04-22,516
2020-04-23,509
2020-04-24,492
2020-04-25,474
2020-04-26,470
2020-04-27,448
2020-04-28,444
2020-04-29,447
2020-04-30,450
2020-05-01,441
2020-05-02,435
2020-05-03,428
2020-05-04,435
2020-05-05,423
2020-05-06,418
2020-05-07,413
2020-05-08,394
2020-05-09,374
2020-05-10,355
2020-05-11,338
2020-05-12,328
2020-05-13,314
