date_obj,Caviar price
2019-08-27,175
2019-08-28,166
2019-08-29,166
2019-08-30,157
2019-08-31,157
2019-09-01,150
2019-09-02,150
2019-09-03,148
2019-09-04,148
2019-09-05,148
2019-09-06,143
2019-09-07,143
2019-09-08,143
2019-09-09,143
2019-09-10,143
2019-09-11,136
2019-09-12,136
2019-09-13,136
2019-09-14,137
2019-09-15,137
2019-09-16,141
2019-09-17,141
2019-09-18,141
2019-09-19,144
2019-09-20,144
2019-09-21,144
2019-09-22,152
2019-09-23,152
2019-09-24,152
2019-09-25,159
2019-09-26,159
2019-09-27,159
2019-09-28,167
2019-09-29,167
2019-09-30,167
2019-10-01,175
2019-10-02,175
2019-10-03,175
2019-10-04,178
2019-10-05,178
2019-10-06,171
2019-10-07,171
2019-10-08,171
2019-10-09,167
2019-10-10,167
2019-10-11,167
2019-10-12,160
2019-10-13,160
2019-10-14,155
2019-10-15,155
2019-10-16,155
2019-10-17,155
2019-10-18,155
2019-10-19,158
2019-10-20,158
2019-10-21,158
2019-10-22,159
2019-10-23,159
2019-10-24,159
2019-10-25,162
2019-10-26,162
2019-10-27,162
2019-10-28,171
2019-10-29,171
2019-10-30,171
2019-10-31,178
2019-11-01,178
2019-11-02,178
2019-11-03,179
2019-11-04,179
2019-11-05,179
2019-11-06,172
2019-11-07,172
2019-11-08,172
2019-11-09,164
2019-11-10,164
2019-11-11,156
2019-11-12,156
2019-11-13,156
2019-11-14,150
2019-11-15,150
2019-11-16,155
2019-11-17,155
2019-11-18,155
2019-11-19,156
2019-11-20,156
2019-11-21,156
2019-11-22,159
2019-11-23,159
2019-11-24,159
2019-11-25,158
2019-11-26,158
2019-11-27,158
2019-11-28,150
2019-11-29,150
2019-11-30,150
2019-12-01,153
2019-12-02,153
2019-12-03,153
2019-12-04,156
2019-12-05,156
2019-12-06,156
2019-12-07,158
2019-12-08,158
2019-12-09,158
2019-12-10,159
2019-12-11,159
2019-12-12,159
2019-12-13,166
2019-12-14,166
2019-12-15,166
2019-12-16,165
2019-12-17,165
2019-12-18,165
2019-12-19,160
2019-12-20,160
2019-12-21,160
2019-12-22,153
2019-12-23,153
2019-12-24,153
2019-12-25,156
2019-12-26,156
2019-12-27,156
2019-12-28,153
2019-12-29,153
2019-12-30,153
2019-12-31,146
2020-01-01,146
2020-01-02,139
2020-01-03,139
2020-01-04,139
2020-01-05,135
2020-01-06,135
2020-01-07,129
2020-01-08,129
2020-01-09,129
2020-01-10,127
2020-01-11,127
2020-01-12,124
2020-01-13,124
2020-01-14,124
2020-01-15,117
2020-01-16,117
2020-01-17,114
2020-01-18,114
2020-01-19,118
2020-01-20,118
2020-01-21,118
2020-01-22,123
2020-01-23,123
2020-01-24,129
2020-01-25,129
2020-01-26,135
2020-01-27,135
2020-01-28,135
2020-01-29,141
2020-01-30,141
2020-01-31,141
2020-02-01,137
2020-02-02,137
2020-02-03,131
2020-02-04,131
2020-02-05,128
2020-02-06,128
2020-02-07,128
2020-02-08,126
2020-02-09,126
2020-02-10,130
2020-02-11,130
2020-02-12,134
2020-02-13,134
2020-02-14,140
2020-02-15,140
2020-02-16,140
2020-02-17,147
2020-02-18,147
2020-02-19,152
2020-02-20,152
2020-02-21,152
2020-02-22,150
2020-02-23,150
2020-02-24,156
2020-02-25,156
2020-02-26,159
2020-02-27,159
2020-02-28,164
2020-02-29,164
2020-03-01,163
2020-03-02,163
2020-03-03,160
2020-03-04,160
2020-03-05,160
2020-03-06,156
2020-03-07,156
2020-03-08,154
2020-03-09,154
2020-03-10,158
2020-03-11,158
2020-03-12,158
2020-03-13,158
2020-03-14,154
2020-03-15,154
2020-03-16,162
2020-03-17,162
2020-03-18,161
2020-03-19,161
2020-03-20,154
2020-03-21,154
2020-03-22,153
2020-03-23,153
2020-03-24,148
2020-03-25,148
2020-03-26,151
2020-03-27,151
2020-03-28,148
2020-03-29,142
2020-03-30,134
2020-03-31,134
2020-04-01,133
2020-04-02,136
2020-04-03,136
2020-04-04,135
2020-04-05,135
2020-04-06,140
2020-04-07,140
2020-04-08,140
2020-04-09,140
2020-04-10,139
2020-04-11,137
2020-04-12,142
2020-04-13,142
2020-04-14,149
2020-04-15,156
2020-04-16,156
2020-04-17,162
2020-04-18,170
2020-04-19,179
2020-04-20,179
2020-04-21,186
2020-04-22,190
2020-04-23,190
2020-04-24,193
2020-04-25,193
2020-04-26,203
2020-04-27,214
2020-04-28,225
2020-04-29,225
2020-04-30,237
2020-05-01,237
2020-05-02,249
2020-05-03,262
2020-05-04,262
2020-05-05,276
2020-05-06,281
2020-05-07,281
2020-05-08,280
2020-05-09,282
2020-05-10,280
2020-05-11,280
2020-05-12,287
2020-05-13,293
